iw_n,G_iw_n
-2354.6236938655497j,"[[ 3.35673849e-09+4.24694081e-04j  6.25715727e-12+1.80520271e-07j
   1.57261102e-11+8.46912118e-11j -2.45615359e-07-5.03300156e-13j
   2.10204852e-11+2.62396877e-11j  6.04182267e-12-2.02209039e-12j]
 [ 1.02414452e-11-1.80205966e-07j -5.09302827e-09+4.24693999e-04j
  -8.81123377e-13+1.80497480e-07j  2.08404062e-11-2.62465310e-11j
  -2.45330807e-07-2.37093058e-12j -1.94863188e-11+2.16076633e-11j]
 [ 1.32586477e-11+6.74937166e-11j -7.14815449e-12-1.80133754e-07j
  -3.11795714e-09+4.24694269e-04j  6.00221277e-12+1.90951138e-12j
  -1.94779987e-11-2.17002783e-11j -2.44533908e-07-3.95969459e-12j]
 [-2.48204632e-07-2.88263092e-12j -3.19225901e-11+2.54615521e-11j
  -3.06229728e-12-3.21987043e-13j -6.05618317e-09+4.24694081e-04j
  -7.90278694e-12-1.80205987e-07j -1.31466516e-11+6.75966731e-11j]
 [-3.21400702e-11-2.54419305e-11j -2.42534262e-07-6.07135087e-13j
   2.67831230e-11+5.71534905e-11j -8.93394691e-12+1.80520221e-07j
   2.39195082e-09+4.24693999e-04j  9.56918796e-12-1.80133525e-07j]
 [-2.89106371e-12+3.38326452e-13j  2.67264135e-11-5.72290849e-11j
  -2.44053679e-07+1.16794721e-12j -1.55887842e-11+8.47668575e-11j
  -1.39617003e-12+1.80497240e-07j  4.18490504e-10+4.24694271e-04j]]"
-2351.48210121196j,"[[ 3.52866024e-09+4.25261498e-04j -1.64911482e-11+1.81055120e-07j
  -2.65226479e-11+7.05082899e-11j -2.46256991e-07-4.92197233e-13j
   4.52481532e-12-2.46390876e-11j -3.40105459e-12-1.14760674e-11j]
 [ 3.62348733e-11-1.80705895e-07j -5.12182204e-09+4.25261310e-04j
  -3.28756379e-11+1.80967437e-07j  4.55728909e-12+2.47185110e-11j
  -2.45933627e-07-2.45615562e-12j  9.01402281e-13+2.86639977e-11j]
 [-8.09417518e-12+5.94101879e-11j  2.19221221e-11-1.80676589e-07j
  -3.35304118e-09+4.25261539e-04j -3.39132354e-12+1.15220167e-11j
   8.14097583e-13-2.86681688e-11j -2.45089390e-07-4.04193113e-12j]
 [-2.48848738e-07-2.78852543e-12j -3.54542178e-12-3.24298232e-11j
   4.41302452e-12+1.03130933e-11j -6.23519783e-09+4.25261497e-04j
  -3.33533687e-11-1.80706035e-07j  8.12615259e-12+5.93591343e-11j]
 [-3.45376366e-12+3.24413870e-11j -2.43123111e-07-7.95156700e-13j
   1.87015779e-11+4.71058443e-11j  1.37214924e-11+1.81055183e-07j
   2.41137679e-09+4.25261309e-04j -1.95734001e-11-1.80676897e-07j]
 [ 4.44024204e-12-1.02788309e-11j  1.86945255e-11-4.70600185e-11j
  -2.44610620e-07+1.12574797e-12j  2.65968657e-11+7.05254376e-11j
   3.05891746e-11+1.80967964e-07j  6.47187282e-10+4.25261539e-04j]]"
-2348.3405085583704j,"[[ 3.63748728e-09+4.25830516e-04j -5.25735897e-11+1.81576620e-07j
  -4.61914148e-12+6.59261822e-11j -2.46940720e-07-5.99110178e-13j
   1.45892724e-11+1.13159587e-11j  3.26691293e-12+2.65483912e-12j]
 [ 6.95897286e-11-1.81220211e-07j -4.88401202e-09+4.25830759e-04j
   1.65380103e-11+1.81503454e-07j  1.46436939e-11-1.11117021e-11j
  -2.46601319e-07-2.63047278e-12j  1.21792131e-11+1.41721328e-12j]
 [ 4.60241827e-12+5.67317592e-11j -5.43187889e-11-1.81167134e-07j
  -3.18446603e-09+4.25830282e-04j  3.40422010e-12-2.57892610e-12j
   1.21298168e-11-1.21179592e-12j -2.45740338e-07-4.28981221e-12j]
 [-2.49542082e-07-2.97457304e-12j -3.92343441e-13+1.53023583e-12j
  -1.20603312e-11+1.19608968e-11j -6.34964393e-09+4.25830517e-04j
  -6.68229922e-11-1.81220276e-07j -4.52136353e-12+5.68133735e-11j]
 [-4.40129851e-13-1.63999866e-12j -2.43784037e-07-9.44948126e-13j
   7.10906049e-12+2.09320464e-11j  4.95788026e-11+1.81576973e-07j
   2.16678062e-09+4.25830759e-04j  5.64457541e-11-1.81166991e-07j]
 [-1.21936354e-11-1.19979077e-11j  6.95586788e-12-2.10415107e-11j
  -2.45246792e-07+9.41491506e-13j  4.84354489e-12+6.59409888e-11j
  -1.89108082e-11+1.81503409e-07j  4.70661629e-10+4.25830282e-04j]]"
-2345.1989159047807j,"[[ 3.66091539e-09+4.26401067e-04j -1.04101233e-10+1.82041144e-07j
   3.28931899e-12+5.56405225e-11j -2.47625549e-07-6.11396994e-13j
   2.50073839e-11-1.61498283e-12j -9.69611583e-12+2.07316378e-11j]
 [ 5.23754588e-11-1.81703558e-07j -4.73197511e-09+4.26401032e-04j
   2.98387437e-11+1.82004494e-07j  2.49713966e-11+1.44513455e-12j
  -2.47253404e-07-2.43944213e-12j  2.59371801e-11+8.85804727e-12j]
 [ 1.57075232e-11+3.03211314e-11j -2.88263848e-11-1.81640833e-07j
  -3.31154476e-09+4.26400973e-04j -9.71756847e-12-2.07164138e-11j
   2.57836188e-11-9.17446020e-12j -2.46395883e-07-4.48741613e-12j]
 [-2.50226182e-07-2.98248868e-12j -2.69207646e-11-8.91294682e-12j
  -2.28511944e-11+2.00398612e-13j -6.38173770e-09+4.26401066e-04j
  -5.03826117e-11-1.81703106e-07j -1.59798890e-11+3.03435144e-11j]
 [-2.69284063e-11+8.96365581e-12j -2.44437639e-07-7.73595248e-13j
   9.63601520e-13+7.86524588e-12j  1.01972627e-10+1.82040814e-07j
   2.00839901e-09+4.26401031e-04j  3.11141259e-11-1.81641001e-07j]
 [-2.28151670e-11-8.51614663e-14j  8.51675244e-13-7.61203012e-12j
  -2.45908348e-07+7.20682636e-13j -3.48664274e-12+5.57230681e-11j
  -3.20644407e-11+1.82004393e-07j  5.89919047e-10+4.26400973e-04j]]"
-2342.0573232511906j,"[[ 3.57835215e-09+4.26973202e-04j  3.64368388e-11+1.82430204e-07j
  -7.59902345e-12+9.95128317e-11j -2.48245899e-07-2.76363557e-13j
   2.15942626e-11+3.00618724e-11j -1.19000617e-11+5.66324940e-13j]
 [-3.67881221e-11-1.82124059e-07j -4.71712505e-09+4.26972827e-04j
  -4.78177970e-11+1.82455565e-07j  2.17105254e-11-3.00069520e-11j
  -2.47887012e-07-2.45649039e-12j -1.46158955e-11-3.43662327e-12j]
 [-5.63080524e-12+7.16225039e-11j  5.10708703e-11-1.82117540e-07j
  -3.27045654e-09+4.26972913e-04j -1.19305800e-11-6.34864313e-13j
  -1.46084503e-11+3.42559043e-12j -2.47160858e-07-4.63424954e-12j]
 [-2.50857409e-07-2.70417575e-12j -2.41418145e-11+4.59733725e-12j
  -1.35086647e-12+1.91797203e-11j -6.30630534e-09+4.26973203e-04j
   3.87475217e-11-1.82123736e-07j  5.69857389e-12+7.16816307e-11j]
 [-2.40562358e-11-4.70206801e-12j -2.45051756e-07-7.86195762e-13j
   2.26751373e-11+1.69467400e-13j -3.82944322e-11+1.82429856e-07j
   1.98691655e-09+4.26972827e-04j -4.80688570e-11-1.82117904e-07j]
 [-1.44336994e-12-1.92239282e-11j  2.27080325e-11-1.48966099e-13j
  -2.46671090e-07+6.53851547e-13j  7.50948710e-12+9.95192071e-11j
   4.50617459e-11+1.82455946e-07j  5.42981083e-10+4.26972913e-04j]]"
-2338.915730597601j,"[[ 3.53241777e-09+4.27546666e-04j  3.56258250e-11+1.82946147e-07j
   6.00445536e-12+7.96216280e-11j -2.48800179e-07-2.43900872e-13j
   8.00442182e-12+7.56776477e-12j -5.77161697e-12-6.97003641e-12j]
 [-3.41840647e-11-1.82645701e-07j -4.69581565e-09+4.27546322e-04j
  -6.85610265e-11+1.83020834e-07j  7.72471411e-12-7.72367062e-12j
  -2.48525674e-07-2.46240525e-12j -5.57928127e-11-1.52640013e-11j]
 [-5.41442693e-12+7.85416696e-11j  6.85609167e-11-1.82720740e-07j
  -3.26726990e-09+4.27546371e-04j -5.75787358e-12+6.98596572e-12j
  -5.57195723e-11+1.50798046e-11j -2.47880120e-07-4.44978968e-12j]
 [-2.51411601e-07-2.68585233e-12j -7.82285045e-12-2.14133624e-11j
  -3.29486973e-12-3.08905244e-13j -6.26664061e-09+4.27546665e-04j
   3.64521959e-11-1.82645774e-07j  5.43809366e-12+7.86811599e-11j]
 [-8.08546916e-12+2.15223626e-11j -2.45687522e-07-7.90296744e-13j
   3.73189325e-11-2.70673863e-12j -3.82124015e-11+1.82946137e-07j
   1.95850072e-09+4.27546323e-04j -6.60315608e-11-1.82720678e-07j]
 [-3.25711008e-12+2.54097039e-13j  3.74821708e-11+2.81040961e-12j
  -2.47384925e-07+8.34079505e-13j -5.96107315e-12+7.97195573e-11j
   6.59344694e-11+1.83020911e-07j  5.30770550e-10+4.27546371e-04j]]"
-2335.7741379440113j,"[[ 3.42496721e-09+4.28121287e-04j  3.44251217e-11+1.83507769e-07j
  -3.20390140e-11+7.75905609e-11j -2.49532367e-07-8.84078105e-13j
  -2.43129224e-11+1.27050136e-11j -8.55249980e-12+2.27675989e-12j]
 [-1.73351660e-11-1.83189966e-07j -5.10608290e-09+4.28121491e-04j
  -1.76125530e-11+1.83425750e-07j -2.42301244e-11-1.27286356e-11j
  -2.49224229e-07-2.69347381e-12j  4.64811183e-12+3.78385038e-11j]
 [-1.43505983e-11+8.82718853e-11j  1.57193195e-11-1.83138207e-07j
  -3.50666633e-09+4.28121626e-04j -8.42994798e-12-2.40162542e-12j
   4.68464138e-12-3.75868458e-11j -2.48580640e-07-4.51708333e-12j]
 [-2.52153706e-07-3.34109759e-12j  6.54261686e-12-8.42045481e-12j
  -1.95597492e-11+4.88416259e-12j -6.16730155e-09+4.28121288e-04j
   1.97241797e-11-1.83189950e-07j  1.44193237e-11+8.84725546e-11j]
 [ 6.61495934e-12+8.36208518e-12j -2.46379547e-07-1.00098711e-12j
  -8.10216511e-12+5.02814001e-11j -3.68312588e-11+1.83507571e-07j
   2.35902845e-09+4.28121493e-04j -1.33395011e-11-1.83138177e-07j]
 [-1.96780530e-11-4.96248907e-12j -8.12618888e-12-5.06132442e-11j
  -2.48095443e-07+8.32591126e-13j  3.20797529e-11+7.77992412e-11j
   1.52328190e-11+1.83425925e-07j  7.65326411e-10+4.28121628e-04j]]"
-2332.6325452904216j,"[[ 3.31267788e-09+4.28697976e-04j  3.96452579e-11+1.83895247e-07j
   1.97390276e-12+7.16887948e-11j -2.50321122e-07-6.03619018e-13j
  -3.29813643e-11+2.06741902e-11j -8.24519903e-12+3.07177459e-13j]
 [-1.81406622e-11-1.83626982e-07j -5.12219711e-09+4.28698248e-04j
  -8.16994993e-11+1.83892580e-07j -3.30041772e-11-2.06434518e-11j
  -2.49973888e-07-2.68690290e-12j  3.97504250e-11+1.91537019e-11j]
 [ 2.71909731e-12+8.91323202e-11j  3.46011221e-11-1.83587612e-07j
  -3.32491110e-09+4.28697908e-04j -8.32155463e-12-2.95358648e-13j
   3.96429449e-11-1.91349899e-11j -2.49249431e-07-4.39760103e-12j]
 [-2.52951764e-07-3.06489220e-12j  2.37945438e-11-1.02381577e-11j
  -8.01550019e-13+5.75344851e-12j -6.06124439e-09+4.28697975e-04j
   2.00482640e-11-1.83627129e-07j -2.75392035e-12+8.92395604e-11j]
 [ 2.36722254e-11+1.02392527e-11j -2.47123472e-07-9.93134670e-13j
  -2.98667953e-11+1.96396725e-11j -4.13577048e-11+1.83895559e-07j
   2.36832930e-09+4.28698248e-04j -3.24251100e-11-1.83587809e-07j]
 [-8.28355666e-13-5.75182466e-12j -2.99664010e-11-1.96180297e-11j
  -2.48756962e-07+9.89375182e-13j -1.99688683e-12+7.18518689e-11j
   7.94491717e-11+1.83893023e-07j  5.72829928e-10+4.28697908e-04j]]"
-2329.4909526368315j,"[[ 3.52285836e-09+4.29275965e-04j  2.48232599e-11+1.84422170e-07j
  -3.26707954e-11+9.09995453e-11j -2.50958123e-07-3.42436834e-13j
  -1.31456433e-11-5.02792066e-12j -1.51863514e-11+6.43111846e-13j]
 [ 1.91852058e-11-1.84118613e-07j -5.35448166e-09+4.29276064e-04j
  -9.12055432e-11+1.84422083e-07j -1.34588401e-11+5.09221748e-12j
  -2.50714205e-07-2.91303962e-12j  2.04971517e-11+1.40699007e-11j]
 [-4.01491531e-11+7.11998764e-11j  9.68743498e-11-1.84116508e-07j
  -3.04608779e-09+4.29276075e-04j -1.52481563e-11-6.23807819e-13j
   2.07043946e-11-1.41624576e-11j -2.50015334e-07-4.97994051e-12j]
 [-2.53601424e-07-2.80892882e-12j  1.15844956e-11-2.36232630e-11j
  -9.99653431e-12-9.65068101e-12j -6.27929347e-09+4.29275965e-04j
  -1.69511673e-11-1.84118679e-07j  4.02292466e-11+7.11954575e-11j]
 [ 1.14664044e-11+2.35261912e-11j -2.47854201e-07-1.22099238e-12j
  -2.76922504e-11+3.00957699e-11j -2.72509458e-11+1.84422238e-07j
   2.59379124e-09+4.29276064e-04j -9.45621359e-11-1.84116258e-07j]
 [-9.96019049e-12+9.62746879e-12j -2.74255106e-11-3.00695891e-11j
  -2.49523373e-07+4.74989894e-13j  3.26787836e-11+9.09935645e-11j
   8.88851939e-11+1.84422122e-07j  2.89105238e-10+4.29276073e-04j]]"
-2326.349359983242j,"[[ 3.47757352e-09+4.29855657e-04j -6.29676959e-11+1.84881291e-07j
  -2.21691088e-11+8.41850617e-11j -2.51626855e-07-6.30958881e-13j
   3.19747094e-12-3.84501913e-11j  2.71166424e-12-4.95018849e-12j]
 [ 6.55666377e-11-1.84552741e-07j -5.25229686e-09+4.29855745e-04j
  -2.79576166e-11+1.84981672e-07j  3.39939496e-12+3.84457024e-11j
  -2.51467289e-07-2.65917882e-12j  4.06459878e-12+9.71491790e-12j]
 [-7.09428575e-12+5.91649158e-11j  2.39491404e-12-1.84614243e-07j
  -2.80119357e-09+4.29855714e-04j  2.73565135e-12+5.02475348e-12j
   3.83663030e-12-9.88082397e-12j -2.50773015e-07-4.42843485e-12j]
 [-2.54270086e-07-3.13129185e-12j -1.66399492e-11-2.12678375e-11j
  -2.69701842e-12-7.04405931e-13j -6.24219432e-09+4.29855657e-04j
  -6.26423707e-11-1.84552678e-07j  7.00625841e-12+5.91003819e-11j]
 [-1.63957797e-11+2.13515076e-11j -2.48616463e-07-9.52503413e-13j
   1.42969616e-12+4.54986489e-11j  5.99423654e-11+1.84881460e-07j
   2.48551028e-09+4.29855745e-04j  4.75870700e-13-1.84613854e-07j]
 [-2.71794491e-12+7.62414305e-13j  1.28325856e-12-4.52826139e-11j
  -2.50276994e-07+1.08282463e-12j  2.21106469e-11+8.42892848e-11j
   2.51380873e-11+1.84981471e-07j  3.43424098e-11+4.29855716e-04j]]"
