iw_n,G_iw_n
-1883.6989550924397j,"[[-2.80059259e-09+5.30866742e-04j  4.85660933e-11+2.82147262e-07j
   2.39729243e-11+1.19329616e-10j -8.32580160e-07-1.16493547e-11j
  -2.88770743e-11-2.53550698e-11j  1.21631768e-11-1.22069063e-11j]
 [-6.22440384e-11-2.81549117e-07j -8.51773549e-09+5.30866837e-04j
   2.54061492e-11+2.82164085e-07j -2.88048476e-11+2.60789890e-11j
  -8.19919409e-07-2.34565158e-11j  7.61524636e-11+1.33814940e-11j]
 [ 1.54182571e-11+1.34633612e-10j -3.95829904e-11-2.81601639e-07j
  -3.87684935e-09+5.30866508e-04j  1.20436053e-11+1.21529128e-11j
   7.64257945e-11-1.37848872e-11j -8.36526215e-07-3.94723637e-11j]
 [-8.30739236e-07-2.30672139e-11j  3.52746205e-11-2.58979626e-11j
   9.38613312e-12+2.52874653e-11j -7.85125198e-09+5.30866744e-04j
   7.32247862e-11-2.81549352e-07j -1.52289453e-11+1.34434760e-10j]
 [ 3.56779739e-11+2.51609346e-11j -8.20209096e-07-1.03902196e-11j
  -2.81008895e-11-2.82630893e-11j -6.00814799e-11+2.82147634e-07j
  -2.13424933e-09+5.30866835e-04j  5.11461982e-11-2.81600957e-07j]
 [ 9.86259442e-12-2.50420583e-11j -2.82043607e-11+2.81887054e-11j
  -8.30944382e-07+5.00947442e-12j -2.42059605e-11+1.19558791e-10j
  -3.74011571e-11+2.82164186e-07j -6.77381816e-09+5.30866507e-04j]]"
-1881.185680969568j,"[[-2.83655121e-09+5.31576152e-04j -2.98523724e-12+2.82909306e-07j
   5.31056043e-12+1.40791992e-10j -8.34764035e-07-1.15277264e-11j
   3.80301833e-12+1.13045291e-11j -4.67905015e-12-4.76730772e-13j]
 [-1.07735448e-11-2.82308020e-07j -8.49977091e-09+5.31575974e-04j
   2.85276530e-11+2.82930067e-07j  4.63405950e-12-1.15674732e-11j
  -8.22055732e-07-2.32396061e-11j  4.44907089e-11+1.28143086e-11j]
 [ 4.30690191e-12+1.59219206e-10j -7.19216392e-11-2.82340830e-07j
  -3.88972439e-09+5.31575933e-04j -4.45333007e-12+2.51949966e-13j
   4.45649059e-11-1.30250954e-11j -8.38749545e-07-3.90327575e-11j]
 [-8.32929160e-07-2.33522910e-11j  2.41967166e-11+2.75398284e-11j
   3.28596049e-12+1.93336290e-11j -7.84087549e-09+5.31576152e-04j
   2.22937695e-11-2.82309200e-07j -4.44846312e-12+1.58924991e-10j]
 [ 2.53294407e-11-2.73315226e-11j -8.22327076e-07-1.03712209e-11j
  -4.47334687e-11-2.11330333e-11j -8.32862690e-12+2.82910238e-07j
  -2.18145504e-09+5.31575973e-04j  8.25392177e-11-2.82340856e-07j]
 [ 3.03702297e-12-1.94544840e-11j -4.41464367e-11+2.10122239e-11j
  -8.33157486e-07+5.47030045e-12j -6.12615131e-12+1.41297056e-10j
  -3.96695136e-11+2.82930632e-07j -6.79009586e-09+5.31575932e-04j]]"
-1878.6724068466963j,"[[-2.85886169e-09+5.32287168e-04j -5.16520357e-11+2.83671017e-07j
   7.24457473e-13+1.53142968e-10j -8.37082242e-07-1.30818849e-11j
  -6.88904657e-12+3.32156207e-11j -3.06799371e-12+2.05783853e-11j]
 [ 4.84935806e-11-2.83072594e-07j -8.50500685e-09+5.32287028e-04j
   4.22500092e-11+2.83662201e-07j -7.22182737e-12-3.33109457e-11j
  -8.24200074e-07-2.31993296e-11j -3.56134544e-12+3.11593597e-11j]
 [ 1.01670622e-11+1.59643955e-10j -6.08905896e-11-2.83079130e-07j
  -3.95328229e-09+5.32287100e-04j -2.62292094e-12-2.02971487e-11j
  -3.59406999e-12-3.25074050e-11j -8.40905681e-07-3.89315373e-11j]
 [-8.35244822e-07-2.50034078e-11j  5.80856503e-12+4.79543528e-11j
   6.65835440e-12+1.65312318e-11j -7.84519029e-09+5.32287168e-04j
  -3.72307254e-11-2.83072451e-07j -9.96431117e-12+1.59352450e-10j]
 [ 4.80719069e-12-4.85908229e-11j -8.24493466e-07-1.04095776e-11j
   4.17374355e-12-5.29304743e-13j  3.99218672e-11+2.83671458e-07j
  -2.20630593e-09+5.32287030e-04j  7.22084515e-11-2.83080211e-07j]
 [ 6.44958726e-12-1.66266569e-11j  4.19124468e-12+1.85470146e-12j
  -8.35297063e-07+5.76179368e-12j -9.82180417e-13+1.53588918e-10j
  -5.36625126e-11+2.83661642e-07j -6.75189766e-09+5.32287102e-04j]]"
-1876.1591327238245j,"[[-2.76451870e-09+5.33000153e-04j -6.91312160e-11+2.84404947e-07j
  -1.26142074e-11+1.35849803e-10j -8.39457583e-07-1.22292345e-11j
   1.25891534e-11-5.96677516e-12j  6.71552489e-12+3.10316424e-11j]
 [ 3.10194368e-11-2.83810652e-07j -8.64849156e-09+5.33000034e-04j
   4.93016215e-11+2.84462451e-07j  1.25888468e-11+6.17186476e-12j
  -8.26331968e-07-2.33767501e-11j -2.38595180e-11-5.17418169e-12j]
 [ 1.27165865e-11+1.57162878e-10j -4.52446202e-12-2.83834027e-07j
  -4.14989387e-09+5.33000050e-04j  6.88323764e-12-3.11531605e-11j
  -2.46625636e-11+5.25497634e-12j -8.43078096e-07-3.91020245e-11j]
 [-8.37616781e-07-2.38119060e-11j -2.85631891e-11-4.74478066e-12j
  -7.09405277e-12+2.98718203e-12j -7.97096583e-09+5.33000153e-04j
  -2.00590847e-11-2.83810805e-07j -1.27244540e-11+1.56629073e-10j]
 [-2.86142773e-11+4.36885906e-12j -8.26613125e-07-1.02469572e-11j
   1.17772984e-11+3.21101589e-12j  5.84570731e-11+2.84405037e-07j
  -2.08992040e-09+5.33000036e-04j  1.62365444e-11-2.83834286e-07j]
 [-7.32177633e-12-3.36125537e-12j  1.20478316e-11-3.79753970e-12j
  -8.37447908e-07+5.52747044e-12j  1.26762229e-11+1.36108409e-10j
  -6.15248607e-11+2.84462717e-07j -6.58619008e-09+5.33000050e-04j]]"
-1873.6458586009526j,"[[-2.78056726e-09+5.33715062e-04j -3.63427358e-11+2.85183941e-07j
   9.34930312e-14+1.06510103e-10j -8.41716836e-07-1.21822052e-11j
   1.13447094e-11-1.43252199e-12j  7.46663844e-13+5.49696859e-12j]
 [ 2.56269336e-11-2.84534251e-07j -8.74912726e-09+5.33714827e-04j
   1.16732098e-11+2.85200073e-07j  1.10789117e-11+1.15629656e-12j
  -8.28529752e-07-2.46629430e-11j -3.33956096e-11-3.71730063e-11j]
 [ 1.46461875e-11+1.43904030e-10j -5.07918451e-12-2.84599967e-07j
  -4.13579905e-09+5.33715130e-04j  4.98985953e-14-5.40418780e-12j
  -3.37121605e-11+3.65294348e-11j -8.45318261e-07-4.00391376e-11j]
 [-8.39867842e-07-2.40014141e-11j -1.51043864e-11+1.93542877e-12j
  -1.96369197e-11+8.53871726e-12j -7.98281852e-09+5.33715062e-04j
  -1.42024746e-11-2.84532957e-07j -1.44776669e-11+1.43697901e-10j]
 [-1.53215347e-11-1.39805940e-12j -8.28812779e-07-1.17980169e-11j
   5.30464660e-12+2.08044291e-11j  2.42566102e-11+2.85182817e-07j
  -2.01849210e-09+5.33714828e-04j  1.60887718e-11-2.84599874e-07j]
 [-1.91782137e-11-8.50494923e-12j  5.06696276e-12-2.03165358e-11j
  -8.39689564e-07+4.69373258e-12j  7.55426519e-15+1.06942164e-10j
  -2.20346917e-11+2.85200671e-07j -6.62936926e-09+5.33715127e-04j]]"
-1871.1325844780808j,"[[-2.84512003e-09+5.34431894e-04j -7.74242689e-12+2.85974718e-07j
  -5.76694912e-12+1.13079227e-10j -8.43963558e-07-1.14269053e-11j
  -1.74283156e-11+1.06373615e-11j  6.66603972e-12-1.37293311e-11j]
 [ 2.27296262e-12-2.85305665e-07j -8.79836362e-09+5.34431646e-04j
  -8.58840220e-12+2.85964932e-07j -1.69823724e-11-1.06573357e-11j
  -8.30823231e-07-2.42879928e-11j -7.55063035e-11-4.47368193e-11j]
 [-2.33375591e-12+1.32930173e-10j  1.13900287e-11-2.85337268e-07j
  -3.95603107e-09+5.34431860e-04j  6.71074114e-12+1.38329106e-11j
  -7.52885407e-11+4.44305558e-11j -8.47570541e-07-3.94489616e-11j]
 [-8.42087873e-07-2.31298626e-11j  1.18277173e-11+2.93926429e-11j
  -1.46168162e-11+2.41883832e-11j -7.94572302e-09+5.34431894e-04j
   9.64256818e-12-2.85305457e-07j  2.16470960e-12+1.32917753e-10j]
 [ 1.28679016e-11-2.94425949e-11j -8.31110048e-07-1.11340018e-11j
   2.05051450e-11-1.29676293e-11j -3.56080944e-12+2.85974025e-07j
  -2.00089648e-09+5.34431644e-04j -3.59274037e-13-2.85337784e-07j]
 [-1.45450289e-11-2.40978264e-11j  1.99676424e-11+1.28328656e-11j
  -8.41908340e-07+5.48775610e-12j  5.57171821e-12+1.13443480e-10j
  -3.23547358e-12+2.85965046e-07j -6.83448587e-09+5.34431860e-04j]]"
-1868.619310355209j,"[[-2.85575371e-09+5.35150765e-04j  3.01566570e-11+2.86756636e-07j
   7.92723076e-12+1.18798474e-10j -8.46240664e-07-1.25105393e-11j
  -3.25420706e-11-1.00806271e-11j -5.45387778e-12-1.39947492e-11j]
 [-3.14415350e-11-2.86091500e-07j -8.66170465e-09+5.35150597e-04j
  -2.56607872e-11+2.86737294e-07j -3.32747126e-11+9.39527648e-12j
  -8.33013648e-07-2.34078230e-11j -1.10983926e-10-1.65708528e-12j]
 [ 4.56645407e-13+1.37436630e-10j  4.59096386e-11-2.86089592e-07j
  -4.03809204e-09+5.35150519e-04j -5.23966166e-12+1.35931369e-11j
  -1.10443603e-10+1.34466661e-12j -8.49838671e-07-4.05285095e-11j]
 [-8.44372675e-07-2.45546197e-11j  2.47628708e-11-4.48388875e-12j
  -2.74086522e-11+4.83042075e-12j -7.96858175e-09+5.35150767e-04j
   4.31709528e-11-2.86092050e-07j -5.81682465e-13+1.36845766e-10j]
 [ 2.34311842e-11+5.19376813e-12j -8.33308732e-07-1.02246341e-11j
   5.60780434e-11+1.23515334e-12j -4.21296495e-11+2.86756844e-07j
  -2.16632140e-09+5.35150595e-04j -3.37761260e-11-2.86089680e-07j]
 [-2.79289078e-11-4.93179036e-12j  5.67046362e-11-8.02312218e-13j
  -8.44156675e-07+4.46365790e-12j -8.08072165e-12+1.18929483e-10j
   1.38172154e-11+2.86737447e-07j -6.78117026e-09+5.35150520e-04j]]"
-1866.1060362323374j,"[[-3.03435004e-09+5.35871532e-04j  9.17787584e-12+2.87477240e-07j
   1.67942773e-11+1.43930623e-10j -8.48560123e-07-1.21441985e-11j
  -4.02438508e-11-3.70972255e-11j -2.39277857e-11-1.34426519e-12j]
 [ 7.53650555e-12-2.86868762e-07j -8.58323009e-09+5.35871307e-04j
  -3.82800952e-11+2.87528447e-07j -4.04727435e-11+3.75363461e-11j
  -8.35175913e-07-2.34925402e-11j -1.03626886e-10+1.05142913e-12j]
 [ 9.33255720e-12+1.57571720e-10j  7.16871625e-11-2.86900508e-07j
  -4.13310998e-09+5.35871134e-04j -2.38761375e-11+1.27590016e-12j
  -1.03318990e-10-9.85498500e-13j -8.52130557e-07-4.01259171e-11j]
 [-8.46710131e-07-2.39464227e-11j  5.17263856e-11-3.93872076e-11j
  -1.16214168e-11-1.69836824e-11j -7.81453182e-09+5.35871533e-04j
   4.92156992e-12-2.86869051e-07j -9.91970711e-12+1.57091494e-10j]
 [ 5.16651541e-11+3.93792984e-11j -8.35462703e-07-1.04706282e-11j
   9.28775176e-11+1.49118040e-11j -2.01551754e-11+2.87477158e-07j
  -2.27204721e-09+5.35871309e-04j -6.00629787e-11-2.86901225e-07j]
 [-1.17827568e-11+1.72015318e-11j  9.30433143e-11-1.43661514e-11j
  -8.46443659e-07+4.91089422e-12j -1.72562139e-11+1.44218356e-10j
   2.64496968e-11+2.87528524e-07j -6.71897895e-09+5.35871132e-04j]]"
-1863.5927621094652j,"[[-3.01040396e-09+5.36594216e-04j -1.15008371e-11+2.88231638e-07j
   3.11095135e-11+1.82416108e-10j -8.50796125e-07-1.13405097e-11j
  -6.99299999e-12+1.09800708e-11j -1.67465417e-11-1.13885996e-11j]
 [ 4.68281986e-11-2.87684902e-07j -8.83571275e-09+5.36593965e-04j
  -4.24746688e-11+2.88243484e-07j -6.08905425e-12-1.06446002e-11j
  -8.37403533e-07-2.48072270e-11j -1.05686888e-10+2.44618794e-11j]
 [ 1.67462411e-11+1.63583905e-10j  6.67098400e-11-2.87628565e-07j
  -3.95949732e-09+5.36594038e-04j -1.71209360e-11+1.17214715e-11j
  -1.05759795e-10-2.44923796e-11j -8.54468398e-07-4.10262236e-11j]
 [-8.48918489e-07-2.31852599e-11j  3.97500071e-11-1.80592354e-11j
   8.29013900e-12+1.59958472e-14j -7.86935419e-09+5.36594215e-04j
  -3.59376284e-11-2.87685450e-07j -1.67737795e-11+1.63015494e-10j]
 [ 4.04066716e-11+1.76164445e-11j -8.37699838e-07-1.15058336e-11j
   7.07866633e-11+2.36582974e-12j  8.40673112e-13+2.88232500e-07j
  -2.05094380e-09+5.36593970e-04j -5.68063728e-11-2.87628011e-07j]
 [ 8.99581050e-12+5.80708181e-13j  7.04103484e-11-3.14701297e-12j
  -8.48768678e-07+4.43409058e-12j -3.12190873e-11+1.82062403e-10j
   3.25160001e-11+2.88243772e-07j -6.92275709e-09+5.36594034e-04j]]"
-1861.0794879865934j,"[[-3.00333275e-09+5.37318780e-04j -7.59001594e-11+2.88963003e-07j
   4.57234743e-11+1.53621472e-10j -8.53083560e-07-1.23097887e-11j
   1.14150590e-11+6.70657008e-11j -3.11566265e-12-1.57317321e-11j]
 [ 7.63854156e-11-2.88378431e-07j -9.00103959e-09+5.37318666e-04j
  -4.39889694e-11+2.88970324e-07j  1.24913146e-11-6.65294668e-11j
  -8.39721875e-07-2.49437625e-11j -8.32732422e-11+1.21076906e-11j]
 [ 2.21750824e-11+1.51355558e-10j  3.85891924e-11-2.88358746e-07j
  -3.95130163e-09+5.37318692e-04j -2.78784869e-12+1.57105844e-11j
  -8.29261555e-11-1.12910341e-11j -8.56858106e-07-4.07600144e-11j]
 [-8.51213799e-07-2.41421511e-11j -1.17182543e-11+4.75879657e-11j
   3.97500204e-11+4.82045012e-13j -7.90427282e-09+5.37318778e-04j
  -6.53063636e-11-2.88377668e-07j -2.20309464e-11+1.51125696e-10j]
 [-1.06723842e-11-4.80935764e-11j -8.40015910e-07-1.17576819e-11j
   3.18828936e-11-1.45234219e-11j  6.42158871e-11+2.88963103e-07j
  -1.91332684e-09+5.37318666e-04j -2.70510665e-11-2.88358424e-07j]
 [ 3.90543367e-11-7.73259319e-13j  3.17827087e-11+1.35886847e-11j
  -8.51131944e-07+4.66444563e-12j -4.52312809e-11+1.54301773e-10j
   3.22582331e-11+2.88970237e-07j -6.95970218e-09+5.37318692e-04j]]"
