iw_n,G_iw_n
-3139.4982584873997j,"[[-1.21409979e-10+3.18521617e-04j -4.26613280e-11+1.01565552e-07j
   3.57080804e-11+1.19651835e-11j -5.15284184e-08+9.96543672e-13j
   3.06408653e-12-8.65761401e-12j  1.71185906e-12-2.92583515e-12j]
 [ 3.90414156e-11-1.01410693e-07j -2.70231793e-09+3.18521782e-04j
   5.86006228e-11+1.01423506e-07j  3.53294257e-12+9.07316136e-12j
  -5.34453552e-08-2.81043088e-13j -7.18182074e-12+4.62752106e-13j]
 [ 3.91314157e-11+4.46214819e-11j -5.50182853e-11-1.01273803e-07j
  -4.58223611e-09+3.18521842e-04j  1.82740809e-12+2.91021244e-12j
  -7.23773729e-12-5.79112528e-13j -5.21086790e-08-1.94280364e-12j]
 [-5.12865270e-08-7.86149849e-13j -1.56756612e-11-3.13514641e-11j
   5.45928035e-12-3.51231461e-12j -3.28076923e-09+3.18521617e-04j
  -3.64041504e-11-1.01411541e-07j -3.90162078e-11+4.50634424e-11j]
 [-1.52825035e-11+3.10241370e-11j -5.24915865e-08-4.78085986e-13j
   1.13741920e-11+1.24318557e-11j  4.00130620e-11+1.01567100e-07j
  -7.14510143e-10+3.18521781e-04j  5.67871432e-11-1.01273373e-07j]
 [ 5.30345498e-12+3.58987100e-12j  1.14720711e-11-1.20981389e-11j
  -5.24032639e-08+6.85828032e-14j -3.52908416e-11+1.14027528e-11j
  -5.97476964e-11+1.01422815e-07j  1.17594544e-09+3.18521842e-04j]]"
-3135.3094682826136j,"[[-1.13922831e-10+3.18947196e-04j  5.07328976e-12+1.01844320e-07j
  -1.06796809e-12+5.14813091e-11j -5.16025749e-08+1.16218949e-13j
   8.49983095e-13+1.38524119e-11j -2.04506645e-13+3.24364756e-12j]
 [-2.78106216e-11-1.01713558e-07j -2.84916693e-09+3.18947231e-04j
   8.15551254e-11+1.01769088e-07j  1.01373092e-12-1.40916571e-11j
  -5.36144206e-08-8.25098314e-13j -9.34685341e-12-5.18356141e-12j]
 [ 2.69343568e-11+1.58321308e-11j -6.53810344e-11-1.01712571e-07j
  -4.48317687e-09+3.18947210e-04j -1.79036051e-13-3.32654770e-12j
  -9.54407293e-12+4.87318332e-12j -5.22826690e-08-2.02763245e-12j]
 [-5.13615193e-08-1.64038015e-12j -1.83133962e-11+1.18042684e-11j
  -4.91965083e-12-1.39409912e-11j -3.30320990e-09+3.18947196e-04j
   2.84813369e-11-1.01714723e-07j -2.66130688e-11+1.61876892e-11j]
 [-1.82996730e-11-1.15208593e-11j -5.26671632e-08-1.02756934e-12j
   1.34862593e-11+1.30154719e-11j -6.53086033e-12+1.01844779e-07j
  -5.74921503e-10+3.18947236e-04j  6.69722090e-11-1.01712667e-07j]
 [-4.92491538e-12+1.40229103e-11j  1.30431479e-11-1.28373177e-11j
  -5.25776750e-08-8.06490260e-14j  7.39821731e-13+5.14412624e-11j
  -8.37699475e-11+1.01768394e-07j  1.07139580e-09+3.18947207e-04j]]"
-3131.120678077827j,"[[ 9.61595039e-11+3.19373536e-04j -3.54587841e-12+1.02044294e-07j
   2.65175706e-11+5.10218108e-11j -5.18182177e-08-8.48565030e-14j
   9.28088622e-12-9.27091630e-14j -2.14792802e-12-2.80096178e-12j]
 [-5.95852101e-11-1.01951639e-07j -2.84858849e-09+3.19373664e-04j
   1.24532175e-11+1.02086596e-07j  9.52243238e-12+3.54846671e-13j
  -5.38013498e-08-1.08235635e-12j -5.97601717e-12-1.41712829e-11j]
 [ 1.02395618e-12+1.93395168e-11j -1.47216014e-12-1.01972036e-07j
  -4.22680972e-09+3.19374280e-04j -2.24285201e-12+2.80779484e-12j
  -5.37549278e-12+1.43228979e-11j -5.23966677e-08-1.63086486e-12j]
 [-5.15791150e-08-1.86440290e-12j -1.47231606e-11-2.15048825e-11j
  -5.35739793e-12-1.04855191e-11j -3.51550472e-09+3.19373537e-04j
   6.22864057e-11-1.01952297e-07j -1.40692736e-12+1.93587952e-11j]
 [-1.45370458e-11+2.12115692e-11j -5.28430448e-08-1.27769116e-12j
   6.09512080e-12-1.19752303e-11j  1.11817661e-12+1.02044856e-07j
  -5.82961902e-10+3.19373660e-04j  4.71013992e-12-1.01972603e-07j]
 [-5.33427041e-12+1.05448196e-11j  6.28860447e-12+1.18087516e-11j
  -5.26879519e-08+3.22216392e-13j -2.67137811e-11+5.08189546e-11j
  -1.58127684e-11+1.02088653e-07j  8.04539645e-10+3.19374280e-04j]]"
-3126.931887873041j,"[[-3.30828263e-10+3.19801436e-04j  3.16983239e-11+1.02287586e-07j
  -1.04026318e-12+2.27754958e-11j -5.20100685e-08-1.35261640e-13j
  -6.79042900e-13+3.43401486e-12j -8.01576933e-12-7.69056185e-12j]
 [-1.89941802e-11-1.02144820e-07j -3.05398236e-09+3.19801864e-04j
  -1.23964149e-11+1.02300929e-07j -7.24627360e-13-3.81513751e-12j
  -5.39970987e-08-7.53540658e-13j -1.35734525e-12-4.05722971e-12j]
 [-2.58541819e-11+5.43232701e-11j  3.61421265e-11-1.02154630e-07j
  -4.69394619e-09+3.19801895e-04j -8.05982493e-12+7.75329022e-12j
  -1.58016561e-12+4.25722810e-12j -5.25346760e-08-2.14726060e-12j]
 [-5.17673580e-08-1.86143391e-12j -1.22693238e-11+2.59616779e-12j
  -1.01759013e-11+2.01516310e-13j -3.09766466e-09+3.19801435e-04j
   2.06345454e-11-1.02145447e-07j  2.54758490e-11+5.38361183e-11j]
 [-1.22792050e-11-2.13529985e-12j -5.30383272e-08-9.81929582e-13j
   2.98214888e-12-1.58878468e-11j -3.34110957e-11+1.02288261e-07j
  -3.89411480e-10+3.19801861e-04j -3.36106050e-11-1.02154065e-07j]
 [-1.00423550e-11-3.05665846e-13j  2.71692602e-12+1.56863858e-11j
  -5.28317845e-08-1.20928765e-13j  1.37928921e-12+2.23584524e-11j
   9.94483720e-12+1.02300316e-07j  1.26544906e-09+3.19801893e-04j]]"
-3122.743097668254j,"[[-5.89886163e-10+3.20230332e-04j -5.63244187e-11+1.02665913e-07j
  -2.38413827e-11+4.16715031e-11j -5.22416809e-08-6.47155120e-13j
   3.75169146e-15-1.84866102e-11j -4.26718898e-13-9.61449093e-12j]
 [ 6.22217183e-11-1.02525333e-07j -2.85748964e-09+3.20230448e-04j
   8.69355814e-12+1.02704749e-07j  9.85062189e-14+1.83355004e-11j
  -5.41743921e-08-6.62339720e-13j  2.00254624e-12+1.11638906e-12j]
 [-2.40142051e-11+6.55821786e-11j  1.50570752e-11-1.02533609e-07j
  -4.57558289e-09+3.20230824e-04j -5.57486398e-13+9.62830371e-12j
   1.74094892e-12-7.60030381e-13j -5.26632467e-08-1.64864379e-12j]
 [-5.20039009e-08-2.28488803e-12j  2.24644645e-12-9.13510225e-12j
  -8.57788267e-12+6.24528819e-12j -2.85390430e-09+3.20230332e-04j
  -5.94833521e-11-1.02526535e-07j  2.36189386e-11+6.59380153e-11j]
 [ 2.22941215e-12+9.34855494e-12j -5.32121095e-08-8.70198213e-13j
   4.27734983e-12-1.27181869e-11j  5.30682704e-11+1.02667677e-07j
  -5.93365168e-10+3.20230450e-04j -1.21554914e-11-1.02533394e-07j]
 [-8.39930439e-12-6.23302179e-12j  4.00954145e-12+1.23707007e-11j
  -5.29609108e-08+3.52312603e-13j  2.36326406e-11+4.22515105e-11j
  -1.20917008e-11+1.02703974e-07j  1.13632112e-09+3.20230822e-04j]]"
-3118.554307463468j,"[[-1.54113117e-10+3.20660710e-04j  5.34370178e-11+1.03010861e-07j
   4.12155611e-11+4.70588734e-11j -5.24804712e-08+6.66659183e-14j
   2.41926111e-11+3.55509045e-11j  5.63940677e-13-2.53173141e-13j]
 [-3.65122524e-11-1.02844185e-07j -3.11207557e-09+3.20660688e-04j
  -3.63646721e-11+1.02931109e-07j  2.42060541e-11-3.57709373e-11j
  -5.43390589e-08-8.34299942e-13j -1.00852814e-12+8.73517136e-12j]
 [ 3.34239719e-12+5.12851545e-11j  4.87763354e-11-1.02809005e-07j
  -4.55314803e-09+3.20660554e-04j  6.32902249e-13+4.01575490e-13j
  -6.86011364e-13-8.86826869e-12j -5.27955435e-08-2.16439768e-12j]
 [-5.22369473e-08-1.57964193e-12j -1.88984369e-12+1.79975760e-11j
  -5.07667091e-13+2.34791692e-12j -3.29472870e-09+3.20660709e-04j
   3.86436202e-11-1.02843654e-07j -3.49335996e-12+5.11456838e-11j]
 [-2.22238941e-12-1.77913760e-11j -5.33707098e-08-1.03571321e-12j
   8.00007245e-12-8.70094092e-12j -5.70462371e-11+1.03010767e-07j
  -3.48550824e-10+3.20660690e-04j -4.69578452e-11-1.02808394e-07j]
 [-7.82183921e-13-2.08845040e-12j  8.45979717e-12+8.48133433e-12j
  -5.30949086e-08-1.20935482e-13j -4.17850689e-11+4.66540533e-11j
   3.37859721e-11+1.02930767e-07j  1.10423955e-09+3.20660558e-04j]]"
-3114.365517258682j,"[[-2.55067741e-10+3.21091602e-04j -3.82673037e-11+1.03161040e-07j
   2.12764425e-11+5.46398247e-11j -5.26363866e-08+4.15877690e-13j
  -1.47642318e-11-4.35078600e-12j -4.10843295e-12+3.19745856e-12j]
 [ 5.06418878e-11-1.03022845e-07j -2.81557205e-09+3.21091948e-04j
   1.10412785e-11+1.03224572e-07j -1.46607527e-11+4.55052617e-12j
  -5.45373534e-08-6.98773952e-13j  1.50386459e-11+1.88170236e-11j]
 [-1.61286751e-11+4.51113469e-11j -6.67657910e-11-1.03020569e-07j
  -4.62551786e-09+3.21091922e-04j -4.08523986e-12-3.29298495e-12j
   1.45162219e-11-1.83534004e-11j -5.29796904e-08-2.12351272e-12j]
 [-5.23944776e-08-1.29626148e-12j  3.39642119e-11-6.79166998e-12j
   9.28451069e-12+1.77652583e-13j -3.20164327e-09+3.21091596e-04j
  -4.93574071e-11-1.03023610e-07j  1.68121377e-11+4.53746797e-11j]
 [ 3.40424260e-11+6.62985784e-12j -5.35748656e-08-9.55138273e-13j
  -4.23931549e-12+2.00339951e-11j  3.71493152e-11+1.03161814e-07j
  -6.57370325e-10+3.21091950e-04j  6.87874749e-11-1.03022332e-07j]
 [ 9.19376140e-12-3.65577455e-13j -4.70791262e-12-2.02817277e-11j
  -5.32818261e-08-1.79700943e-13j -2.09752347e-11+5.44396242e-11j
  -1.32431055e-11+1.03224675e-07j  1.16751246e-09+3.21091916e-04j]]"
-3110.1767270538953j,"[[-3.12218269e-10+3.21524191e-04j -1.63348048e-11+1.03438604e-07j
   2.13173936e-12+2.86273735e-11j -5.27034849e-08+4.81963239e-13j
   1.79583981e-12-4.22003367e-12j -4.04337466e-12+7.57499523e-13j]
 [ 4.65153005e-11-1.03257338e-07j -2.97152625e-09+3.21524534e-04j
  -3.62209448e-11+1.03484878e-07j  1.94342760e-12+4.43502668e-12j
  -5.46647058e-08-1.86086803e-13j  1.07939518e-11-2.28399557e-12j]
 [ 2.99298740e-11+5.03432715e-11j -1.12421948e-11-1.03420196e-07j
  -4.42743756e-09+3.21524540e-04j -4.13027980e-12-8.06633813e-13j
   1.05545324e-11+2.01353114e-12j -5.31158783e-08-1.74727589e-12j]
 [-5.24578562e-08-1.18452784e-12j  5.55927334e-12-1.50255405e-11j
  -5.85541460e-12-9.58798385e-12j -3.15612946e-09+3.21524189e-04j
  -4.41132261e-11-1.03256909e-07j -2.96857628e-11+5.07186826e-11j]
 [ 5.67898306e-12+1.48260500e-11j -5.36879317e-08-5.38016516e-13j
   1.13525412e-11-2.19972195e-11j  1.47526797e-11+1.03438235e-07j
  -5.05968302e-10+3.21524529e-04j  1.28980681e-11-1.03419800e-07j]
 [-5.79403665e-12+9.65771502e-12j  1.12502981e-11+2.21038688e-11j
  -5.34135057e-08+2.05719438e-13j -1.88038721e-12+2.89205934e-11j
   3.43531808e-11+1.03484036e-07j  9.59350475e-10+3.21524549e-04j]]"
-3105.987936849109j,"[[-3.50008044e-10+3.21958510e-04j  3.43015960e-11+1.03787538e-07j
   3.59509179e-12+3.89911664e-11j -5.28094619e-08+6.62412500e-13j
   6.06823117e-12+6.07919637e-12j  1.51831844e-12-4.45938630e-12j]
 [-5.13350688e-12-1.03638336e-07j -2.95636774e-09+3.21958172e-04j
   3.67021336e-11+1.03700134e-07j  5.93701966e-12-6.07467691e-12j
  -5.47968028e-08-4.54931319e-13j -6.79795025e-13+7.77567049e-12j]
 [-8.63916176e-12+3.89760067e-11j -1.42344443e-11-1.03594624e-07j
  -4.67095094e-09+3.21957376e-04j  1.59270067e-12+4.60365537e-12j
  -6.11594124e-13-7.99313793e-12j -5.32801623e-08-2.34248307e-12j]
 [-5.25666920e-08-1.01087749e-12j  1.01080684e-11+1.06501395e-11j
   7.24218897e-13-3.19296812e-12j -3.12747728e-09+3.21958507e-04j
   7.79617698e-12-1.03636949e-07j  8.88199455e-12+3.83556110e-11j]
 [ 9.85302753e-12-1.04948550e-11j -5.38282032e-08-7.36062653e-13j
   1.32900682e-11-4.19445092e-13j -3.66221587e-11+1.03786603e-07j
  -5.31282166e-10+3.21958173e-04j  1.48653256e-11-1.03594613e-07j]
 [ 7.77285975e-13+3.37168392e-12j  1.36019562e-11+4.07206099e-13j
  -5.35821191e-08-2.80558343e-13j -3.56571808e-12+3.85819065e-11j
  -3.68105387e-11+1.03699409e-07j  1.19013760e-09+3.21957380e-04j]]"
-3101.7991466443223j,"[[-4.01968102e-10+3.22392986e-04j  1.12113503e-11+1.04067108e-07j
  -2.50481821e-12+3.02039360e-11j -5.29282264e-08+6.66568361e-14j
  -1.72443107e-11-1.66649655e-11j  3.52147446e-12-3.93160665e-12j]
 [-2.99281675e-12-1.03933830e-07j -3.20136122e-09+3.22392720e-04j
  -4.54020009e-11+1.04061736e-07j -1.73023839e-11+1.65294126e-11j
  -5.49484916e-08-8.30960173e-13j  1.11447392e-11-1.43271227e-12j]
 [ 3.35484840e-11+5.06098169e-11j  3.39016150e-11-1.03898151e-07j
  -4.51327164e-09+3.22392754e-04j  3.57266280e-12+3.87695719e-12j
   1.12463896e-11+1.53574978e-12j -5.34402724e-08-1.89272192e-12j]
 [-5.26834291e-08-1.56175976e-12j  7.69369819e-12+5.21481377e-12j
  -1.04842212e-12-6.60453197e-13j -3.08613264e-09+3.22392986e-04j
   4.60578740e-12-1.03933171e-07j -3.34031435e-11+5.17063477e-11j]
 [ 7.60825136e-12-5.10812547e-12j -5.39755456e-08-1.08856695e-12j
  -2.09511414e-12-6.49984763e-12j -1.28833745e-11+1.04066690e-07j
  -3.02591624e-10+3.22392721e-04j -3.17832760e-11-1.03898211e-07j]
 [-1.01469018e-12+4.35019885e-13j -1.95001248e-12+6.48582509e-12j
  -5.37430527e-08+3.44977824e-13j  2.50899486e-12+3.04671854e-11j
   4.24714327e-11+1.04062445e-07j  1.02824418e-09+3.22392754e-04j]]"
