iw_n,G_iw_n
-3139.4982584873997j,"[[-7.30790125e-08+3.18520970e-04j -6.19438331e-11+1.01531933e-07j
  -7.23209681e-13+5.12907773e-11j -1.23923269e-07-5.74865547e-11j
   1.26957187e-11+5.19359188e-12j -1.09337671e-13+6.57447477e-12j]
 [ 5.29484331e-11-1.01404963e-07j -7.38663480e-08+3.18520916e-04j
  -2.94779277e-11+1.01514262e-07j  8.94328453e-12-9.06276148e-13j
  -1.23857653e-07-6.38288934e-11j -2.84223419e-12+4.22522354e-12j]
 [-5.11161496e-12+5.08209406e-11j  3.39544605e-11-1.01381236e-07j
  -7.59601543e-08+3.18521010e-04j -1.45081364e-12-4.81479310e-12j
   7.50875459e-13-7.57288115e-12j -1.24763810e-07-7.95009332e-11j]
 [-1.24034612e-07-9.38733125e-11j -1.70318866e-11-3.95885323e-12j
  -2.00468005e-12-3.07196774e-12j -7.34923598e-08+3.18520990e-04j
   3.81938717e-11-1.01411917e-07j  9.33499477e-12+4.79748812e-11j]
 [-1.59791442e-11-3.01183818e-12j -1.22789507e-07-5.35487702e-11j
   3.94156581e-12+1.16871484e-11j -2.61467872e-11+1.01544780e-07j
  -7.28424004e-08+3.18520920e-04j  4.93399179e-11-1.01367303e-07j]
 [-1.54592760e-12+4.86362868e-12j  7.86501783e-12-7.35126861e-12j
  -1.24641585e-07-4.85032198e-11j -1.12485041e-12+4.58720233e-11j
  -5.30398523e-11+1.01502708e-07j -7.05089313e-08+3.18520960e-04j]]"
-3135.3094682826136j,"[[-7.32936058e-08+3.18946638e-04j -2.00210813e-11+1.01797987e-07j
   3.28930262e-12+2.88434138e-11j -1.24298183e-07-5.26061992e-11j
   1.19542375e-11-1.36425081e-11j  2.25527162e-12+1.78416231e-12j]
 [ 1.79614126e-11-1.01670986e-07j -7.41668279e-08+3.18946579e-04j
  -4.04400604e-11+1.01764574e-07j  1.16839450e-11+7.40847525e-12j
  -1.24176727e-07-6.75904972e-11j -7.27658671e-12+9.71624928e-12j]
 [-1.43989809e-11+3.01017375e-11j  3.40251253e-11-1.01654129e-07j
  -7.61578888e-08+3.18946441e-04j  4.93461893e-13-4.72201804e-12j
  -1.63657025e-11-9.47404594e-12j -1.25115937e-07-7.97104416e-11j]
 [-1.24413036e-07-8.76548728e-11j -1.45841416e-11-1.06240617e-13j
  -3.31775881e-12-5.28120951e-12j -7.37328774e-08+3.18946600e-04j
   6.92337807e-11-1.01666122e-07j  1.41981944e-11+3.05006217e-11j]
 [-1.73684724e-11+3.82109039e-12j -1.23105473e-07-5.82400709e-11j
   1.35349317e-11+5.01999163e-12j -6.92971555e-11+1.01789235e-07j
  -7.29058371e-08+3.18946631e-04j  5.75597108e-11-1.01654279e-07j]
 [-3.67097815e-12+2.01227547e-12j  4.81787165e-12-6.94000207e-12j
  -1.24994272e-07-4.77167211e-11j -4.08545959e-13+2.69532286e-11j
  -5.95112431e-11+1.01766444e-07j -7.08784823e-08+3.18946504e-04j]]"
-3131.120678077827j,"[[-7.33392806e-08+3.19373226e-04j -6.01627489e-11+1.02034935e-07j
  -4.76885936e-12+2.83465951e-11j -1.24665563e-07-5.13031194e-11j
  -1.30012395e-12-3.60506176e-12j -7.49096476e-12-5.21439236e-13j]
 [ 6.66107622e-11-1.01928395e-07j -7.44076172e-08+3.19373276e-04j
  -3.46771786e-11+1.02101505e-07j  3.35350553e-12+4.06746898e-12j
  -1.24517911e-07-6.62965539e-11j  7.85569244e-12+1.12939807e-13j]
 [-8.26054486e-12+3.29290021e-11j  4.20528990e-11-1.01940565e-07j
  -7.63869119e-08+3.19373256e-04j -6.27015675e-12-1.65124531e-13j
  -1.80608484e-13+8.09523312e-12j -1.25382683e-07-6.19873936e-11j]
 [-1.24778241e-07-8.66131549e-11j -2.37312194e-12-1.27181462e-11j
  -6.94868263e-12+3.56352457e-12j -7.40157688e-08+3.19373255e-04j
   2.51925682e-11-1.01924300e-07j  9.70847487e-12+2.96098607e-11j]
 [-1.17975096e-12+1.38974597e-11j -1.23444683e-07-5.72691421e-11j
   2.80804012e-12-9.47701985e-12j -2.46913545e-11+1.02029142e-07j
  -7.30285651e-08+3.19373249e-04j  6.39847550e-11-1.01946304e-07j]
 [-8.15616986e-12-2.56098067e-12j -3.78559755e-12+6.97468271e-12j
  -1.25260317e-07-2.99842853e-11j  7.07754345e-12+3.02186949e-11j
  -7.34334010e-11+1.02101620e-07j -7.09079393e-08+3.19373246e-04j]]"
-3126.931887873041j,"[[-7.35415386e-08+3.19800974e-04j -2.14755597e-11+1.02296666e-07j
  -1.30158308e-11+2.79205186e-11j -1.25005973e-07-4.63990963e-11j
  -5.00369272e-12+4.83314474e-12j -5.86148524e-12+1.63385504e-12j]
 [ 1.89985430e-11-1.02200506e-07j -7.45619533e-08+3.19801035e-04j
  -4.54478315e-11+1.02331081e-07j -2.04983254e-12-7.83480941e-12j
  -1.24837584e-07-5.96027441e-11j  8.02083679e-12-2.65618303e-11j]
 [-1.39585373e-11+2.82053388e-11j  6.95957186e-11-1.02214472e-07j
  -7.65583104e-08+3.19801068e-04j -7.09665100e-12-2.37945915e-12j
   1.68835568e-11+2.10914943e-11j -1.25667841e-07-7.63262362e-11j]
 [-1.25120279e-07-8.21227485e-11j -5.52774845e-13+3.89801837e-12j
  -6.93065404e-12-8.32547303e-13j -7.41057226e-08+3.19801015e-04j
   6.28685348e-11-1.02203978e-07j  1.11171846e-11+2.95973348e-11j]
 [ 2.71767862e-12-2.26776500e-12j -1.23760109e-07-5.08028603e-11j
  -6.11916522e-12-1.79397500e-11j -6.05398107e-11+1.02297962e-07j
  -7.32252219e-08+3.19801061e-04j  2.17450476e-11-1.02209628e-07j]
 [-5.05320893e-12+3.55267574e-13j  1.47830796e-13+2.14605532e-11j
  -1.25544871e-07-4.27472739e-11j  1.22803443e-11+2.84494966e-11j
  -3.47997843e-11+1.02326707e-07j -7.12289138e-08+3.19801083e-04j]]"
-3122.743097668254j,"[[-7.37389852e-08+3.20229900e-04j -6.60649629e-11+1.02596239e-07j
  -7.57653311e-12+3.33054790e-11j -1.25334653e-07-4.26500633e-11j
  -3.92280544e-12+1.05977453e-11j -9.29760697e-12+4.93635503e-12j]
 [ 8.14022208e-11-1.02478525e-07j -7.47315006e-08+3.20230068e-04j
  -3.46660052e-11+1.02629915e-07j -1.02583108e-11-1.51309082e-11j
  -1.25127521e-07-5.69685813e-11j -1.20958343e-11+4.04850724e-12j]
 [-8.13727762e-12+4.00161718e-11j  4.76402107e-11-1.02511872e-07j
  -7.66122900e-08+3.20230117e-04j -1.33918439e-11+2.26019197e-13j
  -7.89704766e-12-8.25527112e-12j -1.25970943e-07-7.14062854e-11j]
 [-1.25446298e-07-8.03586188e-11j -1.29223730e-12+1.24518234e-11j
  -1.05934765e-11+2.28141161e-12j -7.44167041e-08+3.20229862e-04j
   1.51136600e-11-1.02488529e-07j  1.01055600e-11+3.97810030e-11j]
 [-6.07328315e-12-6.39081314e-12j -1.24047556e-07-4.89079132e-11j
   1.01052756e-11+3.95843748e-12j -3.07076455e-11+1.02612205e-07j
  -7.35475012e-08+3.20229978e-04j  4.44465493e-11-1.02522128e-07j]
 [-8.02971853e-12+3.93327360e-12j  1.50239490e-11-1.07507816e-13j
  -1.25845564e-07-3.83816091e-11j  8.56072078e-12+3.28408701e-11j
  -6.13045457e-11+1.02639325e-07j -7.14785997e-08+3.20230082e-04j]]"
-3118.554307463468j,"[[-7.39113479e-08+3.20660155e-04j -5.10521693e-11+1.02869024e-07j
   9.93471200e-13+3.35615887e-11j -1.25651548e-07-4.46415800e-11j
  -1.99319616e-11+4.04109065e-12j -9.39331154e-13-1.04060140e-11j]
 [ 6.06509804e-12-1.02742919e-07j -7.47410746e-08+3.20660136e-04j
  -3.72918263e-12+1.02884993e-07j -2.13883784e-11-1.04942541e-12j
  -1.25424621e-07-6.50438445e-11j -2.49508090e-12+1.79434468e-11j]
 [-8.50789397e-13+4.00328687e-11j  1.02281317e-11-1.02761074e-07j
  -7.69311113e-08+3.20659965e-04j -1.26358400e-12+1.01281513e-11j
  -4.10560656e-12-1.88311304e-11j -1.26254100e-07-7.28269103e-11j]
 [-1.25761755e-07-8.37087990e-11j  1.74410508e-11+2.57381500e-12j
   2.66971078e-12+1.28165707e-11j -7.46505968e-08+3.20660215e-04j
   9.73388286e-11-1.02723435e-07j -1.50704163e-12+3.67357906e-11j]
 [ 1.49295173e-11-3.09990400e-12j -1.24343781e-07-5.69947876e-11j
   7.02621345e-12+1.01957074e-11j -5.48739234e-11+1.02856875e-07j
  -7.38772894e-08+3.20660051e-04j  6.68651042e-11-1.02771476e-07j]
 [ 1.26754499e-12-1.41077461e-11j  4.42365695e-12-1.21098061e-11j
  -1.26126063e-07-3.95303491e-11j  5.40444566e-13+3.17633256e-11j
  -6.83773464e-11+1.02891412e-07j -7.15908818e-08+3.20660025e-04j]]"
-3114.365517258682j,"[[-7.40720443e-08+3.21091283e-04j -5.88021671e-12+1.03143285e-07j
   4.43320695e-12+2.90948578e-11j -1.26045586e-07-6.63661981e-11j
  -4.18204991e-13-6.36958566e-12j -6.67885048e-13-9.68530102e-13j]
 [-1.45514075e-11-1.03018257e-07j -7.48377320e-08+3.21091515e-04j
  -5.43135700e-11+1.03136420e-07j -1.21902886e-12+8.42093039e-12j
  -1.25757873e-07-6.46476154e-11j -5.48515841e-12+2.55019340e-11j]
 [ 5.52947659e-12+3.31909151e-11j  7.33104982e-11-1.03001319e-07j
  -7.71976923e-08+3.21091341e-04j  1.52190691e-12+4.29672621e-12j
  -5.29558274e-12-1.95327632e-11j -1.26573688e-07-8.95615196e-11j]
 [-1.26162433e-07-1.07208774e-10j -3.41518907e-12-6.39944330e-12j
   2.33159354e-12+2.12548250e-12j -7.48185249e-08+3.21091228e-04j
   9.42400829e-11-1.03040197e-07j -6.03994248e-12+3.65256586e-11j]
 [-5.30532112e-12+4.76372134e-12j -1.24672864e-07-5.53527115e-11j
   6.44298903e-12+1.44385007e-11j -7.53695362e-11+1.03159938e-07j
  -7.42261375e-08+3.21091571e-04j  1.83662355e-11-1.02997322e-07j]
 [-8.41169846e-13-4.40661230e-15j  5.93392091e-12-1.95881591e-11j
  -1.26447475e-07-5.66214824e-11j -6.95285045e-13+3.02642665e-11j
  -3.90217731e-11+1.03137143e-07j -7.17943714e-08+3.21091362e-04j]]"
-3110.1767270538953j,"[[-7.44282864e-08+3.21523643e-04j -6.53479290e-11+1.03426435e-07j
  -6.07295127e-13+2.62032084e-11j -1.26493815e-07-5.74787387e-11j
  -1.69320458e-11-6.24733385e-12j  1.73950514e-12-1.18382094e-12j]
 [ 5.17817689e-11-1.03298659e-07j -7.52739146e-08+3.21523897e-04j
  -9.17359229e-11+1.03395864e-07j -8.83935972e-12+3.22734011e-12j
  -1.26107149e-07-7.08952049e-11j  1.45788677e-11+1.31426987e-11j]
 [ 4.04474526e-12+2.85450550e-11j  8.97486109e-11-1.03274425e-07j
  -7.74970407e-08+3.21523940e-04j  1.19814980e-12+4.80485348e-13j
   1.22819632e-11-4.98041607e-12j -1.26974571e-07-8.31300925e-11j]
 [-1.26608077e-07-9.76251642e-11j -2.05389885e-12-7.83277648e-12j
  -2.95028264e-12-3.56763316e-12j -7.49039321e-08+3.21523661e-04j
   4.74840404e-11-1.03307523e-07j -4.52545260e-12+3.21507140e-11j]
 [ 1.13801704e-12+7.45186576e-12j -1.25017115e-07-6.15989145e-11j
  -8.66796889e-12+2.03475658e-12j -3.87319890e-11+1.03440094e-07j
  -7.41308134e-08+3.21523892e-04j  3.64368408e-11-1.03279312e-07j]
 [-1.65533760e-12+4.51571485e-12j -1.27609480e-11-9.43255567e-12j
  -1.26850242e-07-4.89235101e-11j -5.53390372e-12+3.22066320e-11j
  -2.49694430e-11+1.03401200e-07j -7.18084710e-08+3.21523904e-04j]]"
-3105.987936849109j,"[[-7.46172830e-08+3.21957319e-04j -3.38382235e-11+1.03752768e-07j
  -1.21316699e-11+2.75667105e-11j -1.26860526e-07-5.05262810e-11j
  -1.41648650e-11+1.27417755e-11j -1.47417037e-12-2.49188357e-12j]
 [ 3.16317822e-11-1.03602336e-07j -7.54040891e-08+3.21957552e-04j
  -8.30455185e-11+1.03719998e-07j -1.55246210e-11-3.40221377e-12j
  -1.26453976e-07-7.35397160e-11j  2.18699374e-11-4.05980413e-12j]
 [-3.41883258e-12+3.67397875e-11j  7.62933911e-11-1.03599638e-07j
  -7.77546918e-08+3.21957500e-04j  7.43460626e-13+2.42297123e-12j
   1.43471276e-11+4.19610639e-13j -1.27303664e-07-8.11176585e-11j]
 [-1.26974004e-07-9.30122214e-11j  9.16574307e-13+2.88951058e-12j
   3.03360833e-12-1.64810236e-12j -7.51694976e-08+3.21957330e-04j
   7.63667699e-11-1.03594824e-07j  7.44744848e-12+3.70377376e-11j]
 [ 4.35049834e-12-1.22121315e-11j -1.25364434e-07-6.25122085e-11j
  -1.07086815e-11-1.06350043e-11j -7.58144253e-11+1.03741606e-07j
  -7.43804669e-08+3.21957554e-04j  2.16434958e-11-1.03594445e-07j]
 [ 1.50351421e-12+1.22182027e-12j -1.20633290e-11+1.27123809e-11j
  -1.27181285e-07-4.69870664e-11j  1.75651779e-11+3.11080173e-11j
  -2.12120205e-11+1.03710242e-07j -7.19996352e-08+3.21957513e-04j]]"
-3101.7991466443223j,"[[-7.46761590e-08+3.22392243e-04j -2.56715972e-11+1.04011693e-07j
   2.96425124e-12+3.63367739e-11j -1.27245823e-07-4.84322426e-11j
   9.98462043e-12+3.61890233e-12j  3.35976555e-13+5.79517985e-12j]
 [ 3.83057402e-11-1.03858908e-07j -7.56300924e-08+3.22392196e-04j
  -2.27570221e-11+1.04031587e-07j  6.49600741e-12-1.08851454e-11j
  -1.26813126e-07-6.73204779e-11j  2.06911655e-12-1.25477133e-11j]
 [ 9.61448871e-12+4.01394370e-11j  2.41040785e-11-1.03899586e-07j
  -7.78611161e-08+3.22392196e-04j -1.10946647e-12-6.25552519e-12j
   1.00924006e-11+1.08559072e-11j -1.27668248e-07-9.06159394e-11j]
 [-1.27361083e-07-9.07458178e-11j -1.01486644e-11+1.45730050e-11j
  -1.80002011e-12-3.38735101e-12j -7.54708996e-08+3.22392221e-04j
   5.87299679e-11-1.03874272e-07j -3.67487670e-12+4.30669590e-11j]
 [-1.82259455e-11-4.39001548e-12j -1.25715465e-07-5.51114942e-11j
  -8.39646594e-12-3.89095441e-12j -6.99256517e-11+1.04026025e-07j
  -7.46784939e-08+3.22392199e-04j  7.12029106e-11-1.03895436e-07j]
 [ 2.15374285e-14+2.50287053e-12j -2.30762337e-12+1.27495802e-12j
  -1.27541716e-07-5.59393650e-11j -3.41983822e-12+3.88240352e-11j
  -7.61660680e-11+1.04031012e-07j -7.23106239e-08+3.22392166e-04j]]"
