iw_n,G_iw_n
-2354.6236938655497j,"[[-1.05753776e-07+4.24693597e-04j -9.45308903e-11+1.80456713e-07j
   5.31708000e-12+9.68788641e-11j -4.57880078e-07-1.36836661e-10j
  -1.26800151e-11+1.54488045e-11j -2.17476194e-11+4.55144679e-12j]
 [ 7.42263511e-11-1.80160298e-07j -1.06479633e-07+4.24693565e-04j
  -6.84618698e-11+1.80545176e-07j -3.68803512e-12-7.66746905e-12j
  -4.51329383e-07-2.43282690e-10j -8.04653176e-12-6.37197616e-12j]
 [-6.45758301e-12+9.15719381e-11j  7.45819467e-11-1.80240782e-07j
  -1.02629403e-07+4.24693556e-04j -2.20235573e-11-1.52871373e-11j
   2.02015120e-12+3.82693336e-12j -4.58623395e-07-3.23020711e-10j]
 [-4.57839238e-07-3.05955061e-10j  1.38464003e-11-3.14800795e-12j
  -1.05321324e-11-1.18336624e-11j -1.05159947e-07+4.24693573e-04j
   1.04762224e-10-1.80161152e-07j  7.02122012e-12+9.34713475e-11j]
 [ 1.18637230e-11-2.33628404e-11j -4.56625385e-07-2.36585152e-10j
   8.32913047e-12-1.57715006e-11j -8.38944981e-11+1.80445181e-07j
  -1.04610868e-07+4.24693616e-04j  1.00658561e-10-1.80254959e-07j]
 [-1.36256216e-11+1.02392412e-12j  1.64358424e-11+2.36810499e-11j
  -4.56928567e-07-1.34935050e-10j -4.01835214e-12+9.78707806e-11j
  -1.00253513e-10+1.80552382e-07j -1.08282389e-07+4.24693567e-04j]]"
-2351.48210121196j,"[[-1.06034908e-07+4.25260919e-04j -3.53957229e-11+1.80988232e-07j
  -4.59218113e-12+8.88880617e-11j -4.59050930e-07-1.44238798e-10j
   7.83794596e-12+1.47582831e-11j -1.84609259e-11+1.62548757e-11j]
 [ 4.43597620e-11-1.80685970e-07j -1.06891480e-07+4.25261146e-04j
  -8.47649949e-11+1.81020141e-07j -2.99656011e-13-3.46902818e-12j
  -4.52456212e-07-2.21703899e-10j -5.01466485e-12+4.74066869e-14j]
 [-1.99951404e-11+8.81649121e-11j  1.20033536e-10-1.80711864e-07j
  -1.02985737e-07+4.25260764e-04j -1.72589997e-11-1.22667881e-11j
  -4.99641497e-12+5.85615726e-12j -4.59801811e-07-3.02266482e-10j]
 [-4.59005324e-07-3.12650491e-10j -1.69527969e-11-6.33270040e-12j
  -1.59124656e-11-1.88864647e-11j -1.05443665e-07+4.25260898e-04j
   1.79676512e-10-1.80677635e-07j  1.64594668e-11+8.08322677e-11j]
 [-2.23484540e-11+2.96890101e-12j -4.57758586e-07-2.08325071e-10j
   1.77241290e-11-1.12368176e-12j -1.81100976e-10+1.80978867e-07j
  -1.04744297e-07+4.25261148e-04j  5.70573215e-11-1.80716258e-07j]
 [-1.94842308e-11+2.25412990e-11j  1.69490413e-11-1.07450743e-11j
  -4.58100744e-07-1.17071826e-10j  1.69034384e-12+8.35533765e-11j
  -9.68701396e-11+1.81022250e-07j -1.08495935e-07+4.25260775e-04j]]"
-2348.3405085583704j,"[[-1.06266223e-07+4.25829666e-04j -4.77309765e-11+1.81504005e-07j
   8.45698853e-12+8.91357716e-11j -4.60275306e-07-1.56197564e-10j
  -3.72587807e-12-1.11716934e-11j -3.58023021e-12+6.29610073e-12j]
 [ 5.83765357e-11-1.81200835e-07j -1.07106949e-07+4.25830007e-04j
  -7.94058197e-11+1.81506329e-07j -1.76507140e-12-5.80874648e-12j
  -4.53609690e-07-2.44937043e-10j  2.36843703e-11-1.16303396e-11j]
 [ 7.21037614e-12+9.51808511e-11j  1.08068865e-10-1.81195871e-07j
  -1.03186424e-07+4.25829782e-04j -7.33120399e-12-3.96672965e-12j
   1.79072241e-11+1.54418883e-11j -4.60999023e-07-3.39766387e-10j]
 [-4.60228870e-07-3.27155603e-10j -2.28252019e-12-2.03543984e-13j
  -1.44985637e-12-4.75039143e-12j -1.05789179e-07+4.25829728e-04j
   9.94035032e-11-1.81212950e-07j -9.41566717e-14+9.21376379e-11j]
 [-9.95695557e-13+2.26621272e-11j -4.58922764e-07-2.36545835e-10j
  -1.75824240e-11+6.55876626e-12j -1.22568529e-10+1.81516866e-07j
  -1.05073537e-07+4.25829988e-04j  6.48466534e-11-1.81195044e-07j]
 [ 3.08931363e-12+9.66011628e-12j -1.52283750e-11-5.47695458e-12j
  -4.59297341e-07-1.52272297e-10j  6.13063853e-12+8.94166780e-11j
  -8.97061776e-11+1.81498961e-07j -1.08932123e-07+4.25829713e-04j]]"
-2345.1989159047807j,"[[-1.06540201e-07+4.26400417e-04j -8.80950686e-11+1.81996675e-07j
   1.19257525e-11+6.28685378e-11j -4.61492867e-07-1.53716219e-10j
  -3.36400917e-12+1.50210917e-11j  2.07763044e-12-6.34927322e-12j]
 [ 9.99635187e-11-1.81646642e-07j -1.07284464e-07+4.26400480e-04j
  -9.93435978e-11+1.81965355e-07j -1.29019596e-11+7.45894091e-13j
  -4.54800276e-07-2.42472466e-10j  9.14451889e-12-2.06333746e-11j]
 [ 1.49753304e-11+8.07214840e-11j  1.13534614e-10-1.81681319e-07j
  -1.03480147e-07+4.26400297e-04j -3.84122789e-14+2.71871001e-12j
   1.75133626e-11+4.15161316e-12j -4.62309982e-07-3.26165945e-10j]
 [-4.61443480e-07-3.22455152e-10j  1.59609376e-11-4.24275861e-13j
   3.46838266e-12+2.43670761e-12j -1.06137729e-07+4.26400288e-04j
   7.43918693e-11-1.81645498e-07j -1.05807165e-11+8.49199950e-11j]
 [ 4.82423469e-12-9.00218939e-12j -4.60138267e-07-2.29694515e-10j
  -2.77483640e-12-1.69301899e-12j -9.17976767e-11+1.81987163e-07j
  -1.05457228e-07+4.26400463e-04j  6.83091068e-11-1.81669360e-07j]
 [ 7.78973892e-12-3.43575571e-12j -1.74247212e-12+1.13841533e-11j
  -4.60602959e-07-1.38662430e-10j -8.91566308e-12+6.47099696e-11j
  -7.97409980e-11+1.81976590e-07j -1.09184362e-07+4.26400270e-04j]]"
-2342.0573232511906j,"[[-1.06606218e-07+4.26972145e-04j -4.46682858e-11+1.82419337e-07j
  -1.33891060e-12+8.21103224e-11j -4.62766847e-07-1.85090424e-10j
   2.47735722e-11-2.89604478e-11j -2.37564940e-11-2.30752106e-12j]
 [ 6.28569689e-11-1.82088386e-07j -1.07711774e-07+4.26972328e-04j
  -1.06118826e-10+1.82484546e-07j  1.46322580e-11+3.82273400e-11j
  -4.56063191e-07-2.62561818e-10j -3.26818352e-12+1.10015753e-11j]
 [ 8.27242953e-12+8.82915634e-11j  6.23258981e-11-1.82168712e-07j
  -1.03708553e-07+4.26972422e-04j -1.93324331e-11+7.32043787e-12j
   3.29038189e-13-1.56954570e-11j -4.63445413e-07-3.01614240e-10j]
 [-4.62718992e-07-3.57969996e-10j  5.13200524e-14-4.70703876e-11j
  -4.10889872e-13+4.94637374e-12j -1.06561217e-07+4.26972197e-04j
   1.07377761e-10-1.82098056e-07j -9.62078875e-12+9.46342048e-11j]
 [-1.56881779e-11+4.27788079e-11j -4.61409948e-07-2.48686819e-10j
   1.39570429e-11+2.03447045e-12j -1.16692597e-10+1.82431204e-07j
  -1.05611592e-07+4.26972365e-04j  1.15631640e-10-1.82172130e-07j]
 [-4.89417886e-12-4.65985341e-12j  1.55479309e-11+4.66487109e-12j
  -4.61729408e-07-1.15522093e-10j -7.92931642e-12+8.37132182e-11j
  -8.64240863e-11+1.82485168e-07j -1.09518596e-07+4.26972426e-04j]]"
-2338.915730597601j,"[[-1.06894561e-07+4.27545718e-04j -1.13095931e-10+1.82936611e-07j
  -1.59405053e-12+8.89599736e-11j -4.64163265e-07-1.69431858e-10j
   1.11757672e-11-2.43727162e-11j -5.37600854e-12-2.40067361e-12j]
 [ 1.13778089e-10-1.82636063e-07j -1.07880807e-07+4.27545885e-04j
  -8.43800992e-11+1.82957635e-07j  1.86982022e-11+2.62782178e-11j
  -4.57269443e-07-2.40013150e-10j -4.63087738e-11+7.03290288e-12j]
 [-1.82886870e-11+8.25758627e-11j  5.34128863e-11-1.82628524e-07j
  -1.03909598e-07+4.27545772e-04j -1.21133631e-11+3.05427509e-12j
  -5.00614281e-11-2.90627910e-11j -4.64682150e-07-3.49776827e-10j]
 [-4.64116073e-07-3.41308165e-10j -2.12028946e-11-5.85685641e-11j
  -8.79476977e-12-3.66129115e-12j -1.06875343e-07+4.27545701e-04j
   1.02999654e-10-1.82644670e-07j  1.81140067e-11+8.48055715e-11j]
 [-1.26661068e-11+4.06920086e-11j -4.62632550e-07-2.26697976e-10j
   4.35723554e-11+2.17356436e-11j -1.01418478e-10+1.82942995e-07j
  -1.05996205e-07+4.27545894e-04j  1.18593641e-10-1.82611384e-07j]
 [-6.98262472e-12+5.63719939e-13j  4.98618654e-11-9.04031659e-12j
  -4.62963951e-07-1.60254595e-10j  4.28906734e-12+8.92144704e-11j
  -8.79529706e-11+1.82941778e-07j -1.09810807e-07+4.27545722e-04j]]"
-2335.7741379440113j,"[[-1.07155700e-07+4.28120736e-04j -1.01028532e-10+1.83451818e-07j
   2.52399294e-12+7.62746320e-11j -4.65409117e-07-1.56419675e-10j
   9.56436385e-12+6.05662489e-13j -2.06864382e-12-1.56140739e-11j]
 [ 1.42379661e-10-1.83156949e-07j -1.08265502e-07+4.28120795e-04j
  -5.30205151e-11+1.83438303e-07j  2.06270899e-11-2.47885435e-12j
  -4.58473662e-07-2.51280916e-10j -2.44753907e-11-1.95930541e-11j]
 [ 7.68765164e-12+8.11481904e-11j  2.84423355e-11-1.83087324e-07j
  -1.04118810e-07+4.28120876e-04j -2.93909229e-12+1.48579394e-11j
  -4.61932115e-11+3.33217798e-11j -4.66023923e-07-3.46869008e-10j]
 [-4.65369040e-07-3.30895858e-10j -2.56350317e-11-7.40441111e-12j
  -5.49225551e-12-2.23793000e-13j -1.07167099e-07+4.28120756e-04j
   4.57272293e-11-1.83175610e-07j -5.43569670e-13+7.48210938e-11j]
 [-1.61532363e-11+2.10419657e-11j -4.63854725e-07-2.34370643e-10j
   2.22502621e-11-1.21848343e-11j -7.85717430e-11+1.83459037e-07j
  -1.06189081e-07+4.28120816e-04j  1.59954758e-10-1.83089253e-07j]
 [ 8.20965590e-13-9.24715609e-13j  9.11639851e-12-4.18206550e-12j
  -4.64301202e-07-1.59050316e-10j  1.92536371e-12+7.55757999e-11j
  -1.26050014e-10+1.83433604e-07j -1.10249623e-07+4.28120857e-04j]]"
-2332.6325452904216j,"[[-1.07583663e-07+4.28697337e-04j -1.70338993e-10+1.83958970e-07j
  -2.27481847e-12+7.25190313e-11j -4.66650692e-07-1.45000195e-10j
   7.74911690e-12+4.05096823e-11j -1.65450896e-11-1.76616108e-11j]
 [ 1.82779820e-10-1.83644090e-07j -1.08649301e-07+4.28697424e-04j
  -7.78848155e-11+1.83909943e-07j  3.12165368e-11-3.45346671e-11j
  -4.59706648e-07-2.58481781e-10j -1.43786390e-11-3.45104276e-11j]
 [ 2.64045352e-12+7.37246268e-11j  4.82137650e-11-1.83604284e-07j
  -1.04485926e-07+4.28697567e-04j -1.93664053e-11+1.64186758e-11j
   3.34883355e-12+4.75755090e-11j -4.67335422e-07-3.39276274e-10j]
 [-4.66609762e-07-3.17780063e-10j -2.67413080e-11+5.15587644e-12j
  -8.83838537e-12+1.79791194e-11j -1.07341231e-07+4.28697345e-04j
  -9.43533325e-12-1.83649467e-07j  2.43061429e-13+7.68544148e-11j]
 [-8.80308580e-12-8.55547620e-12j -4.65095959e-07-2.42565943e-10j
  -1.42475513e-11-6.56356738e-12j -1.66974234e-11+1.83981139e-07j
  -1.06446496e-07+4.28697398e-04j  1.30267643e-10-1.83607998e-07j]
 [-7.29551335e-12-1.87527314e-11j -7.34349125e-13+4.26233900e-13j
  -4.65613394e-07-1.47482439e-10j  1.09670427e-11+7.24925096e-11j
  -1.07735151e-10+1.83915952e-07j -1.10471119e-07+4.28697604e-04j]]"
-2329.4909526368315j,"[[-1.07837519e-07+4.29275528e-04j -1.20834559e-10+1.84439580e-07j
  -1.21804742e-11+6.73943421e-11j -4.67809589e-07-1.42658434e-10j
   2.36306062e-11+5.79304993e-11j -3.26207551e-11-1.59982215e-11j]
 [ 1.27519868e-10-1.84106846e-07j -1.08769727e-07+4.29275595e-04j
  -6.33114832e-11+1.84400425e-07j  2.80998417e-11-6.27366706e-11j
  -4.60970888e-07-2.57745586e-10j  7.14497552e-12-1.55552942e-11j]
 [-1.97689995e-12+8.25350269e-11j  4.58259770e-11-1.84068036e-07j
  -1.04763088e-07+4.29275664e-04j -2.53559248e-11+1.90769702e-11j
   1.04318590e-11+2.78010693e-11j -4.68650657e-07-3.50270511e-10j]
 [-4.67765530e-07-3.17822156e-10j -1.13053480e-11+2.38774703e-11j
  -2.03058319e-11+1.34289956e-11j -1.07681687e-07+4.29275526e-04j
   5.37362527e-11-1.84077289e-07j -5.25457336e-12+8.00406769e-11j]
 [-1.07373857e-11-2.09280731e-11j -4.66377662e-07-2.43686637e-10j
  -1.00087226e-11-2.23517999e-12j -6.15709378e-11+1.84421447e-07j
  -1.06877277e-07+4.29275544e-04j  1.37977651e-10-1.84075191e-07j]
 [-2.26174845e-11-1.35383092e-11j -1.15067935e-11-1.07833406e-11j
  -4.66914792e-07-1.60408898e-10j  2.34993011e-12+6.97929325e-11j
  -1.29677556e-10+1.84400063e-07j -1.10720204e-07+4.29275716e-04j]]"
-2326.349359983242j,"[[-1.08318082e-07+4.29855133e-04j -1.15907193e-10+1.84906151e-07j
   2.63206572e-12+8.36072677e-11j -4.69046199e-07-1.54748169e-10j
   2.00115590e-11+4.46892372e-11j -1.33143332e-11+9.98121943e-12j]
 [ 8.37374703e-11-1.84601184e-07j -1.08980652e-07+4.29855260e-04j
  -5.86489384e-11+1.84915831e-07j  5.87854102e-12-5.40462884e-11j
  -4.62258126e-07-2.77083905e-10j  1.66628826e-12+2.34486987e-11j]
 [ 3.92509011e-12+8.65442124e-11j  4.65990463e-11-1.84607123e-07j
  -1.05138468e-07+4.29855297e-04j -9.46712409e-12-2.43779955e-12j
   1.49466397e-11-2.35714553e-11j -4.70031172e-07-3.55026610e-10j]
 [-4.68998805e-07-3.28467940e-10j -4.45239136e-12+4.88541442e-11j
  -2.08104516e-12+1.27605640e-11j -1.07757002e-07+4.29855165e-04j
   9.99657568e-11-1.84605698e-07j  2.21889366e-12+8.44958135e-11j]
 [-1.21434248e-11-3.92499335e-11j -4.67686291e-07-2.56563973e-10j
  -2.14982206e-11+1.37296800e-11j -6.31297992e-11+1.84919430e-07j
  -1.07211217e-07+4.29855272e-04j  1.46198822e-10-1.84594026e-07j]
 [-9.18435984e-13-4.99889552e-12j -1.45529848e-11-1.56074345e-11j
  -4.68300771e-07-1.63399536e-10j  2.40019001e-12+7.50448950e-11j
  -1.23207661e-10+1.84896331e-07j -1.10969125e-07+4.29855287e-04j]]"
