iw_n,G_iw_n
-1334.3914796122647j,"[[-3.54000398e-10+7.49401238e-04j -6.53238767e-12+5.62510213e-07j
  -3.08667826e-11+4.09470579e-10j -4.73324540e-07-9.84750574e-13j
   6.00870602e-12-3.30245669e-11j  7.85952235e-12+2.88179661e-12j]
 [-2.53709158e-11-5.60730728e-07j -3.54582495e-10+7.49401005e-04j
  -4.80497293e-11+5.62427879e-07j  6.02804459e-12+3.30454072e-11j
  -4.72282796e-07-3.88166652e-13j -3.72689012e-11+9.42147283e-12j]
 [ 1.06132515e-11+4.30699414e-10j -7.50363633e-11-5.60750348e-07j
   9.02972104e-10+7.49401106e-04j  7.86132779e-12-2.91008952e-12j
  -3.72861268e-11-9.41213541e-12j -4.75253150e-07+9.57308017e-13j]
 [-4.72669803e-07+8.28718862e-13j  1.34081836e-11-4.06916353e-12j
  -1.76277314e-12+6.77698194e-12j  2.87879973e-10+7.49401239e-04j
   2.54974989e-11-5.60730762e-07j -1.06333222e-11+4.30702658e-10j]
 [ 1.34011176e-11+4.09986008e-12j -4.71912802e-07-5.44089405e-13j
   7.04740499e-12+3.27026142e-11j  6.43628240e-12+5.62510184e-07j
   2.88097696e-10+7.49401005e-04j  7.51830406e-11-5.60750369e-07j]
 [-1.78275031e-12-6.78711330e-12j  7.03904359e-12-3.26765832e-11j
  -4.73177143e-07-1.11962983e-12j  3.08713617e-11+4.09499449e-10j
   4.79433982e-11+5.62427885e-07j -9.69124281e-10+7.49401106e-04j]]"
-1332.8206832854698j,"[[-3.19486378e-10+7.50284291e-04j  2.56420599e-11+5.63766560e-07j
   2.48805977e-12+4.09591295e-10j -4.74463491e-07-9.52200259e-13j
  -3.16236376e-12-1.56814154e-11j -1.63695857e-12-1.23162842e-12j]
 [-1.67586515e-11-5.62102312e-07j -3.39275445e-10+7.50284356e-04j
   9.18204504e-12+5.63753442e-07j -3.15963370e-12+1.56816965e-11j
  -4.73447921e-07-3.74167978e-13j -3.41126528e-11+1.14553714e-11j]
 [ 2.94584622e-11+4.26726093e-10j  1.92291181e-11-5.62086861e-07j
   8.46450375e-10+7.50284307e-04j -1.63121360e-12+1.21007973e-12j
  -3.41233016e-11-1.14058136e-11j -4.76418618e-07+9.49625514e-13j]
 [-4.73820150e-07+8.73069294e-13j  4.30433856e-13-2.08367915e-12j
  -8.10121937e-12+7.34949042e-12j  2.53359359e-10+7.50284291e-04j
   1.69186756e-11-5.62102400e-07j -2.94862842e-11+4.26696809e-10j]
 [ 4.25765178e-13+2.08414544e-12j -4.73079802e-07-5.51152341e-13j
   1.38348003e-11+1.73385582e-11j -2.57199272e-11+5.63766569e-07j
   2.72511903e-10+7.50284357e-04j -1.91003022e-11-5.62086825e-07j]
 [-8.11511259e-12-7.34303692e-12j  1.38080922e-11-1.73110619e-11j
  -4.74325254e-07-1.13191964e-12j -2.47713430e-12+4.09615499e-10j
  -9.30462520e-12+5.63753424e-07j -9.13001917e-10+7.50284306e-04j]]"
-1331.2498869586748j,"[[-3.84192778e-10+7.51169625e-04j  1.43120821e-11+5.65112575e-07j
  -2.04003386e-11+4.09143318e-10j -4.75586741e-07-1.00564849e-12j
   1.87066603e-11+1.30949847e-11j -1.52562876e-11-1.21727039e-11j]
 [-1.59030083e-12-5.63446229e-07j -2.18117432e-10+7.51169697e-04j
  -1.35259685e-12+5.65148009e-07j  1.87427052e-11-1.30866207e-11j
  -4.74546339e-07-3.24870095e-13j -1.93979346e-11-5.20553229e-12j]
 [ 2.47787599e-11+4.63071459e-10j -4.37358430e-11-5.63383740e-07j
   7.43137503e-10+7.51169631e-04j -1.52653779e-11+1.21786333e-11j
  -1.94093604e-11+5.23289206e-12j -4.77639358e-07+9.96614633e-13j]
 [-4.74945365e-07+8.19445777e-13j  2.02442123e-11-3.49910050e-11j
   4.44010289e-12+1.59097601e-11j  3.17742287e-10+7.51169625e-04j
   1.68690036e-12-5.63446300e-07j -2.47854179e-11+4.63044855e-10j]
 [ 2.02302761e-11+3.49765761e-11j -4.74168834e-07-5.02960194e-13j
   3.56721449e-11-5.32757749e-12j -1.44131440e-11+5.65112555e-07j
   1.51212760e-10+7.51169697e-04j  4.38677242e-11-5.63383750e-07j]
 [ 4.43859161e-12-1.59018702e-11j  3.56363696e-11+5.34202805e-12j
  -4.75556783e-07-1.09261715e-12j  2.03753143e-11+4.09154243e-10j
   1.26659611e-12+5.65148015e-07j -8.09735683e-10+7.51169631e-04j]]"
-1329.67909063188j,"[[-4.40984654e-10+7.52056989e-04j -1.83474643e-12+5.66425282e-07j
  -9.72667478e-12+4.38384941e-10j -4.76793266e-07-1.02428846e-12j
   5.51247804e-12+3.01676675e-13j  4.07327221e-13-3.88571654e-13j]
 [ 2.03761656e-11-5.64777122e-07j -2.95059214e-10+7.52056995e-04j
   8.83770533e-12+5.66498457e-07j  5.54324785e-12-2.83799982e-13j
  -4.75709411e-07-3.51089616e-13j  1.68335627e-11+3.60077711e-12j]
 [ 6.52048529e-12+4.47320638e-10j -4.98450351e-11-5.64749447e-07j
   6.52953976e-10+7.52057142e-04j  3.97657991e-13+3.80542235e-13j
   1.68561530e-11-3.57408447e-12j -4.78682840e-07+9.82124695e-13j]
 [-4.76145013e-07+8.07966497e-13j  2.26643167e-11-2.01607395e-11j
  -5.41290144e-13+9.26380534e-12j  3.74375709e-10+7.52056989e-04j
  -2.03199396e-11-5.64777075e-07j -6.50629333e-12+4.47319722e-10j]
 [ 2.26555342e-11+2.01441107e-11j -4.75323991e-07-5.02615024e-13j
   2.27533917e-11+2.15534848e-11j  1.71885355e-12+5.66425253e-07j
   2.28126243e-10+7.52056995e-04j  4.99072602e-11-5.64749439e-07j]
 [-5.54195985e-13-9.24937369e-12j  2.27136153e-11-2.15512964e-11j
  -4.76593976e-07-1.10696971e-12j  9.70020331e-12+4.38384332e-10j
  -8.98449101e-12+5.66498432e-07j -7.19655610e-10+7.52057142e-04j]]"
-1328.108294305085j,"[[-3.55520676e-10+7.52946408e-04j -3.23531573e-11+5.67789531e-07j
  -5.86560429e-12+4.11964238e-10j -4.78037840e-07-1.00718940e-12j
  -1.67724736e-11+8.68844805e-12j  4.40699385e-12+8.07277688e-12j]
 [ 2.92741557e-12-5.66078598e-07j -2.52358525e-10+7.52946593e-04j
  -3.12004976e-12+5.67787395e-07j -1.67558645e-11-8.68601965e-12j
  -4.76814430e-07-3.32772839e-13j  1.63798078e-12+1.92992062e-11j]
 [-2.50697337e-11+4.34953817e-10j  9.09842680e-12-5.66129692e-07j
   8.40786578e-10+7.52946761e-04j  4.40587794e-12-8.07589304e-12j
   1.63668066e-12-1.92803493e-11j -4.79838850e-07+1.00734254e-12j]
 [-4.77387877e-07+8.36065919e-13j  1.90490717e-11+4.27866189e-12j
  -4.00831547e-13+9.49555581e-12j  2.88970213e-10+7.52946408e-04j
  -2.81513425e-12-5.66078564e-07j  2.50492591e-11+4.34943144e-10j]
 [ 1.90376803e-11-4.27510572e-12j -4.76442932e-07-4.72354143e-13j
   1.25161477e-11+1.81303409e-11j  3.22761576e-11+5.67789522e-07j
   1.85201377e-10+7.52946593e-04j -8.98209852e-12-5.66129691e-07j]
 [-3.89378436e-13-9.46679789e-12j  1.25031659e-11-1.81111688e-11j
  -4.77735274e-07-1.08937415e-12j  5.81913990e-12+4.11963979e-10j
   2.95723383e-12+5.67787451e-07j -9.07640391e-10+7.52946761e-04j]]"
-1326.53749797829j,"[[-3.21716650e-10+7.53837970e-04j -4.14270188e-12+5.69119358e-07j
  -7.04887088e-12+4.20026479e-10j -4.79202937e-07-1.04365587e-12j
  -2.43680838e-11+8.55492336e-12j -4.75227749e-12-4.51913034e-12j]
 [-2.18848740e-11-5.67423250e-07j -2.95103120e-10+7.53838026e-04j
   2.42139879e-11+5.69121657e-07j -2.43628198e-11-8.54623805e-12j
  -4.77934282e-07-3.48988448e-13j  3.43970291e-11+2.57141869e-12j]
 [ 1.97524451e-12+4.41980702e-10j  1.31809998e-11-5.67414852e-07j
   6.84307413e-10+7.53838101e-04j -4.75867003e-12+4.52892168e-12j
   3.43980379e-11-2.57814835e-12j -4.81062708e-07+1.00162262e-12j]
 [-4.78546691e-07+8.00269335e-13j -5.68907045e-12+3.23317291e-11j
   1.44688385e-11-5.37031573e-12j  2.54931559e-10+7.53837970e-04j
   2.20087000e-11-5.67423256e-07j -1.94671538e-12+4.41948177e-10j]
 [-5.67796928e-12-3.23450371e-11j -4.77537245e-07-4.86530373e-13j
   1.19404610e-11+1.57945418e-11j  4.06353523e-12+5.69119366e-07j
   2.27693801e-10+7.53838026e-04j -1.30786297e-11-5.67414839e-07j]
 [ 1.44739744e-11+5.37461275e-12j  1.19400682e-11-1.57891066e-11j
  -4.78960307e-07-1.09645056e-12j  7.00842308e-12+4.20011727e-10j
  -2.42908869e-11+5.69121687e-07j -7.51102631e-10+7.53838101e-04j]]"
-1324.9667016514952j,"[[-2.10297690e-10+7.54731957e-04j  8.14112136e-12+5.70492622e-07j
  -7.80878235e-12+4.23148153e-10j -4.80341436e-07-1.06440567e-12j
  -3.58167884e-11+2.54730062e-11j -1.27793611e-12-1.88707194e-11j]
 [-7.58011603e-12-5.68804736e-07j -4.36974625e-10+7.54731807e-04j
  -2.69460729e-11+5.70390847e-07j -3.57955683e-11-2.54737853e-11j
  -4.79080997e-07-2.92294594e-13j -5.02862061e-13+3.19014185e-11j]
 [ 1.81803528e-11+4.38701330e-10j -1.21817781e-11-5.68774884e-07j
   8.07520525e-10+7.54731680e-04j -1.28700213e-12+1.88682590e-11j
  -5.09238498e-13-3.18871715e-11j -4.82322919e-07+9.94547496e-13j]
 [-4.79696056e-07+7.77202017e-13j  2.88360291e-11+1.70652900e-12j
   2.15396934e-11+8.72515706e-14j  1.43191700e-10+7.54731958e-04j
   7.63623602e-12-5.68804689e-07j -1.81442925e-11+4.38703210e-10j]
 [ 2.88237763e-11-1.70567664e-12j -4.78704014e-07-4.57050086e-13j
  -9.44751124e-12-5.94397279e-12j -8.25031294e-12+5.70492649e-07j
   3.69213312e-10+7.54731807e-04j  1.22919640e-11-5.68774893e-07j]
 [ 2.15269300e-11-7.31491599e-14j -9.43328453e-12+5.93576081e-12j
  -4.80214470e-07-1.11063293e-12j  7.79626311e-12+4.23159278e-10j
   2.68563004e-11+5.70390881e-07j -8.74369784e-10+7.54731680e-04j]]"
-1323.3959053247004j,"[[-4.59259507e-10+7.55627723e-04j -2.44002679e-12+5.71838422e-07j
   1.53695451e-11+4.26961812e-10j -4.81461231e-07-1.06662060e-12j
   7.21068743e-12+2.36493914e-12j  9.43838703e-12-1.24024856e-11j]
 [ 8.14878931e-12-5.70096614e-07j -4.56317338e-10+7.55627753e-04j
  -5.56962892e-12+5.71807988e-07j  7.21398332e-12-2.33757084e-12j
  -4.80181896e-07-2.64262808e-13j  8.77401776e-12+3.09309036e-11j]
 [ 2.39844137e-11+4.21467391e-10j -4.89192089e-11-5.70070386e-07j
   7.07130482e-10+7.55627627e-04j  9.44156506e-12+1.23968095e-11j
   8.75954420e-12-3.08999556e-11j -4.83455984e-07+9.61260961e-13j]
 [-4.80811249e-07+7.74918946e-13j  4.19873460e-11+9.62555005e-12j
   9.76251282e-12-1.28261773e-11j  3.91870993e-10+7.55627723e-04j
  -8.05100274e-12-5.70096579e-07j -2.39380737e-11+4.21484053e-10j]
 [ 4.19879387e-11-9.62821620e-12j -4.79798237e-07-4.51392036e-13j
   1.49036228e-11+2.71399296e-12j  2.34634170e-12+5.71838481e-07j
   3.88366536e-10+7.55627753e-04j  4.89976041e-11-5.70070371e-07j]
 [ 9.75361101e-12+1.28421533e-11j  1.48857438e-11-2.71988275e-12j
  -4.81344571e-07-1.15372739e-12j -1.53900703e-11+4.26928327e-10j
   5.48636534e-12+5.71808009e-07j -7.74132533e-10+7.55627627e-04j]]"
-1321.8251089979055j,"[[-3.00202665e-10+7.56525198e-04j -1.19953742e-11+5.73132401e-07j
   6.16441078e-13+4.21376634e-10j -4.82687389e-07-1.06860964e-12j
   3.78142147e-11-2.80910233e-11j -3.17751402e-12-1.45713573e-11j]
 [-2.06110165e-11-5.71421035e-07j -3.90272394e-10+7.56525536e-04j
   4.17772119e-12+5.73176526e-07j  3.78132987e-11+2.81029581e-11j
  -4.81222684e-07-2.37147256e-13j  1.09599900e-11+9.06159401e-12j]
 [ 2.58620696e-11+4.44091761e-10j -1.38195094e-11-5.71454489e-07j
   7.18797024e-10+7.56525506e-04j -3.16875466e-12+1.45736345e-11j
   1.09580839e-11-9.04386665e-12j -4.84566804e-07+9.37538619e-13j]
 [-4.82030795e-07+7.85670926e-13j  2.33254049e-11+1.84751619e-11j
   5.62310488e-12-2.01186980e-11j  2.32671453e-10+7.56525198e-04j
   2.06929028e-11-5.71421025e-07j -2.58438560e-11+4.44106441e-10j]
 [ 2.33189473e-11-1.84483309e-11j -4.80845422e-07-4.05612632e-13j
   3.07515809e-11+2.45063298e-11j  1.19244026e-11+5.73132389e-07j
   3.22263425e-10+7.56525536e-04j  1.39273910e-11-5.71454517e-07j]
 [ 5.63099516e-12+2.01242645e-11j  3.07565870e-11-2.45046071e-11j
  -4.82433916e-07-1.17585603e-12j -6.09826528e-13+4.21402185e-10j
  -4.31669466e-12+5.73176535e-07j -7.86104795e-10+7.56525506e-04j]]"
-1320.2543126711105j,"[[-3.32921053e-10+7.57425483e-04j  2.31253747e-12+5.74503094e-07j
  -1.46959154e-11+4.30648109e-10j -4.83877824e-07-1.04206814e-12j
  -3.18799600e-12+8.92166654e-12j  3.97604598e-12-3.07984252e-12j]
 [ 3.35749961e-13-5.72834220e-07j -5.05225095e-10+7.57425559e-04j
   3.96818524e-11+5.74546001e-07j -3.18029117e-12-8.91891115e-12j
  -4.82306496e-07-2.54411644e-13j -2.20691857e-12+1.44578766e-11j]
 [ 1.20321433e-11+4.06658970e-10j -3.64297458e-11-5.72824561e-07j
   6.18436548e-10+7.57425373e-04j  3.98410943e-12+3.07372934e-12j
  -2.21171590e-12-1.44280109e-11j -4.85706753e-07+9.63075798e-13j]
 [-4.83222009e-07+8.13956151e-13j  7.22709954e-12+1.93459342e-11j
   3.46494942e-12-5.67772910e-13j  2.65365048e-10+7.57425483e-04j
  -2.80405722e-13-5.72834221e-07j -1.20190581e-11+4.06650287e-10j]
 [ 7.24773038e-12-1.93281970e-11j -4.81916551e-07-3.87592993e-13j
   4.27411242e-11+1.86131326e-11j -2.42134316e-12+5.74503084e-07j
   4.37244045e-10+7.57425559e-04j  3.65089185e-11-5.72824568e-07j]
 [ 3.46320203e-12+5.53510027e-13j  4.27382456e-11-1.86206476e-11j
  -4.83572715e-07-1.15326425e-12j  1.47112193e-11+4.30612284e-10j
  -3.97618876e-11+5.74546021e-07j -6.86098084e-10+7.57425373e-04j]]"
