iw_n,G_iw_n
-3139.4982584873997j,"[[ 6.49487731e-10+3.18521326e-04j  6.87411850e-11+1.01371857e-07j
   1.50573302e-11+4.33022547e-11j -1.32106618e-08-1.01500403e-15j
  -7.08488583e-12+2.53816070e-12j -3.92101597e-12-1.74389600e-12j]
 [-1.48044474e-10-1.01309950e-07j -1.82453283e-09+3.18521571e-04j
  -7.94333811e-12+1.01580635e-07j -7.08199043e-12-2.53875522e-12j
  -1.28532431e-08-4.60165078e-16j -2.64115643e-12+3.27024455e-12j]
 [-1.88926499e-11+5.12104208e-11j -7.12917439e-11-1.01420639e-07j
  -1.37852158e-09+3.18521587e-04j -3.92125942e-12+1.74413449e-12j
  -2.64339461e-12-3.27238900e-12j -1.31354347e-08-1.96461990e-17j]
 [-1.30347716e-08+7.17933875e-16j  2.52475887e-13+8.79943960e-12j
  -2.33098055e-12-1.75387908e-12j -6.53543302e-10+3.18521326e-04j
   1.48095470e-10-1.01310056e-07j  1.88917038e-11+5.12120649e-11j]
 [ 2.50695058e-13-8.79769616e-12j -1.29706542e-08+2.39578464e-16j
   7.24721609e-13+3.97577722e-12j -6.87416630e-11+1.01371993e-07j
   1.82040285e-09+3.18521571e-04j  7.12665050e-11-1.01420751e-07j]
 [-2.33044759e-12+1.75394897e-12j  7.23481837e-13-3.97176743e-12j
  -1.32524034e-08+5.65145530e-17j -1.50624003e-11+4.33036937e-11j
   8.03878693e-12+1.01580677e-07j  1.37441641e-09+3.18521587e-04j]]"
-3135.3094682826136j,"[[ 7.80551815e-10+3.18947350e-04j  1.43552296e-10+1.01748432e-07j
   6.75617484e-11+7.12147699e-11j -1.32444229e-08-9.26087830e-16j
   3.98054525e-12+1.03577959e-13j  2.88233116e-12-1.46343453e-12j]
 [-4.37589394e-11-1.01655929e-07j -1.61519058e-09+3.18946999e-04j
  -3.05371585e-11+1.01752978e-07j  3.97718275e-12-9.84121238e-14j
  -1.28881889e-08-2.10735604e-16j -5.35750319e-12+4.63730762e-12j]
 [ 1.92719685e-11+5.86082045e-11j  2.54492411e-11-1.01722148e-07j
  -1.78228605e-09+3.18946703e-04j  2.88240980e-12+1.46337117e-12j
  -5.36058492e-12-4.63848108e-12j -1.31667857e-08-7.47863771e-16j]
 [-1.30672237e-08+8.84675482e-16j -7.32040872e-12+9.18886652e-13j
   9.35341559e-13-1.90661746e-13j -7.84670730e-10+3.18947350e-04j
   4.37261793e-11-1.01655917e-07j -1.92666716e-11+5.86092811e-11j]
 [-7.31683826e-12-9.19646278e-13j -1.30132043e-08+5.26336938e-16j
   4.25749409e-12+5.52750590e-13j -1.43609895e-10+1.01748383e-07j
   1.61106459e-09+3.18946999e-04j -2.54592447e-11-1.01722260e-07j]
 [ 9.35081120e-13+1.90573182e-13j  4.25650012e-12-5.51382445e-13j
  -1.32864365e-08-7.27865195e-16j -6.75593667e-11+7.12217724e-11j
   3.06292068e-11+1.01753028e-07j  1.77806982e-09+3.18946703e-04j]]"
-3131.120678077827j,"[[ 6.24836855e-10+3.19373623e-04j  4.30241496e-11+1.02056395e-07j
  -1.48889159e-11+4.96581626e-11j -1.32729180e-08-9.66479058e-16j
   2.20954978e-12+8.13741484e-12j -1.88181781e-13+9.73866975e-13j]
 [-1.12916647e-11-1.02003871e-07j -1.50419205e-09+3.19373496e-04j
   1.58395012e-11+1.02050758e-07j  2.21189310e-12-8.13800432e-12j
  -1.29276712e-08-4.55129050e-16j  1.32546984e-12+7.76359653e-12j]
 [-1.31160562e-11+8.59554335e-11j -5.45811357e-11-1.01840016e-07j
  -1.54768527e-09+3.19373918e-04j -1.88393496e-13-9.73794610e-13j
   1.32391479e-12-7.76597029e-12j -1.32142085e-08-9.81795375e-16j]
 [-1.30980675e-08+8.19644174e-16j -2.46900787e-12+9.00974008e-12j
   1.55500875e-12-3.90193270e-12j -6.28931315e-10+3.19373623e-04j
   1.13647732e-11-1.02003931e-07j  1.31021349e-11+8.59545189e-11j]
 [-2.47060661e-12-9.00834015e-12j -1.30503404e-08+1.46719204e-16j
   5.81711657e-12+5.10072465e-13j -4.30162129e-11+1.02056418e-07j
   1.50007158e-09+3.19373496e-04j  5.45696114e-11-1.01840080e-07j]
 [ 1.55517368e-12+3.90209475e-12j  5.81680747e-12-5.09361094e-13j
  -1.33322678e-08-9.10561898e-16j  1.48858726e-11+4.96481079e-11j
  -1.57521177e-11+1.02050806e-07j  1.54348916e-09+3.19373918e-04j]]"
-3126.931887873041j,"[[ 4.91439750e-10+3.19801620e-04j  9.09766812e-11+1.02416553e-07j
  -3.12537728e-11+5.64961179e-11j -1.33229532e-08-9.48834805e-16j
   9.41888598e-12-3.33313938e-12j  1.36831467e-12+3.22721362e-12j]
 [ 6.20624085e-11-1.02303940e-07j -1.72240125e-09+3.19801929e-04j
   4.59977394e-11+1.02317372e-07j  9.41533798e-12+3.33241360e-12j
  -1.29574738e-08-1.77106591e-16j -3.00606857e-12-2.06104063e-12j]
 [-1.65243756e-11+4.61520147e-11j -5.23210150e-11-1.02316487e-07j
  -1.77572385e-09+3.19801669e-04j  1.36844306e-12-3.22749063e-12j
  -3.00769630e-12+2.05828084e-12j -1.32566941e-08-5.67250686e-17j]
 [-1.31451834e-08+8.09378254e-16j  6.11759833e-13-3.03944405e-12j
   1.51612359e-12-3.11617244e-12j -4.95543224e-10+3.19801619e-04j
  -6.20750417e-11-1.02303811e-07j  1.65343726e-11+4.61497458e-11j]
 [ 6.12527632e-13+3.03558561e-12j -1.30834281e-08+5.57801933e-16j
   2.61712661e-12-4.27948487e-12j -9.10078651e-11+1.02416449e-07j
   1.71821449e-09+3.19801929e-04j  5.22938274e-11-1.02316503e-07j]
 [ 1.51606294e-12+3.11604104e-12j  2.61520365e-12+4.28021602e-12j
  -1.33788756e-08-1.45531499e-17j  3.12557711e-11+5.65028985e-11j
  -4.59593117e-11+1.02317383e-07j  1.77143283e-09+3.19801669e-04j]]"
-3122.743097668254j,"[[ 5.59274082e-10+3.20230232e-04j  1.66018380e-11+1.02805347e-07j
   3.44792211e-11+4.32094052e-11j -1.33734983e-08-1.36415092e-15j
  -4.49761625e-13+3.55872015e-12j  6.32992616e-13+6.59342883e-13j]
 [ 3.36606699e-11-1.02609779e-07j -1.98498126e-09+3.20230780e-04j
  -2.23421055e-11+1.02745281e-07j -4.45289085e-13-3.56003168e-12j
  -1.29729356e-08-3.74914819e-16j -5.68751623e-13-4.63176708e-12j]
 [ 3.00808003e-11+4.88346639e-11j  3.01593934e-12-1.02525080e-07j
  -1.72274510e-09+3.20230551e-04j  6.32869587e-13-6.59133256e-13j
  -5.71008035e-13+4.63021649e-12j -1.32943759e-08+4.52654891e-17j]
 [-1.31939764e-08+4.33888794e-16j  1.00001950e-11+4.40777769e-12j
  -1.66599448e-12+3.02219081e-13j -5.63316912e-10+3.20230232e-04j
  -3.37388889e-11-1.02609801e-07j -3.00860329e-11+4.88340168e-11j]
 [ 9.99681152e-12-4.40590798e-12j -1.30946671e-08+1.97826373e-16j
   1.24176956e-13+4.96588007e-13j -1.64753049e-11+1.02805294e-07j
   1.98076525e-09+3.20230780e-04j -3.06563252e-12-1.02525095e-07j]
 [-1.66563488e-12-3.02218286e-13j  1.21068621e-13-4.94873330e-13j
  -1.34150481e-08+1.87469064e-16j -3.44744000e-11+4.32040394e-11j
   2.24096441e-11+1.02745230e-07j  1.71850784e-09+3.20230551e-04j]]"
-3118.554307463468j,"[[ 8.09886094e-10+3.20660798e-04j -2.29552477e-12+1.03000864e-07j
  -2.07442576e-11+3.82124557e-11j -1.34281041e-08-1.23667594e-15j
  -8.89873340e-13-4.91950633e-12j -1.62410265e-12+6.21176324e-13j]
 [ 1.04522974e-11-1.02805439e-07j -2.03316767e-09+3.20660607e-04j
  -4.65187964e-11+1.02986458e-07j -8.90915774e-13+4.91855069e-12j
  -1.30029234e-08-2.92588711e-16j  7.64960194e-13-6.26254963e-12j]
 [ 2.32198079e-11+1.54877620e-11j -3.49731551e-11-1.02872948e-07j
  -1.89047468e-09+3.20660329e-04j -1.62414474e-12-6.21550578e-13j
   7.60409687e-13+6.26309525e-12j -1.33245481e-08-8.47392589e-16j]
 [-1.32505571e-08+7.22317755e-16j  1.00735869e-11-6.21732383e-12j
  -1.88589322e-12-8.24785439e-13j -8.14123732e-10+3.20660798e-04j
  -1.05169650e-11-1.02805362e-07j -2.32186862e-11+1.54915678e-11j]
 [ 1.00729917e-11+6.21283827e-12j -1.31304139e-08+3.07804073e-16j
   3.65096669e-12-3.38030414e-12j  2.34441924e-12+1.03000838e-07j
   2.02888773e-09+3.20660607e-04j  3.48686408e-11-1.02873063e-07j]
 [-1.88611330e-12+8.24627001e-13j  3.64682952e-12+3.38146245e-12j
  -1.34432630e-08-7.86150447e-16j  2.07463123e-11+3.82178422e-11j
   4.66543834e-11+1.02986458e-07j  1.88615765e-09+3.20660329e-04j]]"
-3114.365517258682j,"[[ 8.84247365e-10+3.21092159e-04j  8.40389254e-12+1.03299473e-07j
   9.81420703e-12+3.64773643e-11j -1.34720297e-08-9.63685981e-16j
  -1.02464491e-11-8.51908064e-13j -9.82615795e-13-1.21049565e-12j]
 [ 2.45233063e-11-1.03060078e-07j -1.52088944e-09+3.21091868e-04j
  -4.30108992e-11+1.03246687e-07j -1.02459182e-11+8.55186710e-13j
  -1.30548642e-08-2.62532949e-16j  5.49357485e-12-5.67241327e-14j]
 [ 4.95451185e-12+4.53943943e-11j  1.21151342e-10-1.03045320e-07j
  -2.12472138e-09+3.21091891e-04j -9.82377732e-13+1.21085473e-12j
   5.48929706e-12+5.70616115e-14j -1.33714360e-08-9.00657196e-16j]
 [-1.32887602e-08+9.56159054e-16j  1.58374343e-11-1.75860590e-12j
  -1.27888977e-12+1.72974799e-13j -8.88475004e-10+3.21092159e-04j
  -2.46725932e-11-1.03060149e-07j -4.96110670e-12+4.53947912e-11j]
 [ 1.58365790e-11+1.76203112e-12j -1.31784757e-08+3.59992902e-16j
  -1.49362474e-12+5.98478560e-13j -8.24905898e-12+1.03299499e-07j
   1.51661621e-09+3.21091868e-04j -1.21224458e-10-1.03045401e-07j]
 [-1.27861889e-12-1.72815394e-13j -1.49703469e-12-5.98514918e-13j
  -1.34924586e-08-7.78978810e-16j -9.81273373e-12+3.64693463e-11j
   4.31302154e-11+1.03246666e-07j  2.12040768e-09+3.21091891e-04j]]"
-3110.1767270538953j,"[[ 8.53448680e-10+3.21524256e-04j -1.13005755e-10+1.03512607e-07j
   2.82857411e-11+3.59619435e-11j -1.35047425e-08-8.62112248e-16j
  -5.21404871e-12-4.69002440e-12j  1.34231438e-13-1.18428872e-13j]
 [ 9.17438477e-11-1.03272013e-07j -1.86850770e-09+3.21524329e-04j
  -1.19539515e-10+1.03401934e-07j -5.21647205e-12+4.68797845e-12j
  -1.30926195e-08-2.78809788e-16j  6.09839271e-12-1.16528435e-12j]
 [ 2.02457813e-12+3.37828510e-11j  3.06353253e-11-1.03275037e-07j
  -1.35776023e-09+3.21524523e-04j  1.33919819e-13+1.18216446e-13j
   6.09491471e-12+1.16610723e-12j -1.34048311e-08+2.16364805e-16j]
 [-1.33282270e-08+1.07860531e-15j  7.36984181e-12-3.64189911e-12j
   6.07069957e-13-5.18392123e-13j -8.57614070e-10+3.21524255e-04j
  -9.17524165e-11-1.03272052e-07j -2.01965413e-12+3.37868814e-11j]
 [ 7.37259154e-12+3.63735729e-12j -1.32175062e-08+1.70371422e-16j
  -3.20899176e-12-1.70514627e-12j  1.12999294e-10+1.03512686e-07j
   1.86423697e-09+3.21524329e-04j -3.07253349e-11-1.03275093e-07j]
 [ 6.06806888e-13+5.18231010e-13j -3.21142243e-12+1.70307943e-12j
  -1.35261673e-08+2.26649250e-16j -2.82941526e-11+3.59691277e-11j
   1.19625013e-10+1.03401952e-07j  1.35341862e-09+3.21524523e-04j]]"
-3105.987936849109j,"[[ 8.61266111e-10+3.21958494e-04j -1.92275184e-11+1.03773028e-07j
  -5.12890722e-13+4.42571584e-11j -1.35451965e-08-1.02802712e-15j
  -3.31036365e-12+8.08401400e-13j  1.74756582e-12-2.27217277e-12j]
 [-3.80157542e-11-1.03578011e-07j -1.93987375e-09+3.21958165e-04j
   9.48440017e-12+1.03653928e-07j -3.31198688e-12-8.05755882e-13j
  -1.31340567e-08-1.27326163e-16j  8.60950777e-12-5.85139478e-12j]
 [ 4.59095877e-12+3.45118669e-12j  3.69537335e-11-1.03558609e-07j
  -2.06333082e-09+3.21957730e-04j  1.74769056e-12+2.27226317e-12j
   8.60755837e-12+5.85158917e-12j -1.34278935e-08+1.08100138e-16j]
 [-1.33647710e-08+8.95329268e-16j  3.17031359e-12-5.65668856e-13j
   8.11655074e-13+7.70935949e-15j -8.65292193e-10+3.21958494e-04j
   3.79408137e-11-1.03578102e-07j -4.59375706e-12+3.43872434e-12j]
 [ 3.17171729e-12+5.67201977e-13j -1.32611537e-08+4.88725126e-16j
  -5.05422705e-12-2.39984281e-12j  1.92610996e-11+1.03773042e-07j
   1.93558393e-09+3.21958165e-04j -3.70135477e-11-1.03558571e-07j]
 [ 8.11660856e-13-7.38958820e-15j -5.05738068e-12+2.39821801e-12j
  -1.35481458e-08+1.53891427e-16j  5.19134297e-13+4.42505758e-11j
  -9.46695184e-12+1.03653849e-07j  2.05901896e-09+3.21957730e-04j]]"
-3101.7991466443223j,"[[ 4.58731770e-10+3.22392749e-04j -1.88905877e-11+1.03962749e-07j
  -1.05774524e-11+5.68258303e-11j -1.35746644e-08-1.42297521e-15j
   5.83312268e-13+1.56489883e-12j  9.93953620e-13-6.82300410e-13j]
 [-2.86169176e-11-1.03794665e-07j -1.98901481e-09+3.22392799e-04j
  -2.45224981e-11+1.03992363e-07j  5.83677828e-13-1.56913255e-12j
  -1.31694585e-08-3.81153161e-16j  1.73288503e-12+6.15471095e-12j]
 [ 1.32599124e-11+6.47398251e-11j  1.38537094e-11-1.03853935e-07j
  -1.94740595e-09+3.22393012e-04j  9.93814089e-13+6.82182767e-13j
   1.73000166e-12-6.15372377e-12j -1.34558275e-08-6.44970558e-16j]
 [-1.33918968e-08+5.47864167e-16j  5.20361715e-12+4.76793131e-12j
  -1.18209214e-12-2.02397751e-13j -4.62846361e-10+3.22392749e-04j
   2.87255536e-11-1.03794657e-07j -1.32556099e-11+6.47475269e-11j]
 [ 5.20295175e-12-4.77074393e-12j -1.32947085e-08+5.48032359e-17j
  -7.48468306e-13+8.35276355e-12j  1.88084986e-11+1.03962782e-07j
   1.98476672e-09+3.22392799e-04j -1.39509705e-11-1.03853880e-07j]
 [-1.18187604e-12+2.02118321e-13j -7.53485806e-13-8.35288657e-12j
  -1.35785501e-08-6.61889766e-16j  1.05760054e-11+5.68298807e-11j
   2.45653187e-11+1.03992254e-07j  1.94308895e-09+3.22393012e-04j]]"
