iw_n,G_iw_n
-2354.6236938655497j,"[[-9.06669269e-09+4.24694277e-04j  4.00220288e-11+1.80588805e-07j
   6.20953994e-12+8.20447671e-11j -3.65750582e-07+1.57926935e-12j
   1.36064797e-11-2.57447321e-11j  3.98334296e-11+1.25500517e-11j]
 [-4.52635500e-11-1.80261901e-07j -8.41889735e-09+4.24694340e-04j
   1.19607100e-10+1.80433565e-07j  1.31936591e-11+2.59553528e-11j
  -3.63757870e-07-1.19754698e-11j  1.23074043e-12+4.26210177e-11j]
 [ 1.55594038e-11+8.38945390e-11j -1.39663892e-10-1.80180128e-07j
  -7.57112589e-09+4.24694026e-04j  4.03785176e-11-1.33728840e-11j
   6.71458169e-13-4.54433514e-11j -3.70320032e-07-3.30889356e-11j]
 [-3.68585840e-07-3.25170275e-11j -1.45943054e-11+2.46267078e-12j
   2.18553404e-11-2.06689210e-11j -8.40601363e-09+4.24694284e-04j
   6.16176724e-11-1.80262589e-07j -1.49598686e-11+8.48260239e-11j]
 [-1.55413160e-11-3.02091311e-12j -3.63797664e-07-1.09123999e-11j
  -1.02411168e-11-1.00582686e-11j -5.68417301e-11+1.80590388e-07j
  -9.06718001e-09+4.24694341e-04j  1.53213733e-10-1.80181784e-07j]
 [ 2.17231973e-11+1.98166399e-11j -1.06931414e-11+1.19347896e-11j
  -3.66657896e-07-2.77812800e-13j -5.57103964e-12+8.20450757e-11j
  -1.33600031e-10+1.80432016e-07j -9.89031742e-09+4.24694030e-04j]]"
-2351.48210121196j,"[[-9.04333908e-09+4.25261761e-04j  8.93302409e-11+1.81021469e-07j
   6.56956881e-12+6.77988630e-11j -3.66740635e-07+9.48541720e-13j
   2.46980906e-11-2.30210626e-11j  1.11563692e-11+3.89647395e-11j]
 [-6.92742341e-11-1.80716554e-07j -8.47943144e-09+4.25261776e-04j
   5.96746571e-11+1.80958480e-07j  2.45599114e-11+2.24509009e-11j
  -3.64535239e-07-1.24175864e-11j -3.89776075e-11+3.97558488e-12j]
 [ 4.45683888e-12+7.25391287e-11j -4.65159771e-11-1.80676622e-07j
  -7.48831389e-09+4.25261241e-04j  1.09871549e-11-3.97540236e-11j
  -4.01868129e-11-2.13421752e-12j -3.71226402e-07-3.02863076e-11j]
 [-3.69574428e-07-3.33834890e-11j -1.17762251e-11-2.34061228e-11j
   8.95285934e-12-2.25277440e-11j -8.47527750e-09+4.25261759e-04j
   8.43945569e-11-1.80714937e-07j -4.41464807e-12+7.33903495e-11j]
 [-1.26583618e-11+2.41200818e-11j -3.64577419e-07-1.09831389e-11j
   8.96261731e-12-3.61845717e-11j -1.03860732e-10+1.81019135e-07j
  -9.04431792e-09+4.25261775e-04j  6.11101455e-11-1.80678928e-07j]
 [ 9.21738538e-12+2.24690693e-11j  8.14970802e-12+3.45505699e-11j
  -3.67556160e-07+2.71712932e-12j -6.79329676e-12+6.81818188e-11j
  -7.52272948e-11+1.80960434e-07j -1.00289932e-08+4.25261240e-04j]]"
-2348.3405085583704j,"[[-9.11793731e-09+4.25830569e-04j  4.90473371e-11+1.81495805e-07j
  -2.47366824e-11+9.38927587e-11j -3.67751287e-07+1.43364871e-12j
  -1.03529614e-11-1.67710911e-11j -4.85181551e-12+1.79040797e-11j]
 [-3.53462304e-11-1.81204415e-07j -8.49954215e-09+4.25830563e-04j
   1.16091724e-11+1.81474060e-07j -8.60147719e-12+1.56971350e-11j
  -3.65408492e-07-1.52580257e-11j -3.04042952e-12-5.99031544e-12j]
 [-1.14406058e-11+8.39174058e-11j -3.31048497e-11-1.81171595e-07j
  -7.38160546e-09+4.25830554e-04j -4.71675295e-12-1.76631200e-11j
  -2.11937021e-12+5.62640259e-12j -3.72069381e-07-3.11641141e-11j]
 [-3.70595408e-07-3.28100247e-11j -4.16267323e-12-2.33523831e-11j
  -1.07033573e-11-7.12502524e-12j -8.44456365e-09+4.25830572e-04j
   4.96201159e-11-1.81204400e-07j  1.06825501e-11+8.36638772e-11j]
 [-2.89002096e-12+2.37567816e-11j -3.65448988e-07-1.41499383e-11j
  -3.57212449e-11-8.21116336e-12j -6.39360001e-11+1.81495271e-07j
  -9.07501593e-09+4.25830560e-04j  4.88931222e-11-1.81171260e-07j]
 [-1.10231085e-11+6.58011282e-12j -3.39240705e-11+8.68016708e-12j
  -3.68382936e-07+1.98041085e-12j  2.33378033e-11+9.39808775e-11j
  -2.85287891e-11+1.81474724e-07j -1.01882963e-08+4.25830547e-04j]]"
-2345.1989159047807j,"[[-9.21096694e-09+4.26401009e-04j  9.34597205e-12+1.81980353e-07j
  -2.53363981e-11+8.95862923e-11j -3.68660304e-07+3.53280319e-12j
  -1.25676669e-11+1.07574435e-11j -3.43799189e-12+1.88602853e-11j]
 [ 1.80152895e-11-1.81654341e-07j -8.40227929e-09+4.26400868e-04j
   6.51055999e-11+1.82042830e-07j -1.25607783e-11-1.14354004e-11j
  -3.66346215e-07-1.55789186e-11j  1.60879493e-11-7.06028913e-12j]
 [-2.16763724e-11+7.72313561e-11j -7.35814392e-11-1.81715213e-07j
  -7.42791266e-09+4.26400939e-04j -4.07886905e-12-1.95212355e-11j
   1.54232119e-11+7.80329819e-12j -3.73023392e-07-3.42081931e-11j]
 [-3.71508472e-07-3.08806471e-11j -1.63673992e-12-1.98972719e-11j
  -5.40389180e-12-6.47415119e-12j -8.40006302e-09+4.26401009e-04j
  -6.29599242e-12-1.81654835e-07j  2.17287881e-11+7.65697080e-11j]
 [-1.73092187e-12+1.99865418e-11j -3.66398484e-07-1.41341672e-11j
  -3.20393077e-11+4.45939990e-12j -2.15870766e-11+1.81982973e-07j
  -9.22151490e-09+4.26400868e-04j  8.81246253e-11-1.81714234e-07j]
 [-5.22253159e-12+6.66698669e-12j -3.23535351e-11-5.11758156e-12j
  -3.69337365e-07-1.50967051e-12j  2.54493893e-11+8.96726980e-11j
  -8.13719861e-11+1.82040028e-07j -1.01770211e-08+4.26400941e-04j]]"
-2342.0573232511906j,"[[-9.10894112e-09+4.26972986e-04j -6.08797303e-12+1.82390633e-07j
  -1.44753164e-11+9.63376477e-11j -3.69633822e-07+9.00908596e-13j
  -1.27392611e-11+2.04610564e-11j -1.78868033e-11+1.20543854e-11j]
 [-1.92416060e-11-1.82021092e-07j -8.40076294e-09+4.26972861e-04j
   7.41348863e-11+1.82457019e-07j -1.35501244e-11-1.96040029e-11j
  -3.67343905e-07-1.62008598e-11j  1.22753540e-11+3.41264921e-11j]
 [ 5.55192008e-12+8.01149290e-11j -6.08644519e-11-1.82107863e-07j
  -7.59112852e-09+4.26972679e-04j -1.77639589e-11-1.25040601e-11j
   1.31069566e-11-3.44160348e-11j -3.74076478e-07-3.28703638e-11j]
 [-3.72484592e-07-3.36822296e-11j  6.65010905e-12+6.59433588e-12j
   1.30011248e-12-2.14520128e-11j -8.54406882e-09+4.26972986e-04j
   3.58089265e-11-1.82023234e-07j -5.51278464e-12+8.02672524e-11j]
 [ 6.69487534e-12-6.40107132e-12j -3.67364206e-07-1.45610249e-11j
  -1.89158926e-11+2.71386599e-11j -8.60265597e-12+1.82392141e-07j
  -9.27100625e-09+4.26972863e-04j  7.51948852e-11-1.82108899e-07j]
 [ 1.16461099e-12+2.15011149e-11j -1.81490795e-11-2.66777868e-11j
  -3.70376416e-07+5.78180753e-13j  1.42863243e-11+9.68457060e-11j
  -8.70692124e-11+1.82458108e-07j -1.00575269e-08+4.26972682e-04j]]"
-2338.915730597601j,"[[-8.96051907e-09+4.27546350e-04j -2.30771577e-11+1.82889467e-07j
  -6.96949907e-12+7.31796562e-11j -3.70705628e-07+5.53381932e-14j
   1.67310357e-11-3.14971598e-11j -2.33206418e-11+1.31167812e-12j]
 [ 1.21778906e-11-1.82561655e-07j -8.47572049e-09+4.27546510e-04j
   2.35824728e-11+1.82936034e-07j  1.64927552e-11+3.22380962e-11j
  -3.68313181e-07-1.70161350e-11j  1.13774826e-11+2.92342832e-11j]
 [ 3.75771651e-12+7.59533799e-11j -1.99682361e-11-1.82661815e-07j
  -7.57380239e-09+4.27546131e-04j -2.37386735e-11-1.43591068e-12j
   1.03752726e-11-2.92555751e-11j -3.74920109e-07-3.02460334e-11j]
 [-3.73575816e-07-3.42664610e-11j -1.31252636e-11-2.07787668e-11j
  -2.64629136e-12+1.68234154e-14j -8.74711944e-09+4.27546346e-04j
   3.48019688e-12-1.82562204e-07j -4.19790288e-12+7.58785110e-11j]
 [-1.37697026e-11+2.00332063e-11j -3.68344371e-07-1.61242761e-11j
   6.21681802e-13+5.16262897e-11j  7.50287898e-12+1.82890779e-07j
  -9.24825833e-09+4.27546509e-04j  3.72469666e-11-1.82663767e-07j]
 [-1.47586500e-12-4.23612471e-13j -5.54469904e-14-5.16110664e-11j
  -3.71214319e-07+3.18135367e-12j  6.81031722e-12+7.32614650e-11j
  -3.87600861e-11+1.82938350e-07j -1.01344719e-08+4.27546127e-04j]]"
-2335.7741379440113j,"[[-9.08664134e-09+4.28121322e-04j -6.80183649e-11+1.83327508e-07j
  -1.10612157e-11+6.75228633e-11j -3.71780606e-07+9.14254425e-13j
  -1.52187104e-11-4.31424151e-11j -7.92518730e-12-1.61169135e-11j]
 [ 2.05803798e-11-1.83025472e-07j -8.57438475e-09+4.28121343e-04j
   2.31464173e-12+1.83481424e-07j -1.62108884e-11+4.22733661e-11j
  -3.69433489e-07-1.89473708e-11j  1.35481188e-11-6.11562164e-13j]
 [ 6.53001936e-12+7.97250890e-11j -3.88516418e-12-1.83205305e-07j
  -7.34466652e-09+4.28121247e-04j -8.19855507e-12+1.61864619e-11j
   1.28417074e-11-5.54281381e-13j -3.75827197e-07-3.30549426e-11j]
 [-3.74661110e-07-3.39558943e-11j  3.75979072e-11-5.03976430e-11j
  -1.36484483e-11+1.63368897e-11j -8.66221319e-09+4.28121329e-04j
  -4.90439963e-12-1.83024067e-07j -6.36133837e-12+7.95056798e-11j]
 [ 3.67898893e-11+5.16015946e-11j -3.69482927e-07-1.75923401e-11j
  -1.85679240e-11-1.80617892e-11j  5.34585846e-11+1.83326332e-07j
  -9.18049828e-09+4.28121345e-04j  1.76167450e-11-1.83205719e-07j]
 [-1.43147486e-11-1.69513488e-11j -2.10332623e-11+1.80946131e-11j
  -3.72097007e-07+5.89022799e-13j  1.14782958e-11+6.75467236e-11j
  -1.77558233e-11+1.83481452e-07j -1.04042799e-08+4.28121239e-04j]]"
-2332.6325452904216j,"[[-8.97819979e-09+4.28698011e-04j -7.03317965e-11+1.83911672e-07j
   2.66849150e-11+7.64599910e-11j -3.72808889e-07+2.33767852e-13j
  -2.96709884e-11-3.20088487e-12j -7.95984338e-12-5.04157879e-12j]
 [ 3.18798125e-11-1.83633479e-07j -8.60900111e-09+4.28697847e-04j
   5.31347308e-11+1.83936225e-07j -2.72810081e-11+3.61725785e-12j
  -3.70568701e-07-1.77386301e-11j -5.20626455e-12+1.39472340e-11j]
 [ 2.90814461e-11+7.71919753e-11j -1.55734815e-11-1.83627149e-07j
  -7.37000981e-09+4.28697985e-04j -7.68074569e-12+4.89547998e-12j
  -3.70113014e-12-1.41631466e-11j -3.76814047e-07-3.34295743e-11j]
 [-3.75697493e-07-3.41047223e-11j  3.57621101e-11-3.55233671e-12j
   8.17145085e-12-1.25572766e-11j -8.82712940e-09+4.28698001e-04j
  -1.69325673e-11-1.83634978e-07j -2.89504533e-11+7.66533145e-11j]
 [ 3.86291552e-11+2.67574976e-12j -3.70616371e-07-1.62937237e-11j
   1.62705745e-11-2.03513699e-11j  5.43121769e-11+1.83913720e-07j
  -9.20324232e-09+4.28697843e-04j  2.97875098e-11-1.83626037e-07j]
 [ 7.43922781e-12+1.31432141e-11j  1.84075119e-11+2.12569661e-11j
  -3.73088428e-07+2.51149152e-13j -2.63793128e-11+7.57557476e-11j
  -6.63007752e-11+1.83935141e-07j -1.04368075e-08+4.28697987e-04j]]"
-2329.4909526368315j,"[[-9.00795880e-09+4.29276393e-04j -4.58027102e-11+1.84406410e-07j
   3.15679568e-11+5.15631860e-11j -3.73877426e-07+1.21565192e-12j
  -8.36879058e-12+2.56007584e-11j -1.12850640e-11-1.18085441e-11j]
 [ 3.97603307e-11-1.84099187e-07j -8.38122165e-09+4.29275906e-04j
   1.19671892e-11+1.84457299e-07j -6.71796175e-12-2.49803755e-11j
  -3.71489033e-07-1.36253244e-11j -2.49667586e-11+4.47481066e-11j]
 [ 6.10467326e-11+5.80879720e-11j  5.18174611e-12-1.84181338e-07j
  -7.11295694e-09+4.29276057e-04j -1.09735734e-11+1.16749759e-11j
  -2.42149657e-11-4.54525508e-11j -3.77827156e-07-3.55656431e-11j]
 [-3.76767568e-07-3.35825251e-11j -6.41467047e-12+2.58868813e-11j
  -7.78914270e-12-1.51551429e-11j -8.83752007e-09+4.29276399e-04j
  -2.39265711e-11-1.84096521e-07j -6.04634026e-11+5.85922328e-11j]
 [-5.70206404e-12-2.69427448e-11j -3.71529063e-07-1.19942024e-11j
   3.33341529e-11+4.74321774e-11j  2.98510350e-11+1.84404908e-07j
  -9.48198046e-09+4.29275910e-04j  8.66400675e-12-1.84182170e-07j]
 [-7.93395446e-12+1.47814325e-11j  3.43728223e-11-4.68280394e-11j
  -3.74092217e-07-1.68091686e-12j -3.09186513e-11+5.20576748e-11j
  -2.76777954e-11+1.84458765e-07j -1.07298401e-08+4.29276055e-04j]]"
-2326.349359983242j,"[[-9.10630244e-09+4.29855924e-04j -1.28190198e-11+1.84904123e-07j
   4.56588141e-12+6.73531624e-11j -3.74896472e-07+1.32072200e-12j
  -4.02304375e-12+5.03899680e-11j  6.05449312e-12+4.25555634e-12j]
 [-1.14613611e-12-1.84571385e-07j -8.73235621e-09+4.29855759e-04j
   1.23026904e-11+1.84979294e-07j -3.69514143e-12-5.05978602e-11j
  -3.72325504e-07-1.33427788e-11j -4.55436437e-11+2.29856951e-11j]
 [ 2.70485822e-11+6.99621460e-11j -1.64062001e-11-1.84617673e-07j
  -7.15101490e-09+4.29855714e-04j  5.73982511e-12-3.10470389e-12j
  -4.60015854e-11-2.14237419e-11j -3.78952997e-07-3.50760497e-11j]
 [-3.77802995e-07-3.29086424e-11j -2.63624088e-11+2.85206176e-11j
   6.22780143e-12-2.47215778e-11j -8.78437921e-09+4.29855928e-04j
   1.62391491e-11-1.84572611e-07j -2.78912062e-11+7.00256233e-11j]
 [-2.67765407e-11-2.90812240e-11j -3.72376675e-07-1.16607668e-11j
   4.23410805e-11+2.81951071e-11j -3.38044818e-12+1.84904250e-07j
  -9.18348196e-09+4.29855765e-04j  3.08723982e-11-1.84619145e-07j]
 [ 7.21346315e-12+2.50005064e-11j  4.17662668e-11-2.88981173e-11j
  -3.75194193e-07-1.19940651e-12j -5.62608314e-12+6.76434725e-11j
  -2.88307565e-11+1.84981993e-07j -1.07346224e-08+4.29855714e-04j]]"
