iw_n,G_iw_n
-793.3348185223067j,"[[ 6.33284930e-06+1.26045521e-03j  2.07218035e-07+9.86882738e-16j]
 [ 2.10619801e-07+9.86882159e-16j -6.33285009e-06+1.26045521e-03j]]"
-792.6734305952351j,"[[ 6.34356039e-06+1.26150704e-03j  2.07574567e-07+3.23438162e-14j]
 [ 2.10982013e-07+3.23438156e-14j -6.34356137e-06+1.26150704e-03j]]"
-792.0120426681636j,"[[ 6.35380661e-06+1.26256050e-03j  2.07881329e-07+2.94325014e-14j]
 [ 2.11294467e-07+2.94325008e-14j -6.35380790e-06+1.26256050e-03j]]"
-791.3506547410922j,"[[ 6.36428263e-06+1.26361552e-03j  2.08231603e-07+6.42350425e-16j]
 [ 2.11650450e-07+6.42349850e-16j -6.36428438e-06+1.26361552e-03j]]"
-790.6892668140205j,"[[ 6.37532790e-06+1.26467252e-03j  2.08625182e-07-1.27522602e-14j]
 [ 2.12049750e-07-1.27522608e-14j -6.37533001e-06+1.26467253e-03j]]"
-790.027878886949j,"[[ 6.38618290e-06+1.26573096e-03j  2.08999161e-07+4.19873302e-16j]
 [ 2.12429465e-07+4.19872752e-16j -6.38618490e-06+1.26573096e-03j]]"
-789.3664909598775j,"[[ 6.39689782e-06+1.26679179e-03j  2.09355012e-07+1.42799005e-14j]
 [ 2.12791067e-07+1.42798999e-14j -6.39689992e-06+1.26679179e-03j]]"
-788.705103032806j,"[[ 6.40720573e-06+1.26785378e-03j  2.09692913e-07+1.63802387e-14j]
 [ 2.13134733e-07+1.63802382e-14j -6.40720817e-06+1.26785378e-03j]]"
-788.0437151057343j,"[[ 6.41800994e-06+1.26891806e-03j  2.10070923e-07+5.12111399e-15j]
 [ 2.13518523e-07+5.12111336e-15j -6.41801216e-06+1.26891806e-03j]]"
-787.3823271786629j,"[[ 6.42871652e-06+1.26998397e-03j  2.10356368e-07+2.90416400e-14j]
 [ 2.13809762e-07+2.90416394e-14j -6.42871879e-06+1.26998397e-03j]]"
-786.7209392515914j,"[[ 6.43976246e-06+1.27105208e-03j  2.10764102e-07+1.36233621e-14j]
 [ 2.14223305e-07+1.36233615e-14j -6.43976474e-06+1.27105207e-03j]]"
-786.0595513245198j,"[[ 6.45049093e-06+1.27212161e-03j  2.11100612e-07-1.59265417e-14j]
 [ 2.14565637e-07-1.59265423e-14j -6.45049290e-06+1.27212161e-03j]]"
-785.3981633974482j,"[[ 6.46143966e-06+1.27319299e-03j  2.11403597e-07-1.17999413e-14j]
 [ 2.14874461e-07-1.17999418e-14j -6.46144138e-06+1.27319299e-03j]]"
