iw_n,G_iw_n
-502.34066530900793j,"[[ 2.04364166e-05+1.99041688e-03j  4.42624585e-06+5.45933668e-10j]
 [ 4.36584029e-06+5.38349900e-10j -2.06860239e-05+1.99041170e-03j]]"
-501.71234677829j,"[[ 2.04879018e-05+1.99290843e-03j  4.43709103e-06+5.51237415e-10j]
 [ 4.37653408e-06+5.43625112e-10j -2.07381078e-05+1.99290323e-03j]]"
-501.08402824757206j,"[[ 2.05394696e-05+1.99540612e-03j  4.44815750e-06+5.62270080e-10j]
 [ 4.38744860e-06+5.54629169e-10j -2.07903150e-05+1.99540091e-03j]]"
-500.455709716854j,"[[ 2.05912243e-05+1.99791022e-03j  4.45936316e-06+5.62114890e-10j]
 [ 4.39850173e-06+5.54445134e-10j -2.08427170e-05+1.99790497e-03j]]"
-499.8273911861361j,"[[ 2.06431972e-05+2.00042072e-03j  4.47047979e-06+5.53854078e-10j]
 [ 4.40946526e-06+5.46155140e-10j -2.08953330e-05+2.00041546e-03j]]"
-499.19907265541815j,"[[ 2.06952058e-05+2.00293759e-03j  4.48151420e-06+5.53907024e-10j]
 [ 4.42034598e-06+5.46178777e-10j -2.09479873e-05+2.00293233e-03j]]"
-498.5707541247001j,"[[ 2.07471958e-05+2.00546087e-03j  4.49263563e-06+5.63607977e-10j]
 [ 4.43131314e-06+5.55850437e-10j -2.10006183e-05+2.00545560e-03j]]"
-497.94243559398217j,"[[ 2.07992727e-05+2.00799055e-03j  4.50394007e-06+5.72402658e-10j]
 [ 4.44246272e-06+5.64615860e-10j -2.10533385e-05+2.00798526e-03j]]"
-497.31411706326423j,"[[ 2.08515529e-05+2.01052672e-03j  4.51532859e-06+5.76741061e-10j]
 [ 4.45369580e-06+5.68924861e-10j -2.11062706e-05+2.01052140e-03j]]"
-496.6857985325463j,"[[ 2.09041264e-05+2.01306938e-03j  4.52678347e-06+5.76280438e-10j]
 [ 4.46499465e-06+5.68434529e-10j -2.11594936e-05+2.01306403e-03j]]"
-496.0574800018283j,"[[ 2.09569005e-05+2.01561860e-03j  4.53808985e-06+5.66316668e-10j]
 [ 4.47614441e-06+5.58440959e-10j -2.12129222e-05+2.01561324e-03j]]"
-495.4291614711104j,"[[ 2.10096799e-05+2.01817429e-03j  4.54936438e-06+5.74989580e-10j]
 [ 4.48726172e-06+5.67083789e-10j -2.12663413e-05+2.01816894e-03j]]"
-494.80084294039244j,"[[ 2.10624338e-05+2.02073648e-03j  4.56082685e-06+5.77115606e-10j]
 [ 4.49856638e-06+5.69179645e-10j -2.13197412e-05+2.02073112e-03j]]"
-494.1725244096745j,"[[ 2.11154001e-05+2.02330523e-03j  4.57219471e-06+5.67895867e-10j]
 [ 4.50977582e-06+5.59929690e-10j -2.13733636e-05+2.02329984e-03j]]"
-493.54420587895646j,"[[ 2.11687756e-05+2.02588055e-03j  4.58348365e-06+5.69099299e-10j]
 [ 4.52090573e-06+5.61102788e-10j -2.14273886e-05+2.02587512e-03j]]"
-492.9158873482385j,"[[ 2.12225289e-05+2.02846243e-03j  4.59494979e-06+5.86714210e-10j]
 [ 4.53221225e-06+5.78687180e-10j -2.14818130e-05+2.02845697e-03j]]"
-492.2875688175206j,"[[ 2.12764106e-05+2.03105111e-03j  4.60684510e-06+6.03526087e-10j]
 [ 4.54394732e-06+5.95468168e-10j -2.15363797e-05+2.03104565e-03j]]"
-491.6592502868026j,"[[ 2.13303628e-05+2.03364650e-03j  4.61882797e-06+5.96806556e-10j]
 [ 4.55576933e-06+5.88717620e-10j -2.15909775e-05+2.03364102e-03j]]"
-491.03093175608467j,"[[ 2.13847642e-05+2.03624826e-03j  4.63067836e-06+5.93583341e-10j]
 [ 4.56745825e-06+5.85463239e-10j -2.16460172e-05+2.03624271e-03j]]"
-490.40261322536674j,"[[ 2.14398844e-05+2.03885655e-03j  4.64255984e-06+6.00986172e-10j]
 [ 4.57917763e-06+5.92834886e-10j -2.17018129e-05+2.03885094e-03j]]"
-489.7742946946488j,"[[ 2.14952995e-05+2.04147159e-03j  4.65453734e-06+6.02183249e-10j]
 [ 4.59099241e-06+5.94000611e-10j -2.17578964e-05+2.04146597e-03j]]"
