iw_n,G_iw_n
-966.1605714655379j,"[[ 2.08287356e-06+1.03501068e-03j  1.16031184e-07+5.35321233e-15j]
 [ 1.15982666e-07+5.35322747e-15j -2.08287328e-06+1.03501068e-03j]]"
-965.1939275721257j,"[[ 2.08751008e-06+1.03604745e-03j  1.16233196e-07+1.10067514e-14j]
 [ 1.16184580e-07+1.10067578e-14j -2.08750986e-06+1.03604745e-03j]]"
-964.2272836787134j,"[[ 2.09162418e-06+1.03708585e-03j  1.16440654e-07-4.87235052e-16j]
 [ 1.16391941e-07-4.87255162e-16j -2.09162429e-06+1.03708585e-03j]]"
-963.2606397853012j,"[[ 2.09572249e-06+1.03812649e-03j  1.16669776e-07+1.27228330e-14j]
 [ 1.16620965e-07+1.27227957e-14j -2.09572234e-06+1.03812649e-03j]]"
-962.2939958918889j,"[[ 2.09972472e-06+1.03916858e-03j  1.16943745e-07+6.22249751e-15j]
 [ 1.16894836e-07+6.22246999e-15j -2.09972470e-06+1.03916858e-03j]]"
-961.3273519984766j,"[[ 2.10377592e-06+1.04021351e-03j  1.17219566e-07-7.48507576e-15j]
 [ 1.17170558e-07-7.48509779e-15j -2.10377599e-06+1.04021351e-03j]]"
-960.3607081050644j,"[[ 2.10764013e-06+1.04126062e-03j  1.17451251e-07+1.59011192e-15j]
 [ 1.17402145e-07+1.59009202e-15j -2.10763989e-06+1.04126062e-03j]]"
-959.3940642116522j,"[[ 2.11157228e-06+1.04230990e-03j  1.17689346e-07+1.03877233e-14j]
 [ 1.17640141e-07+1.03877017e-14j -2.11157247e-06+1.04230990e-03j]]"
-958.42742031824j,"[[ 2.11594791e-06+1.04336124e-03j  1.17947482e-07-3.70608395e-15j]
 [ 1.17898178e-07-3.70610070e-15j -2.11594788e-06+1.04336124e-03j]]"
-957.4607764248277j,"[[ 2.12053092e-06+1.04441467e-03j  1.18224579e-07+5.88928053e-15j]
 [ 1.18175175e-07+5.88922928e-15j -2.12053105e-06+1.04441467e-03j]]"
-956.4941325314155j,"[[ 2.12477301e-06+1.04547048e-03j  1.18503777e-07+9.60567478e-15j]
 [ 1.18454273e-07+9.60563494e-15j -2.12477364e-06+1.04547048e-03j]]"
-955.5274886380032j,"[[ 2.12942046e-06+1.04652799e-03j  1.18740942e-07-1.20624468e-14j]
 [ 1.18691338e-07-1.20624908e-14j -2.12942067e-06+1.04652799e-03j]]"
-954.560844744591j,"[[ 2.13366442e-06+1.04758790e-03j  1.18937984e-07-4.63946896e-16j]
 [ 1.18888279e-07-4.64004226e-16j -2.13366459e-06+1.04758790e-03j]]"
-953.5942008511787j,"[[ 2.13801690e-06+1.04864980e-03j  1.19180613e-07+8.16933769e-15j]
 [ 1.19130808e-07+8.16930434e-15j -2.13801736e-06+1.04864980e-03j]]"
-952.6275569577665j,"[[ 2.14212254e-06+1.04971339e-03j  1.19435430e-07-1.57956154e-14j]
 [ 1.19385523e-07-1.57956289e-14j -2.14212281e-06+1.04971339e-03j]]"
-951.6609130643543j,"[[ 2.14713517e-06+1.05077962e-03j  1.19693281e-07-1.02076766e-14j]
 [ 1.19643273e-07-1.02076955e-14j -2.14713516e-06+1.05077962e-03j]]"
-950.694269170942j,"[[ 2.15098701e-06+1.05184774e-03j  1.19960684e-07+9.83502490e-16j]
 [ 1.19910575e-07+9.83483461e-16j -2.15098712e-06+1.05184774e-03j]]"
