iw_n,G_iw_n
-886.6683265837545j,"[[ 5.06836544e-06+1.12778466e-03j  2.43471195e-07+6.96560140e-15j]
 [ 2.45908583e-07+6.96560115e-15j -5.06836637e-06+1.12778466e-03j]]"
-885.9291283123216j,"[[ 5.07642534e-06+1.12872579e-03j  2.43853142e-07+8.78460984e-15j]
 [ 2.46294599e-07+8.78460964e-15j -5.07642655e-06+1.12872579e-03j]]"
-885.1899300408887j,"[[ 5.08492879e-06+1.12966813e-03j  2.44266379e-07+2.18245673e-15j]
 [ 2.46711915e-07+2.18245650e-15j -5.08492999e-06+1.12966813e-03j]]"
-884.450731769456j,"[[ 5.09312185e-06+1.13061227e-03j  2.44695507e-07-2.69132752e-15j]
 [ 2.47145133e-07-2.69132769e-15j -5.09312313e-06+1.13061226e-03j]]"
-883.711533498023j,"[[ 5.10168454e-06+1.13155837e-03j  2.45129819e-07-2.07422938e-14j]
 [ 2.47583544e-07-2.07422940e-14j -5.10168556e-06+1.13155837e-03j]]"
-882.9723352265901j,"[[ 5.11068095e-06+1.13250583e-03j  2.45435350e-07-1.39512207e-14j]
 [ 2.47893185e-07-1.39512208e-14j -5.11068173e-06+1.13250583e-03j]]"
-882.2331369551572j,"[[ 5.11952056e-06+1.13345452e-03j  2.45876939e-07+1.11014396e-14j]
 [ 2.48338895e-07+1.11014394e-14j -5.11952136e-06+1.13345452e-03j]]"
-881.4939386837243j,"[[ 5.12807281e-06+1.13440472e-03j  2.46278304e-07+4.91216264e-14j]
 [ 2.48744390e-07+4.91216262e-14j -5.12807392e-06+1.13440472e-03j]]"
-880.7547404122914j,"[[ 5.13648092e-06+1.13535653e-03j  2.46774890e-07+1.27990642e-14j]
 [ 2.49245118e-07+1.27990639e-14j -5.13648240e-06+1.13535653e-03j]]"
-880.0155421408585j,"[[ 5.14508590e-06+1.13631049e-03j  2.47232220e-07-2.87665850e-14j]
 [ 2.49706599e-07-2.87665852e-14j -5.14508721e-06+1.13631048e-03j]]"
-879.2763438694257j,"[[ 5.15351544e-06+1.13726569e-03j  2.47642264e-07-2.84523871e-14j]
 [ 2.50120805e-07-2.84523874e-14j -5.15351635e-06+1.13726569e-03j]]"
-878.5371455979927j,"[[ 5.16244899e-06+1.13822271e-03j  2.48076057e-07-2.25506287e-14j]
 [ 2.50558770e-07-2.25506290e-14j -5.16244992e-06+1.13822271e-03j]]"
-877.7979473265598j,"[[ 5.17144056e-06+1.13918116e-03j  2.48474579e-07-1.04051444e-14j]
 [ 2.50961476e-07-1.04051447e-14j -5.17144141e-06+1.13918116e-03j]]"
-877.058749055127j,"[[ 5.18000271e-06+1.14014122e-03j  2.48860915e-07+4.58938457e-15j]
 [ 2.51352005e-07+4.58938427e-15j -5.18000392e-06+1.14014122e-03j]]"
-876.3195507836941j,"[[ 5.18872842e-06+1.14110309e-03j  2.49291649e-07+4.19360343e-15j]
 [ 2.51786944e-07+4.19360321e-15j -5.18872953e-06+1.14110309e-03j]]"
-875.5803525122611j,"[[ 5.19753083e-06+1.14206639e-03j  2.49683870e-07-4.16863515e-15j]
 [ 2.52183380e-07-4.16863538e-15j -5.19753177e-06+1.14206639e-03j]]"
-874.8411542408282j,"[[ 5.20627388e-06+1.14303127e-03j  2.50100227e-07-2.64372525e-14j]
 [ 2.52603963e-07-2.64372527e-14j -5.20627438e-06+1.14303126e-03j]]"
-874.1019559693954j,"[[ 5.21508437e-06+1.14399764e-03j  2.50546200e-07+1.43578214e-15j]
 [ 2.53054172e-07+1.43578196e-15j -5.21508477e-06+1.14399764e-03j]]"
-873.3627576979625j,"[[ 5.22410833e-06+1.14496591e-03j  2.50858928e-07+2.86270505e-14j]
 [ 2.53371147e-07+2.86270504e-14j -5.22410886e-06+1.14496591e-03j]]"
-872.6235594265296j,"[[ 5.23277207e-06+1.14593557e-03j  2.51295522e-07+2.70823858e-14j]
 [ 2.53811999e-07+2.70823857e-14j -5.23277310e-06+1.14593557e-03j]]"
-871.8843611550967j,"[[ 5.24161988e-06+1.14690741e-03j  2.51757781e-07-3.85717875e-15j]
 [ 2.54278527e-07-3.85717887e-15j -5.24162082e-06+1.14690741e-03j]]"
-871.1451628836638j,"[[ 5.25048477e-06+1.14788052e-03j  2.52092635e-07-3.92675990e-14j]
 [ 2.54617660e-07-3.92675992e-14j -5.25048555e-06+1.14788052e-03j]]"
-870.4059646122308j,"[[ 5.25936382e-06+1.14885505e-03j  2.52470822e-07-5.50401606e-14j]
 [ 2.55000138e-07-5.50401608e-14j -5.25936420e-06+1.14885505e-03j]]"
