iw_n,G_iw_n
-966.1605714655379j,"[[ 2.58403287e-06+1.03500860e-03j  6.85243464e-08-2.84332319e-15j]
 [ 6.91797470e-08-2.84329024e-15j -2.58403316e-06+1.03500860e-03j]]"
-965.1939275721257j,"[[ 2.58906570e-06+1.03604516e-03j  6.86732700e-08+8.85046333e-16j]
 [ 6.93299840e-08+8.85075488e-16j -2.58906563e-06+1.03604516e-03j]]"
-964.2272836787134j,"[[ 2.59406895e-06+1.03708450e-03j  6.87852983e-08+1.52468176e-15j]
 [ 6.94433297e-08+1.52471304e-15j -2.59406891e-06+1.03708450e-03j]]"
-963.2606397853012j,"[[ 2.59947402e-06+1.03812475e-03j  6.88792016e-08+2.10919607e-16j]
 [ 6.95385544e-08+2.10933751e-16j -2.59947397e-06+1.03812475e-03j]]"
-962.2939958918889j,"[[ 2.60467580e-06+1.03916736e-03j  6.90185607e-08-4.49516919e-15j]
 [ 6.96792388e-08-4.49514073e-15j -2.60467614e-06+1.03916736e-03j]]"
-961.3273519984766j,"[[ 2.60986572e-06+1.04021253e-03j  6.91836975e-08-1.58581753e-14j]
 [ 6.98457049e-08-1.58581747e-14j -2.60986589e-06+1.04021253e-03j]]"
-960.3607081050644j,"[[ 2.61531897e-06+1.04125925e-03j  6.93143011e-08-1.65031283e-14j]
 [ 6.99776417e-08-1.65031240e-14j -2.61531867e-06+1.04125925e-03j]]"
-959.3940642116522j,"[[ 2.62054826e-06+1.04230813e-03j  6.94739898e-08-1.07651282e-14j]
 [ 7.01386678e-08-1.07651175e-14j -2.62054764e-06+1.04230813e-03j]]"
-958.42742031824j,"[[ 2.62589374e-06+1.04335938e-03j  6.96253106e-08-4.82301199e-15j]
 [ 7.02913301e-08-4.82298751e-15j -2.62589342e-06+1.04335938e-03j]]"
-957.4607764248277j,"[[ 2.63124104e-06+1.04441320e-03j  6.97621508e-08-3.20305932e-15j]
 [ 7.04295157e-08-3.20301305e-15j -2.63124071e-06+1.04441320e-03j]]"
-956.4941325314155j,"[[ 2.63624771e-06+1.04546842e-03j  6.99246828e-08-1.06644021e-14j]
 [ 7.05933973e-08-1.06643753e-14j -2.63624752e-06+1.04546842e-03j]]"
-955.5274886380032j,"[[ 2.64175867e-06+1.04652611e-03j  7.01016086e-08-1.88491096e-15j]
 [ 7.07716769e-08-1.88486863e-15j -2.64175795e-06+1.04652611e-03j]]"
-954.560844744591j,"[[ 2.64735081e-06+1.04758618e-03j  7.02403236e-08+9.32238272e-15j]
 [ 7.09117496e-08+9.32242258e-15j -2.64735039e-06+1.04758618e-03j]]"
-953.5942008511787j,"[[ 2.65254059e-06+1.04864763e-03j  7.03424657e-08+7.38654976e-15j]
 [ 7.10152534e-08+7.38655842e-15j -2.65254039e-06+1.04864763e-03j]]"
-952.6275569577665j,"[[ 2.65749138e-06+1.04971155e-03j  7.04826453e-08+1.07567650e-14j]
 [ 7.11567992e-08+1.07567801e-14j -2.65749151e-06+1.04971155e-03j]]"
-951.6609130643543j,"[[ 2.66283326e-06+1.05077788e-03j  7.06433680e-08+1.00771336e-14j]
 [ 7.13188921e-08+1.00771170e-14j -2.66283348e-06+1.05077788e-03j]]"
-950.694269170942j,"[[ 2.66844309e-06+1.05184609e-03j  7.08026928e-08+5.67050915e-15j]
 [ 7.14795914e-08+5.67050016e-15j -2.66844341e-06+1.05184609e-03j]]"
-949.7276252775298j,"[[ 2.67375626e-06+1.05291691e-03j  7.09483414e-08+1.28773515e-14j]
 [ 7.16266185e-08+1.28773609e-14j -2.67375630e-06+1.05291691e-03j]]"
-948.7609813841175j,"[[ 2.67948757e-06+1.05398963e-03j  7.11014373e-08+1.43387093e-14j]
 [ 7.17810974e-08+1.43387086e-14j -2.67948821e-06+1.05398963e-03j]]"
-947.7943374907053j,"[[ 2.68491463e-06+1.05506435e-03j  7.12419939e-08+4.92574302e-15j]
 [ 7.19230410e-08+4.92575677e-15j -2.68491530e-06+1.05506435e-03j]]"
-946.827693597293j,"[[ 2.69042424e-06+1.05614132e-03j  7.14287154e-08-6.47911572e-15j]
 [ 7.21111538e-08-6.47910778e-15j -2.69042511e-06+1.05614132e-03j]]"
-945.8610497038808j,"[[ 2.69576675e-06+1.05722079e-03j  7.15889847e-08-1.17800344e-14j]
 [ 7.22728186e-08-1.17799939e-14j -2.69576709e-06+1.05722079e-03j]]"
-944.8944058104686j,"[[ 2.70108689e-06+1.05830258e-03j  7.17289060e-08+1.55945936e-15j]
 [ 7.24141398e-08+1.55949179e-15j -2.70108707e-06+1.05830258e-03j]]"
-943.9277619170564j,"[[ 2.70690431e-06+1.05938620e-03j  7.18796495e-08+1.90552622e-15j]
 [ 7.25662873e-08+1.90553987e-15j -2.70690448e-06+1.05938620e-03j]]"
-942.9611180236441j,"[[ 2.71254238e-06+1.06047225e-03j  7.20545116e-08-8.77307792e-15j]
 [ 7.27425581e-08-8.77309073e-15j -2.71254303e-06+1.06047225e-03j]]"
-941.9944741302318j,"[[ 2.71745668e-06+1.06156055e-03j  7.22048457e-08-1.06081191e-14j]
 [ 7.28943050e-08-1.06081133e-14j -2.71745695e-06+1.06156055e-03j]]"
-941.0278302368196j,"[[ 2.72319426e-06+1.06265142e-03j  7.23703038e-08-1.01239722e-14j]
 [ 7.30611802e-08-1.01239871e-14j -2.72319453e-06+1.06265142e-03j]]"
-940.0611863434073j,"[[ 2.72931365e-06+1.06374430e-03j  7.24982831e-08-6.61095235e-15j]
 [ 7.31905810e-08-6.61092938e-15j -2.72931332e-06+1.06374430e-03j]]"
-939.0945424499951j,"[[ 2.73568565e-06+1.06483899e-03j  7.26458700e-08+9.62415908e-15j]
 [ 7.33395938e-08+9.62416711e-15j -2.73568553e-06+1.06483899e-03j]]"
-938.1278985565829j,"[[ 2.74100219e-06+1.06593586e-03j  7.28207875e-08+8.03288866e-15j]
 [ 7.35159418e-08+8.03291729e-15j -2.74100234e-06+1.06593586e-03j]]"
-937.1612546631707j,"[[ 2.74673520e-06+1.06703529e-03j  7.30043830e-08+1.91470459e-15j]
 [ 7.37009720e-08+1.91473305e-15j -2.74673554e-06+1.06703529e-03j]]"
-936.1946107697584j,"[[ 2.75248811e-06+1.06813683e-03j  7.31539330e-08-1.06910180e-15j]
 [ 7.38519613e-08-1.06908302e-15j -2.75248827e-06+1.06813683e-03j]]"
-935.227966876346j,"[[ 2.75822004e-06+1.06924083e-03j  7.32975428e-08+4.22324238e-15j]
 [ 7.39970148e-08+4.22327545e-15j -2.75822009e-06+1.06924083e-03j]]"
-934.2613229829338j,"[[ 2.76360525e-06+1.07034697e-03j  7.34271887e-08+5.28217011e-15j]
 [ 7.41281088e-08+5.28217901e-15j -2.76360508e-06+1.07034697e-03j]]"
-933.2946790895217j,"[[ 2.76905234e-06+1.07145455e-03j  7.35932427e-08+1.35485477e-14j]
 [ 7.42956155e-08+1.35485648e-14j -2.76905241e-06+1.07145455e-03j]]"
-932.3280351961093j,"[[ 2.77395373e-06+1.07256631e-03j  7.37822436e-08+7.64211942e-15j]
 [ 7.44860736e-08+7.64209639e-15j -2.77395408e-06+1.07256631e-03j]]"
-931.3613913026971j,"[[ 2.77992269e-06+1.07368008e-03j  7.39298175e-08+6.80420311e-15j]
 [ 7.46351092e-08+6.80418232e-15j -2.77992322e-06+1.07368008e-03j]]"
-930.394747409285j,"[[ 2.78631875e-06+1.07479533e-03j  7.40780278e-08-1.74997116e-15j]
 [ 7.47847859e-08-1.74998481e-15j -2.78631920e-06+1.07479533e-03j]]"
-929.4281035158726j,"[[ 2.79233614e-06+1.07591327e-03j  7.42106016e-08-7.18443047e-15j]
 [ 7.49188305e-08-7.18441228e-15j -2.79233633e-06+1.07591327e-03j]]"
-928.4614596224603j,"[[ 2.79817894e-06+1.07703342e-03j  7.43659303e-08-1.63779915e-15j]
 [ 7.50756346e-08-1.63777338e-15j -2.79817898e-06+1.07703342e-03j]]"
-927.4948157290481j,"[[ 2.80375501e-06+1.07815576e-03j  7.45193966e-08-4.34136099e-15j]
 [ 7.52305810e-08-4.34134632e-15j -2.80375540e-06+1.07815576e-03j]]"
-926.5281718356359j,"[[ 2.80976270e-06+1.07928028e-03j  7.46735736e-08-1.90158534e-14j]
 [ 7.53862426e-08-1.90158418e-14j -2.80976277e-06+1.07928028e-03j]]"
-925.5615279422236j,"[[ 2.81559176e-06+1.08040723e-03j  7.48256500e-08-6.58326855e-15j]
 [ 7.55398084e-08-6.58322467e-15j -2.81559139e-06+1.08040723e-03j]]"
-924.5948840488114j,"[[ 2.82130471e-06+1.08153663e-03j  7.49823063e-08-6.69836323e-15j]
 [ 7.56979588e-08-6.69834041e-15j -2.82130428e-06+1.08153663e-03j]]"
-923.6282401553992j,"[[ 2.82722299e-06+1.08266882e-03j  7.51391748e-08-6.05658995e-15j]
 [ 7.58563259e-08-6.05654506e-15j -2.82722251e-06+1.08266882e-03j]]"
-922.6615962619869j,"[[ 2.83332743e-06+1.08380308e-03j  7.53009451e-08-6.15644597e-15j]
 [ 7.60195998e-08-6.15644054e-15j -2.83332733e-06+1.08380308e-03j]]"
-921.6949523685746j,"[[ 2.83916710e-06+1.08493940e-03j  7.54360088e-08-1.01703527e-14j]
 [ 7.61561716e-08-1.01703596e-14j -2.83916666e-06+1.08493940e-03j]]"
-920.7283084751624j,"[[ 2.84497526e-06+1.08607820e-03j  7.55982903e-08-7.30841155e-15j]
 [ 7.63199662e-08-7.30843708e-15j -2.84497448e-06+1.08607820e-03j]]"
-919.7616645817502j,"[[ 2.85073736e-06+1.08721932e-03j  7.57653137e-08+8.63947421e-15j]
 [ 7.64885072e-08+8.63946612e-15j -2.85073642e-06+1.08721932e-03j]]"
-918.7950206883379j,"[[ 2.85675578e-06+1.08836348e-03j  7.59434991e-08+8.59674813e-15j]
 [ 7.66682152e-08+8.59673798e-15j -2.85675516e-06+1.08836348e-03j]]"
-917.8283767949257j,"[[ 2.86235996e-06+1.08950984e-03j  7.61198718e-08+1.33985575e-14j]
 [ 7.68461151e-08+1.33985960e-14j -2.86235919e-06+1.08950984e-03j]]"
-916.8617329015135j,"[[ 2.86917408e-06+1.09065875e-03j  7.62905716e-08+6.59490235e-15j]
 [ 7.70183469e-08+6.59493618e-15j -2.86917369e-06+1.09065875e-03j]]"
-915.8950890081013j,"[[ 2.87545039e-06+1.09181009e-03j  7.64406041e-08+1.04213968e-14j]
 [ 7.71699165e-08+1.04214751e-14j -2.87544974e-06+1.09181009e-03j]]"
-914.9284451146889j,"[[ 2.88157715e-06+1.09296324e-03j  7.66187278e-08+1.62649133e-14j]
 [ 7.73495821e-08+1.62649555e-14j -2.88157681e-06+1.09296324e-03j]]"
-913.9618012212767j,"[[ 2.88745754e-06+1.09411936e-03j  7.67636689e-08+1.20417471e-14j]
 [ 7.74960700e-08+1.20418171e-14j -2.88745721e-06+1.09411936e-03j]]"
-912.9951573278645j,"[[ 2.89330159e-06+1.09527768e-03j  7.69168755e-08+1.08012761e-14j]
 [ 7.76508284e-08+1.08013354e-14j -2.89330155e-06+1.09527768e-03j]]"
-912.0285134344522j,"[[ 2.89940216e-06+1.09643932e-03j  7.70796730e-08+4.28172490e-15j]
 [ 7.78151824e-08+4.28176041e-15j -2.89940254e-06+1.09643932e-03j]]"
-911.06186954104j,"[[ 2.90631803e-06+1.09760257e-03j  7.71929920e-08-1.88573346e-14j]
 [ 7.79300631e-08-1.88573079e-14j -2.90631817e-06+1.09760257e-03j]]"
-910.0952256476278j,"[[ 2.91188887e-06+1.09876750e-03j  7.73492457e-08-1.63819916e-14j]
 [ 7.80878833e-08-1.63819664e-14j -2.91188838e-06+1.09876750e-03j]]"
-909.1285817542156j,"[[ 2.91859732e-06+1.09993507e-03j  7.75348334e-08-4.21523925e-15j]
 [ 7.82750426e-08-4.21523387e-15j -2.91859698e-06+1.09993507e-03j]]"
-908.1619378608032j,"[[ 2.92442625e-06+1.10110575e-03j  7.77589263e-08-5.68661704e-15j]
 [ 7.85007120e-08-5.68660741e-15j -2.92442603e-06+1.10110575e-03j]]"
-907.195293967391j,"[[ 2.93079419e-06+1.10227967e-03j  7.79303082e-08-1.47052251e-14j]
 [ 7.86736755e-08-1.47052485e-14j -2.93079427e-06+1.10227967e-03j]]"
-906.2286500739788j,"[[ 2.93700395e-06+1.10345516e-03j  7.80716324e-08-1.53007904e-14j]
 [ 7.88165864e-08-1.53008017e-14j -2.93700374e-06+1.10345516e-03j]]"
-905.2620061805666j,"[[ 2.94304027e-06+1.10463325e-03j  7.82362784e-08-1.49603423e-14j]
 [ 7.89828242e-08-1.49603680e-14j -2.94304001e-06+1.10463325e-03j]]"
-904.2953622871543j,"[[ 2.94910604e-06+1.10581427e-03j  7.84025068e-08-3.39685259e-15j]
 [ 7.91506494e-08-3.39682811e-15j -2.94910553e-06+1.10581427e-03j]]"
-903.3287183937421j,"[[ 2.95506623e-06+1.10699774e-03j  7.85575569e-08-2.13334495e-15j]
 [ 7.93073015e-08-2.13332703e-15j -2.95506628e-06+1.10699774e-03j]]"
-902.3620745003299j,"[[ 2.96177897e-06+1.10818431e-03j  7.86828938e-08-2.63627641e-15j]
 [ 7.94342454e-08-2.63624871e-15j -2.96177884e-06+1.10818431e-03j]]"
-901.3954306069174j,"[[ 2.96854376e-06+1.10937238e-03j  7.88492387e-08+1.45316782e-15j]
 [ 7.96022027e-08+1.45320031e-15j -2.96854355e-06+1.10937238e-03j]]"
-900.4287867135052j,"[[ 2.97511967e-06+1.11056310e-03j  7.90259035e-08+3.68415020e-15j]
 [ 7.97804852e-08+3.68416208e-15j -2.97511924e-06+1.11056310e-03j]]"
