iw_n,G_iw_n
-502.34066530900793j,"[[ 2.37990915e-05+1.99036033e-03j  4.51605482e-07-3.75756371e-10j]
 [ 4.50513401e-07-3.75030075e-10j -2.24860842e-05+1.99039126e-03j]]"
-501.71234677829j,"[[ 2.38589252e-05+1.99285262e-03j  4.53276068e-07-4.25532722e-10j]
 [ 4.52181250e-07-4.24803658e-10j -2.25427169e-05+1.99288373e-03j]]"
-501.08402824757206j,"[[ 2.39192952e-05+1.99535070e-03j  4.54537596e-07-3.56192288e-10j]
 [ 4.53440030e-07-3.55460441e-10j -2.26000003e-05+1.99538208e-03j]]"
-500.455709716854j,"[[ 2.39798856e-05+1.99785463e-03j  4.55966543e-07-3.62040160e-10j]
 [ 4.54866220e-07-3.61305546e-10j -2.26575583e-05+1.99788598e-03j]]"
-499.8273911861361j,"[[ 2.40403417e-05+2.00036475e-03j  4.57564287e-07-4.74740580e-10j]
 [ 4.56461196e-07-4.74003236e-10j -2.27146945e-05+2.00039584e-03j]]"
-499.19907265541815j,"[[ 2.41005325e-05+2.00288120e-03j  4.59227751e-07-4.04936690e-10j]
 [ 4.58121882e-07-4.04196598e-10j -2.27712905e-05+2.00291223e-03j]]"
-498.5707541247001j,"[[ 2.41607811e-05+2.00540416e-03j  4.60647763e-07-3.68136070e-10j]
 [ 4.59539105e-07-3.67393193e-10j -2.28281095e-05+2.00543539e-03j]]"
-497.94243559398217j,"[[ 2.42213463e-05+2.00793353e-03j  4.61864701e-07-2.39168915e-10j]
 [ 4.60753243e-07-2.38423256e-10j -2.28853995e-05+2.00796506e-03j]]"
-497.31411706326423j,"[[ 2.42820251e-05+2.01046971e-03j  4.62794801e-07-2.63791401e-10j]
 [ 4.61680534e-07-2.63042882e-10j -2.29426228e-05+2.01050107e-03j]]"
-496.6857985325463j,"[[ 2.43428167e-05+2.01301277e-03j  4.63456839e-07-1.62977923e-10j]
 [ 4.62339751e-07-1.62226479e-10j -2.29996776e-05+2.01304407e-03j]]"
-496.0574800018283j,"[[ 2.44039816e-05+2.01556261e-03j  4.64213326e-07-1.31823387e-10j]
 [ 4.63093406e-07-1.31069077e-10j -2.30573917e-05+2.01559434e-03j]]"
-495.4291614711104j,"[[ 2.44661220e-05+2.01811886e-03j  4.64795481e-07-2.48291194e-10j]
 [ 4.63672719e-07-2.47534052e-10j -2.31161533e-05+2.01815089e-03j]]"
-494.80084294039244j,"[[ 2.45290148e-05+2.02068120e-03j  4.65360993e-07-9.31162798e-11j]
 [ 4.64235378e-07-9.23562706e-11j -2.31756739e-05+2.02071347e-03j]]"
-494.1725244096745j,"[[ 2.45922326e-05+2.02324981e-03j  4.66048521e-07-1.54781326e-10j]
 [ 4.64920043e-07-1.54018467e-10j -2.32354736e-05+2.02328231e-03j]]"
-493.54420587895646j,"[[ 2.46555625e-05+2.02582475e-03j  4.66481060e-07-1.59667615e-10j]
 [ 4.65349707e-07-1.58901785e-10j -2.32954780e-05+2.02585732e-03j]]"
-492.9158873482385j,"[[ 2.47189028e-05+2.02840585e-03j  4.66779093e-07-1.34754740e-11j]
 [ 4.65644854e-07-1.27066632e-11j -2.33555696e-05+2.02843848e-03j]]"
-492.2875688175206j,"[[ 2.47822636e-05+2.03099335e-03j  4.66971991e-07-3.45223377e-11j]
 [ 4.65834855e-07-3.37506088e-11j -2.34154504e-05+2.03102600e-03j]]"
-491.6592502868026j,"[[ 2.48458716e-05+2.03358761e-03j  4.67170677e-07-1.55052840e-10j]
 [ 4.66030634e-07-1.54278166e-10j -2.34753598e-05+2.03362040e-03j]]"
-491.03093175608467j,"[[ 2.49095742e-05+2.03618863e-03j  4.67714026e-07-1.06723478e-10j]
 [ 4.66571063e-07-1.05945821e-10j -2.35356053e-05+2.03622160e-03j]]"
-490.40261322536674j,"[[ 2.49733261e-05+2.03879649e-03j  4.68341760e-07-1.84246296e-10j]
 [ 4.67195867e-07-1.83465600e-10j -2.35958833e-05+2.03882942e-03j]]"
-489.7742946946488j,"[[ 2.50374082e-05+2.04141103e-03j  4.69021720e-07-2.39440513e-10j]
 [ 4.67872885e-07-2.38656772e-10j -2.36562636e-05+2.04144413e-03j]]"
-489.14597616393075j,"[[ 2.51017615e-05+2.04403236e-03j  4.69991220e-07-2.49998500e-10j]
 [ 4.68839432e-07-2.49211741e-10j -2.37170968e-05+2.04406574e-03j]]"
-488.5176576332128j,"[[ 2.51666127e-05+2.04666054e-03j  4.71094459e-07-3.42244338e-10j]
 [ 4.69939705e-07-3.41454547e-10j -2.37784107e-05+2.04669403e-03j]]"
