iw_n,G_iw_n
-502.34066530900793j,"[[ 2.07021641e-05+1.99041056e-03j  4.20746652e-06+5.09566604e-10j]
 [ 4.21598399e-06+5.10628085e-10j -2.09514171e-05+1.99040539e-03j]]"
-501.71234677829j,"[[ 2.07521526e-05+1.99290330e-03j  4.21767276e-06+4.96870794e-10j]
 [ 4.22621159e-06+4.97936626e-10j -2.10020782e-05+1.99289803e-03j]]"
-501.08402824757206j,"[[ 2.08035275e-05+1.99540306e-03j  4.22734246e-06+4.71852933e-10j]
 [ 4.23590277e-06+4.72921056e-10j -2.10539903e-05+1.99539775e-03j]]"
-500.455709716854j,"[[ 2.08559646e-05+1.99790866e-03j  4.23704995e-06+4.93383875e-10j]
 [ 4.24563181e-06+4.94455487e-10j -2.11070413e-05+1.99790336e-03j]]"
-499.8273911861361j,"[[ 2.09092517e-05+2.00042150e-03j  4.24710368e-06+4.95598990e-10j]
 [ 4.25570720e-06+4.96677489e-10j -2.11611369e-05+2.00041622e-03j]]"
-499.19907265541815j,"[[ 2.09629571e-05+2.00294069e-03j  4.25697211e-06+4.87891241e-10j]
 [ 4.26559735e-06+4.88973191e-10j -2.12153719e-05+2.00293545e-03j]]"
-498.5707541247001j,"[[ 2.10170754e-05+2.00546355e-03j  4.26692961e-06+4.98901396e-10j]
 [ 4.27557658e-06+4.99986480e-10j -2.12700408e-05+2.00545821e-03j]]"
-497.94243559398217j,"[[ 2.10713098e-05+2.00799269e-03j  4.27692459e-06+4.90643795e-10j]
 [ 4.28559336e-06+4.91736285e-10j -2.13251395e-05+2.00798732e-03j]]"
-497.31411706326423j,"[[ 2.11246407e-05+2.01052981e-03j  4.28679362e-06+4.86683431e-10j]
 [ 4.29548431e-06+4.87781490e-10j -2.13791877e-05+2.01052445e-03j]]"
-496.6857985325463j,"[[ 2.11779692e-05+2.01307358e-03j  4.29623986e-06+4.64750017e-10j]
 [ 4.30495257e-06+4.65850933e-10j -2.14330814e-05+2.01306809e-03j]]"
-496.0574800018283j,"[[ 2.12315921e-05+2.01562355e-03j  4.30557936e-06+4.76168756e-10j]
 [ 4.31431418e-06+4.77271536e-10j -2.14872401e-05+2.01561807e-03j]]"
-495.4291614711104j,"[[ 2.12855562e-05+2.01817910e-03j  4.31536919e-06+4.99018061e-10j]
 [ 4.32412619e-06+5.00122192e-10j -2.15416574e-05+2.01817350e-03j]]"
-494.80084294039244j,"[[ 2.13418300e-05+2.02074057e-03j  4.32577007e-06+5.38615360e-10j]
 [ 4.33454932e-06+5.39723626e-10j -2.15985796e-05+2.02073480e-03j]]"
-494.1725244096745j,"[[ 2.13992367e-05+2.02330866e-03j  4.33697390e-06+5.82091367e-10j]
 [ 4.34577551e-06+5.83204656e-10j -2.16567067e-05+2.02330299e-03j]]"
-493.54420587895646j,"[[ 2.14553985e-05+2.02588356e-03j  4.34870186e-06+5.74225297e-10j]
 [ 4.35752590e-06+5.75344901e-10j -2.17136530e-05+2.02587808e-03j]]"
-492.9158873482385j,"[[ 2.15105548e-05+2.02846538e-03j  4.35970571e-06+5.22232125e-10j]
 [ 4.36855227e-06+5.23356918e-10j -2.17694916e-05+2.02845994e-03j]]"
-492.2875688175206j,"[[ 2.15656085e-05+2.03105211e-03j  4.36928969e-06+4.50172244e-10j]
 [ 4.37815879e-06+4.51298921e-10j -2.18250218e-05+2.03104661e-03j]]"
-491.6592502868026j,"[[ 2.16204526e-05+2.03364352e-03j  4.37851254e-06+4.96763288e-10j]
 [ 4.38740420e-06+4.97893129e-10j -2.18804514e-05+2.03363790e-03j]]"
-491.03093175608467j,"[[ 2.16751773e-05+2.03624185e-03j  4.38934765e-06+5.85599578e-10j]
 [ 4.39826197e-06+5.86734541e-10j -2.19358767e-05+2.03623616e-03j]]"
-490.40261322536674j,"[[ 2.17293531e-05+2.03884830e-03j  4.40168292e-06+6.36360388e-10j]
 [ 4.41062006e-06+6.37501059e-10j -2.19908242e-05+2.03884265e-03j]]"
-489.7742946946488j,"[[ 2.17831683e-05+2.04146325e-03j  4.41434789e-06+6.30062784e-10j]
 [ 4.42330798e-06+6.31207880e-10j -2.20453506e-05+2.04145762e-03j]]"
-489.14597616393075j,"[[ 2.18376534e-05+2.04408559e-03j  4.42637712e-06+5.77182823e-10j]
 [ 4.43536029e-06+5.78330855e-10j -2.21004412e-05+2.04407992e-03j]]"
-488.5176576332128j,"[[ 2.18932623e-05+2.04671474e-03j  4.43716069e-06+5.12145806e-10j]
 [ 4.44616702e-06+5.13297398e-10j -2.21566893e-05+2.04670907e-03j]]"
-487.8893391024949j,"[[ 2.19499718e-05+2.04935004e-03j  4.44712744e-06+5.02326245e-10j]
 [ 4.45615699e-06+5.03481826e-10j -2.22140206e-05+2.04934438e-03j]]"
-487.26102057177695j,"[[ 2.20073997e-05+2.05199105e-03j  4.45750140e-06+5.52546589e-10j]
 [ 4.46655423e-06+5.53707324e-10j -2.22721525e-05+2.05198533e-03j]]"
-486.6327020410589j,"[[ 2.20654567e-05+2.05463890e-03j  4.46873323e-06+5.83796542e-10j]
 [ 4.47780941e-06+5.84964476e-10j -2.23310311e-05+2.05463316e-03j]]"
-486.004383510341j,"[[ 2.21228221e-05+2.05729382e-03j  4.48067832e-06+6.22155085e-10j]
 [ 4.48977796e-06+6.23328656e-10j -2.23891467e-05+2.05728817e-03j]]"
-485.37606497962304j,"[[ 2.21786872e-05+2.05995532e-03j  4.49340625e-06+6.49683938e-10j]
 [ 4.50252942e-06+6.50861968e-10j -2.24456804e-05+2.05994969e-03j]]"
-484.74774644890505j,"[[ 2.22335239e-05+2.06262413e-03j  4.50612037e-06+6.23961873e-10j]
 [ 4.51526717e-06+6.25144546e-10j -2.25012007e-05+2.06261850e-03j]]"
-484.1194279181871j,"[[ 2.22882591e-05+2.06530052e-03j  4.51772613e-06+5.59611574e-10j]
 [ 4.52689671e-06+5.60797499e-10j -2.25565682e-05+2.06529482e-03j]]"
-483.4911093874692j,"[[ 2.23439894e-05+2.06798439e-03j  4.52885721e-06+5.78292367e-10j]
 [ 4.53805166e-06+5.79482486e-10j -2.26130310e-05+2.06797860e-03j]]"
-482.86279085675125j,"[[ 2.24010888e-05+2.07067643e-03j  4.54071104e-06+6.11422327e-10j]
 [ 4.54992950e-06+6.12617746e-10j -2.26708546e-05+2.07067056e-03j]]"
-482.2344723260332j,"[[ 2.24603312e-05+2.07337525e-03j  4.55298197e-06+6.26666039e-10j]
 [ 4.56222454e-06+6.27866317e-10j -2.27307828e-05+2.07336927e-03j]]"
-481.60615379531527j,"[[ 2.25212583e-05+2.07608079e-03j  4.56506060e-06+5.97406715e-10j]
 [ 4.57432737e-06+5.98613236e-10j -2.27925256e-05+2.07607479e-03j]]"
-480.97783526459733j,"[[ 2.25812550e-05+2.07879313e-03j  4.57666403e-06+5.78799359e-10j]
 [ 4.58595506e-06+5.80010699e-10j -2.28532340e-05+2.07878734e-03j]]"
-480.3495167338794j,"[[ 2.26393003e-05+2.08151092e-03j  4.58826571e-06+5.98100824e-10j]
 [ 4.59758104e-06+5.99314686e-10j -2.29118300e-05+2.08150515e-03j]]"
-479.7211982031614j,"[[ 2.26973895e-05+2.08423423e-03j  4.60021200e-06+6.13744631e-10j]
 [ 4.60955166e-06+6.14962066e-10j -2.29705267e-05+2.08422830e-03j]]"
-479.0928796724435j,"[[ 2.27560526e-05+2.08696468e-03j  4.61240425e-06+6.15290630e-10j]
 [ 4.62176836e-06+6.16513523e-10j -2.30299596e-05+2.08695867e-03j]]"
-478.46456114172554j,"[[ 2.28146911e-05+2.08970371e-03j  4.62472240e-06+6.36223302e-10j]
 [ 4.63411109e-06+6.37452120e-10j -2.30894123e-05+2.08969763e-03j]]"
-477.8362426110075j,"[[ 2.28738889e-05+2.09245215e-03j  4.63754071e-06+6.50818303e-10j]
 [ 4.64695415e-06+6.52053656e-10j -2.31494631e-05+2.09244610e-03j]]"
-477.20792408028956j,"[[ 2.29328488e-05+2.09520917e-03j  4.65049250e-06+6.59953311e-10j]
 [ 4.65993086e-06+6.61193389e-10j -2.32091385e-05+2.09520327e-03j]]"
-476.5796055495716j,"[[ 2.29917393e-05+2.09797318e-03j  4.66390834e-06+6.90564785e-10j]
 [ 4.67337170e-06+6.91809883e-10j -2.32687621e-05+2.09796731e-03j]]"
-475.9512870188537j,"[[ 2.30516970e-05+2.10074458e-03j  4.67684079e-06+6.18206557e-10j]
 [ 4.68632925e-06+6.19457272e-10j -2.33295038e-05+2.10073860e-03j]]"
-475.32296848813564j,"[[ 2.31132864e-05+2.10352213e-03j  4.68857849e-06+5.81201802e-10j]
 [ 4.69809209e-06+5.82456543e-10j -2.33917472e-05+2.10351600e-03j]]"
