iw_n,G_iw_n
-502.34066530900793j,"[[ 2.00055685e-05+1.99041846e-03j  5.00127678e-06-3.45532167e-10j]
 [ 4.89961785e-06-3.38799889e-10j -1.98732136e-05+1.99042114e-03j]]"
-501.71234677829j,"[[ 2.00566813e-05+1.99291015e-03j  5.01424672e-06-3.43412140e-10j]
 [ 4.91233303e-06-3.36653811e-10j -1.99239828e-05+1.99291285e-03j]]"
-501.08402824757206j,"[[ 2.01074735e-05+1.99540816e-03j  5.02733163e-06-3.52576488e-10j]
 [ 4.92516222e-06-3.45792737e-10j -1.99744357e-05+1.99541082e-03j]]"
-500.455709716854j,"[[ 2.01575546e-05+1.99791254e-03j  5.04047352e-06-3.46903501e-10j]
 [ 4.93804744e-06-3.40094812e-10j -2.00241834e-05+1.99791517e-03j]]"
-499.8273911861361j,"[[ 2.02075568e-05+2.00042302e-03j  5.05341811e-06-3.47819190e-10j]
 [ 4.95073440e-06-3.40984926e-10j -2.00738638e-05+2.00042568e-03j]]"
-499.19907265541815j,"[[ 2.02583564e-05+2.00293973e-03j  5.06647040e-06-3.48158638e-10j]
 [ 4.96352809e-06-3.41297654e-10j -2.01243201e-05+2.00294244e-03j]]"
-498.5707541247001j,"[[ 2.03099311e-05+2.00546318e-03j  5.07935582e-06-3.40181298e-10j]
 [ 4.97615388e-06-3.33293066e-10j -2.01755236e-05+2.00546590e-03j]]"
-497.94243559398217j,"[[ 2.03614541e-05+2.00799345e-03j  5.09227624e-06-3.48905130e-10j]
 [ 4.98881365e-06-3.41990139e-10j -2.02266985e-05+2.00799616e-03j]]"
-497.31411706326423j,"[[ 2.04128814e-05+2.01053006e-03j  5.10543050e-06-3.51222442e-10j]
 [ 5.00170627e-06-3.44281445e-10j -2.02777873e-05+2.01053277e-03j]]"
-496.6857985325463j,"[[ 2.04637532e-05+2.01307300e-03j  5.11856925e-06-3.47364904e-10j]
 [ 5.01458240e-06-3.40398627e-10j -2.03283270e-05+2.01307567e-03j]]"
-496.0574800018283j,"[[ 2.05142556e-05+2.01562204e-03j  5.13170161e-06-3.51932545e-10j]
 [ 5.02745120e-06-3.44940991e-10j -2.03785095e-05+2.01562472e-03j]]"
-495.4291614711104j,"[[ 2.05655747e-05+2.01817723e-03j  5.14520392e-06-3.64096539e-10j]
 [ 5.04068898e-06-3.57078518e-10j -2.04294807e-05+2.01817999e-03j]]"
-494.80084294039244j,"[[ 2.06184927e-05+2.02073940e-03j  5.15913567e-06-3.71084815e-10j]
 [ 5.05435517e-06-3.64039007e-10j -2.04820065e-05+2.02074224e-03j]]"
-494.1725244096745j,"[[ 2.06725039e-05+2.02330895e-03j  5.17285840e-06-3.56379425e-10j]
 [ 5.06781127e-06-3.49304914e-10j -2.05356392e-05+2.02331181e-03j]]"
-493.54420587895646j,"[[ 2.07263032e-05+2.02588506e-03j  5.18601552e-06-3.43144936e-10j]
 [ 5.08070069e-06-3.36042440e-10j -2.05891040e-05+2.02588789e-03j]]"
-492.9158873482385j,"[[ 2.07790626e-05+2.02846751e-03j  5.19875547e-06-3.35485978e-10j]
 [ 5.09317192e-06-3.28356995e-10j -2.06415168e-05+2.02847028e-03j]]"
-492.2875688175206j,"[[ 2.08310550e-05+2.03105625e-03j  5.21132769e-06-3.37714845e-10j]
 [ 5.10547442e-06-3.30560104e-10j -2.06931823e-05+2.03105902e-03j]]"
-491.6592502868026j,"[[ 2.08837802e-05+2.03365109e-03j  5.22445119e-06-3.56440288e-10j]
 [ 5.11832724e-06-3.49258961e-10j -2.07455710e-05+2.03365392e-03j]]"
-491.03093175608467j,"[[ 2.09376002e-05+2.03625237e-03j  5.23783616e-06-3.48016559e-10j]
 [ 5.13144051e-06-3.40807906e-10j -2.07990478e-05+2.03625525e-03j]]"
-490.40261322536674j,"[[ 2.09917954e-05+2.03886016e-03j  5.25072622e-06-3.38381562e-10j]
 [ 5.14405781e-06-3.31145175e-10j -2.08529255e-05+2.03886303e-03j]]"
-489.7742946946488j,"[[ 2.10459493e-05+2.04147410e-03j  5.26371763e-06-3.51402306e-10j]
 [ 5.15677540e-06-3.44138074e-10j -2.09067467e-05+2.04147697e-03j]]"
-489.14597616393075j,"[[ 2.10997612e-05+2.04409492e-03j  5.27699753e-06-3.49640375e-10j]
 [ 5.16978041e-06-3.42347869e-10j -2.09601781e-05+2.04409776e-03j]]"
-488.5176576332128j,"[[ 2.11532600e-05+2.04672274e-03j  5.29019892e-06-3.50799798e-10j]
 [ 5.18270587e-06-3.43479450e-10j -2.10133197e-05+2.04672558e-03j]]"
-487.8893391024949j,"[[ 2.12071777e-05+2.04935713e-03j  5.30362561e-06-3.60295189e-10j]
 [ 5.19585557e-06-3.52946742e-10j -2.10668730e-05+2.04936001e-03j]]"
-487.26102057177695j,"[[ 2.12619067e-05+2.05199861e-03j  5.31712162e-06-3.57085172e-10j]
 [ 5.20907351e-06-3.49707705e-10j -2.11212110e-05+2.05200154e-03j]]"
-486.6327020410589j,"[[ 2.13172348e-05+2.05464757e-03j  5.33064608e-06-3.63987240e-10j]
 [ 5.22231879e-06-3.56579989e-10j -2.11761435e-05+2.05465051e-03j]]"
-486.004383510341j,"[[ 2.13726345e-05+2.05730380e-03j  5.34451980e-06-3.76336765e-10j]
 [ 5.23591220e-06-3.68899555e-10j -2.12311693e-05+2.05730673e-03j]]"
-485.37606497962304j,"[[ 2.14279994e-05+2.05996705e-03j  5.35887193e-06-3.86108151e-10j]
 [ 5.24998289e-06-3.78641251e-10j -2.12861447e-05+2.05996997e-03j]]"
-484.74774644890505j,"[[ 2.14830770e-05+2.06263735e-03j  5.37328219e-06-3.81207456e-10j]
 [ 5.26411063e-06-3.73712283e-10j -2.13408663e-05+2.06264027e-03j]]"
-484.1194279181871j,"[[ 2.15387290e-05+2.06531397e-03j  5.38745898e-06-3.77886342e-10j]
 [ 5.27800384e-06-3.70362462e-10j -2.13961779e-05+2.06531696e-03j]]"
-483.4911093874692j,"[[ 2.15957020e-05+2.06799744e-03j  5.40166572e-06-3.79735026e-10j]
 [ 5.29192588e-06-3.72181215e-10j -2.14527674e-05+2.06800048e-03j]]"
-482.86279085675125j,"[[ 2.16532803e-05+2.07068819e-03j  5.41585630e-06-3.80908361e-10j]
 [ 5.30583063e-06-3.73324683e-10j -2.15099571e-05+2.07069124e-03j]]"
-482.2344723260332j,"[[ 2.17106886e-05+2.07338612e-03j  5.43006700e-06-3.78325523e-10j]
 [ 5.31975440e-06-3.70713040e-10j -2.15669946e-05+2.07338915e-03j]]"
-481.60615379531527j,"[[ 2.17676055e-05+2.07609049e-03j  5.44433936e-06-3.81209645e-10j]
 [ 5.33373876e-06-3.73569206e-10j -2.16235939e-05+2.07609350e-03j]]"
-480.97783526459733j,"[[ 2.18243598e-05+2.07880107e-03j  5.45853678e-06-3.78742329e-10j]
 [ 5.34764710e-06-3.71072779e-10j -2.16799981e-05+2.07880407e-03j]]"
-480.3495167338794j,"[[ 2.18810263e-05+2.08151858e-03j  5.47266686e-06-3.73172090e-10j]
 [ 5.36148698e-06-3.65472509e-10j -2.17362916e-05+2.08152159e-03j]]"
-479.7211982031614j,"[[ 2.19383379e-05+2.08424316e-03j  5.48650437e-06-3.68387592e-10j]
 [ 5.37503314e-06-3.60657547e-10j -2.17932279e-05+2.08424623e-03j]]"
-479.0928796724435j,"[[ 2.19965862e-05+2.08697521e-03j  5.50064333e-06-3.84276913e-10j]
 [ 5.38887957e-06-3.76515012e-10j -2.18510649e-05+2.08697831e-03j]]"
-478.46456114172554j,"[[ 2.20547251e-05+2.08971511e-03j  5.51536138e-06-3.95175642e-10j]
 [ 5.40330387e-06-3.87382048e-10j -2.19087899e-05+2.08971817e-03j]]"
-477.8362426110075j,"[[ 2.21122330e-05+2.09246253e-03j  5.53005435e-06-3.89579999e-10j]
 [ 5.41770193e-06-3.81755580e-10j -2.19659063e-05+2.09246557e-03j]]"
-477.20792408028956j,"[[ 2.21692208e-05+2.09521715e-03j  5.54469070e-06-3.89554363e-10j]
 [ 5.43204220e-06-3.81699923e-10j -2.20225213e-05+2.09522017e-03j]]"
-476.5796055495716j,"[[ 2.22262715e-05+2.09797849e-03j  5.55938274e-06-3.91710921e-10j]
 [ 5.44643705e-06-3.83826901e-10j -2.20792193e-05+2.09798155e-03j]]"
-475.9512870188537j,"[[ 2.22845275e-05+2.10074671e-03j  5.57401413e-06-3.85000548e-10j]
 [ 5.46077010e-06-3.77085196e-10j -2.21370805e-05+2.10074985e-03j]]"
-475.32296848813564j,"[[ 2.23440742e-05+2.10352267e-03j  5.58840680e-06-3.82113220e-10j]
 [ 5.47486322e-06-3.74165465e-10j -2.21962099e-05+2.10352587e-03j]]"
-474.6946499574177j,"[[ 2.24043520e-05+2.10630639e-03j  5.60305142e-06-4.00005810e-10j]
 [ 5.48920705e-06-3.92025829e-10j -2.22560853e-05+2.10630960e-03j]]"
