iw_n,G_iw_n
-856.2267977692908j,"[[ 1.08028449e-06+1.16789764e-03j  1.09985435e-06-6.78904835e-13j]
 [ 1.10172195e-06-6.78906670e-13j -1.08028602e-06+1.16789764e-03j]]"
-855.0844004407128j,"[[ 1.08273384e-06+1.16945788e-03j  1.10314794e-06-7.51181073e-13j]
 [ 1.10502052e-06-7.51181256e-13j -1.08273457e-06+1.16945788e-03j]]"
-853.9420031121347j,"[[ 1.08547544e-06+1.17102274e-03j  1.10614757e-06-7.58732704e-13j]
 [ 1.10802517e-06-7.58732123e-13j -1.08547564e-06+1.17102274e-03j]]"
-852.7996057835567j,"[[ 1.08833801e-06+1.17259107e-03j  1.10914486e-06-6.85318646e-13j]
 [ 1.11102750e-06-6.85317984e-13j -1.08833770e-06+1.17259107e-03j]]"
-851.6572084549784j,"[[ 1.09142378e-06+1.17416453e-03j  1.11212027e-06-5.14384805e-13j]
 [ 1.11400796e-06-5.14384704e-13j -1.09142425e-06+1.17416453e-03j]]"
-850.5148111264003j,"[[ 1.09423760e-06+1.17574147e-03j  1.11490845e-06-4.03485363e-13j]
 [ 1.11680121e-06-4.03486239e-13j -1.09423860e-06+1.17574147e-03j]]"
-849.3724137978223j,"[[ 1.09762733e-06+1.17732249e-03j  1.11773348e-06-3.65628603e-13j]
 [ 1.11963133e-06-3.65629299e-13j -1.09762773e-06+1.17732249e-03j]]"
-848.2300164692442j,"[[ 1.09992223e-06+1.17890856e-03j  1.12037377e-06-3.77219405e-13j]
 [ 1.12227674e-06-3.77218801e-13j -1.09992232e-06+1.17890855e-03j]]"
-847.087619140666j,"[[ 1.10335414e-06+1.18049881e-03j  1.12299851e-06-3.67424091e-13j]
 [ 1.12490662e-06-3.67423482e-13j -1.10335402e-06+1.18049881e-03j]]"
-845.9452218120879j,"[[ 1.10628779e-06+1.18209349e-03j  1.12566515e-06-1.99370702e-13j]
 [ 1.12757841e-06-1.99369662e-13j -1.10628718e-06+1.18209349e-03j]]"
-844.8028244835099j,"[[ 1.10919191e-06+1.18369205e-03j  1.12843161e-06-8.79905984e-14j]
 [ 1.13035006e-06-8.79903522e-14j -1.10919194e-06+1.18369205e-03j]]"
-843.6604271549317j,"[[ 1.11262779e-06+1.18529493e-03j  1.13135249e-06-2.12876404e-13j]
 [ 1.13327613e-06-2.12875692e-13j -1.11262785e-06+1.18529493e-03j]]"
-842.5180298263535j,"[[ 1.11577582e-06+1.18690126e-03j  1.13455299e-06-2.12631789e-13j]
 [ 1.13648185e-06-2.12630383e-13j -1.11577513e-06+1.18690126e-03j]]"
-841.3756324977755j,"[[ 1.11838571e-06+1.18851368e-03j  1.13750964e-06-3.56742984e-14j]
 [ 1.13944374e-06-3.56731615e-14j -1.11838516e-06+1.18851368e-03j]]"
-840.2332351691974j,"[[ 1.12148010e-06+1.19012912e-03j  1.14017968e-06+1.46867948e-13j]
 [ 1.14211904e-06+1.46868423e-13j -1.12148015e-06+1.19012912e-03j]]"
-839.0908378406192j,"[[ 1.12444304e-06+1.19174898e-03j  1.14297384e-06+2.98920094e-13j]
 [ 1.14491848e-06+2.98920486e-13j -1.12444302e-06+1.19174898e-03j]]"
-837.9484405120412j,"[[ 1.12726698e-06+1.19337283e-03j  1.14671395e-06+4.04465388e-13j]
 [ 1.14866390e-06+4.04465458e-13j -1.12726701e-06+1.19337283e-03j]]"
-836.8060431834631j,"[[ 1.13028238e-06+1.19500262e-03j  1.15002786e-06+3.35103083e-13j]
 [ 1.15198314e-06+3.35103135e-13j -1.13028220e-06+1.19500262e-03j]]"
-835.6636458548851j,"[[ 1.13378952e-06+1.19663696e-03j  1.15294326e-06+5.71188685e-13j]
 [ 1.15490390e-06+5.71189813e-13j -1.13378914e-06+1.19663696e-03j]]"
-834.5212485263069j,"[[ 1.13676237e-06+1.19827452e-03j  1.15614758e-06+6.55384863e-13j]
 [ 1.15811358e-06+6.55384465e-13j -1.13676283e-06+1.19827452e-03j]]"
-833.3788511977287j,"[[ 1.13985402e-06+1.19991673e-03j  1.15960915e-06+5.16285470e-13j]
 [ 1.16158055e-06+5.16284479e-13j -1.13985460e-06+1.19991673e-03j]]"
-832.2364538691508j,"[[ 1.14303292e-06+1.20156376e-03j  1.16285254e-06+6.21242786e-13j]
 [ 1.16482935e-06+6.21243068e-13j -1.14303310e-06+1.20156376e-03j]]"
-831.0940565405725j,"[[ 1.14545428e-06+1.20321547e-03j  1.16582799e-06+6.75912499e-13j]
 [ 1.16781024e-06+6.75912113e-13j -1.14545481e-06+1.20321547e-03j]]"
-829.9516592119944j,"[[ 1.14907601e-06+1.20487201e-03j  1.16916848e-06+5.98193292e-13j]
 [ 1.17115619e-06+5.98192604e-13j -1.14907660e-06+1.20487201e-03j]]"
-828.8092618834163j,"[[ 1.15230399e-06+1.20653291e-03j  1.17213079e-06+5.40290674e-13j]
 [ 1.17412398e-06+5.40290659e-13j -1.15230475e-06+1.20653291e-03j]]"
-827.6668645548383j,"[[ 1.15586326e-06+1.20819814e-03j  1.17540763e-06+3.14626682e-13j]
 [ 1.17740633e-06+3.14625531e-13j -1.15586443e-06+1.20819814e-03j]]"
-826.5244672262601j,"[[ 1.15901227e-06+1.20986836e-03j  1.17896711e-06+3.27232559e-13j]
 [ 1.18097134e-06+3.27232066e-13j -1.15901286e-06+1.20986836e-03j]]"
