iw_n,G_iw_n
-502.34066530900793j,"[[ 1.84904294e-05+1.99043524e-03j  5.99479100e-06-4.01351964e-10j]
 [ 6.05872132e-06-4.05599571e-10j -1.83579263e-05+1.99043773e-03j]]"
-501.71234677829j,"[[ 1.85372589e-05+1.99292741e-03j  6.01008392e-06-4.00126810e-10j]
 [ 6.07417446e-06-4.04390284e-10j -1.84044102e-05+1.99292988e-03j]]"
-501.08402824757206j,"[[ 1.85836502e-05+1.99542624e-03j  6.02494270e-06-3.82351507e-10j]
 [ 6.08919407e-06-3.86631043e-10j -1.84504453e-05+1.99542868e-03j]]"
-500.455709716854j,"[[ 1.86297033e-05+1.99793151e-03j  6.03918767e-06-3.71284694e-10j]
 [ 6.10360046e-06-3.75580448e-10j -1.84961699e-05+1.99793395e-03j]]"
-499.8273911861361j,"[[ 1.86759480e-05+2.00044281e-03j  6.05331617e-06-3.77604935e-10j]
 [ 6.11789101e-06-3.81916982e-10j -1.85420944e-05+2.00044527e-03j]]"
-499.19907265541815j,"[[ 1.87227068e-05+2.00296008e-03j  6.06781383e-06-3.88363647e-10j]
 [ 6.13255132e-06-3.92692025e-10j -1.85885328e-05+2.00296257e-03j]]"
-498.5707541247001j,"[[ 1.87700038e-05+2.00548348e-03j  6.08265672e-06-3.97950709e-10j]
 [ 6.14755748e-06-4.02295432e-10j -1.86354975e-05+2.00548599e-03j]]"
-497.94243559398217j,"[[ 1.88177527e-05+2.00801320e-03j  6.09774463e-06-4.03929720e-10j]
 [ 6.16280928e-06-4.08290801e-10j -1.86829004e-05+2.00801574e-03j]]"
-497.31411706326423j,"[[ 1.88658929e-05+2.01054962e-03j  6.11308580e-06-4.11695282e-10j]
 [ 6.17831494e-06-4.16072968e-10j -1.87306724e-05+2.01055218e-03j]]"
-496.6857985325463j,"[[ 1.89141468e-05+2.01309274e-03j  6.12857170e-06-4.08732461e-10j]
 [ 6.19396598e-06-4.13127093e-10j -1.87785826e-05+2.01309530e-03j]]"
-496.0574800018283j,"[[ 1.89624523e-05+2.01564225e-03j  6.14395174e-06-4.10578449e-10j]
 [ 6.20951179e-06-4.14989793e-10j -1.88265439e-05+2.01564480e-03j]]"
-495.4291614711104j,"[[ 1.90104239e-05+2.01819834e-03j  6.15953052e-06-4.17623012e-10j]
 [ 6.22525697e-06-4.22050903e-10j -1.88741697e-05+2.01820086e-03j]]"
-494.80084294039244j,"[[ 1.90580395e-05+2.02076062e-03j  6.17531722e-06-4.23162814e-10j]
 [ 6.24121069e-06-4.27607596e-10j -1.89214674e-05+2.02076314e-03j]]"
-494.1725244096745j,"[[ 1.91059580e-05+2.02332881e-03j  6.19133736e-06-4.29216894e-10j]
 [ 6.25739850e-06-4.33678718e-10j -1.89690669e-05+2.02333135e-03j]]"
-493.54420587895646j,"[[ 1.91542456e-05+2.02590305e-03j  6.20750295e-06-4.28063451e-10j]
 [ 6.27373239e-06-4.32542440e-10j -1.90170262e-05+2.02590561e-03j]]"
