iw_n,G_iw_n
-1883.6989550924397j,"[[-4.83710456e-14+5.30869154e-04j  2.44303972e-07-1.41048978e-07j
   2.43806824e-07+1.40761917e-07j]
 [ 2.43806824e-07+1.40761917e-07j -4.83710456e-14+5.30869154e-04j
   2.44303972e-07-1.41048978e-07j]
 [ 2.44303972e-07-1.41048978e-07j  2.43806824e-07+1.40761917e-07j
  -4.83710456e-14+5.30869154e-04j]]"
-1881.185680969568j,"[[-3.62909536e-14+5.31578450e-04j  2.44987877e-07-1.41443827e-07j
   2.44443344e-07+1.41129419e-07j]
 [ 2.44443344e-07+1.41129419e-07j -3.62909536e-14+5.31578450e-04j
   2.44987877e-07-1.41443827e-07j]
 [ 2.44987877e-07-1.41443827e-07j  2.44443344e-07+1.41129419e-07j
  -3.62909536e-14+5.31578450e-04j]]"
-1878.6724068466963j,"[[-2.39386981e-14+5.32289682e-04j  2.45631612e-07-1.41815478e-07j
   2.45126912e-07+1.41524077e-07j]
 [ 2.45126912e-07+1.41524077e-07j -2.39386981e-14+5.32289682e-04j
   2.45631612e-07-1.41815478e-07j]
 [ 2.45631612e-07-1.41815478e-07j  2.45126912e-07+1.41524077e-07j
  -2.39386981e-14+5.32289682e-04j]]"
-1876.1591327238245j,"[[-2.20996533e-14+5.33002837e-04j  2.46293510e-07-1.42197620e-07j
   2.45769285e-07+1.41894964e-07j]
 [ 2.45769285e-07+1.41894964e-07j -2.20996533e-14+5.33002837e-04j
   2.46293510e-07-1.42197620e-07j]
 [ 2.46293510e-07-1.42197620e-07j  2.45769285e-07+1.41894964e-07j
  -2.20996533e-14+5.33002837e-04j]]"
-1873.6458586009526j,"[[-2.47313100e-14+5.33717559e-04j  2.46973118e-07-1.42589990e-07j
   2.46436037e-07+1.42279910e-07j]
 [ 2.46436037e-07+1.42279910e-07j -2.47313100e-14+5.33717559e-04j
   2.46973118e-07-1.42589990e-07j]
 [ 2.46973118e-07-1.42589990e-07j  2.46436037e-07+1.42279910e-07j
  -2.47313100e-14+5.33717559e-04j]]"
-1871.1325844780808j,"[[-1.48655160e-14+5.34434337e-04j  2.47621016e-07-1.42964063e-07j
   2.47108787e-07+1.42668336e-07j]
 [ 2.47108787e-07+1.42668336e-07j -1.48655160e-14+5.34434337e-04j
   2.47621016e-07-1.42964063e-07j]
 [ 2.47621016e-07-1.42964063e-07j  2.47108787e-07+1.42668336e-07j
  -1.48655160e-14+5.34434337e-04j]]"
-1868.619310355209j,"[[-3.63102453e-15+5.35153074e-04j  2.48287617e-07-1.43348919e-07j
   2.47774140e-07+1.43052474e-07j]
 [ 2.47774140e-07+1.43052474e-07j -3.63102453e-15+5.35153074e-04j
   2.48287617e-07-1.43348919e-07j]
 [ 2.48287617e-07-1.43348919e-07j  2.47774140e-07+1.43052474e-07j
  -3.63102453e-15+5.35153074e-04j]]"
-1866.1060362323374j,"[[-1.39711719e-14+5.35873939e-04j  2.48941884e-07-1.43726659e-07j
   2.48453824e-07+1.43444895e-07j]
 [ 2.48453824e-07+1.43444895e-07j -1.39711719e-14+5.35873939e-04j
   2.48941884e-07-1.43726659e-07j]
 [ 2.48941884e-07-1.43726659e-07j  2.48453824e-07+1.43444895e-07j
  -1.39711719e-14+5.35873939e-04j]]"
-1863.5927621094652j,"[[-3.30514094e-15+5.36596654e-04j  2.49615888e-07-1.44115791e-07j
   2.49066562e-07+1.43798646e-07j]
 [ 2.49066562e-07+1.43798646e-07j -3.30514094e-15+5.36596654e-04j
   2.49615888e-07-1.44115791e-07j]
 [ 2.49615888e-07-1.44115791e-07j  2.49066562e-07+1.43798646e-07j
  -3.30514094e-15+5.36596654e-04j]]"
-1861.0794879865934j,"[[-3.83461152e-15+5.37321223e-04j  2.50287916e-07-1.44503799e-07j
   2.49739677e-07+1.44187283e-07j]
 [ 2.49739677e-07+1.44187283e-07j -3.83461152e-15+5.37321223e-04j
   2.50287916e-07-1.44503799e-07j]
 [ 2.50287916e-07-1.44503799e-07j  2.49739677e-07+1.44187283e-07j
  -3.83461152e-15+5.37321223e-04j]]"
-1858.5662138637217j,"[[-1.58395510e-14+5.38047989e-04j  2.50980893e-07-1.44903892e-07j
   2.50431310e-07+1.44586583e-07j]
 [ 2.50431310e-07+1.44586583e-07j -1.58395510e-14+5.38047989e-04j
   2.50980893e-07-1.44903892e-07j]
 [ 2.50980893e-07-1.44903892e-07j  2.50431310e-07+1.44586583e-07j
  -1.58395510e-14+5.38047989e-04j]]"
-1856.0529397408495j,"[[2.47385984e-14+5.38776543e-04j 2.51669545e-07-1.45301466e-07j
  2.51134485e-07+1.44992557e-07j]
 [2.51134485e-07+1.44992557e-07j 2.47385984e-14+5.38776543e-04j
  2.51669545e-07-1.45301466e-07j]
 [2.51669545e-07-1.45301466e-07j 2.51134485e-07+1.44992557e-07j
  2.47385984e-14+5.38776543e-04j]]"
-1853.5396656179778j,"[[1.38426994e-14+5.39507110e-04j 2.52366263e-07-1.45703720e-07j
  2.51794998e-07+1.45373915e-07j]
 [2.51794998e-07+1.45373915e-07j 1.38426994e-14+5.39507110e-04j
  2.52366263e-07-1.45703720e-07j]
 [2.52366263e-07-1.45703720e-07j 2.51794998e-07+1.45373915e-07j
  1.38426994e-14+5.39507110e-04j]]"
