iw_n,G_iw_n
-470.92473877310994j,"[[-5.24365927e-08+2.12320826e-03j  4.51744764e-06-2.43605375e-08j
   4.51744610e-06-2.43605447e-08j]
 [ 4.51744610e-06-2.43605447e-08j -5.24365927e-08+2.12320826e-03j
   4.51744764e-06-2.43605375e-08j]
 [ 4.51744764e-06-2.43605375e-08j  4.51744610e-06-2.43605447e-08j
  -5.24365927e-08+2.12320826e-03j]]"
-470.296420242392j,"[[-5.11146138e-08+2.12604264e-03j  4.51637155e-06-1.40015214e-08j
   4.51637001e-06-1.40015287e-08j]
 [ 4.51637001e-06-1.40015287e-08j -5.11146138e-08+2.12604264e-03j
   4.51637155e-06-1.40015214e-08j]
 [ 4.51637155e-06-1.40015214e-08j  4.51637001e-06-1.40015287e-08j
  -5.11146138e-08+2.12604264e-03j]]"
-469.66810171167407j,"[[-4.76138992e-08+2.12889556e-03j  4.52058037e-06-3.21995975e-08j
   4.52057882e-06-3.21996048e-08j]
 [ 4.52057882e-06-3.21996048e-08j -4.76138992e-08+2.12889556e-03j
   4.52058037e-06-3.21995975e-08j]
 [ 4.52058037e-06-3.21995975e-08j  4.52057882e-06-3.21996048e-08j
  -4.76138992e-08+2.12889556e-03j]]"
-469.03978318095614j,"[[-5.12094228e-08+2.13174982e-03j  4.55021870e-06-3.11158689e-08j
   4.55021716e-06-3.11158762e-08j]
 [ 4.55021716e-06-3.11158762e-08j -5.12094228e-08+2.13174982e-03j
   4.55021870e-06-3.11158689e-08j]
 [ 4.55021870e-06-3.11158689e-08j  4.55021716e-06-3.11158762e-08j
  -5.12094228e-08+2.13174982e-03j]]"
-468.41146465023814j,"[[-4.76542193e-08+2.13460578e-03j  4.56189843e-06-1.60511611e-08j
   4.56189687e-06-1.60511685e-08j]
 [ 4.56189687e-06-1.60511685e-08j -4.76542193e-08+2.13460578e-03j
   4.56189843e-06-1.60511611e-08j]
 [ 4.56189843e-06-1.60511611e-08j  4.56189687e-06-1.60511685e-08j
  -4.76542193e-08+2.13460578e-03j]]"
-467.7831461195202j,"[[-4.85171562e-08+2.13747510e-03j  4.56166020e-06-1.29208690e-08j
   4.56165864e-06-1.29208764e-08j]
 [ 4.56165864e-06-1.29208764e-08j -4.85171562e-08+2.13747510e-03j
   4.56166020e-06-1.29208690e-08j]
 [ 4.56166020e-06-1.29208690e-08j  4.56165864e-06-1.29208764e-08j
  -4.85171562e-08+2.13747510e-03j]]"
-467.1548275888023j,"[[-4.29917529e-08+2.14034861e-03j  4.57544530e-06-2.16583892e-08j
   4.57544374e-06-2.16583966e-08j]
 [ 4.57544374e-06-2.16583966e-08j -4.29917529e-08+2.14034861e-03j
   4.57544530e-06-2.16583892e-08j]
 [ 4.57544530e-06-2.16583892e-08j  4.57544374e-06-2.16583966e-08j
  -4.29917529e-08+2.14034861e-03j]]"
-466.52650905808434j,"[[-4.28942388e-08+2.14322920e-03j  4.60793798e-06-3.20379624e-08j
   4.60793641e-06-3.20379698e-08j]
 [ 4.60793641e-06-3.20379698e-08j -4.28942388e-08+2.14322920e-03j
   4.60793798e-06-3.20379624e-08j]
 [ 4.60793798e-06-3.20379624e-08j  4.60793641e-06-3.20379698e-08j
  -4.28942388e-08+2.14322920e-03j]]"
-465.8981905273663j,"[[-4.88675333e-08+2.14612027e-03j  4.60889759e-06-1.39776940e-08j
   4.60889602e-06-1.39777014e-08j]
 [ 4.60889602e-06-1.39777014e-08j -4.88675333e-08+2.14612027e-03j
   4.60889759e-06-1.39776940e-08j]
 [ 4.60889759e-06-1.39776940e-08j  4.60889602e-06-1.39777014e-08j
  -4.88675333e-08+2.14612027e-03j]]"
-465.26987199664836j,"[[-4.71170631e-08+2.14901303e-03j  4.62387363e-06-1.83595624e-08j
   4.62387206e-06-1.83595699e-08j]
 [ 4.62387206e-06-1.83595699e-08j -4.71170631e-08+2.14901303e-03j
   4.62387363e-06-1.83595624e-08j]
 [ 4.62387363e-06-1.83595624e-08j  4.62387206e-06-1.83595699e-08j
  -4.71170631e-08+2.14901303e-03j]]"
-464.64155346593043j,"[[-4.85285082e-08+2.15191618e-03j  4.63080084e-06-3.19154118e-08j
   4.63079926e-06-3.19154193e-08j]
 [ 4.63079926e-06-3.19154193e-08j -4.85285082e-08+2.15191618e-03j
   4.63080084e-06-3.19154118e-08j]
 [ 4.63080084e-06-3.19154118e-08j  4.63079926e-06-3.19154193e-08j
  -4.85285082e-08+2.15191618e-03j]]"
