iw_n,G_iw_n
-470.92473877310994j,"[[2.13262478e-06+2.12332195e-03j 4.51019504e-06-2.80535835e-08j
  4.51019508e-06-2.80535834e-08j]
 [4.51019508e-06-2.80535834e-08j 2.13262478e-06+2.12332195e-03j
  4.51019504e-06-2.80535835e-08j]
 [4.51019504e-06-2.80535835e-08j 4.51019508e-06-2.80535834e-08j
  2.13262478e-06+2.12332195e-03j]]"
-470.296420242392j,"[[2.13960799e-06+2.12615561e-03j 4.52134956e-06-2.79591014e-08j
  4.52134960e-06-2.79591013e-08j]
 [4.52134960e-06-2.79591013e-08j 2.13960799e-06+2.12615561e-03j
  4.52134956e-06-2.79591014e-08j]
 [4.52134956e-06-2.79591014e-08j 4.52134960e-06-2.79591013e-08j
  2.13960799e-06+2.12615561e-03j]]"
-469.66810171167407j,"[[2.14398327e-06+2.12899688e-03j 4.53198212e-06-2.81049618e-08j
  4.53198216e-06-2.81049618e-08j]
 [4.53198216e-06-2.81049618e-08j 2.14398327e-06+2.12899688e-03j
  4.53198212e-06-2.81049618e-08j]
 [4.53198212e-06-2.81049618e-08j 4.53198216e-06-2.81049618e-08j
  2.14398327e-06+2.12899688e-03j]]"
-469.03978318095614j,"[[2.15092140e-06+2.13184409e-03j 4.54440732e-06-2.90270579e-08j
  4.54440735e-06-2.90270578e-08j]
 [4.54440735e-06-2.90270578e-08j 2.15092140e-06+2.13184409e-03j
  4.54440732e-06-2.90270579e-08j]
 [4.54440732e-06-2.90270579e-08j 4.54440735e-06-2.90270578e-08j
  2.15092140e-06+2.13184409e-03j]]"
-468.41146465023814j,"[[2.15712582e-06+2.13470801e-03j 4.55664362e-06-2.86879894e-08j
  4.55664366e-06-2.86879893e-08j]
 [4.55664366e-06-2.86879893e-08j 2.15712582e-06+2.13470801e-03j
  4.55664362e-06-2.86879894e-08j]
 [4.55664362e-06-2.86879894e-08j 4.55664366e-06-2.86879893e-08j
  2.15712582e-06+2.13470801e-03j]]"
-467.7831461195202j,"[[2.16197974e-06+2.13757442e-03j 4.56889168e-06-2.90832211e-08j
  4.56889172e-06-2.90832210e-08j]
 [4.56889172e-06-2.90832210e-08j 2.16197974e-06+2.13757442e-03j
  4.56889168e-06-2.90832211e-08j]
 [4.56889168e-06-2.90832211e-08j 4.56889172e-06-2.90832210e-08j
  2.16197974e-06+2.13757442e-03j]]"
-467.1548275888023j,"[[2.16658297e-06+2.14045075e-03j 4.58267063e-06-2.98489504e-08j
  4.58267067e-06-2.98489503e-08j]
 [4.58267067e-06-2.98489503e-08j 2.16658297e-06+2.14045075e-03j
  4.58267063e-06-2.98489504e-08j]
 [4.58267063e-06-2.98489504e-08j 4.58267067e-06-2.98489503e-08j
  2.16658297e-06+2.14045075e-03j]]"
-466.52650905808434j,"[[2.17294625e-06+2.14333034e-03j 4.59480562e-06-2.81822896e-08j
  4.59480565e-06-2.81822895e-08j]
 [4.59480565e-06-2.81822895e-08j 2.17294625e-06+2.14333034e-03j
  4.59480562e-06-2.81822896e-08j]
 [4.59480562e-06-2.81822896e-08j 4.59480565e-06-2.81822895e-08j
  2.17294625e-06+2.14333034e-03j]]"
-465.8981905273663j,"[[2.18079941e-06+2.14621992e-03j 4.60678365e-06-2.86491834e-08j
  4.60678369e-06-2.86491834e-08j]
 [4.60678369e-06-2.86491834e-08j 2.18079941e-06+2.14621992e-03j
  4.60678365e-06-2.86491834e-08j]
 [4.60678365e-06-2.86491834e-08j 4.60678369e-06-2.86491834e-08j
  2.18079941e-06+2.14621992e-03j]]"
-465.26987199664836j,"[[2.18678228e-06+2.14912071e-03j 4.61841313e-06-2.80784851e-08j
  4.61841317e-06-2.80784850e-08j]
 [4.61841317e-06-2.80784850e-08j 2.18678228e-06+2.14912071e-03j
  4.61841313e-06-2.80784851e-08j]
 [4.61841313e-06-2.80784851e-08j 4.61841317e-06-2.80784850e-08j
  2.18678228e-06+2.14912071e-03j]]"
-464.64155346593043j,"[[2.19060794e-06+2.15202152e-03j 4.63048337e-06-2.93720509e-08j
  4.63048341e-06-2.93720508e-08j]
 [4.63048341e-06-2.93720508e-08j 2.19060794e-06+2.15202152e-03j
  4.63048337e-06-2.93720509e-08j]
 [4.63048337e-06-2.93720509e-08j 4.63048341e-06-2.93720508e-08j
  2.19060794e-06+2.15202152e-03j]]"
-464.0132349352124j,"[[2.19730866e-06+2.15493413e-03j 4.64354434e-06-2.88724955e-08j
  4.64354438e-06-2.88724955e-08j]
 [4.64354438e-06-2.88724955e-08j 2.19730866e-06+2.15493413e-03j
  4.64354434e-06-2.88724955e-08j]
 [4.64354434e-06-2.88724955e-08j 4.64354438e-06-2.88724955e-08j
  2.19730866e-06+2.15493413e-03j]]"
-463.38491640449445j,"[[2.20354756e-06+2.15786022e-03j 4.65568387e-06-2.99447570e-08j
  4.65568391e-06-2.99447569e-08j]
 [4.65568391e-06-2.99447569e-08j 2.20354756e-06+2.15786022e-03j
  4.65568387e-06-2.99447570e-08j]
 [4.65568387e-06-2.99447570e-08j 4.65568391e-06-2.99447569e-08j
  2.20354756e-06+2.15786022e-03j]]"
-462.7565978737765j,"[[2.21039801e-06+2.16078849e-03j 4.66810166e-06-3.03804901e-08j
  4.66810170e-06-3.03804901e-08j]
 [4.66810170e-06-3.03804901e-08j 2.21039801e-06+2.16078849e-03j
  4.66810166e-06-3.03804901e-08j]
 [4.66810166e-06-3.03804901e-08j 4.66810170e-06-3.03804901e-08j
  2.21039801e-06+2.16078849e-03j]]"
-462.1282793430586j,"[[2.21567915e-06+2.16372444e-03j 4.68193739e-06-2.97251066e-08j
  4.68193742e-06-2.97251065e-08j]
 [4.68193742e-06-2.97251065e-08j 2.21567915e-06+2.16372444e-03j
  4.68193739e-06-2.97251066e-08j]
 [4.68193739e-06-2.97251066e-08j 4.68193742e-06-2.97251065e-08j
  2.21567915e-06+2.16372444e-03j]]"
-461.4999608123406j,"[[2.22251903e-06+2.16667107e-03j 4.69528583e-06-3.00192807e-08j
  4.69528587e-06-3.00192806e-08j]
 [4.69528587e-06-3.00192806e-08j 2.22251903e-06+2.16667107e-03j
  4.69528583e-06-3.00192807e-08j]
 [4.69528583e-06-3.00192807e-08j 4.69528587e-06-3.00192806e-08j
  2.22251903e-06+2.16667107e-03j]]"
-460.87164228162266j,"[[2.22783150e-06+2.16962237e-03j 4.70686291e-06-2.85139975e-08j
  4.70686295e-06-2.85139974e-08j]
 [4.70686295e-06-2.85139974e-08j 2.22783150e-06+2.16962237e-03j
  4.70686291e-06-2.85139975e-08j]
 [4.70686291e-06-2.85139975e-08j 4.70686295e-06-2.85139974e-08j
  2.22783150e-06+2.16962237e-03j]]"
-460.2433237509047j,"[[2.23441111e-06+2.17258405e-03j 4.72026191e-06-2.94981427e-08j
  4.72026195e-06-2.94981426e-08j]
 [4.72026195e-06-2.94981426e-08j 2.23441111e-06+2.17258405e-03j
  4.72026191e-06-2.94981427e-08j]
 [4.72026191e-06-2.94981427e-08j 4.72026195e-06-2.94981426e-08j
  2.23441111e-06+2.17258405e-03j]]"
