iw_n,G_iw_n
-941.8494775462199j,"[[-1.48457043e-12+1.06171136e-03j  9.77804289e-07-5.64536026e-07j
   9.74447057e-07+5.62597385e-07j]
 [ 9.74447057e-07+5.62597385e-07j -1.48457043e-12+1.06171136e-03j
   9.77804289e-07-5.64536026e-07j]
 [ 9.77804289e-07-5.64536026e-07j  9.74447057e-07+5.62597385e-07j
  -1.48457043e-12+1.06171136e-03j]]"
-940.592840484784j,"[[-1.08557419e-12+1.06312713e-03j  9.80344946e-07-5.66002774e-07j
   9.76147665e-07+5.63579129e-07j]
 [ 9.76147665e-07+5.63579129e-07j -1.08557419e-12+1.06312713e-03j
   9.80344946e-07-5.66002774e-07j]
 [ 9.80344946e-07-5.66002774e-07j  9.76147665e-07+5.63579129e-07j
  -1.08557419e-12+1.06312713e-03j]]"
-939.3362034233481j,"[[-5.33559972e-13+1.06454927e-03j  9.83763719e-07-5.67976713e-07j
   9.80154568e-07+5.65892325e-07j]
 [ 9.80154568e-07+5.65892325e-07j -5.33559972e-13+1.06454927e-03j
   9.83763719e-07-5.67976713e-07j]
 [ 9.83763719e-07-5.67976713e-07j  9.80154568e-07+5.65892325e-07j
  -5.33559972e-13+1.06454927e-03j]]"
-938.0795663619123j,"[[-2.06235054e-13+1.06597468e-03j  9.86162486e-07-5.69361280e-07j
   9.81905265e-07+5.66903316e-07j]
 [ 9.81905265e-07+5.66903316e-07j -2.06235054e-13+1.06597468e-03j
   9.86162486e-07-5.69361280e-07j]
 [ 9.86162486e-07-5.69361280e-07j  9.81905265e-07+5.66903316e-07j
  -2.06235054e-13+1.06597468e-03j]]"
-936.8229293004763j,"[[-1.93054266e-13+1.06740807e-03j  9.89391492e-07-5.71225181e-07j
   9.85070685e-07+5.68731087e-07j]
 [ 9.85070685e-07+5.68731087e-07j -1.93054266e-13+1.06740807e-03j
   9.89391492e-07-5.71225181e-07j]
 [ 9.89391492e-07-5.71225181e-07j  9.85070685e-07+5.68731087e-07j
  -1.93054266e-13+1.06740807e-03j]]"
-935.5662922390404j,"[[-1.17538267e-13+1.06884053e-03j  9.91663340e-07-5.72536281e-07j
   9.86824389e-07+5.69743720e-07j]
 [ 9.86824389e-07+5.69743720e-07j -1.17538267e-13+1.06884053e-03j
   9.91663340e-07-5.72536281e-07j]
 [ 9.91663340e-07-5.72536281e-07j  9.86824389e-07+5.69743720e-07j
  -1.17538267e-13+1.06884053e-03j]]"
-934.3096551776046j,"[[1.20101538e-13+1.07027391e-03j 9.94108513e-07-5.73947844e-07j
  9.89914849e-07+5.71527922e-07j]
 [9.89914849e-07+5.71527922e-07j 1.20101538e-13+1.07027391e-03j
  9.94108513e-07-5.73947844e-07j]
 [9.94108513e-07-5.73947844e-07j 9.89914849e-07+5.71527922e-07j
  1.20101538e-13+1.07027391e-03j]]"
-933.0530181161687j,"[[3.19275906e-13+1.07171740e-03j 9.97263145e-07-5.75769158e-07j
  9.92696371e-07+5.73133722e-07j]
 [9.92696371e-07+5.73133722e-07j 3.19275906e-13+1.07171740e-03j
  9.97263145e-07-5.75769158e-07j]
 [9.97263145e-07-5.75769158e-07j 9.92696371e-07+5.73133722e-07j
  3.19275906e-13+1.07171740e-03j]]"
-931.7963810547326j,"[[4.27779999e-13+1.07316333e-03j 9.98552834e-07-5.76513798e-07j
  9.95008968e-07+5.74468681e-07j]
 [9.95008968e-07+5.74468681e-07j 4.27779999e-13+1.07316333e-03j
  9.98552834e-07-5.76513798e-07j]
 [9.98552834e-07-5.76513798e-07j 9.95008968e-07+5.74468681e-07j
  4.27779999e-13+1.07316333e-03j]]"
-930.5397439932967j,"[[3.19174097e-13+1.07461288e-03j 1.00106346e-06-5.77963348e-07j
  9.97334779e-07+5.75811359e-07j]
 [9.97334779e-07+5.75811359e-07j 3.19174097e-13+1.07461288e-03j
  1.00106346e-06-5.77963348e-07j]
 [1.00106346e-06-5.77963348e-07j 9.97334779e-07+5.75811359e-07j
  3.19174097e-13+1.07461288e-03j]]"
