iw_n,G_iw_n
-470.92473877310994j,"[[1.78333014e-07+2.12322938e-03j 4.51016670e-06-2.41144012e-08j
  4.51016657e-06-2.41144016e-08j]
 [4.51016657e-06-2.41144016e-08j 1.78333014e-07+2.12322938e-03j
  4.51016670e-06-2.41144012e-08j]
 [4.51016670e-06-2.41144012e-08j 4.51016657e-06-2.41144016e-08j
  1.78333014e-07+2.12322938e-03j]]"
-470.296420242392j,"[[1.80263006e-07+2.12606071e-03j 4.52509385e-06-2.44538226e-08j
  4.52509373e-06-2.44538230e-08j]
 [4.52509373e-06-2.44538230e-08j 1.80263006e-07+2.12606071e-03j
  4.52509385e-06-2.44538226e-08j]
 [4.52509385e-06-2.44538226e-08j 4.52509373e-06-2.44538230e-08j
  1.80263006e-07+2.12606071e-03j]]"
-469.66810171167407j,"[[1.83053972e-07+2.12890208e-03j 4.53382155e-06-2.01818101e-08j
  4.53382143e-06-2.01818105e-08j]
 [4.53382143e-06-2.01818105e-08j 1.83053972e-07+2.12890208e-03j
  4.53382155e-06-2.01818101e-08j]
 [4.53382155e-06-2.01818101e-08j 4.53382143e-06-2.01818105e-08j
  1.83053972e-07+2.12890208e-03j]]"
-469.03978318095614j,"[[1.81970025e-07+2.13176526e-03j 4.54729061e-06-2.27760551e-08j
  4.54729049e-06-2.27760556e-08j]
 [4.54729049e-06-2.27760556e-08j 1.81970025e-07+2.13176526e-03j
  4.54729061e-06-2.27760551e-08j]
 [4.54729061e-06-2.27760551e-08j 4.54729049e-06-2.27760556e-08j
  1.81970025e-07+2.13176526e-03j]]"
-468.41146465023814j,"[[1.81984133e-07+2.13461478e-03j 4.56082707e-06-1.86521824e-08j
  4.56082695e-06-1.86521828e-08j]
 [4.56082695e-06-1.86521828e-08j 1.81984133e-07+2.13461478e-03j
  4.56082707e-06-1.86521824e-08j]
 [4.56082707e-06-1.86521824e-08j 4.56082695e-06-1.86521828e-08j
  1.81984133e-07+2.13461478e-03j]]"
-467.7831461195202j,"[[1.81163268e-07+2.13748518e-03j 4.57521960e-06-1.72340595e-08j
  4.57521948e-06-1.72340599e-08j]
 [4.57521948e-06-1.72340599e-08j 1.81163268e-07+2.13748518e-03j
  4.57521960e-06-1.72340595e-08j]
 [4.57521960e-06-1.72340595e-08j 4.57521948e-06-1.72340599e-08j
  1.81163268e-07+2.13748518e-03j]]"
-467.1548275888023j,"[[1.81272687e-07+2.14035701e-03j 4.58769908e-06-1.83035277e-08j
  4.58769895e-06-1.83035282e-08j]
 [4.58769895e-06-1.83035282e-08j 1.81272687e-07+2.14035701e-03j
  4.58769908e-06-1.83035277e-08j]
 [4.58769908e-06-1.83035277e-08j 4.58769895e-06-1.83035282e-08j
  1.81272687e-07+2.14035701e-03j]]"
-466.52650905808434j,"[[1.82841994e-07+2.14322923e-03j 4.59186732e-06-1.63981472e-08j
  4.59186719e-06-1.63981476e-08j]
 [4.59186719e-06-1.63981476e-08j 1.82841994e-07+2.14322923e-03j
  4.59186732e-06-1.63981472e-08j]
 [4.59186732e-06-1.63981472e-08j 4.59186719e-06-1.63981476e-08j
  1.82841994e-07+2.14322923e-03j]]"
-465.8981905273663j,"[[1.83758309e-07+2.14612110e-03j 4.60713719e-06-1.34478089e-08j
  4.60713706e-06-1.34478094e-08j]
 [4.60713706e-06-1.34478094e-08j 1.83758309e-07+2.14612110e-03j
  4.60713719e-06-1.34478089e-08j]
 [4.60713719e-06-1.34478089e-08j 4.60713706e-06-1.34478094e-08j
  1.83758309e-07+2.14612110e-03j]]"
-465.26987199664836j,"[[1.85459887e-07+2.14902818e-03j 4.62103257e-06-1.76198806e-08j
  4.62103244e-06-1.76198810e-08j]
 [4.62103244e-06-1.76198810e-08j 1.85459887e-07+2.14902818e-03j
  4.62103257e-06-1.76198806e-08j]
 [4.62103257e-06-1.76198806e-08j 4.62103244e-06-1.76198810e-08j
  1.85459887e-07+2.14902818e-03j]]"
-464.64155346593043j,"[[1.84293762e-07+2.15193191e-03j 4.62771421e-06-2.05380385e-08j
  4.62771409e-06-2.05380389e-08j]
 [4.62771409e-06-2.05380389e-08j 1.84293762e-07+2.15193191e-03j
  4.62771421e-06-2.05380385e-08j]
 [4.62771421e-06-2.05380385e-08j 4.62771409e-06-2.05380389e-08j
  1.84293762e-07+2.15193191e-03j]]"
-464.0132349352124j,"[[1.88929091e-07+2.15483151e-03j 4.63631112e-06-2.10151805e-08j
  4.63631099e-06-2.10151809e-08j]
 [4.63631099e-06-2.10151809e-08j 1.88929091e-07+2.15483151e-03j
  4.63631112e-06-2.10151805e-08j]
 [4.63631112e-06-2.10151805e-08j 4.63631099e-06-2.10151809e-08j
  1.88929091e-07+2.15483151e-03j]]"
-463.38491640449445j,"[[1.87803214e-07+2.15775877e-03j 4.64044279e-06-2.28014085e-08j
  4.64044267e-06-2.28014089e-08j]
 [4.64044267e-06-2.28014089e-08j 1.87803214e-07+2.15775877e-03j
  4.64044279e-06-2.28014085e-08j]
 [4.64044279e-06-2.28014085e-08j 4.64044267e-06-2.28014089e-08j
  1.87803214e-07+2.15775877e-03j]]"
-462.7565978737765j,"[[1.85787212e-07+2.16070083e-03j 4.66740157e-06-3.16082917e-08j
  4.66740144e-06-3.16082922e-08j]
 [4.66740144e-06-3.16082922e-08j 1.85787212e-07+2.16070083e-03j
  4.66740157e-06-3.16082917e-08j]
 [4.66740157e-06-3.16082917e-08j 4.66740144e-06-3.16082922e-08j
  1.85787212e-07+2.16070083e-03j]]"
-462.1282793430586j,"[[1.90522869e-07+2.16363046e-03j 4.68580751e-06-2.97674177e-08j
  4.68580738e-06-2.97674181e-08j]
 [4.68580738e-06-2.97674181e-08j 1.90522869e-07+2.16363046e-03j
  4.68580751e-06-2.97674177e-08j]
 [4.68580751e-06-2.97674177e-08j 4.68580738e-06-2.97674181e-08j
  1.90522869e-07+2.16363046e-03j]]"
-461.4999608123406j,"[[1.87222727e-07+2.16657330e-03j 4.69886334e-06-2.22999550e-08j
  4.69886322e-06-2.22999554e-08j]
 [4.69886322e-06-2.22999554e-08j 1.87222727e-07+2.16657330e-03j
  4.69886334e-06-2.22999550e-08j]
 [4.69886334e-06-2.22999550e-08j 4.69886322e-06-2.22999554e-08j
  1.87222727e-07+2.16657330e-03j]]"
-460.87164228162266j,"[[1.84220220e-07+2.16953661e-03j 4.71988172e-06-3.03431381e-08j
  4.71988159e-06-3.03431385e-08j]
 [4.71988159e-06-3.03431385e-08j 1.84220220e-07+2.16953661e-03j
  4.71988172e-06-3.03431381e-08j]
 [4.71988172e-06-3.03431381e-08j 4.71988159e-06-3.03431385e-08j
  1.84220220e-07+2.16953661e-03j]]"
-460.2433237509047j,"[[1.89959352e-07+2.17250020e-03j 4.72576394e-06-1.96313189e-08j
  4.72576381e-06-1.96313193e-08j]
 [4.72576381e-06-1.96313193e-08j 1.89959352e-07+2.17250020e-03j
  4.72576394e-06-1.96313189e-08j]
 [4.72576394e-06-1.96313189e-08j 4.72576381e-06-1.96313193e-08j
  1.89959352e-07+2.17250020e-03j]]"
-459.6150052201868j,"[[1.90641624e-07+2.17546051e-03j 4.73400469e-06-2.57025416e-08j
  4.73400456e-06-2.57025420e-08j]
 [4.73400456e-06-2.57025420e-08j 1.90641624e-07+2.17546051e-03j
  4.73400469e-06-2.57025416e-08j]
 [4.73400469e-06-2.57025416e-08j 4.73400456e-06-2.57025420e-08j
  1.90641624e-07+2.17546051e-03j]]"
-458.98668668946874j,"[[1.89905790e-07+2.17843529e-03j 4.74935954e-06-2.24004383e-08j
  4.74935941e-06-2.24004388e-08j]
 [4.74935941e-06-2.24004388e-08j 1.89905790e-07+2.17843529e-03j
  4.74935954e-06-2.24004383e-08j]
 [4.74935954e-06-2.24004383e-08j 4.74935941e-06-2.24004388e-08j
  1.89905790e-07+2.17843529e-03j]]"
-458.3583681587508j,"[[1.89505215e-07+2.18141907e-03j 4.76141947e-06-1.35908555e-08j
  4.76141934e-06-1.35908560e-08j]
 [4.76141934e-06-1.35908560e-08j 1.89505215e-07+2.18141907e-03j
  4.76141947e-06-1.35908555e-08j]
 [4.76141947e-06-1.35908555e-08j 4.76141934e-06-1.35908560e-08j
  1.89505215e-07+2.18141907e-03j]]"
-457.7300496280329j,"[[1.90753571e-07+2.18440785e-03j 4.77693768e-06-2.05521461e-08j
  4.77693755e-06-2.05521466e-08j]
 [4.77693755e-06-2.05521466e-08j 1.90753571e-07+2.18440785e-03j
  4.77693768e-06-2.05521461e-08j]
 [4.77693768e-06-2.05521461e-08j 4.77693755e-06-2.05521466e-08j
  1.90753571e-07+2.18440785e-03j]]"
-457.1017310973149j,"[[1.92043618e-07+2.18741191e-03j 4.78791642e-06-1.95968267e-08j
  4.78791629e-06-1.95968272e-08j]
 [4.78791629e-06-1.95968272e-08j 1.92043618e-07+2.18741191e-03j
  4.78791642e-06-1.95968267e-08j]
 [4.78791642e-06-1.95968267e-08j 4.78791629e-06-1.95968272e-08j
  1.92043618e-07+2.18741191e-03j]]"
-456.47341256659695j,"[[1.92192588e-07+2.19042230e-03j 4.79579546e-06-1.54840876e-08j
  4.79579533e-06-1.54840880e-08j]
 [4.79579533e-06-1.54840880e-08j 1.92192588e-07+2.19042230e-03j
  4.79579546e-06-1.54840876e-08j]
 [4.79579546e-06-1.54840876e-08j 4.79579533e-06-1.54840880e-08j
  1.92192588e-07+2.19042230e-03j]]"
-455.845094035879j,"[[1.91497604e-07+2.19344211e-03j 4.81982537e-06-1.85236796e-08j
  4.81982524e-06-1.85236800e-08j]
 [4.81982524e-06-1.85236800e-08j 1.91497604e-07+2.19344211e-03j
  4.81982537e-06-1.85236796e-08j]
 [4.81982537e-06-1.85236796e-08j 4.81982524e-06-1.85236800e-08j
  1.91497604e-07+2.19344211e-03j]]"
-455.2167755051611j,"[[1.91500873e-07+2.19646970e-03j 4.82426781e-06-1.95853568e-08j
  4.82426768e-06-1.95853572e-08j]
 [4.82426768e-06-1.95853572e-08j 1.91500873e-07+2.19646970e-03j
  4.82426781e-06-1.95853568e-08j]
 [4.82426781e-06-1.95853568e-08j 4.82426768e-06-1.95853572e-08j
  1.91500873e-07+2.19646970e-03j]]"
-454.58845697444303j,"[[1.89685498e-07+2.19949812e-03j 4.83086093e-06-2.01668475e-08j
  4.83086080e-06-2.01668479e-08j]
 [4.83086080e-06-2.01668479e-08j 1.89685498e-07+2.19949812e-03j
  4.83086093e-06-2.01668475e-08j]
 [4.83086093e-06-2.01668475e-08j 4.83086080e-06-2.01668479e-08j
  1.89685498e-07+2.19949812e-03j]]"
-453.9601384437251j,"[[1.95529131e-07+2.20255654e-03j 4.85438313e-06-2.11449527e-08j
  4.85438300e-06-2.11449531e-08j]
 [4.85438300e-06-2.11449531e-08j 1.95529131e-07+2.20255654e-03j
  4.85438313e-06-2.11449527e-08j]
 [4.85438313e-06-2.11449527e-08j 4.85438300e-06-2.11449531e-08j
  1.95529131e-07+2.20255654e-03j]]"
-453.33181991300717j,"[[1.95059472e-07+2.20560173e-03j 4.86368947e-06-1.84781612e-08j
  4.86368934e-06-1.84781617e-08j]
 [4.86368934e-06-1.84781617e-08j 1.95059472e-07+2.20560173e-03j
  4.86368947e-06-1.84781612e-08j]
 [4.86368947e-06-1.84781612e-08j 4.86368934e-06-1.84781617e-08j
  1.95059472e-07+2.20560173e-03j]]"
-452.70350138228923j,"[[1.99194215e-07+2.20866180e-03j 4.88348467e-06-2.69959474e-08j
  4.88348453e-06-2.69959478e-08j]
 [4.88348453e-06-2.69959478e-08j 1.99194215e-07+2.20866180e-03j
  4.88348467e-06-2.69959474e-08j]
 [4.88348467e-06-2.69959474e-08j 4.88348453e-06-2.69959478e-08j
  1.99194215e-07+2.20866180e-03j]]"
-452.0751828515712j,"[[2.00431834e-07+2.21172947e-03j 4.89042896e-06-1.64944837e-08j
  4.89042882e-06-1.64944841e-08j]
 [4.89042882e-06-1.64944841e-08j 2.00431834e-07+2.21172947e-03j
  4.89042896e-06-1.64944837e-08j]
 [4.89042896e-06-1.64944837e-08j 4.89042882e-06-1.64944841e-08j
  2.00431834e-07+2.21172947e-03j]]"
-451.44686432085325j,"[[2.03997363e-07+2.21479981e-03j 4.90787686e-06-2.27826220e-08j
  4.90787673e-06-2.27826224e-08j]
 [4.90787673e-06-2.27826224e-08j 2.03997363e-07+2.21479981e-03j
  4.90787686e-06-2.27826220e-08j]
 [4.90787686e-06-2.27826220e-08j 4.90787673e-06-2.27826224e-08j
  2.03997363e-07+2.21479981e-03j]]"
-450.8185457901353j,"[[2.02136671e-07+2.21787974e-03j 4.91817741e-06-2.32337767e-08j
  4.91817728e-06-2.32337771e-08j]
 [4.91817728e-06-2.32337771e-08j 2.02136671e-07+2.21787974e-03j
  4.91817741e-06-2.32337767e-08j]
 [4.91817741e-06-2.32337767e-08j 4.91817728e-06-2.32337771e-08j
  2.02136671e-07+2.21787974e-03j]]"
-450.1902272594173j,"[[1.99335305e-07+2.22098140e-03j 4.93165405e-06-2.43693795e-08j
  4.93165391e-06-2.43693800e-08j]
 [4.93165391e-06-2.43693800e-08j 1.99335305e-07+2.22098140e-03j
  4.93165405e-06-2.43693795e-08j]
 [4.93165405e-06-2.43693795e-08j 4.93165391e-06-2.43693800e-08j
  1.99335305e-07+2.22098140e-03j]]"
-449.5619087286994j,"[[1.94439458e-07+2.22408104e-03j 4.94667523e-06-2.23197952e-08j
  4.94667510e-06-2.23197957e-08j]
 [4.94667510e-06-2.23197957e-08j 1.94439458e-07+2.22408104e-03j
  4.94667523e-06-2.23197952e-08j]
 [4.94667523e-06-2.23197952e-08j 4.94667510e-06-2.23197957e-08j
  1.94439458e-07+2.22408104e-03j]]"
-448.93359019798146j,"[[1.97503309e-07+2.22719822e-03j 4.96597918e-06-2.49367575e-08j
  4.96597904e-06-2.49367580e-08j]
 [4.96597904e-06-2.49367580e-08j 1.97503309e-07+2.22719822e-03j
  4.96597918e-06-2.49367575e-08j]
 [4.96597918e-06-2.49367575e-08j 4.96597904e-06-2.49367580e-08j
  1.97503309e-07+2.22719822e-03j]]"
-448.3052716672635j,"[[1.97686637e-07+2.23033814e-03j 4.97878969e-06-3.07380344e-08j
  4.97878956e-06-3.07380349e-08j]
 [4.97878956e-06-3.07380349e-08j 1.97686637e-07+2.23033814e-03j
  4.97878969e-06-3.07380344e-08j]
 [4.97878969e-06-3.07380344e-08j 4.97878956e-06-3.07380349e-08j
  1.97686637e-07+2.23033814e-03j]]"
-447.6769531365455j,"[[2.01457626e-07+2.23345984e-03j 4.99559120e-06-2.57334326e-08j
  4.99559106e-06-2.57334330e-08j]
 [4.99559106e-06-2.57334330e-08j 2.01457626e-07+2.23345984e-03j
  4.99559120e-06-2.57334326e-08j]
 [4.99559120e-06-2.57334326e-08j 4.99559106e-06-2.57334330e-08j
  2.01457626e-07+2.23345984e-03j]]"
-447.04863460582754j,"[[1.99416906e-07+2.23658947e-03j 5.01000098e-06-2.16031292e-08j
  5.01000084e-06-2.16031297e-08j]
 [5.01000084e-06-2.16031297e-08j 1.99416906e-07+2.23658947e-03j
  5.01000098e-06-2.16031292e-08j]
 [5.01000098e-06-2.16031292e-08j 5.01000084e-06-2.16031297e-08j
  1.99416906e-07+2.23658947e-03j]]"
-446.4203160751096j,"[[1.99220322e-07+2.23973469e-03j 5.01968951e-06-2.57672246e-08j
  5.01968937e-06-2.57672251e-08j]
 [5.01968937e-06-2.57672251e-08j 1.99220322e-07+2.23973469e-03j
  5.01968951e-06-2.57672246e-08j]
 [5.01968951e-06-2.57672246e-08j 5.01968937e-06-2.57672251e-08j
  1.99220322e-07+2.23973469e-03j]]"
-445.7919975443917j,"[[1.99672979e-07+2.24289003e-03j 5.02979532e-06-2.15558826e-08j
  5.02979518e-06-2.15558831e-08j]
 [5.02979518e-06-2.15558831e-08j 1.99672979e-07+2.24289003e-03j
  5.02979532e-06-2.15558826e-08j]
 [5.02979532e-06-2.15558826e-08j 5.02979518e-06-2.15558831e-08j
  1.99672979e-07+2.24289003e-03j]]"
-445.1636790136737j,"[[1.99639992e-07+2.24606405e-03j 5.04057061e-06-2.48582825e-08j
  5.04057048e-06-2.48582830e-08j]
 [5.04057048e-06-2.48582830e-08j 1.99639992e-07+2.24606405e-03j
  5.04057061e-06-2.48582825e-08j]
 [5.04057061e-06-2.48582825e-08j 5.04057048e-06-2.48582830e-08j
  1.99639992e-07+2.24606405e-03j]]"
-444.53536048295575j,"[[1.99402759e-07+2.24922955e-03j 5.06048049e-06-2.48796892e-08j
  5.06048035e-06-2.48796897e-08j]
 [5.06048035e-06-2.48796897e-08j 1.99402759e-07+2.24922955e-03j
  5.06048049e-06-2.48796892e-08j]
 [5.06048049e-06-2.48796892e-08j 5.06048035e-06-2.48796897e-08j
  1.99402759e-07+2.24922955e-03j]]"
-443.9070419522378j,"[[2.06817497e-07+2.25240782e-03j 5.07347606e-06-1.66183543e-08j
  5.07347592e-06-1.66183548e-08j]
 [5.07347592e-06-1.66183548e-08j 2.06817497e-07+2.25240782e-03j
  5.07347606e-06-1.66183543e-08j]
 [5.07347606e-06-1.66183543e-08j 5.07347592e-06-1.66183548e-08j
  2.06817497e-07+2.25240782e-03j]]"
-443.27872342151977j,"[[2.01831887e-07+2.25560147e-03j 5.08147789e-06-2.80810986e-08j
  5.08147776e-06-2.80810990e-08j]
 [5.08147776e-06-2.80810990e-08j 2.01831887e-07+2.25560147e-03j
  5.08147789e-06-2.80810986e-08j]
 [5.08147789e-06-2.80810986e-08j 5.08147776e-06-2.80810990e-08j
  2.01831887e-07+2.25560147e-03j]]"
-442.65040489080184j,"[[2.02589896e-07+2.25880661e-03j 5.09881477e-06-2.55045767e-08j
  5.09881463e-06-2.55045772e-08j]
 [5.09881463e-06-2.55045772e-08j 2.02589896e-07+2.25880661e-03j
  5.09881477e-06-2.55045767e-08j]
 [5.09881477e-06-2.55045767e-08j 5.09881463e-06-2.55045772e-08j
  2.02589896e-07+2.25880661e-03j]]"
-442.0220863600839j,"[[2.03204462e-07+2.26201617e-03j 5.11071567e-06-2.24525824e-08j
  5.11071553e-06-2.24525829e-08j]
 [5.11071553e-06-2.24525829e-08j 2.03204462e-07+2.26201617e-03j
  5.11071567e-06-2.24525824e-08j]
 [5.11071567e-06-2.24525824e-08j 5.11071553e-06-2.24525829e-08j
  2.03204462e-07+2.26201617e-03j]]"
-441.39376782936597j,"[[2.05322497e-07+2.26523785e-03j 5.12556161e-06-2.58970330e-08j
  5.12556147e-06-2.58970335e-08j]
 [5.12556147e-06-2.58970335e-08j 2.05322497e-07+2.26523785e-03j
  5.12556161e-06-2.58970330e-08j]
 [5.12556161e-06-2.58970330e-08j 5.12556147e-06-2.58970335e-08j
  2.05322497e-07+2.26523785e-03j]]"
-440.7654492986479j,"[[2.06762391e-07+2.26846093e-03j 5.14792413e-06-1.95649609e-08j
  5.14792399e-06-1.95649614e-08j]
 [5.14792399e-06-1.95649614e-08j 2.06762391e-07+2.26846093e-03j
  5.14792413e-06-1.95649609e-08j]
 [5.14792413e-06-1.95649609e-08j 5.14792399e-06-1.95649614e-08j
  2.06762391e-07+2.26846093e-03j]]"
-440.13713076793j,"[[2.08643782e-07+2.27169262e-03j 5.16411105e-06-2.94980354e-08j
  5.16411091e-06-2.94980359e-08j]
 [5.16411091e-06-2.94980359e-08j 2.08643782e-07+2.27169262e-03j
  5.16411105e-06-2.94980354e-08j]
 [5.16411105e-06-2.94980354e-08j 5.16411091e-06-2.94980359e-08j
  2.08643782e-07+2.27169262e-03j]]"
-439.50881223721206j,"[[2.11387469e-07+2.27494627e-03j 5.18198316e-06-2.85074458e-08j
  5.18198302e-06-2.85074463e-08j]
 [5.18198302e-06-2.85074463e-08j 2.11387469e-07+2.27494627e-03j
  5.18198316e-06-2.85074458e-08j]
 [5.18198316e-06-2.85074458e-08j 5.18198302e-06-2.85074463e-08j
  2.11387469e-07+2.27494627e-03j]]"
-438.88049370649406j,"[[2.09030364e-07+2.27821255e-03j 5.19536948e-06-2.56657145e-08j
  5.19536934e-06-2.56657150e-08j]
 [5.19536934e-06-2.56657150e-08j 2.09030364e-07+2.27821255e-03j
  5.19536948e-06-2.56657145e-08j]
 [5.19536948e-06-2.56657145e-08j 5.19536934e-06-2.56657150e-08j
  2.09030364e-07+2.27821255e-03j]]"
-438.25217517577613j,"[[2.10767429e-07+2.28146785e-03j 5.20741618e-06-2.43499873e-08j
  5.20741604e-06-2.43499878e-08j]
 [5.20741604e-06-2.43499878e-08j 2.10767429e-07+2.28146785e-03j
  5.20741618e-06-2.43499873e-08j]
 [5.20741618e-06-2.43499873e-08j 5.20741604e-06-2.43499878e-08j
  2.10767429e-07+2.28146785e-03j]]"
-437.6238566450582j,"[[2.09378704e-07+2.28473129e-03j 5.23170731e-06-2.36989984e-08j
  5.23170717e-06-2.36989989e-08j]
 [5.23170717e-06-2.36989989e-08j 2.09378704e-07+2.28473129e-03j
  5.23170731e-06-2.36989984e-08j]
 [5.23170731e-06-2.36989984e-08j 5.23170717e-06-2.36989989e-08j
  2.09378704e-07+2.28473129e-03j]]"
-436.99553811434026j,"[[2.12131220e-07+2.28802486e-03j 5.23933789e-06-2.87377801e-08j
  5.23933774e-06-2.87377806e-08j]
 [5.23933774e-06-2.87377806e-08j 2.12131220e-07+2.28802486e-03j
  5.23933789e-06-2.87377801e-08j]
 [5.23933789e-06-2.87377801e-08j 5.23933774e-06-2.87377806e-08j
  2.12131220e-07+2.28802486e-03j]]"
-436.3672195836222j,"[[2.11559718e-07+2.29132616e-03j 5.25624977e-06-1.76282961e-08j
  5.25624962e-06-1.76282966e-08j]
 [5.25624962e-06-1.76282966e-08j 2.11559718e-07+2.29132616e-03j
  5.25624977e-06-1.76282961e-08j]
 [5.25624977e-06-1.76282961e-08j 5.25624962e-06-1.76282966e-08j
  2.11559718e-07+2.29132616e-03j]]"
-435.7389010529043j,"[[2.09824574e-07+2.29462717e-03j 5.25911908e-06-2.36181024e-08j
  5.25911893e-06-2.36181029e-08j]
 [5.25911893e-06-2.36181029e-08j 2.09824574e-07+2.29462717e-03j
  5.25911908e-06-2.36181024e-08j]
 [5.25911908e-06-2.36181024e-08j 5.25911893e-06-2.36181029e-08j
  2.09824574e-07+2.29462717e-03j]]"
-435.11058252218635j,"[[2.01632838e-07+2.29794289e-03j 5.27489441e-06-2.78554135e-08j
  5.27489427e-06-2.78554140e-08j]
 [5.27489427e-06-2.78554140e-08j 2.01632838e-07+2.29794289e-03j
  5.27489441e-06-2.78554135e-08j]
 [5.27489441e-06-2.78554135e-08j 5.27489427e-06-2.78554140e-08j
  2.01632838e-07+2.29794289e-03j]]"
-434.4822639914684j,"[[2.11500784e-07+2.30125509e-03j 5.29388152e-06-2.74621281e-08j
  5.29388138e-06-2.74621286e-08j]
 [5.29388138e-06-2.74621286e-08j 2.11500784e-07+2.30125509e-03j
  5.29388152e-06-2.74621281e-08j]
 [5.29388152e-06-2.74621281e-08j 5.29388138e-06-2.74621286e-08j
  2.11500784e-07+2.30125509e-03j]]"
-433.8539454607504j,"[[2.04705038e-07+2.30459299e-03j 5.31239248e-06-3.03581386e-08j
  5.31239234e-06-3.03581391e-08j]
 [5.31239234e-06-3.03581391e-08j 2.04705038e-07+2.30459299e-03j
  5.31239248e-06-3.03581386e-08j]
 [5.31239248e-06-3.03581386e-08j 5.31239234e-06-3.03581391e-08j
  2.04705038e-07+2.30459299e-03j]]"
-433.2256269300325j,"[[2.14650462e-07+2.30792992e-03j 5.33353743e-06-2.78904561e-08j
  5.33353729e-06-2.78904566e-08j]
 [5.33353729e-06-2.78904566e-08j 2.14650462e-07+2.30792992e-03j
  5.33353743e-06-2.78904561e-08j]
 [5.33353743e-06-2.78904561e-08j 5.33353729e-06-2.78904566e-08j
  2.14650462e-07+2.30792992e-03j]]"
