iw_n,G_iw_n
-3139.4982584873997j,"[[1.25931348e-13+3.18521646e-04j 8.79079680e-08-5.07536884e-08j
  8.77999472e-08+5.06913175e-08j]
 [8.77999472e-08+5.06913175e-08j 1.25931348e-13+3.18521646e-04j
  8.79079680e-08-5.07536884e-08j]
 [8.79079680e-08-5.07536884e-08j 8.77999472e-08+5.06913175e-08j
  1.25931348e-13+3.18521646e-04j]]"
-3135.3094682826136j,"[[-8.29816652e-14+3.18947333e-04j  8.81815421e-08-5.09116272e-08j
   8.80478193e-08+5.08344405e-08j]
 [ 8.80478193e-08+5.08344405e-08j -8.29816652e-14+3.18947333e-04j
   8.81815421e-08-5.09116272e-08j]
 [ 8.81815421e-08-5.09116272e-08j  8.80478193e-08+5.08344405e-08j
  -8.29816652e-14+3.18947333e-04j]]"
-3131.120678077827j,"[[2.64013547e-13+3.19373864e-04j 8.83896443e-08-5.10317834e-08j
  8.82921051e-08+5.09754710e-08j]
 [8.82921051e-08+5.09754710e-08j 2.64013547e-13+3.19373864e-04j
  8.83896443e-08-5.10317834e-08j]
 [8.83896443e-08-5.10317834e-08j 8.82921051e-08+5.09754710e-08j
  2.64013547e-13+3.19373864e-04j]]"
-3126.931887873041j,"[[-3.73069734e-13+3.19801858e-04j  8.86032796e-08-5.11551286e-08j
   8.84781790e-08+5.10829027e-08j]
 [ 8.84781790e-08+5.10829027e-08j -3.73069734e-13+3.19801858e-04j
   8.86032796e-08-5.11551286e-08j]
 [ 8.86032796e-08-5.11551286e-08j  8.84781790e-08+5.10829027e-08j
  -3.73069734e-13+3.19801858e-04j]]"
-3122.743097668254j,"[[2.85426904e-13+3.20230771e-04j 8.88728078e-08-5.13107399e-08j
  8.87632984e-08+5.12475075e-08j]
 [8.87632984e-08+5.12475075e-08j 2.85426904e-13+3.20230771e-04j
  8.88728078e-08-5.13107399e-08j]
 [8.88728078e-08-5.13107399e-08j 8.87632984e-08+5.12475075e-08j
  2.85426904e-13+3.20230771e-04j]]"
-3118.554307463468j,"[[-2.03355021e-13+3.20660908e-04j  8.90956249e-08-5.14393750e-08j
   8.89947097e-08+5.13811349e-08j]
 [ 8.89947097e-08+5.13811349e-08j -2.03355021e-13+3.20660908e-04j
   8.90956249e-08-5.14393750e-08j]
 [ 8.90956249e-08-5.14393750e-08j  8.89947097e-08+5.13811349e-08j
  -2.03355021e-13+3.20660908e-04j]]"
-3114.365517258682j,"[[1.90886600e-13+3.21092164e-04j 8.93773118e-08-5.16020213e-08j
  8.92479075e-08+5.15272987e-08j]
 [8.92479075e-08+5.15272987e-08j 1.90886600e-13+3.21092164e-04j
  8.93773118e-08-5.16020213e-08j]
 [8.93773118e-08-5.16020213e-08j 8.92479075e-08+5.15272987e-08j
  1.90886600e-13+3.21092164e-04j]]"
-3110.1767270538953j,"[[-7.60145166e-14+3.21524439e-04j  8.96068231e-08-5.17345157e-08j
   8.94770435e-08+5.16596032e-08j]
 [ 8.94770435e-08+5.16596032e-08j -7.60145166e-14+3.21524439e-04j
   8.96068231e-08-5.17345157e-08j]
 [ 8.96068231e-08-5.17345157e-08j  8.94770435e-08+5.16596032e-08j
  -7.60145166e-14+3.21524439e-04j]]"
-3105.987936849109j,"[[-1.33035497e-13+3.21958137e-04j  8.98284011e-08-5.18624439e-08j
   8.97061854e-08+5.17918931e-08j]
 [ 8.97061854e-08+5.17918931e-08j -1.33035497e-13+3.21958137e-04j
   8.98284011e-08-5.18624439e-08j]
 [ 8.98284011e-08-5.18624439e-08j  8.97061854e-08+5.17918931e-08j
  -1.33035497e-13+3.21958137e-04j]]"
-3101.7991466443223j,"[[1.89604345e-13+3.22393062e-04j 9.00301412e-08-5.19789335e-08j
  8.99140374e-08+5.19118896e-08j]
 [8.99140374e-08+5.19118896e-08j 1.89604345e-13+3.22393062e-04j
  9.00301412e-08-5.19789335e-08j]
 [9.00301412e-08-5.19789335e-08j 8.99140374e-08+5.19118896e-08j
  1.89604345e-13+3.22393062e-04j]]"
-3097.610356439536j,"[[-2.42990244e-13+3.22828962e-04j  9.02676423e-08-5.21160456e-08j
   9.01570350e-08+5.20521800e-08j]
 [ 9.01570350e-08+5.20521800e-08j -2.42990244e-13+3.22828962e-04j
   9.02676423e-08-5.21160456e-08j]
 [ 9.02676423e-08-5.21160456e-08j  9.01570350e-08+5.20521800e-08j
  -2.42990244e-13+3.22828962e-04j]]"
-3093.421566234749j,"[[2.96947999e-13+3.23265939e-04j 9.05730102e-08-5.22923466e-08j
  9.04649275e-08+5.22299599e-08j]
 [9.04649275e-08+5.22299599e-08j 2.96947999e-13+3.23265939e-04j
  9.05730102e-08-5.22923466e-08j]
 [9.05730102e-08-5.22923466e-08j 9.04649275e-08+5.22299599e-08j
  2.96947999e-13+3.23265939e-04j]]"
-3089.232776029963j,"[[-3.06957868e-13+3.23704224e-04j  9.08183319e-08-5.24339967e-08j
   9.07041518e-08+5.23680571e-08j]
 [ 9.07041518e-08+5.23680571e-08j -3.06957868e-13+3.23704224e-04j
   9.08183319e-08-5.24339967e-08j]
 [ 9.08183319e-08-5.24339967e-08j  9.07041518e-08+5.23680571e-08j
  -3.06957868e-13+3.23704224e-04j]]"
-3085.043985825177j,"[[1.84194026e-13+3.24143893e-04j 9.10033596e-08-5.25408108e-08j
  9.08926604e-08+5.24769033e-08j]
 [9.08926604e-08+5.24769033e-08j 1.84194026e-13+3.24143893e-04j
  9.10033596e-08-5.25408108e-08j]
 [9.10033596e-08-5.25408108e-08j 9.08926604e-08+5.24769033e-08j
  1.84194026e-13+3.24143893e-04j]]"
-3080.8551956203905j,"[[-1.92489229e-13+3.24584709e-04j  9.12695812e-08-5.26945092e-08j
   9.11743373e-08+5.26395351e-08j]
 [ 9.11743373e-08+5.26395351e-08j -1.92489229e-13+3.24584709e-04j
   9.12695812e-08-5.26945092e-08j]
 [ 9.12695812e-08-5.26945092e-08j  9.11743373e-08+5.26395351e-08j
  -1.92489229e-13+3.24584709e-04j]]"
