iw_n,G_iw_n
-2354.6236938655497j,"[[-5.50492877e-14+4.24694263e-04j  1.56269988e-07-9.02225138e-08j
   1.56066136e-07+9.01047963e-08j]
 [ 1.56066136e-07+9.01047963e-08j -5.50492877e-14+4.24694263e-04j
   1.56269988e-07-9.02225138e-08j]
 [ 1.56269988e-07-9.02225138e-08j  1.56066136e-07+9.01047963e-08j
  -5.50492877e-14+4.24694263e-04j]]"
-2351.48210121196j,"[[-4.31592227e-14+4.25261930e-04j  1.56784143e-07-9.05193905e-08j
   1.56511785e-07+9.03620839e-08j]
 [ 1.56511785e-07+9.03620839e-08j -4.31592227e-14+4.25261930e-04j
   1.56784143e-07-9.05193905e-08j]
 [ 1.56784143e-07-9.05193905e-08j  1.56511785e-07+9.03620839e-08j
  -4.31592227e-14+4.25261930e-04j]]"
-2348.3405085583704j,"[[4.08964727e-15+4.25830802e-04j 1.57022621e-07-9.06570721e-08j
  1.56723971e-07+9.04846587e-08j]
 [1.56723971e-07+9.04846587e-08j 4.08964727e-15+4.25830802e-04j
  1.57022621e-07-9.06570721e-08j]
 [1.57022621e-07-9.06570721e-08j 1.56723971e-07+9.04846587e-08j
  4.08964727e-15+4.25830802e-04j]]"
-2345.1989159047807j,"[[-5.10901854e-14+4.26401563e-04j  1.57597875e-07-9.09891175e-08j
   1.57300194e-07+9.08173120e-08j]
 [ 1.57300194e-07+9.08173120e-08j -5.10901854e-14+4.26401563e-04j
   1.57597875e-07-9.09891175e-08j]
 [ 1.57597875e-07-9.09891175e-08j  1.57300194e-07+9.08173120e-08j
  -5.10901854e-14+4.26401563e-04j]]"
-2342.0573232511906j,"[[-3.18842810e-14+4.26973084e-04j  1.57964730e-07-9.12010268e-08j
   1.57709716e-07+9.10537187e-08j]
 [ 1.57709716e-07+9.10537187e-08j -3.18842810e-14+4.26973084e-04j
   1.57964730e-07-9.12010268e-08j]
 [ 1.57964730e-07-9.12010268e-08j  1.57709716e-07+9.10537187e-08j
  -3.18842810e-14+4.26973084e-04j]]"
-2338.915730597601j,"[[5.96601391e-14+4.27546903e-04j 1.58461453e-07-9.14878088e-08j
  1.58231411e-07+9.13548976e-08j]
 [1.58231411e-07+9.13548976e-08j 5.96601391e-14+4.27546903e-04j
  1.58461453e-07-9.14878088e-08j]
 [1.58461453e-07-9.14878088e-08j 1.58231411e-07+9.13548976e-08j
  5.96601391e-14+4.27546903e-04j]]"
-2335.7741379440113j,"[[8.48260333e-14+4.28121695e-04j 1.58816204e-07-9.16925557e-08j
  1.58686949e-07+9.16179838e-08j]
 [1.58686949e-07+9.16179838e-08j 8.48260333e-14+4.28121695e-04j
  1.58816204e-07-9.16925557e-08j]
 [1.58816204e-07-9.16925557e-08j 1.58686949e-07+9.16179838e-08j
  8.48260333e-14+4.28121695e-04j]]"
-2332.6325452904216j,"[[9.95748228e-15+4.28698530e-04j 1.59297798e-07-9.19706337e-08j
  1.59003778e-07+9.18009027e-08j]
 [1.59003778e-07+9.18009027e-08j 9.95748228e-15+4.28698530e-04j
  1.59297798e-07-9.19706337e-08j]
 [1.59297798e-07-9.19706337e-08j 1.59003778e-07+9.18009027e-08j
  9.95748228e-15+4.28698530e-04j]]"
-2329.4909526368315j,"[[-4.18392338e-14+4.29276430e-04j  1.59736679e-07-9.22240331e-08j
   1.59452880e-07+9.20601010e-08j]
 [ 1.59452880e-07+9.20601010e-08j -4.18392338e-14+4.29276430e-04j
   1.59736679e-07-9.22240331e-08j]
 [ 1.59736679e-07-9.22240331e-08j  1.59452880e-07+9.20601010e-08j
  -4.18392338e-14+4.29276430e-04j]]"
-2326.349359983242j,"[[1.01250276e-14+4.29856318e-04j 1.60116409e-07-9.24432617e-08j
  1.59884279e-07+9.23092520e-08j]
 [1.59884279e-07+9.23092520e-08j 1.01250276e-14+4.29856318e-04j
  1.60116409e-07-9.24432617e-08j]
 [1.60116409e-07-9.24432617e-08j 1.59884279e-07+9.23092520e-08j
  1.01250276e-14+4.29856318e-04j]]"
