iw_n,G_iw_n
-672.7496268187285j,"[[4.59630614e-13+1.48638913e-03j 1.91890811e-06-1.10788217e-06j
  1.90692284e-06+1.10096225e-06j]
 [1.90692284e-06+1.10096225e-06j 4.59630614e-13+1.48638913e-03j
  1.91890811e-06-1.10788217e-06j]
 [1.91890811e-06-1.10788217e-06j 1.90692284e-06+1.10096225e-06j
  4.59630614e-13+1.48638913e-03j]]"
-671.8520289177029j,"[[2.56104641e-13+1.48837596e-03j 1.92377367e-06-1.11069095e-06j
  1.91206878e-06+1.10393307e-06j]
 [1.91206878e-06+1.10393307e-06j 2.56104641e-13+1.48837596e-03j
  1.92377367e-06-1.11069095e-06j]
 [1.92377367e-06-1.11069095e-06j 1.91206878e-06+1.10393307e-06j
  2.56104641e-13+1.48837596e-03j]]"
-670.9544310166773j,"[[4.67346316e-13+1.49036772e-03j 1.92912676e-06-1.11378196e-06j
  1.91732357e-06+1.10696708e-06j]
 [1.91732357e-06+1.10696708e-06j 4.67346316e-13+1.49036772e-03j
  1.92912676e-06-1.11378196e-06j]
 [1.92912676e-06-1.11378196e-06j 1.91732357e-06+1.10696708e-06j
  4.67346316e-13+1.49036772e-03j]]"
-670.0568331156517j,"[[6.74768235e-13+1.49236293e-03j 1.93424114e-06-1.11673494e-06j
  1.92261867e-06+1.11002439e-06j]
 [1.92261867e-06+1.11002439e-06j 6.74768235e-13+1.49236293e-03j
  1.93424114e-06-1.11673494e-06j]
 [1.93424114e-06-1.11673494e-06j 1.92261867e-06+1.11002439e-06j
  6.74768235e-13+1.49236293e-03j]]"
-669.1592352146259j,"[[5.54125205e-13+1.49436404e-03j 1.93931522e-06-1.11966454e-06j
  1.92850289e-06+1.11342133e-06j]
 [1.92850289e-06+1.11342133e-06j 5.54125205e-13+1.49436404e-03j
  1.93931522e-06-1.11966454e-06j]
 [1.93931522e-06-1.11966454e-06j 1.92850289e-06+1.11342133e-06j
  5.54125205e-13+1.49436404e-03j]]"
-668.2616373136003j,"[[6.32545268e-13+1.49637020e-03j 1.94456052e-06-1.12269255e-06j
  1.93340746e-06+1.11625302e-06j]
 [1.93340746e-06+1.11625302e-06j 6.32545268e-13+1.49637020e-03j
  1.94456052e-06-1.12269255e-06j]
 [1.94456052e-06-1.12269255e-06j 1.93340746e-06+1.11625302e-06j
  6.32545268e-13+1.49637020e-03j]]"
-667.3640394125747j,"[[9.80505858e-13+1.49838464e-03j 1.94960963e-06-1.12560763e-06j
  1.93813100e-06+1.11898025e-06j]
 [1.93813100e-06+1.11898025e-06j 9.80505858e-13+1.49838464e-03j
  1.94960963e-06-1.12560763e-06j]
 [1.94960963e-06-1.12560763e-06j 1.93813100e-06+1.11898025e-06j
  9.80505858e-13+1.49838464e-03j]]"
-666.4664415115491j,"[[6.03508833e-13+1.50040247e-03j 1.95538972e-06-1.12894467e-06j
  1.94340488e-06+1.12202512e-06j]
 [1.94340488e-06+1.12202512e-06j 6.03508833e-13+1.50040247e-03j
  1.95538972e-06-1.12894467e-06j]
 [1.95538972e-06-1.12894467e-06j 1.94340488e-06+1.12202512e-06j
  6.03508833e-13+1.50040247e-03j]]"
-665.5688436105232j,"[[4.04106076e-13+1.50242481e-03j 1.96005312e-06-1.13163715e-06j
  1.94850850e-06+1.12497216e-06j]
 [1.94850850e-06+1.12497216e-06j 4.04106076e-13+1.50242481e-03j
  1.96005312e-06-1.13163715e-06j]
 [1.96005312e-06-1.13163715e-06j 1.94850850e-06+1.12497216e-06j
  4.04106076e-13+1.50242481e-03j]]"
-664.6712457094976j,"[[2.68127797e-13+1.50445289e-03j 1.96595545e-06-1.13504471e-06j
  1.95318863e-06+1.12767426e-06j]
 [1.95318863e-06+1.12767426e-06j 2.68127797e-13+1.50445289e-03j
  1.96595545e-06-1.13504471e-06j]
 [1.96595545e-06-1.13504471e-06j 1.95318863e-06+1.12767426e-06j
  2.68127797e-13+1.50445289e-03j]]"
