iw_n,G_iw_n
-2140.566994423227j,"[[-8.67747917e-15+4.67165297e-04j  1.89183402e-07-1.09225085e-07j
   1.88814121e-07+1.09011876e-07j]
 [ 1.88814121e-07+1.09011876e-07j -8.67747917e-15+4.67165297e-04j
   1.89183402e-07-1.09225085e-07j]
 [ 1.89183402e-07-1.09225085e-07j  1.88814121e-07+1.09011876e-07j
  -8.67747917e-15+4.67165297e-04j]]"
-2137.7110011017817j,"[[8.77669299e-16+4.67789340e-04j 1.89690139e-07-1.09517656e-07j
  1.89334545e-07+1.09312354e-07j]
 [1.89334545e-07+1.09312354e-07j 8.77669299e-16+4.67789340e-04j
  1.89690139e-07-1.09517656e-07j]
 [1.89690139e-07-1.09517656e-07j 1.89334545e-07+1.09312354e-07j
  8.77669299e-16+4.67789340e-04j]]"
-2134.8550077803366j,"[[4.81108813e-15+4.68415200e-04j 1.90181732e-07-1.09801479e-07j
  1.89843840e-07+1.09606390e-07j]
 [1.89843840e-07+1.09606390e-07j 4.81108813e-15+4.68415200e-04j
  1.90181732e-07-1.09801479e-07j]
 [1.90181732e-07-1.09801479e-07j 1.89843840e-07+1.09606390e-07j
  4.81108813e-15+4.68415200e-04j]]"
-2131.9990144588915j,"[[-2.37922023e-15+4.69042684e-04j  1.90710012e-07-1.10106466e-07j
   1.90333580e-07+1.09889136e-07j]
 [ 1.90333580e-07+1.09889136e-07j -2.37922023e-15+4.69042684e-04j
   1.90710012e-07-1.10106466e-07j]
 [ 1.90710012e-07-1.10106466e-07j  1.90333580e-07+1.09889136e-07j
  -2.37922023e-15+4.69042684e-04j]]"
-2129.143021137446j,"[[5.66329919e-15+4.69671790e-04j 1.91211901e-07-1.10396239e-07j
  1.90862821e-07+1.10194707e-07j]
 [1.90862821e-07+1.10194707e-07j 5.66329919e-15+4.69671790e-04j
  1.91211901e-07-1.10396239e-07j]
 [1.91211901e-07-1.10396239e-07j 1.90862821e-07+1.10194707e-07j
  5.66329919e-15+4.69671790e-04j]]"
-2126.287027816001j,"[[-1.37577296e-15+4.70302661e-04j  1.91727981e-07-1.10694211e-07j
   1.91368746e-07+1.10486804e-07j]
 [ 1.91368746e-07+1.10486804e-07j -1.37577296e-15+4.70302661e-04j
   1.91727981e-07-1.10694211e-07j]
 [ 1.91727981e-07-1.10694211e-07j  1.91368746e-07+1.10486804e-07j
  -1.37577296e-15+4.70302661e-04j]]"
-2123.4310344945557j,"[[-4.07668432e-15+4.70935272e-04j  1.92228571e-07-1.10983216e-07j
   1.91880073e-07+1.10782005e-07j]
 [ 1.91880073e-07+1.10782005e-07j -4.07668432e-15+4.70935272e-04j
   1.92228571e-07-1.10983216e-07j]
 [ 1.92228571e-07-1.10983216e-07j  1.91880073e-07+1.10782005e-07j
  -4.07668432e-15+4.70935272e-04j]]"
-2120.5750411731105j,"[[-6.41989619e-15+4.71569508e-04j  1.92770103e-07-1.11295869e-07j
   1.92396913e-07+1.11080407e-07j]
 [ 1.92396913e-07+1.11080407e-07j -6.41989619e-15+4.71569508e-04j
   1.92770103e-07-1.11295869e-07j]
 [ 1.92770103e-07-1.11295869e-07j  1.92396913e-07+1.11080407e-07j
  -6.41989619e-15+4.71569508e-04j]]"
-2117.719047851665j,"[[-5.25639722e-15+4.72205438e-04j  1.93280193e-07-1.11590381e-07j
   1.92919403e-07+1.11382074e-07j]
 [ 1.92919403e-07+1.11382074e-07j -5.25639722e-15+4.72205438e-04j
   1.93280193e-07-1.11590381e-07j]
 [ 1.93280193e-07-1.11590381e-07j  1.92919403e-07+1.11382074e-07j
  -5.25639722e-15+4.72205438e-04j]]"
-2114.86305453022j,"[[8.09484621e-15+4.72843087e-04j 1.93807630e-07-1.11894901e-07j
  1.93438699e-07+1.11681881e-07j]
 [1.93438699e-07+1.11681881e-07j 8.09484621e-15+4.72843087e-04j
  1.93807630e-07-1.11894901e-07j]
 [1.93807630e-07-1.11894901e-07j 1.93438699e-07+1.11681881e-07j
  8.09484621e-15+4.72843087e-04j]]"
-2112.0070612087743j,"[[3.23519829e-16+4.73482581e-04j 1.94331317e-07-1.12197239e-07j
  1.93970450e-07+1.11988877e-07j]
 [1.93970450e-07+1.11988877e-07j 3.23519829e-16+4.73482581e-04j
  1.94331317e-07-1.12197239e-07j]
 [1.94331317e-07-1.12197239e-07j 1.93970450e-07+1.11988877e-07j
  3.23519829e-16+4.73482581e-04j]]"
-2109.1510678873287j,"[[3.22649871e-15+4.74123748e-04j 1.94860904e-07-1.12502998e-07j
  1.94487703e-07+1.12287525e-07j]
 [1.94487703e-07+1.12287525e-07j 3.22649871e-15+4.74123748e-04j
  1.94860904e-07-1.12502998e-07j]
 [1.94860904e-07-1.12502998e-07j 1.94487703e-07+1.12287525e-07j
  3.22649871e-15+4.74123748e-04j]]"
-2106.2950745658836j,"[[9.90852005e-16+4.74766608e-04j 1.95383564e-07-1.12804760e-07j
  1.95026866e-07+1.12598812e-07j]
 [1.95026866e-07+1.12598812e-07j 9.90852005e-16+4.74766608e-04j
  1.95383564e-07-1.12804760e-07j]
 [1.95383564e-07-1.12804760e-07j 1.95026866e-07+1.12598812e-07j
  9.90852005e-16+4.74766608e-04j]]"
-2103.4390812444385j,"[[-4.90367964e-15+4.75411151e-04j  1.95924689e-07-1.13117163e-07j
   1.95536146e-07+1.12892838e-07j]
 [ 1.95536146e-07+1.12892838e-07j -4.90367964e-15+4.75411151e-04j
   1.95924689e-07-1.13117163e-07j]
 [ 1.95924689e-07-1.13117163e-07j  1.95536146e-07+1.12892838e-07j
  -4.90367964e-15+4.75411151e-04j]]"
-2100.5830879229934j,"[[-1.77219069e-16+4.76057526e-04j  1.96456797e-07-1.13424375e-07j
   1.96082102e-07+1.13208059e-07j]
 [ 1.96082102e-07+1.13208059e-07j -1.77219069e-16+4.76057526e-04j
   1.96456797e-07-1.13424375e-07j]
 [ 1.96456797e-07-1.13424375e-07j  1.96082102e-07+1.13208059e-07j
  -1.77219069e-16+4.76057526e-04j]]"
-2097.727094601548j,"[[-7.19574291e-15+4.76705730e-04j  1.96990663e-07-1.13732611e-07j
   1.96613790e-07+1.13515033e-07j]
 [ 1.96613790e-07+1.13515033e-07j -7.19574291e-15+4.76705730e-04j
   1.96990663e-07-1.13732611e-07j]
 [ 1.96990663e-07-1.13732611e-07j  1.96613790e-07+1.13515033e-07j
  -7.19574291e-15+4.76705730e-04j]]"
-2094.8711012801027j,"[[3.16169855e-15+4.77355563e-04j 1.97522215e-07-1.14039497e-07j
  1.97154250e-07+1.13827064e-07j]
 [1.97154250e-07+1.13827064e-07j 3.16169855e-15+4.77355563e-04j
  1.97522215e-07-1.14039497e-07j]
 [1.97522215e-07-1.14039497e-07j 1.97154250e-07+1.13827064e-07j
  3.16169855e-15+4.77355563e-04j]]"
-2092.0151079586576j,"[[-2.40248693e-15+4.78007255e-04j  1.98069605e-07-1.14355529e-07j
   1.97680077e-07+1.14130649e-07j]
 [ 1.97680077e-07+1.14130649e-07j -2.40248693e-15+4.78007255e-04j
   1.98069605e-07-1.14355529e-07j]
 [ 1.98069605e-07-1.14355529e-07j  1.97680077e-07+1.14130649e-07j
  -2.40248693e-15+4.78007255e-04j]]"
-2089.1591146372125j,"[[-1.19858839e-14+4.78660654e-04j  1.98617439e-07-1.14671832e-07j
   1.98222010e-07+1.14443537e-07j]
 [ 1.98222010e-07+1.14443537e-07j -1.19858839e-14+4.78660654e-04j
   1.98617439e-07-1.14671832e-07j]
 [ 1.98617439e-07-1.14671832e-07j  1.98222010e-07+1.14443537e-07j
  -1.19858839e-14+4.78660654e-04j]]"
-2086.303121315767j,"[[-5.90816542e-15+4.79315960e-04j  1.99156598e-07-1.14983116e-07j
   1.98785693e-07+1.14768979e-07j]
 [ 1.98785693e-07+1.14768979e-07j -5.90816542e-15+4.79315960e-04j
   1.99156598e-07-1.14983116e-07j]
 [ 1.99156598e-07-1.14983116e-07j  1.98785693e-07+1.14768979e-07j
  -5.90816542e-15+4.79315960e-04j]]"
-2083.447127994322j,"[[-6.69239567e-15+4.79973030e-04j  1.99687031e-07-1.15289360e-07j
   1.99315838e-07+1.15075052e-07j]
 [ 1.99315838e-07+1.15075052e-07j -6.69239567e-15+4.79973030e-04j
   1.99687031e-07-1.15289360e-07j]
 [ 1.99687031e-07-1.15289360e-07j  1.99315838e-07+1.15075052e-07j
  -6.69239567e-15+4.79973030e-04j]]"
