iw_n,G_iw_n
-470.92473877310994j,"[[1.59650839e-06+2.12328869e-03j 4.50801127e-06-2.54562607e-08j
  4.50801102e-06-2.54562614e-08j]
 [4.50801102e-06-2.54562614e-08j 1.59650839e-06+2.12328869e-03j
  4.50801127e-06-2.54562607e-08j]
 [4.50801127e-06-2.54562607e-08j 4.50801102e-06-2.54562614e-08j
  1.59650839e-06+2.12328869e-03j]]"
-470.296420242392j,"[[1.60066983e-06+2.12611764e-03j 4.51914990e-06-2.62980000e-08j
  4.51914965e-06-2.62980007e-08j]
 [4.51914965e-06-2.62980007e-08j 1.60066983e-06+2.12611764e-03j
  4.51914990e-06-2.62980000e-08j]
 [4.51914990e-06-2.62980000e-08j 4.51914965e-06-2.62980007e-08j
  1.60066983e-06+2.12611764e-03j]]"
-469.66810171167407j,"[[1.60445274e-06+2.12895965e-03j 4.53521660e-06-2.75233087e-08j
  4.53521634e-06-2.75233094e-08j]
 [4.53521634e-06-2.75233094e-08j 1.60445274e-06+2.12895965e-03j
  4.53521660e-06-2.75233087e-08j]
 [4.53521660e-06-2.75233087e-08j 4.53521634e-06-2.75233094e-08j
  1.60445274e-06+2.12895965e-03j]]"
-469.03978318095614j,"[[1.60795231e-06+2.13181768e-03j 4.55093877e-06-2.61040301e-08j
  4.55093852e-06-2.61040308e-08j]
 [4.55093852e-06-2.61040308e-08j 1.60795231e-06+2.13181768e-03j
  4.55093877e-06-2.61040301e-08j]
 [4.55093877e-06-2.61040301e-08j 4.55093852e-06-2.61040308e-08j
  1.60795231e-06+2.13181768e-03j]]"
-468.41146465023814j,"[[1.61591498e-06+2.13466908e-03j 4.55801898e-06-2.64949889e-08j
  4.55801872e-06-2.64949896e-08j]
 [4.55801872e-06-2.64949896e-08j 1.61591498e-06+2.13466908e-03j
  4.55801898e-06-2.64949889e-08j]
 [4.55801898e-06-2.64949889e-08j 4.55801872e-06-2.64949896e-08j
  1.61591498e-06+2.13466908e-03j]]"
-467.7831461195202j,"[[1.61612627e-06+2.13753574e-03j 4.57150576e-06-2.71625879e-08j
  4.57150551e-06-2.71625887e-08j]
 [4.57150551e-06-2.71625887e-08j 1.61612627e-06+2.13753574e-03j
  4.57150576e-06-2.71625879e-08j]
 [4.57150576e-06-2.71625879e-08j 4.57150551e-06-2.71625887e-08j
  1.61612627e-06+2.13753574e-03j]]"
-467.1548275888023j,"[[1.62271918e-06+2.14041901e-03j 4.58459247e-06-2.53186284e-08j
  4.58459221e-06-2.53186291e-08j]
 [4.58459221e-06-2.53186291e-08j 1.62271918e-06+2.14041901e-03j
  4.58459247e-06-2.53186284e-08j]
 [4.58459247e-06-2.53186284e-08j 4.58459221e-06-2.53186291e-08j
  1.62271918e-06+2.14041901e-03j]]"
-466.52650905808434j,"[[1.62641325e-06+2.14330226e-03j 4.59391910e-06-2.55243929e-08j
  4.59391885e-06-2.55243936e-08j]
 [4.59391885e-06-2.55243936e-08j 1.62641325e-06+2.14330226e-03j
  4.59391910e-06-2.55243929e-08j]
 [4.59391910e-06-2.55243929e-08j 4.59391885e-06-2.55243936e-08j
  1.62641325e-06+2.14330226e-03j]]"
-465.8981905273663j,"[[1.63207902e-06+2.14618909e-03j 4.60692425e-06-2.77729879e-08j
  4.60692399e-06-2.77729886e-08j]
 [4.60692399e-06-2.77729886e-08j 1.63207902e-06+2.14618909e-03j
  4.60692425e-06-2.77729879e-08j]
 [4.60692425e-06-2.77729879e-08j 4.60692399e-06-2.77729886e-08j
  1.63207902e-06+2.14618909e-03j]]"
-465.26987199664836j,"[[1.63574249e-06+2.14908809e-03j 4.61896486e-06-2.67533116e-08j
  4.61896461e-06-2.67533123e-08j]
 [4.61896461e-06-2.67533123e-08j 1.63574249e-06+2.14908809e-03j
  4.61896486e-06-2.67533116e-08j]
 [4.61896486e-06-2.67533116e-08j 4.61896461e-06-2.67533123e-08j
  1.63574249e-06+2.14908809e-03j]]"
-464.64155346593043j,"[[1.64036810e-06+2.15198688e-03j 4.63068014e-06-2.81210196e-08j
  4.63067988e-06-2.81210203e-08j]
 [4.63067988e-06-2.81210203e-08j 1.64036810e-06+2.15198688e-03j
  4.63068014e-06-2.81210196e-08j]
 [4.63068014e-06-2.81210196e-08j 4.63067988e-06-2.81210203e-08j
  1.64036810e-06+2.15198688e-03j]]"
-464.0132349352124j,"[[1.64620880e-06+2.15490492e-03j 4.64621508e-06-2.79682153e-08j
  4.64621482e-06-2.79682160e-08j]
 [4.64621482e-06-2.79682160e-08j 1.64620880e-06+2.15490492e-03j
  4.64621508e-06-2.79682153e-08j]
 [4.64621508e-06-2.79682153e-08j 4.64621482e-06-2.79682160e-08j
  1.64620880e-06+2.15490492e-03j]]"
-463.38491640449445j,"[[1.64740776e-06+2.15782686e-03j 4.65640844e-06-2.68988397e-08j
  4.65640818e-06-2.68988405e-08j]
 [4.65640818e-06-2.68988405e-08j 1.64740776e-06+2.15782686e-03j
  4.65640844e-06-2.68988397e-08j]
 [4.65640844e-06-2.68988397e-08j 4.65640818e-06-2.68988405e-08j
  1.64740776e-06+2.15782686e-03j]]"
-462.7565978737765j,"[[1.65400320e-06+2.16074831e-03j 4.67120010e-06-2.62088172e-08j
  4.67119984e-06-2.62088179e-08j]
 [4.67119984e-06-2.62088179e-08j 1.65400320e-06+2.16074831e-03j
  4.67120010e-06-2.62088172e-08j]
 [4.67120010e-06-2.62088172e-08j 4.67119984e-06-2.62088179e-08j
  1.65400320e-06+2.16074831e-03j]]"
-462.1282793430586j,"[[1.65515958e-06+2.16369066e-03j 4.68018653e-06-2.77596788e-08j
  4.68018627e-06-2.77596795e-08j]
 [4.68018627e-06-2.77596795e-08j 1.65515958e-06+2.16369066e-03j
  4.68018653e-06-2.77596788e-08j]
 [4.68018653e-06-2.77596788e-08j 4.68018627e-06-2.77596795e-08j
  1.65515958e-06+2.16369066e-03j]]"
-461.4999608123406j,"[[1.66027180e-06+2.16663582e-03j 4.69194190e-06-2.67479336e-08j
  4.69194164e-06-2.67479343e-08j]
 [4.69194164e-06-2.67479343e-08j 1.66027180e-06+2.16663582e-03j
  4.69194190e-06-2.67479336e-08j]
 [4.69194190e-06-2.67479336e-08j 4.69194164e-06-2.67479343e-08j
  1.66027180e-06+2.16663582e-03j]]"
