iw_n,G_iw_n
-2242.498756062428j,"[[-2.87366018e-16+4.45930556e-04j  1.72368169e-07-9.95168114e-08j
   1.72058597e-07+9.93380785e-08j]
 [ 1.72058597e-07+9.93380785e-08j -2.87366018e-16+4.45930556e-04j
   1.72368169e-07-9.95168114e-08j]
 [ 1.72368169e-07-9.95168114e-08j  1.72058597e-07+9.93380785e-08j
  -2.87366018e-16+4.45930556e-04j]]"
-2239.5067630590097j,"[[1.34472820e-15+4.46526286e-04j 1.72827272e-07-9.97818748e-08j
  1.72520182e-07+9.96045720e-08j]
 [1.72520182e-07+9.96045720e-08j 1.34472820e-15+4.46526286e-04j
  1.72827272e-07-9.97818748e-08j]
 [1.72827272e-07-9.97818748e-08j 1.72520182e-07+9.96045720e-08j
  1.34472820e-15+4.46526286e-04j]]"
-2236.514770055591j,"[[2.69239839e-15+4.47123718e-04j 1.73294239e-07-1.00051476e-07j
  1.72980802e-07+9.98705094e-08j]
 [1.72980802e-07+9.98705094e-08j 2.69239839e-15+4.47123718e-04j
  1.73294239e-07-1.00051476e-07j]
 [1.73294239e-07-1.00051476e-07j 1.72980802e-07+9.98705094e-08j
  2.69239839e-15+4.47123718e-04j]]"
-2233.522777052172j,"[[-1.28288903e-16+4.47722655e-04j  1.73754863e-07-1.00317420e-07j
   1.73449092e-07+1.00140879e-07j]
 [ 1.73449092e-07+1.00140879e-07j -1.28288903e-16+4.47722655e-04j
   1.73754863e-07-1.00317420e-07j]
 [ 1.73754863e-07-1.00317420e-07j  1.73449092e-07+1.00140879e-07j
  -1.28288903e-16+4.47722655e-04j]]"
-2230.530784048753j,"[[3.52251495e-16+4.48323220e-04j 1.74222560e-07-1.00587447e-07j
  1.73909704e-07+1.00406813e-07j]
 [1.73909704e-07+1.00406813e-07j 3.52251495e-16+4.48323220e-04j
  1.74222560e-07-1.00587447e-07j]
 [1.74222560e-07-1.00587447e-07j 1.73909704e-07+1.00406813e-07j
  3.52251495e-16+4.48323220e-04j]]"
-2227.538791045334j,"[[2.70524054e-15+4.48925389e-04j 1.74692633e-07-1.00858842e-07j
  1.74377312e-07+1.00676783e-07j]
 [1.74377312e-07+1.00676783e-07j 2.70524054e-15+4.48925389e-04j
  1.74692633e-07-1.00858842e-07j]
 [1.74692633e-07-1.00858842e-07j 1.74377312e-07+1.00676783e-07j
  2.70524054e-15+4.48925389e-04j]]"
-2224.5467980419153j,"[[4.01268004e-16+4.49529199e-04j 1.75156738e-07-1.01126795e-07j
  1.74847998e-07+1.00948536e-07j]
 [1.74847998e-07+1.00948536e-07j 4.01268004e-16+4.49529199e-04j
  1.75156738e-07-1.01126795e-07j]
 [1.75156738e-07-1.01126795e-07j 1.74847998e-07+1.00948536e-07j
  4.01268004e-16+4.49529199e-04j]]"
-2221.554805038497j,"[[-4.44224895e-16+4.50134609e-04j  1.75634477e-07-1.01402618e-07j
   1.75314610e-07+1.01217934e-07j]
 [ 1.75314610e-07+1.01217934e-07j -4.44224895e-16+4.50134609e-04j
   1.75634477e-07-1.01402618e-07j]
 [ 1.75634477e-07-1.01402618e-07j  1.75314610e-07+1.01217934e-07j
  -4.44224895e-16+4.50134609e-04j]]"
-2218.5628120350775j,"[[2.23449920e-15+4.50741675e-04j 1.76111592e-07-1.01678079e-07j
  1.75788253e-07+1.01491390e-07j]
 [1.75788253e-07+1.01491390e-07j 2.23449920e-15+4.50741675e-04j
  1.76111592e-07-1.01678079e-07j]
 [1.76111592e-07-1.01678079e-07j 1.75788253e-07+1.01491390e-07j
  2.23449920e-15+4.50741675e-04j]]"
-2215.5708190316586j,"[[8.83878928e-16+4.51350367e-04j 1.76583905e-07-1.01950769e-07j
  1.76269570e-07+1.01769279e-07j]
 [1.76269570e-07+1.01769279e-07j 8.83878928e-16+4.51350367e-04j
  1.76583905e-07-1.01950769e-07j]
 [1.76583905e-07-1.01950769e-07j 1.76269570e-07+1.01769279e-07j
  8.83878928e-16+4.51350367e-04j]]"
-2212.57882602824j,"[[-1.10480175e-15+4.51960683e-04j  1.77064440e-07-1.02228209e-07j
   1.76742200e-07+1.02042153e-07j]
 [ 1.76742200e-07+1.02042153e-07j -1.10480175e-15+4.51960683e-04j
   1.77064440e-07-1.02228209e-07j]
 [ 1.77064440e-07-1.02228209e-07j  1.76742200e-07+1.02042153e-07j
  -1.10480175e-15+4.51960683e-04j]]"
-2209.586833024821j,"[[1.51077642e-15+4.52572707e-04j 1.77542816e-07-1.02504397e-07j
  1.77221733e-07+1.02319009e-07j]
 [1.77221733e-07+1.02319009e-07j 1.51077642e-15+4.52572707e-04j
  1.77542816e-07-1.02504397e-07j]
 [1.77542816e-07-1.02504397e-07j 1.77221733e-07+1.02319009e-07j
  1.51077642e-15+4.52572707e-04j]]"
-2206.594840021402j,"[[1.51525932e-15+4.53186370e-04j 1.78020438e-07-1.02780150e-07j
  1.77701666e-07+1.02596099e-07j]
 [1.77701666e-07+1.02596099e-07j 1.51525932e-15+4.53186370e-04j
  1.78020438e-07-1.02780150e-07j]
 [1.78020438e-07-1.02780150e-07j 1.77701666e-07+1.02596099e-07j
  1.51525932e-15+4.53186370e-04j]]"
-2203.6028470179835j,"[[-1.19095103e-15+4.53801704e-04j  1.78501679e-07-1.03057997e-07j
   1.78181684e-07+1.02873241e-07j]
 [ 1.78181684e-07+1.02873241e-07j -1.19095103e-15+4.53801704e-04j
   1.78501679e-07-1.03057997e-07j]
 [ 1.78501679e-07-1.03057997e-07j  1.78181684e-07+1.02873241e-07j
  -1.19095103e-15+4.53801704e-04j]]"
-2200.6108540145647j,"[[5.30592604e-16+4.54418692e-04j 1.78992649e-07-1.03341458e-07j
  1.78660031e-07+1.03149412e-07j]
 [1.78660031e-07+1.03149412e-07j 5.30592604e-16+4.54418692e-04j
  1.78992649e-07-1.03341458e-07j]
 [1.78992649e-07-1.03341458e-07j 1.78660031e-07+1.03149412e-07j
  5.30592604e-16+4.54418692e-04j]]"
-2197.6188610111453j,"[[1.68390423e-15+4.55037370e-04j 1.79485458e-07-1.03625978e-07j
  1.79152830e-07+1.03433930e-07j]
 [1.79152830e-07+1.03433930e-07j 1.68390423e-15+4.55037370e-04j
  1.79485458e-07-1.03625978e-07j]
 [1.79485458e-07-1.03625978e-07j 1.79152830e-07+1.03433930e-07j
  1.68390423e-15+4.55037370e-04j]]"
-2194.626868007727j,"[[-1.20113622e-15+4.55657787e-04j  1.79962797e-07-1.03901572e-07j
   1.79647189e-07+1.03719352e-07j]
 [ 1.79647189e-07+1.03719352e-07j -1.20113622e-15+4.55657787e-04j
   1.79962797e-07-1.03901572e-07j]
 [ 1.79962797e-07-1.03901572e-07j  1.79647189e-07+1.03719352e-07j
  -1.20113622e-15+4.55657787e-04j]]"
-2191.634875004308j,"[[-4.45074117e-16+4.56279810e-04j  1.80459598e-07-1.04188401e-07j
   1.80129703e-07+1.03997931e-07j]
 [ 1.80129703e-07+1.03997931e-07j -4.45074117e-16+4.56279810e-04j
   1.80459598e-07-1.04188401e-07j]
 [ 1.80459598e-07-1.04188401e-07j  1.80129703e-07+1.03997931e-07j
  -4.45074117e-16+4.56279810e-04j]]"
-2188.642882000889j,"[[1.80317388e-15+4.56903557e-04j 1.80956126e-07-1.04475068e-07j
  1.80620839e-07+1.04281486e-07j]
 [1.80620839e-07+1.04281486e-07j 1.80317388e-15+4.56903557e-04j
  1.80956126e-07-1.04475068e-07j]
 [1.80956126e-07-1.04475068e-07j 1.80620839e-07+1.04281486e-07j
  1.80317388e-15+4.56903557e-04j]]"
-2185.6508889974702j,"[[-6.74220652e-16+4.57529006e-04j  1.81445634e-07-1.04757685e-07j
   1.81119022e-07+1.04569116e-07j]
 [ 1.81119022e-07+1.04569116e-07j -6.74220652e-16+4.57529006e-04j
   1.81445634e-07-1.04757685e-07j]
 [ 1.81445634e-07-1.04757685e-07j  1.81119022e-07+1.04569116e-07j
  -6.74220652e-16+4.57529006e-04j]]"
-2182.6588959940514j,"[[-1.36578327e-15+4.58156173e-04j  1.81954329e-07-1.05051384e-07j
   1.81608461e-07+1.04851695e-07j]
 [ 1.81608461e-07+1.04851695e-07j -1.36578327e-15+4.58156173e-04j
   1.81954329e-07-1.05051384e-07j]
 [ 1.81954329e-07-1.05051384e-07j  1.81608461e-07+1.04851695e-07j
  -1.36578327e-15+4.58156173e-04j]]"
-2179.6669029906325j,"[[1.34852928e-15+4.58785078e-04j 1.82451687e-07-1.05338530e-07j
  1.82120362e-07+1.05147238e-07j]
 [1.82120362e-07+1.05147238e-07j 1.34852928e-15+4.58785078e-04j
  1.82451687e-07-1.05338530e-07j]
 [1.82451687e-07-1.05338530e-07j 1.82120362e-07+1.05147238e-07j
  1.34852928e-15+4.58785078e-04j]]"
