iw_n,G_iw_n
-470.92473877310994j,"[[3.23391576e-06+2.12338451e-03j 4.50856777e-06-3.29725900e-08j
  4.50856774e-06-3.29725901e-08j]
 [4.50856774e-06-3.29725901e-08j 3.23391576e-06+2.12338451e-03j
  4.50856777e-06-3.29725900e-08j]
 [4.50856777e-06-3.29725900e-08j 4.50856774e-06-3.29725901e-08j
  3.23391576e-06+2.12338451e-03j]]"
-470.296420242392j,"[[3.24235361e-06+2.12622081e-03j 4.52076145e-06-3.30364138e-08j
  4.52076142e-06-3.30364138e-08j]
 [4.52076142e-06-3.30364138e-08j 3.24235361e-06+2.12622081e-03j
  4.52076145e-06-3.30364138e-08j]
 [4.52076145e-06-3.30364138e-08j 4.52076142e-06-3.30364138e-08j
  3.24235361e-06+2.12622081e-03j]]"
-469.66810171167407j,"[[3.25105347e-06+2.12906542e-03j 4.53289391e-06-3.32477844e-08j
  4.53289388e-06-3.32477844e-08j]
 [4.53289388e-06-3.32477844e-08j 3.25105347e-06+2.12906542e-03j
  4.53289391e-06-3.32477844e-08j]
 [4.53289391e-06-3.32477844e-08j 4.53289388e-06-3.32477844e-08j
  3.25105347e-06+2.12906542e-03j]]"
-469.03978318095614j,"[[3.25981122e-06+2.13191710e-03j 4.54507177e-06-3.32640423e-08j
  4.54507173e-06-3.32640424e-08j]
 [4.54507173e-06-3.32640424e-08j 3.25981122e-06+2.13191710e-03j
  4.54507177e-06-3.32640423e-08j]
 [4.54507177e-06-3.32640423e-08j 4.54507173e-06-3.32640424e-08j
  3.25981122e-06+2.13191710e-03j]]"
-468.41146465023814j,"[[3.26847837e-06+2.13477626e-03j 4.55716668e-06-3.33707653e-08j
  4.55716664e-06-3.33707653e-08j]
 [4.55716664e-06-3.33707653e-08j 3.26847837e-06+2.13477626e-03j
  4.55716668e-06-3.33707653e-08j]
 [4.55716668e-06-3.33707653e-08j 4.55716664e-06-3.33707653e-08j
  3.26847837e-06+2.13477626e-03j]]"
-467.7831461195202j,"[[3.27724165e-06+2.13764363e-03j 4.56940516e-06-3.36120622e-08j
  4.56940512e-06-3.36120623e-08j]
 [4.56940512e-06-3.36120623e-08j 3.27724165e-06+2.13764363e-03j
  4.56940516e-06-3.36120622e-08j]
 [4.56940516e-06-3.36120622e-08j 4.56940512e-06-3.36120623e-08j
  3.27724165e-06+2.13764363e-03j]]"
-467.1548275888023j,"[[3.28614160e-06+2.14051838e-03j 4.58175555e-06-3.37559496e-08j
  4.58175552e-06-3.37559497e-08j]
 [4.58175552e-06-3.37559497e-08j 3.28614160e-06+2.14051838e-03j
  4.58175555e-06-3.37559496e-08j]
 [4.58175555e-06-3.37559496e-08j 4.58175552e-06-3.37559497e-08j
  3.28614160e-06+2.14051838e-03j]]"
-466.52650905808434j,"[[3.29486877e-06+2.14340142e-03j 4.59418435e-06-3.38751053e-08j
  4.59418432e-06-3.38751053e-08j]
 [4.59418432e-06-3.38751053e-08j 3.29486877e-06+2.14340142e-03j
  4.59418435e-06-3.38751053e-08j]
 [4.59418435e-06-3.38751053e-08j 4.59418432e-06-3.38751053e-08j
  3.29486877e-06+2.14340142e-03j]]"
-465.8981905273663j,"[[3.30385855e-06+2.14629197e-03j 4.60652622e-06-3.39962329e-08j
  4.60652619e-06-3.39962329e-08j]
 [4.60652619e-06-3.39962329e-08j 3.30385855e-06+2.14629197e-03j
  4.60652622e-06-3.39962329e-08j]
 [4.60652622e-06-3.39962329e-08j 4.60652619e-06-3.39962329e-08j
  3.30385855e-06+2.14629197e-03j]]"
-465.26987199664836j,"[[3.31268970e-06+2.14918972e-03j 4.61904376e-06-3.40601491e-08j
  4.61904373e-06-3.40601492e-08j]
 [4.61904373e-06-3.40601492e-08j 3.31268970e-06+2.14918972e-03j
  4.61904376e-06-3.40601491e-08j]
 [4.61904376e-06-3.40601491e-08j 4.61904373e-06-3.40601492e-08j
  3.31268970e-06+2.14918972e-03j]]"
