iw_n,G_iw_n
-523.2497097478999j,"[[-9.35282493e-09+1.91094388e-03j  3.65496713e-06-1.16882141e-08j
   3.65496875e-06-1.16882079e-08j]
 [ 3.65496875e-06-1.16882079e-08j -9.35282493e-09+1.91094388e-03j
   3.65496713e-06-1.16882141e-08j]
 [ 3.65496713e-06-1.16882141e-08j  3.65496875e-06-1.16882079e-08j
  -9.35282493e-09+1.91094388e-03j]]"
-522.5515780471022j,"[[-5.81958934e-09+1.91349919e-03j  3.66013970e-06-1.64053128e-08j
   3.66014132e-06-1.64053066e-08j]
 [ 3.66014132e-06-1.64053066e-08j -5.81958934e-09+1.91349919e-03j
   3.66013970e-06-1.64053128e-08j]
 [ 3.66013970e-06-1.64053128e-08j  3.66014132e-06-1.64053066e-08j
  -5.81958934e-09+1.91349919e-03j]]"
-521.8534463463045j,"[[-8.58516481e-09+1.91606043e-03j  3.67500238e-06-1.35684306e-08j
   3.67500401e-06-1.35684243e-08j]
 [ 3.67500401e-06-1.35684243e-08j -8.58516481e-09+1.91606043e-03j
   3.67500238e-06-1.35684306e-08j]
 [ 3.67500238e-06-1.35684306e-08j  3.67500401e-06-1.35684243e-08j
  -8.58516481e-09+1.91606043e-03j]]"
-521.1553146455068j,"[[-6.91935753e-09+1.91862668e-03j  3.67881994e-06-1.06637561e-08j
   3.67882157e-06-1.06637498e-08j]
 [ 3.67882157e-06-1.06637498e-08j -6.91935753e-09+1.91862668e-03j
   3.67881994e-06-1.06637561e-08j]
 [ 3.67881994e-06-1.06637561e-08j  3.67882157e-06-1.06637498e-08j
  -6.91935753e-09+1.91862668e-03j]]"
-520.4571829447091j,"[[-4.43616666e-09+1.92119747e-03j  3.69286045e-06-1.30489489e-08j
   3.69286209e-06-1.30489426e-08j]
 [ 3.69286209e-06-1.30489426e-08j -4.43616666e-09+1.92119747e-03j
   3.69286045e-06-1.30489489e-08j]
 [ 3.69286045e-06-1.30489489e-08j  3.69286209e-06-1.30489426e-08j
  -4.43616666e-09+1.92119747e-03j]]"
-519.7590512439114j,"[[-4.91457636e-09+1.92377320e-03j  3.70383405e-06-1.45013818e-08j
   3.70383569e-06-1.45013755e-08j]
 [ 3.70383569e-06-1.45013755e-08j -4.91457636e-09+1.92377320e-03j
   3.70383405e-06-1.45013818e-08j]
 [ 3.70383405e-06-1.45013818e-08j  3.70383569e-06-1.45013755e-08j
  -4.91457636e-09+1.92377320e-03j]]"
-519.0609195431136j,"[[-5.98915534e-09+1.92636049e-03j  3.71114114e-06-1.55555010e-08j
   3.71114278e-06-1.55554946e-08j]
 [ 3.71114278e-06-1.55554946e-08j -5.98915534e-09+1.92636049e-03j
   3.71114114e-06-1.55555010e-08j]
 [ 3.71114114e-06-1.55555010e-08j  3.71114278e-06-1.55554946e-08j
  -5.98915534e-09+1.92636049e-03j]]"
-518.3627878423159j,"[[-6.52612968e-09+1.92895009e-03j  3.72386593e-06-1.15011193e-08j
   3.72386758e-06-1.15011129e-08j]
 [ 3.72386758e-06-1.15011129e-08j -6.52612968e-09+1.92895009e-03j
   3.72386593e-06-1.15011193e-08j]
 [ 3.72386593e-06-1.15011193e-08j  3.72386758e-06-1.15011129e-08j
  -6.52612968e-09+1.92895009e-03j]]"
-517.6646561415181j,"[[-1.04923332e-08+1.93155627e-03j  3.73264658e-06-1.52392414e-08j
   3.73264823e-06-1.52392350e-08j]
 [ 3.73264823e-06-1.52392350e-08j -1.04923332e-08+1.93155627e-03j
   3.73264658e-06-1.52392414e-08j]
 [ 3.73264658e-06-1.52392414e-08j  3.73264823e-06-1.52392350e-08j
  -1.04923332e-08+1.93155627e-03j]]"
-516.9665244407204j,"[[-9.83680690e-09+1.93416134e-03j  3.73948812e-06-1.47741146e-08j
   3.73948977e-06-1.47741081e-08j]
 [ 3.73948977e-06-1.47741081e-08j -9.83680690e-09+1.93416134e-03j
   3.73948812e-06-1.47741146e-08j]
 [ 3.73948812e-06-1.47741146e-08j  3.73948977e-06-1.47741081e-08j
  -9.83680690e-09+1.93416134e-03j]]"
-516.2683927399227j,"[[-1.14879656e-08+1.93677134e-03j  3.75365953e-06-1.37232547e-08j
   3.75366119e-06-1.37232481e-08j]
 [ 3.75366119e-06-1.37232481e-08j -1.14879656e-08+1.93677134e-03j
   3.75365953e-06-1.37232547e-08j]
 [ 3.75365953e-06-1.37232547e-08j  3.75366119e-06-1.37232481e-08j
  -1.14879656e-08+1.93677134e-03j]]"
