iw_n,G_iw_n
-2354.6236938655497j,"[[7.26102653e-13+4.24692730e-04j 1.56164703e-07-9.01616474e-08j
  1.55956661e-07+9.00417032e-08j]
 [1.55956661e-07+9.00417032e-08j 7.26102653e-13+4.24692730e-04j
  1.56164703e-07-9.01616474e-08j]
 [1.56164703e-07-9.01616474e-08j 1.55956661e-07+9.00417032e-08j
  7.26102653e-13+4.24692730e-04j]]"
-2351.48210121196j,"[[-7.32572918e-13+4.25261187e-04j  1.56744966e-07-9.04966676e-08j
   1.56506546e-07+9.03591807e-08j]
 [ 1.56506546e-07+9.03591807e-08j -7.32572918e-13+4.25261187e-04j
   1.56744966e-07-9.04966676e-08j]
 [ 1.56744966e-07-9.04966676e-08j  1.56506546e-07+9.03591807e-08j
  -7.32572918e-13+4.25261187e-04j]]"
-2348.3405085583704j,"[[7.49966721e-13+4.25828183e-04j 1.57338664e-07-9.08394911e-08j
  1.56999661e-07+9.06438320e-08j]
 [1.56999661e-07+9.06438320e-08j 7.49966721e-13+4.25828183e-04j
  1.57338664e-07-9.08394911e-08j]
 [1.57338664e-07-9.08394911e-08j 1.56999661e-07+9.06438320e-08j
  7.49966721e-13+4.25828183e-04j]]"
-2345.1989159047807j,"[[-6.70502053e-13+4.26399632e-04j  1.57589260e-07-9.09842800e-08j
   1.57227858e-07+9.07754841e-08j]
 [ 1.57227858e-07+9.07754841e-08j -6.70502053e-13+4.26399632e-04j
   1.57589260e-07-9.09842800e-08j]
 [ 1.57589260e-07-9.09842800e-08j  1.57227858e-07+9.07754841e-08j
  -6.70502053e-13+4.26399632e-04j]]"
-2342.0573232511906j,"[[4.74446885e-13+4.26971588e-04j 1.58031977e-07-9.12399415e-08j
  1.57917981e-07+9.11738954e-08j]
 [1.57917981e-07+9.11738954e-08j 4.74446885e-13+4.26971588e-04j
  1.58031977e-07-9.12399415e-08j]
 [1.58031977e-07-9.12399415e-08j 1.57917981e-07+9.11738954e-08j
  4.74446885e-13+4.26971588e-04j]]"
-2338.915730597601j,"[[-3.04833681e-13+4.27544700e-04j  1.58424227e-07-9.14664120e-08j
   1.58256308e-07+9.13691999e-08j]
 [ 1.58256308e-07+9.13691999e-08j -3.04833681e-13+4.27544700e-04j
   1.58424227e-07-9.14664120e-08j]
 [ 1.58424227e-07-9.14664120e-08j  1.58256308e-07+9.13691999e-08j
  -3.04833681e-13+4.27544700e-04j]]"
-2335.7741379440113j,"[[7.87849648e-14+4.28120518e-04j 1.58846468e-07-9.17102428e-08j
  1.58561414e-07+9.15452753e-08j]
 [1.58561414e-07+9.15452753e-08j 7.87849648e-14+4.28120518e-04j
  1.58846468e-07-9.17102428e-08j]
 [1.58846468e-07-9.17102428e-08j 1.58561414e-07+9.15452753e-08j
  7.87849648e-14+4.28120518e-04j]]"
-2332.6325452904216j,"[[2.17623951e-13+4.28697169e-04j 1.59280414e-07-9.19608332e-08j
  1.59026492e-07+9.18137696e-08j]
 [1.59026492e-07+9.18137696e-08j 2.17623951e-13+4.28697169e-04j
  1.59280414e-07-9.19608332e-08j]
 [1.59280414e-07-9.19608332e-08j 1.59026492e-07+9.18137696e-08j
  2.17623951e-13+4.28697169e-04j]]"
-2329.4909526368315j,"[[-4.06059071e-13+4.29274445e-04j  1.59675315e-07-9.21888122e-08j
   1.59518503e-07+9.20978451e-08j]
 [ 1.59518503e-07+9.20978451e-08j -4.06059071e-13+4.29274445e-04j
   1.59675315e-07-9.21888122e-08j]
 [ 1.59675315e-07-9.21888122e-08j  1.59518503e-07+9.20978451e-08j
  -4.06059071e-13+4.29274445e-04j]]"
-2326.349359983242j,"[[6.21193185e-13+4.29854713e-04j 1.60179895e-07-9.24800986e-08j
  1.59888139e-07+9.23112804e-08j]
 [1.59888139e-07+9.23112804e-08j 6.21193185e-13+4.29854713e-04j
  1.60179895e-07-9.24800986e-08j]
 [1.60179895e-07-9.24800986e-08j 1.59888139e-07+9.23112804e-08j
  6.21193185e-13+4.29854713e-04j]]"
-2323.207767329652j,"[[-7.46497824e-13+4.30435892e-04j  1.60757005e-07-9.28132488e-08j
   1.60488146e-07+9.26577180e-08j]
 [ 1.60488146e-07+9.26577180e-08j -7.46497824e-13+4.30435892e-04j
   1.60757005e-07-9.28132488e-08j]
 [ 1.60757005e-07-9.28132488e-08j  1.60488146e-07+9.26577180e-08j
  -7.46497824e-13+4.30435892e-04j]]"
-2320.066174676062j,"[[7.56819983e-13+4.31018810e-04j 1.60923507e-07-9.29093289e-08j
  1.60539978e-07+9.26876613e-08j]
 [1.60539978e-07+9.26876613e-08j 7.56819983e-13+4.31018810e-04j
  1.60923507e-07-9.29093289e-08j]
 [1.60923507e-07-9.29093289e-08j 1.60539978e-07+9.26876613e-08j
  7.56819983e-13+4.31018810e-04j]]"
-2316.9245820224724j,"[[-7.82892071e-13+4.31604015e-04j  1.61348698e-07-9.31547426e-08j
   1.61211535e-07+9.30754613e-08j]
 [ 1.61211535e-07+9.30754613e-08j -7.82892071e-13+4.31604015e-04j
   1.61348698e-07-9.31547426e-08j]
 [ 1.61348698e-07-9.31547426e-08j  1.61211535e-07+9.30754613e-08j
  -7.82892071e-13+4.31604015e-04j]]"
-2313.7829893688827j,"[[5.66151177e-13+4.32188846e-04j 1.62126127e-07-9.36034921e-08j
  1.61791268e-07+9.34102815e-08j]
 [1.61791268e-07+9.34102815e-08j 5.66151177e-13+4.32188846e-04j
  1.62126127e-07-9.36034921e-08j]
 [1.62126127e-07-9.36034921e-08j 1.61791268e-07+9.34102815e-08j
  5.66151177e-13+4.32188846e-04j]]"
-2310.641396715293j,"[[-5.70695066e-13+4.32776508e-04j  1.62309366e-07-9.37092571e-08j
   1.61933918e-07+9.34926694e-08j]
 [ 1.61933918e-07+9.34926694e-08j -5.70695066e-13+4.32776508e-04j
   1.62309366e-07-9.37092571e-08j]
 [ 1.62309366e-07-9.37092571e-08j  1.61933918e-07+9.34926694e-08j
  -5.70695066e-13+4.32776508e-04j]]"
-2307.499804061703j,"[[1.73933164e-13+4.33365579e-04j 1.62655318e-07-9.39090056e-08j
  1.62400972e-07+9.37623151e-08j]
 [1.62400972e-07+9.37623151e-08j 1.73933164e-13+4.33365579e-04j
  1.62655318e-07-9.39090056e-08j]
 [1.62655318e-07-9.39090056e-08j 1.62400972e-07+9.37623151e-08j
  1.73933164e-13+4.33365579e-04j]]"
-2304.358211408113j,"[[-4.63116753e-14+4.33956513e-04j  1.63372813e-07-9.43232058e-08j
   1.63191305e-07+9.42186683e-08j]
 [ 1.63191305e-07+9.42186683e-08j -4.63116753e-14+4.33956513e-04j
   1.63372813e-07-9.43232058e-08j]
 [ 1.63372813e-07-9.43232058e-08j  1.63191305e-07+9.42186683e-08j
  -4.63116753e-14+4.33956513e-04j]]"
