iw_n,G_iw_n
-523.2497097478999j,"[[3.16927590e-07+1.91095186e-03j 3.64821633e-06-1.43033305e-08j
  3.64821632e-06-1.43033305e-08j]
 [3.64821632e-06-1.43033305e-08j 3.16927590e-07+1.91095186e-03j
  3.64821633e-06-1.43033305e-08j]
 [3.64821633e-06-1.43033305e-08j 3.64821632e-06-1.43033305e-08j
  3.16927590e-07+1.91095186e-03j]]"
-522.5515780471022j,"[[3.17358425e-07+1.91350760e-03j 3.65945235e-06-1.43567674e-08j
  3.65945235e-06-1.43567674e-08j]
 [3.65945235e-06-1.43567674e-08j 3.17358425e-07+1.91350760e-03j
  3.65945235e-06-1.43567674e-08j]
 [3.65945235e-06-1.43567674e-08j 3.65945235e-06-1.43567674e-08j
  3.17358425e-07+1.91350760e-03j]]"
-521.8534463463045j,"[[3.19702173e-07+1.91606654e-03j 3.67209219e-06-1.12581883e-08j
  3.67209218e-06-1.12581883e-08j]
 [3.67209218e-06-1.12581883e-08j 3.19702173e-07+1.91606654e-03j
  3.67209219e-06-1.12581883e-08j]
 [3.67209219e-06-1.12581883e-08j 3.67209218e-06-1.12581883e-08j
  3.19702173e-07+1.91606654e-03j]]"
-521.1553146455068j,"[[3.20835079e-07+1.91862989e-03j 3.68243444e-06-1.79683893e-08j
  3.68243443e-06-1.79683893e-08j]
 [3.68243443e-06-1.79683893e-08j 3.20835079e-07+1.91862989e-03j
  3.68243444e-06-1.79683893e-08j]
 [3.68243444e-06-1.79683893e-08j 3.68243443e-06-1.79683893e-08j
  3.20835079e-07+1.91862989e-03j]]"
-520.4571829447091j,"[[3.25673491e-07+1.92119994e-03j 3.69116974e-06-1.90763161e-08j
  3.69116974e-06-1.90763161e-08j]
 [3.69116974e-06-1.90763161e-08j 3.25673491e-07+1.92119994e-03j
  3.69116974e-06-1.90763161e-08j]
 [3.69116974e-06-1.90763161e-08j 3.69116974e-06-1.90763161e-08j
  3.25673491e-07+1.92119994e-03j]]"
-519.7590512439114j,"[[3.19646516e-07+1.92378698e-03j 3.70446012e-06-1.71986918e-08j
  3.70446011e-06-1.71986918e-08j]
 [3.70446011e-06-1.71986918e-08j 3.19646516e-07+1.92378698e-03j
  3.70446012e-06-1.71986918e-08j]
 [3.70446012e-06-1.71986918e-08j 3.70446011e-06-1.71986918e-08j
  3.19646516e-07+1.92378698e-03j]]"
-519.0609195431136j,"[[3.24872649e-07+1.92636181e-03j 3.70639173e-06-1.46203943e-08j
  3.70639172e-06-1.46203943e-08j]
 [3.70639172e-06-1.46203943e-08j 3.24872649e-07+1.92636181e-03j
  3.70639173e-06-1.46203943e-08j]
 [3.70639173e-06-1.46203943e-08j 3.70639172e-06-1.46203943e-08j
  3.24872649e-07+1.92636181e-03j]]"
-518.3627878423159j,"[[3.20986326e-07+1.92896557e-03j 3.71908205e-06-1.85868629e-08j
  3.71908204e-06-1.85868629e-08j]
 [3.71908204e-06-1.85868629e-08j 3.20986326e-07+1.92896557e-03j
  3.71908205e-06-1.85868629e-08j]
 [3.71908205e-06-1.85868629e-08j 3.71908204e-06-1.85868629e-08j
  3.20986326e-07+1.92896557e-03j]]"
-517.6646561415181j,"[[3.21552113e-07+1.93156218e-03j 3.72940323e-06-1.67059277e-08j
  3.72940323e-06-1.67059278e-08j]
 [3.72940323e-06-1.67059278e-08j 3.21552113e-07+1.93156218e-03j
  3.72940323e-06-1.67059277e-08j]
 [3.72940323e-06-1.67059277e-08j 3.72940323e-06-1.67059278e-08j
  3.21552113e-07+1.93156218e-03j]]"
-516.9665244407204j,"[[3.29114766e-07+1.93417424e-03j 3.74380082e-06-1.79642469e-08j
  3.74380082e-06-1.79642469e-08j]
 [3.74380082e-06-1.79642469e-08j 3.29114766e-07+1.93417424e-03j
  3.74380082e-06-1.79642469e-08j]
 [3.74380082e-06-1.79642469e-08j 3.74380082e-06-1.79642469e-08j
  3.29114766e-07+1.93417424e-03j]]"
