iw_n,G_iw_n
-2047.498864230913j,"[[-1.28348491e-14+4.88400028e-04j  2.06774565e-07-1.19381349e-07j
   2.06372636e-07+1.19149295e-07j]
 [ 2.06372636e-07+1.19149295e-07j -1.28348491e-14+4.88400028e-04j
   2.06774565e-07-1.19381349e-07j]
 [ 2.06774565e-07-1.19381349e-07j  2.06372636e-07+1.19149295e-07j
  -1.28348491e-14+4.88400028e-04j]]"
-2044.7670445321394j,"[[4.82956369e-15+4.89052520e-04j 2.07319090e-07-1.19695732e-07j
  2.06925148e-07+1.19468291e-07j]
 [2.06925148e-07+1.19468291e-07j 4.82956369e-15+4.89052520e-04j
  2.07319090e-07-1.19695732e-07j]
 [2.07319090e-07-1.19695732e-07j 2.06925148e-07+1.19468291e-07j
  4.82956369e-15+4.89052520e-04j]]"
-2042.0352248333656j,"[[-6.54458933e-15+4.89706791e-04j  2.07879120e-07-1.20019062e-07j
   2.07471969e-07+1.19783997e-07j]
 [ 2.07471969e-07+1.19783997e-07j -6.54458933e-15+4.89706791e-04j
   2.07879120e-07-1.20019062e-07j]
 [ 2.07879120e-07-1.20019062e-07j  2.07471969e-07+1.19783997e-07j
  -6.54458933e-15+4.89706791e-04j]]"
-2039.3034051345921j,"[[3.60965157e-15+4.90362797e-04j 2.08441686e-07-1.20343863e-07j
  2.08026251e-07+1.20104016e-07j]
 [2.08026251e-07+1.20104016e-07j 3.60965157e-15+4.90362797e-04j
  2.08441686e-07-1.20343863e-07j]
 [2.08441686e-07-1.20343863e-07j 2.08026251e-07+1.20104016e-07j
  3.60965157e-15+4.90362797e-04j]]"
-2036.5715854358182j,"[[8.50408188e-15+4.91020540e-04j 2.09000044e-07-1.20666228e-07j
  2.08590302e-07+1.20429668e-07j]
 [2.08590302e-07+1.20429668e-07j 8.50408188e-15+4.91020540e-04j
  2.09000044e-07-1.20666228e-07j]
 [2.09000044e-07-1.20666228e-07j 2.08590302e-07+1.20429668e-07j
  8.50408188e-15+4.91020540e-04j]]"
-2033.8397657370444j,"[[5.15185121e-15+4.91680085e-04j 2.09563203e-07-1.20991373e-07j
  2.09151134e-07+1.20753467e-07j]
 [2.09151134e-07+1.20753467e-07j 5.15185121e-15+4.91680085e-04j
  2.09563203e-07-1.20991373e-07j]
 [2.09563203e-07-1.20991373e-07j 2.09151134e-07+1.20753467e-07j
  5.15185121e-15+4.91680085e-04j]]"
-2031.107946038271j,"[[6.47365097e-15+4.92341384e-04j 2.10130596e-07-1.21318955e-07j
  2.09715440e-07+1.21079265e-07j]
 [2.09715440e-07+1.21079265e-07j 6.47365097e-15+4.92341384e-04j
  2.10130596e-07-1.21318955e-07j]
 [2.10130596e-07-1.21318955e-07j 2.09715440e-07+1.21079265e-07j
  6.47365097e-15+4.92341384e-04j]]"
-2028.3761263394972j,"[[1.58320115e-14+4.93004442e-04j 2.10697628e-07-1.21646335e-07j
  2.10280392e-07+1.21405442e-07j]
 [2.10280392e-07+1.21405442e-07j 1.58320115e-14+4.93004442e-04j
  2.10697628e-07-1.21646335e-07j]
 [2.10697628e-07-1.21646335e-07j 2.10280392e-07+1.21405442e-07j
  1.58320115e-14+4.93004442e-04j]]"
-2025.6443066407232j,"[[-2.97071852e-15+4.93669360e-04j  2.11276864e-07-1.21980753e-07j
   2.10848886e-07+1.21733657e-07j]
 [ 2.10848886e-07+1.21733657e-07j -2.97071852e-15+4.93669360e-04j
   2.11276864e-07-1.21980753e-07j]
 [ 2.11276864e-07-1.21980753e-07j  2.10848886e-07+1.21733657e-07j
  -2.97071852e-15+4.93669360e-04j]]"
-2022.9124869419495j,"[[1.19204751e-14+4.94336018e-04j 2.11846709e-07-1.22309758e-07j
  2.11427875e-07+1.22067941e-07j]
 [2.11427875e-07+1.22067941e-07j 1.19204751e-14+4.94336018e-04j
  2.11846709e-07-1.22309758e-07j]
 [2.11846709e-07-1.22309758e-07j 2.11427875e-07+1.22067941e-07j
  1.19204751e-14+4.94336018e-04j]]"
-2020.180667243176j,"[[-6.80800821e-15+4.95004477e-04j  2.12413382e-07-1.22636925e-07j
   2.12002915e-07+1.22399938e-07j]
 [ 2.12002915e-07+1.22399938e-07j -6.80800821e-15+4.95004477e-04j
   2.12413382e-07-1.22636925e-07j]
 [ 2.12413382e-07-1.22636925e-07j  2.12002915e-07+1.22399938e-07j
  -6.80800821e-15+4.95004477e-04j]]"
-2017.4488475444018j,"[[-8.51147386e-15+4.95674736e-04j  2.12995762e-07-1.22973165e-07j
   2.12569197e-07+1.22726882e-07j]
 [ 2.12569197e-07+1.22726882e-07j -8.51147386e-15+4.95674736e-04j
   2.12995762e-07-1.22973165e-07j]
 [ 2.12995762e-07-1.22973165e-07j  2.12569197e-07+1.22726882e-07j
  -8.51147386e-15+4.95674736e-04j]]"
-2014.7170278456283j,"[[-4.08185154e-15+4.96346835e-04j  2.13577319e-07-1.23308920e-07j
   2.13145300e-07+1.23059491e-07j]
 [ 2.13145300e-07+1.23059491e-07j -4.08185154e-15+4.96346835e-04j
   2.13577319e-07-1.23308920e-07j]
 [ 2.13577319e-07-1.23308920e-07j  2.13145300e-07+1.23059491e-07j
  -4.08185154e-15+4.96346835e-04j]]"
-2011.9852081468546j,"[[-5.79803140e-15+4.97020761e-04j  2.14150099e-07-1.23639617e-07j
   2.13731954e-07+1.23398202e-07j]
 [ 2.13731954e-07+1.23398202e-07j -5.79803140e-15+4.97020761e-04j
   2.14150099e-07-1.23639617e-07j]
 [ 2.14150099e-07-1.23639617e-07j  2.13731954e-07+1.23398202e-07j
  -5.79803140e-15+4.97020761e-04j]]"
-2009.253388448081j,"[[2.72216517e-15+4.97696540e-04j 2.14729556e-07-1.23974164e-07j
  2.14309110e-07+1.23731423e-07j]
 [2.14309110e-07+1.23731423e-07j 2.72216517e-15+4.97696540e-04j
  2.14729556e-07-1.23974164e-07j]
 [2.14729556e-07-1.23974164e-07j 2.14309110e-07+1.23731423e-07j
  2.72216517e-15+4.97696540e-04j]]"
-2006.521568749307j,"[[1.83963441e-14+4.98374150e-04j 2.15309600e-07-1.24309056e-07j
  2.14887218e-07+1.24065197e-07j]
 [2.14887218e-07+1.24065197e-07j 1.83963441e-14+4.98374150e-04j
  2.15309600e-07-1.24309056e-07j]
 [2.15309600e-07-1.24309056e-07j 2.14887218e-07+1.24065197e-07j
  1.83963441e-14+4.98374150e-04j]]"
-2003.7897490505334j,"[[5.63582632e-15+4.99053617e-04j 2.15904149e-07-1.24652316e-07j
  2.15466955e-07+1.24399905e-07j]
 [2.15466955e-07+1.24399905e-07j 5.63582632e-15+4.99053617e-04j
  2.15904149e-07-1.24652316e-07j]
 [2.15904149e-07-1.24652316e-07j 2.15466955e-07+1.24399905e-07j
  5.63582632e-15+4.99053617e-04j]]"
-2001.0579293517599j,"[[1.38371143e-14+4.99734876e-04j 2.16497827e-07-1.24995078e-07j
  2.16058729e-07+1.24741567e-07j]
 [2.16058729e-07+1.24741567e-07j 1.38371143e-14+4.99734876e-04j
  2.16497827e-07-1.24995078e-07j]
 [2.16497827e-07-1.24995078e-07j 2.16058729e-07+1.24741567e-07j
  1.38371143e-14+4.99734876e-04j]]"
-1998.3261096529861j,"[[8.23732636e-16+5.00418053e-04j 2.17085788e-07-1.25334535e-07j
  2.16653941e-07+1.25085211e-07j]
 [2.16653941e-07+1.25085211e-07j 8.23732636e-16+5.00418053e-04j
  2.17085788e-07-1.25334535e-07j]
 [2.17085788e-07-1.25334535e-07j 2.16653941e-07+1.25085211e-07j
  8.23732636e-16+5.00418053e-04j]]"
-1995.5942899542122j,"[[-1.30166186e-14+5.01103104e-04j  2.17675106e-07-1.25674782e-07j
   2.17248051e-07+1.25428224e-07j]
 [ 2.17248051e-07+1.25428224e-07j -1.30166186e-14+5.01103104e-04j
   2.17675106e-07-1.25674782e-07j]
 [ 2.17675106e-07-1.25674782e-07j  2.17248051e-07+1.25428224e-07j
  -1.30166186e-14+5.01103104e-04j]]"
-1992.8624702554384j,"[[-3.14380856e-15+5.01789936e-04j  2.18278172e-07-1.26022964e-07j
   2.17835613e-07+1.25767451e-07j]
 [ 2.17835613e-07+1.25767451e-07j -3.14380856e-15+5.01789936e-04j
   2.18278172e-07-1.26022964e-07j]
 [ 2.18278172e-07-1.26022964e-07j  2.17835613e-07+1.25767451e-07j
  -3.14380856e-15+5.01789936e-04j]]"
-1990.130650556665j,"[[-1.26910701e-14+5.02478746e-04j  2.18878703e-07-1.26369680e-07j
   2.18438682e-07+1.26115630e-07j]
 [ 2.18438682e-07+1.26115630e-07j -1.26910701e-14+5.02478746e-04j
   2.18878703e-07-1.26369680e-07j]
 [ 2.18878703e-07-1.26369680e-07j  2.18438682e-07+1.26115630e-07j
  -1.26910701e-14+5.02478746e-04j]]"
-1987.3988308578907j,"[[-2.54159215e-15+5.03169455e-04j  2.19483746e-07-1.26719001e-07j
   2.19037931e-07+1.26461605e-07j]
 [ 2.19037931e-07+1.26461605e-07j -2.54159215e-15+5.03169455e-04j
   2.19483746e-07-1.26719001e-07j]
 [ 2.19483746e-07-1.26719001e-07j  2.19037931e-07+1.26461605e-07j
  -2.54159215e-15+5.03169455e-04j]]"
-1984.6670111591172j,"[[6.97298597e-15+5.03862084e-04j 2.20085504e-07-1.27066426e-07j
  2.19645874e-07+1.26812603e-07j]
 [2.19645874e-07+1.26812603e-07j 6.97298597e-15+5.03862084e-04j
  2.20085504e-07-1.27066426e-07j]
 [2.20085504e-07-1.27066426e-07j 2.19645874e-07+1.26812603e-07j
  6.97298597e-15+5.03862084e-04j]]"
-1981.9351914603435j,"[[1.57283112e-15+5.04556592e-04j 2.20689909e-07-1.27415380e-07j
  2.20247073e-07+1.27159706e-07j]
 [2.20247073e-07+1.27159706e-07j 1.57283112e-15+5.04556592e-04j
  2.20689909e-07-1.27415380e-07j]
 [2.20689909e-07-1.27415380e-07j 2.20247073e-07+1.27159706e-07j
  1.57283112e-15+5.04556592e-04j]]"
-1979.20337176157j,"[[5.78650272e-15+5.05253035e-04j 2.21301539e-07-1.27768502e-07j
  2.20853657e-07+1.27509916e-07j]
 [2.20853657e-07+1.27509916e-07j 5.78650272e-15+5.05253035e-04j
  2.21301539e-07-1.27768502e-07j]
 [2.21301539e-07-1.27768502e-07j 2.20853657e-07+1.27509916e-07j
  5.78650272e-15+5.05253035e-04j]]"
-1976.471552062796j,"[[9.87622278e-15+5.05951336e-04j 2.21916327e-07-1.28123451e-07j
  2.21461269e-07+1.27860724e-07j]
 [2.21461269e-07+1.27860724e-07j 9.87622278e-15+5.05951336e-04j
  2.21916327e-07-1.28123451e-07j]
 [2.21916327e-07-1.28123451e-07j 2.21461269e-07+1.27860724e-07j
  9.87622278e-15+5.05951336e-04j]]"
-1973.7397323640223j,"[[-7.37554740e-15+5.06651630e-04j  2.22531989e-07-1.28478901e-07j
   2.22082198e-07+1.28219217e-07j]
 [ 2.22082198e-07+1.28219217e-07j -7.37554740e-15+5.06651630e-04j
   2.22531989e-07-1.28478901e-07j]
 [ 2.22531989e-07-1.28478901e-07j  2.22082198e-07+1.28219217e-07j
  -7.37554740e-15+5.06651630e-04j]]"
-1971.0079126652488j,"[[9.33525384e-15+5.07353892e-04j 2.23146089e-07-1.28833453e-07j
  2.22699005e-07+1.28575333e-07j]
 [2.22699005e-07+1.28575333e-07j 9.33525384e-15+5.07353892e-04j
  2.23146089e-07-1.28833453e-07j]
 [2.23146089e-07-1.28833453e-07j 2.22699005e-07+1.28575333e-07j
  9.33525384e-15+5.07353892e-04j]]"
-1968.276092966475j,"[[-9.61826380e-15+5.08058058e-04j  2.23763218e-07-1.29189750e-07j
   2.23313407e-07+1.28930056e-07j]
 [ 2.23313407e-07+1.28930056e-07j -9.61826380e-15+5.08058058e-04j
   2.23763218e-07-1.29189750e-07j]
 [ 2.23763218e-07-1.29189750e-07j  2.23313407e-07+1.28930056e-07j
  -9.61826380e-15+5.08058058e-04j]]"
-1965.544273267701j,"[[-7.49224252e-15+5.08764175e-04j  2.24385694e-07-1.29549141e-07j
   2.23929931e-07+1.29286010e-07j]
 [ 2.23929931e-07+1.29286010e-07j -7.49224252e-15+5.08764175e-04j
   2.24385694e-07-1.29549141e-07j]
 [ 2.24385694e-07-1.29549141e-07j  2.23929931e-07+1.29286010e-07j
  -7.49224252e-15+5.08764175e-04j]]"
-1962.8124535689274j,"[[-7.38634763e-15+5.09472230e-04j  2.25022262e-07-1.29916662e-07j
   2.24554058e-07+1.29646346e-07j]
 [ 2.24554058e-07+1.29646346e-07j -7.38634763e-15+5.09472230e-04j
   2.25022262e-07-1.29916662e-07j]
 [ 2.25022262e-07-1.29916662e-07j  2.24554058e-07+1.29646346e-07j
  -7.38634763e-15+5.09472230e-04j]]"
-1960.0806338701539j,"[[-1.10896424e-14+5.10182313e-04j  2.25643827e-07-1.30275527e-07j
   2.25188907e-07+1.30012879e-07j]
 [ 2.25188907e-07+1.30012879e-07j -1.10896424e-14+5.10182313e-04j
   2.25643827e-07-1.30275527e-07j]
 [ 2.25643827e-07-1.30275527e-07j  2.25188907e-07+1.30012879e-07j
  -1.10896424e-14+5.10182313e-04j]]"
-1957.3488141713797j,"[[-6.24288578e-15+5.10894349e-04j  2.26273165e-07-1.30638873e-07j
   2.25812207e-07+1.30372736e-07j]
 [ 2.25812207e-07+1.30372736e-07j -6.24288578e-15+5.10894349e-04j
   2.26273165e-07-1.30638873e-07j]
 [ 2.26273165e-07-1.30638873e-07j  2.25812207e-07+1.30372736e-07j
  -6.24288578e-15+5.10894349e-04j]]"
-1954.6169944726062j,"[[1.16048026e-14+5.11608359e-04j 2.26909613e-07-1.31006330e-07j
  2.26443078e-07+1.30736972e-07j]
 [2.26443078e-07+1.30736972e-07j 1.16048026e-14+5.11608359e-04j
  2.26909613e-07-1.31006330e-07j]
 [2.26909613e-07-1.31006330e-07j 2.26443078e-07+1.30736972e-07j
  1.16048026e-14+5.11608359e-04j]]"
-1951.8851747738324j,"[[-9.86588927e-16+5.12324354e-04j  2.27541226e-07-1.31370986e-07j
   2.27078010e-07+1.31103546e-07j]
 [ 2.27078010e-07+1.31103546e-07j -9.86588927e-16+5.12324354e-04j
   2.27541226e-07-1.31370986e-07j]
 [ 2.27541226e-07-1.31370986e-07j  2.27078010e-07+1.31103546e-07j
  -9.86588927e-16+5.12324354e-04j]]"
-1949.153355075059j,"[[1.70933153e-14+5.13042403e-04j 2.28187863e-07-1.31744328e-07j
  2.27712460e-07+1.31469851e-07j]
 [2.27712460e-07+1.31469851e-07j 1.70933153e-14+5.13042403e-04j
  2.28187863e-07-1.31744328e-07j]
 [2.28187863e-07-1.31744328e-07j 2.27712460e-07+1.31469851e-07j
  1.70933153e-14+5.13042403e-04j]]"
-1946.421535376285j,"[[-8.82907385e-16+5.13762495e-04j  2.28821998e-07-1.32110443e-07j
   2.28360893e-07+1.31844220e-07j]
 [ 2.28360893e-07+1.31844220e-07j -8.82907385e-16+5.13762495e-04j
   2.28821998e-07-1.32110443e-07j]
 [ 2.28821998e-07-1.32110443e-07j  2.28360893e-07+1.31844220e-07j
  -8.82907385e-16+5.13762495e-04j]]"
