iw_n,G_iw_n
-2140.566994423227j,"[[-1.81645885e-14+4.67164893e-04j  1.89174367e-07-1.09219870e-07j
   1.88784166e-07+1.08994595e-07j]
 [ 1.88784166e-07+1.08994595e-07j -1.81645885e-14+4.67164893e-04j
   1.89174367e-07-1.09219870e-07j]
 [ 1.89174367e-07-1.09219870e-07j  1.88784166e-07+1.08994595e-07j
  -1.81645885e-14+4.67164893e-04j]]"
-2137.7110011017817j,"[[3.68230063e-14+4.67788951e-04j 1.89676335e-07-1.09509688e-07j
  1.89332465e-07+1.09311148e-07j]
 [1.89332465e-07+1.09311148e-07j 3.68230063e-14+4.67788951e-04j
  1.89676335e-07-1.09509688e-07j]
 [1.89676335e-07-1.09509688e-07j 1.89332465e-07+1.09311148e-07j
  3.68230063e-14+4.67788951e-04j]]"
-2134.8550077803366j,"[[4.21070522e-14+4.68414830e-04j 1.90195834e-07-1.09809610e-07j
  1.89827520e-07+1.09596974e-07j]
 [1.89827520e-07+1.09596974e-07j 4.21070522e-14+4.68414830e-04j
  1.90195834e-07-1.09809610e-07j]
 [1.90195834e-07-1.09809610e-07j 1.89827520e-07+1.09596974e-07j
  4.21070522e-14+4.68414830e-04j]]"
-2131.9990144588915j,"[[-3.20983717e-14+4.69042447e-04j  1.90673202e-07-1.10085215e-07j
   1.90334645e-07+1.09889769e-07j]
 [ 1.90334645e-07+1.09889769e-07j -3.20983717e-14+4.69042447e-04j
   1.90673202e-07-1.10085215e-07j]
 [ 1.90673202e-07-1.10085215e-07j  1.90334645e-07+1.09889769e-07j
  -3.20983717e-14+4.69042447e-04j]]"
-2129.143021137446j,"[[-1.21688836e-14+4.69671699e-04j  1.91239542e-07-1.10412191e-07j
   1.90844831e-07+1.10184316e-07j]
 [ 1.90844831e-07+1.10184316e-07j -1.21688836e-14+4.69671699e-04j
   1.91239542e-07-1.10412191e-07j]
 [ 1.91239542e-07-1.10412191e-07j  1.90844831e-07+1.10184316e-07j
  -1.21688836e-14+4.69671699e-04j]]"
-2126.287027816001j,"[[-4.93919760e-15+4.70302356e-04j  1.91739267e-07-1.10700715e-07j
   1.91376868e-07+1.10491495e-07j]
 [ 1.91376868e-07+1.10491495e-07j -4.93919760e-15+4.70302356e-04j
   1.91739267e-07-1.10700715e-07j]
 [ 1.91739267e-07-1.10700715e-07j  1.91376868e-07+1.10491495e-07j
  -4.93919760e-15+4.70302356e-04j]]"
-2123.4310344945557j,"[[-1.94463989e-14+4.70934936e-04j  1.92252134e-07-1.10996810e-07j
   1.91920416e-07+1.10805304e-07j]
 [ 1.91920416e-07+1.10805304e-07j -1.94463989e-14+4.70934936e-04j
   1.92252134e-07-1.10996810e-07j]
 [ 1.92252134e-07-1.10996810e-07j  1.91920416e-07+1.10805304e-07j
  -1.94463989e-14+4.70934936e-04j]]"
-2120.5750411731105j,"[[-5.29582009e-14+4.71569219e-04j  1.92739458e-07-1.11278175e-07j
   1.92406995e-07+1.11086230e-07j]
 [ 1.92406995e-07+1.11086230e-07j -5.29582009e-14+4.71569219e-04j
   1.92739458e-07-1.11278175e-07j]
 [ 1.92739458e-07-1.11278175e-07j  1.92406995e-07+1.11086230e-07j
  -5.29582009e-14+4.71569219e-04j]]"
-2117.719047851665j,"[[-4.54340771e-14+4.72205127e-04j  1.93310542e-07-1.11607891e-07j
   1.92906251e-07+1.11374479e-07j]
 [ 1.92906251e-07+1.11374479e-07j -4.54340771e-14+4.72205127e-04j
   1.93310542e-07-1.11607891e-07j]
 [ 1.93310542e-07-1.11607891e-07j  1.92906251e-07+1.11374479e-07j
  -4.54340771e-14+4.72205127e-04j]]"
-2114.86305453022j,"[[4.27370076e-14+4.72842711e-04j 1.93796132e-07-1.11888237e-07j
  1.93470130e-07+1.11700039e-07j]
 [1.93470130e-07+1.11700039e-07j 4.27370076e-14+4.72842711e-04j
  1.93796132e-07-1.11888237e-07j]
 [1.93796132e-07-1.11888237e-07j 1.93470130e-07+1.11700039e-07j
  4.27370076e-14+4.72842711e-04j]]"
-2112.0070612087743j,"[[3.12004345e-14+4.73482291e-04j 1.94325225e-07-1.12193722e-07j
  1.93941765e-07+1.11972341e-07j]
 [1.93941765e-07+1.11972341e-07j 3.12004345e-14+4.73482291e-04j
  1.94325225e-07-1.12193722e-07j]
 [1.94325225e-07-1.12193722e-07j 1.93941765e-07+1.11972341e-07j
  3.12004345e-14+4.73482291e-04j]]"
-2109.1510678873287j,"[[-6.92440358e-15+4.74123462e-04j  1.94851128e-07-1.12497348e-07j
   1.94454294e-07+1.12268234e-07j]
 [ 1.94454294e-07+1.12268234e-07j -6.92440358e-15+4.74123462e-04j
   1.94851128e-07-1.12497348e-07j]
 [ 1.94851128e-07-1.12497348e-07j  1.94454294e-07+1.12268234e-07j
  -6.92440358e-15+4.74123462e-04j]]"
-2106.2950745658836j,"[[-1.34561192e-14+4.74766388e-04j  1.95375341e-07-1.12800003e-07j
   1.95040314e-07+1.12606580e-07j]
 [ 1.95040314e-07+1.12606580e-07j -1.34561192e-14+4.74766388e-04j
   1.95375341e-07-1.12800003e-07j]
 [ 1.95375341e-07-1.12800003e-07j  1.95040314e-07+1.12606580e-07j
  -1.34561192e-14+4.74766388e-04j]]"
-2103.4390812444385j,"[[-4.74911728e-14+4.75410981e-04j  1.95900967e-07-1.13103484e-07j
   1.95536809e-07+1.12893241e-07j]
 [ 1.95536809e-07+1.12893241e-07j -4.74911728e-14+4.75410981e-04j
   1.95900967e-07-1.13103484e-07j]
 [ 1.95900967e-07-1.13103484e-07j  1.95536809e-07+1.12893241e-07j
  -4.74911728e-14+4.75410981e-04j]]"
-2100.5830879229934j,"[[-2.77934087e-14+4.76056994e-04j  1.96491979e-07-1.13444690e-07j
   1.96109911e-07+1.13224110e-07j]
 [ 1.96109911e-07+1.13224110e-07j -2.77934087e-14+4.76056994e-04j
   1.96491979e-07-1.13444690e-07j]
 [ 1.96491979e-07-1.13444690e-07j  1.96109911e-07+1.13224110e-07j
  -2.77934087e-14+4.76056994e-04j]]"
-2097.727094601548j,"[[-3.85898948e-15+4.76705121e-04j  1.96998042e-07-1.13736876e-07j
   1.96616551e-07+1.13516622e-07j]
 [ 1.96616551e-07+1.13516622e-07j -3.85898948e-15+4.76705121e-04j
   1.96998042e-07-1.13736876e-07j]
 [ 1.96998042e-07-1.13736876e-07j  1.96616551e-07+1.13516622e-07j
  -3.85898948e-15+4.76705121e-04j]]"
-2094.8711012801027j,"[[1.14126684e-14+4.77355159e-04j 1.97543611e-07-1.14051856e-07j
  1.97114274e-07+1.13803987e-07j]
 [1.97114274e-07+1.13803987e-07j 1.14126684e-14+4.77355159e-04j
  1.97543611e-07-1.14051856e-07j]
 [1.97543611e-07-1.14051856e-07j 1.97114274e-07+1.13803987e-07j
  1.14126684e-14+4.77355159e-04j]]"
-2092.0151079586576j,"[[-3.54318340e-14+4.78006997e-04j  1.98078187e-07-1.14360478e-07j
   1.97676527e-07+1.14128601e-07j]
 [ 1.97676527e-07+1.14128601e-07j -3.54318340e-14+4.78006997e-04j
   1.98078187e-07-1.14360478e-07j]
 [ 1.98078187e-07-1.14360478e-07j  1.97676527e-07+1.14128601e-07j
  -3.54318340e-14+4.78006997e-04j]]"
