iw_n,G_iw_n
-397.7256299444678j,"[[6.66132709e-13+2.51403717e-03j 5.50129496e-06-3.17617357e-06j
  5.44666110e-06+3.14463389e-06j]
 [5.44666110e-06+3.14463389e-06j 6.66132709e-13+2.51403717e-03j
  5.50129496e-06-3.17617357e-06j]
 [5.50129496e-06-3.17617357e-06j 5.44666110e-06+3.14463389e-06j
  6.66132709e-13+2.51403717e-03j]]"
-397.30675092398917j,"[[1.41429852e-12+2.51668506e-03j 5.51180657e-06-3.18224320e-06j
  5.45822934e-06+3.15130962e-06j]
 [5.45822934e-06+3.15130962e-06j 1.41429852e-12+2.51668506e-03j
  5.51180657e-06-3.18224320e-06j]
 [5.51180657e-06-3.18224320e-06j 5.45822934e-06+3.15130962e-06j
  1.41429852e-12+2.51668506e-03j]]"
-396.88787190351053j,"[[-1.31940812e-13+2.51934156e-03j  5.52282499e-06-3.18860468e-06j
   5.46916905e-06+3.15762704e-06j]
 [ 5.46916905e-06+3.15762704e-06j -1.31940812e-13+2.51934156e-03j
   5.52282499e-06-3.18860468e-06j]
 [ 5.52282499e-06-3.18860468e-06j  5.46916905e-06+3.15762704e-06j
  -1.31940812e-13+2.51934156e-03j]]"
-396.4689928830319j,"[[-2.62879627e-13+2.52200640e-03j  5.53489084e-06-3.19557165e-06j
   5.48252591e-06+3.16533858e-06j]
 [ 5.48252591e-06+3.16533858e-06j -2.62879627e-13+2.52200640e-03j
   5.53489084e-06-3.19557165e-06j]
 [ 5.53489084e-06-3.19557165e-06j  5.48252591e-06+3.16533858e-06j
  -2.62879627e-13+2.52200640e-03j]]"
-396.05011386255325j,"[[1.41971599e-12+2.52466823e-03j 5.54786976e-06-3.20306366e-06j
  5.49294426e-06+3.17135349e-06j]
 [5.49294426e-06+3.17135349e-06j 1.41971599e-12+2.52466823e-03j
  5.54786976e-06-3.20306366e-06j]
 [5.54786976e-06-3.20306366e-06j 5.49294426e-06+3.17135349e-06j
  1.41971599e-12+2.52466823e-03j]]"
-395.6312348420746j,"[[1.94472886e-12+2.52734144e-03j 5.55991486e-06-3.21001481e-06j
  5.50442668e-06+3.17798171e-06j]
 [5.50442668e-06+3.17798171e-06j 1.94472886e-12+2.52734144e-03j
  5.55991486e-06-3.21001481e-06j]
 [5.55991486e-06-3.21001481e-06j 5.50442668e-06+3.17798171e-06j
  1.94472886e-12+2.52734144e-03j]]"
-395.21235582159596j,"[[2.04811676e-12+2.53001989e-03j 5.57309457e-06-3.21762565e-06j
  5.51298074e-06+3.18292206e-06j]
 [5.51298074e-06+3.18292206e-06j 2.04811676e-12+2.53001989e-03j
  5.57309457e-06-3.21762565e-06j]
 [5.57309457e-06-3.21762565e-06j 5.51298074e-06+3.18292206e-06j
  2.04811676e-12+2.53001989e-03j]]"
-394.7934768011173j,"[[1.15026617e-12+2.53269811e-03j 5.58260134e-06-3.22311540e-06j
  5.52822220e-06+3.19172092e-06j]
 [5.52822220e-06+3.19172092e-06j 1.15026617e-12+2.53269811e-03j
  5.58260134e-06-3.22311540e-06j]
 [5.58260134e-06-3.22311540e-06j 5.52822220e-06+3.19172092e-06j
  1.15026617e-12+2.53269811e-03j]]"
-394.3745977806387j,"[[-6.17691988e-13+2.53539181e-03j  5.59645624e-06-3.23111372e-06j
   5.53824586e-06+3.19750914e-06j]
 [ 5.53824586e-06+3.19750914e-06j -6.17691988e-13+2.53539181e-03j
   5.59645624e-06-3.23111372e-06j]
 [ 5.59645624e-06-3.23111372e-06j  5.53824586e-06+3.19750914e-06j
  -6.17691988e-13+2.53539181e-03j]]"
-393.9557187601601j,"[[-1.88390071e-12+2.53808415e-03j  5.60715435e-06-3.23729046e-06j
   5.55135011e-06+3.20507517e-06j]
 [ 5.55135011e-06+3.20507517e-06j -1.88390071e-12+2.53808415e-03j
   5.60715435e-06-3.23729046e-06j]
 [ 5.60715435e-06-3.23729046e-06j  5.55135011e-06+3.20507517e-06j
  -1.88390071e-12+2.53808415e-03j]]"
