iw_n,G_iw_n
-2047.498864230913j,"[[8.58060033e-16+4.88399059e-04j 2.06806717e-07-1.19399917e-07j
  2.06380528e-07+1.19153840e-07j]
 [2.06380528e-07+1.19153840e-07j 8.58060033e-16+4.88399059e-04j
  2.06806717e-07-1.19399917e-07j]
 [2.06806717e-07-1.19399917e-07j 2.06380528e-07+1.19153840e-07j
  8.58060033e-16+4.88399059e-04j]]"
-2044.7670445321394j,"[[-1.16528611e-13+4.89051460e-04j  2.07333891e-07-1.19704276e-07j
   2.06924304e-07+1.19467795e-07j]
 [ 2.06924304e-07+1.19467795e-07j -1.16528611e-13+4.89051460e-04j
   2.07333891e-07-1.19704276e-07j]
 [ 2.07333891e-07-1.19704276e-07j  2.06924304e-07+1.19467795e-07j
  -1.16528611e-13+4.89051460e-04j]]"
-2042.0352248333656j,"[[9.20598539e-15+4.89706119e-04j 2.07893174e-07-1.20027161e-07j
  2.07460704e-07+1.19777494e-07j]
 [2.07460704e-07+1.19777494e-07j 9.20598539e-15+4.89706119e-04j
  2.07893174e-07-1.20027161e-07j]
 [2.07893174e-07-1.20027161e-07j 2.07460704e-07+1.19777494e-07j
  9.20598539e-15+4.89706119e-04j]]"
-2039.3034051345921j,"[[-1.17463214e-13+4.90361963e-04j  2.08465405e-07-1.20357564e-07j
   2.08034935e-07+1.20109023e-07j]
 [ 2.08034935e-07+1.20109023e-07j -1.17463214e-13+4.90361963e-04j
   2.08465405e-07-1.20357564e-07j]
 [ 2.08465405e-07-1.20357564e-07j  2.08034935e-07+1.20109023e-07j
  -1.17463214e-13+4.90361963e-04j]]"
-2036.5715854358182j,"[[-3.96745809e-14+4.91019677e-04j  2.08992555e-07-1.20661882e-07j
   2.08622558e-07+1.20448314e-07j]
 [ 2.08622558e-07+1.20448314e-07j -3.96745809e-14+4.91019677e-04j
   2.08992555e-07-1.20661882e-07j]
 [ 2.08992555e-07-1.20661882e-07j  2.08622558e-07+1.20448314e-07j
  -3.96745809e-14+4.91019677e-04j]]"
-2033.8397657370444j,"[[-5.14329417e-15+4.91679061e-04j  2.09543376e-07-1.20979926e-07j
   2.09195989e-07+1.20779352e-07j]
 [ 2.09195989e-07+1.20779352e-07j -5.14329417e-15+4.91679061e-04j
   2.09543376e-07-1.20979926e-07j]
 [ 2.09543376e-07-1.20979926e-07j  2.09195989e-07+1.20779352e-07j
  -5.14329417e-15+4.91679061e-04j]]"
-2031.107946038271j,"[[-3.01139174e-14+4.92340333e-04j  2.10213820e-07-1.21366994e-07j
   2.09731649e-07+1.21088657e-07j]
 [ 2.09731649e-07+1.21088657e-07j -3.01139174e-14+4.92340333e-04j
   2.10213820e-07-1.21366994e-07j]
 [ 2.10213820e-07-1.21366994e-07j  2.09731649e-07+1.21088657e-07j
  -3.01139174e-14+4.92340333e-04j]]"
-2028.3761263394972j,"[[-2.26049086e-14+4.93003857e-04j  2.10722494e-07-1.21660707e-07j
   2.10311325e-07+1.21423317e-07j]
 [ 2.10311325e-07+1.21423317e-07j -2.26049086e-14+4.93003857e-04j
   2.10722494e-07-1.21660707e-07j]
 [ 2.10722494e-07-1.21660707e-07j  2.10311325e-07+1.21423317e-07j
  -2.26049086e-14+4.93003857e-04j]]"
-2025.6443066407232j,"[[-8.13705351e-15+4.93668608e-04j  2.11244858e-07-1.21962275e-07j
   2.10791808e-07+1.21700706e-07j]
 [ 2.10791808e-07+1.21700706e-07j -8.13705351e-15+4.93668608e-04j
   2.11244858e-07-1.21962275e-07j]
 [ 2.11244858e-07-1.21962275e-07j  2.10791808e-07+1.21700706e-07j
  -8.13705351e-15+4.93668608e-04j]]"
-2022.9124869419495j,"[[8.15237238e-14+4.94335186e-04j 2.11815500e-07-1.22291751e-07j
  2.11381612e-07+1.22041213e-07j]
 [2.11381612e-07+1.22041213e-07j 8.15237238e-14+4.94335186e-04j
  2.11815500e-07-1.22291751e-07j]
 [2.11815500e-07-1.22291751e-07j 2.11381612e-07+1.22041213e-07j
  8.15237238e-14+4.94335186e-04j]]"
-2020.180667243176j,"[[-1.15935716e-14+4.95003502e-04j  2.12450330e-07-1.22658256e-07j
   2.12044864e-07+1.22424168e-07j]
 [ 2.12044864e-07+1.22424168e-07j -1.15935716e-14+4.95003502e-04j
   2.12450330e-07-1.22658256e-07j]
 [ 2.12450330e-07-1.22658256e-07j  2.12044864e-07+1.22424168e-07j
  -1.15935716e-14+4.95003502e-04j]]"
-2017.4488475444018j,"[[-3.35516104e-14+4.95674058e-04j  2.12999928e-07-1.22975556e-07j
   2.12603943e-07+1.22746947e-07j]
 [ 2.12603943e-07+1.22746947e-07j -3.35516104e-14+4.95674058e-04j
   2.12999928e-07-1.22975556e-07j]
 [ 2.12999928e-07-1.22975556e-07j  2.12603943e-07+1.22746947e-07j
  -3.35516104e-14+4.95674058e-04j]]"
-2014.7170278456283j,"[[-2.17804493e-14+4.96346161e-04j  2.13548534e-07-1.23292282e-07j
   2.13082411e-07+1.23023183e-07j]
 [ 2.13082411e-07+1.23023183e-07j -2.17804493e-14+4.96346161e-04j
   2.13548534e-07-1.23292282e-07j]
 [ 2.13548534e-07-1.23292282e-07j  2.13082411e-07+1.23023183e-07j
  -2.17804493e-14+4.96346161e-04j]]"
-2011.9852081468546j,"[[1.37008690e-13+4.97019800e-04j 2.14212350e-07-1.23675531e-07j
  2.13738663e-07+1.23402077e-07j]
 [2.13738663e-07+1.23402077e-07j 1.37008690e-13+4.97019800e-04j
  2.14212350e-07-1.23675531e-07j]
 [2.14212350e-07-1.23675531e-07j 2.13738663e-07+1.23402077e-07j
  1.37008690e-13+4.97019800e-04j]]"
-2009.253388448081j,"[[1.05923793e-13+4.97695696e-04j 2.14700608e-07-1.23957437e-07j
  2.14318793e-07+1.23737047e-07j]
 [2.14318793e-07+1.23737047e-07j 1.05923793e-13+4.97695696e-04j
  2.14700608e-07-1.23957437e-07j]
 [2.14700608e-07-1.23957437e-07j 2.14318793e-07+1.23737047e-07j
  1.05923793e-13+4.97695696e-04j]]"
-2006.521568749307j,"[[3.75553526e-14+4.98373299e-04j 2.15288843e-07-1.24297064e-07j
  2.14845152e-07+1.24040909e-07j]
 [2.14845152e-07+1.24040909e-07j 3.75553526e-14+4.98373299e-04j
  2.15288843e-07-1.24297064e-07j]
 [2.15288843e-07-1.24297064e-07j 2.14845152e-07+1.24040909e-07j
  3.75553526e-14+4.98373299e-04j]]"
-2003.7897490505334j,"[[1.00279672e-14+4.99052976e-04j 2.15883875e-07-1.24640611e-07j
  2.15448767e-07+1.24389410e-07j]
 [2.15448767e-07+1.24389410e-07j 1.00279672e-14+4.99052976e-04j
  2.15883875e-07-1.24640611e-07j]
 [2.15883875e-07-1.24640611e-07j 2.15448767e-07+1.24389410e-07j
  1.00279672e-14+4.99052976e-04j]]"
-2001.0579293517599j,"[[-8.49888651e-14+4.99734178e-04j  2.16525589e-07-1.25011078e-07j
   2.16054243e-07+1.24739002e-07j]
 [ 2.16054243e-07+1.24739002e-07j -8.49888651e-14+4.99734178e-04j
   2.16525589e-07-1.25011078e-07j]
 [ 2.16525589e-07-1.25011078e-07j  2.16054243e-07+1.24739002e-07j
  -8.49888651e-14+4.99734178e-04j]]"
-1998.3261096529861j,"[[1.86886377e-14+5.00417421e-04j 2.17055816e-07-1.25317237e-07j
  2.16630658e-07+1.25071773e-07j]
 [2.16630658e-07+1.25071773e-07j 1.86886377e-14+5.00417421e-04j
  2.17055816e-07-1.25317237e-07j]
 [2.17055816e-07-1.25317237e-07j 2.16630658e-07+1.25071773e-07j
  1.86886377e-14+5.00417421e-04j]]"
