iw_n,G_iw_n
-2354.6236938655497j,"[[1.51668481e-13+4.24694525e-04j 1.56320717e-07-9.02518594e-08j
  1.56102551e-07+9.01258048e-08j]
 [1.56102551e-07+9.01258048e-08j 1.51668481e-13+4.24694525e-04j
  1.56320717e-07-9.02518594e-08j]
 [1.56320717e-07-9.02518594e-08j 1.56102551e-07+9.01258048e-08j
  1.51668481e-13+4.24694525e-04j]]"
-2351.48210121196j,"[[-5.98344836e-16+4.25261727e-04j  1.56822529e-07-9.05415548e-08j
   1.56531350e-07+9.03733966e-08j]
 [ 1.56531350e-07+9.03733966e-08j -5.98344836e-16+4.25261727e-04j
   1.56822529e-07-9.05415548e-08j]
 [ 1.56822529e-07-9.05415548e-08j  1.56531350e-07+9.03733966e-08j
  -5.98344836e-16+4.25261727e-04j]]"
-2348.3405085583704j,"[[-7.73266389e-14+4.25830325e-04j  1.57117449e-07-9.07117920e-08j
   1.56815612e-07+9.05375415e-08j]
 [ 1.56815612e-07+9.05375415e-08j -7.73266389e-14+4.25830325e-04j
   1.57117449e-07-9.07117920e-08j]
 [ 1.57117449e-07-9.07117920e-08j  1.56815612e-07+9.05375415e-08j
  -7.73266389e-14+4.25830325e-04j]]"
-2345.1989159047807j,"[[-1.01569199e-13+4.26401168e-04j  1.57549484e-07-9.09612287e-08j
   1.57278813e-07+9.08049570e-08j]
 [ 1.57278813e-07+9.08049570e-08j -1.01569199e-13+4.26401168e-04j
   1.57549484e-07-9.09612287e-08j]
 [ 1.57549484e-07-9.09612287e-08j  1.57278813e-07+9.08049570e-08j
  -1.01569199e-13+4.26401168e-04j]]"
-2342.0573232511906j,"[[1.17180793e-13+4.26973078e-04j 1.57969605e-07-9.12037833e-08j
  1.57674668e-07+9.10335247e-08j]
 [1.57674668e-07+9.10335247e-08j 1.17180793e-13+4.26973078e-04j
  1.57969605e-07-9.12037833e-08j]
 [1.57969605e-07-9.12037833e-08j 1.57674668e-07+9.10335247e-08j
  1.17180793e-13+4.26973078e-04j]]"
-2338.915730597601j,"[[4.17504025e-14+4.27546800e-04j 1.58491679e-07-9.15052068e-08j
  1.58268965e-07+9.13766427e-08j]
 [1.58268965e-07+9.13766427e-08j 4.17504025e-14+4.27546800e-04j
  1.58491679e-07-9.15052068e-08j]
 [1.58491679e-07-9.15052068e-08j 1.58268965e-07+9.13766427e-08j
  4.17504025e-14+4.27546800e-04j]]"
-2335.7741379440113j,"[[-6.59718642e-14+4.28121642e-04j  1.58909974e-07-9.17467227e-08j
   1.58652305e-07+9.15979573e-08j]
 [ 1.58652305e-07+9.15979573e-08j -6.59718642e-14+4.28121642e-04j
   1.58909974e-07-9.17467227e-08j]
 [ 1.58909974e-07-9.17467227e-08j  1.58652305e-07+9.15979573e-08j
  -6.59718642e-14+4.28121642e-04j]]"
-2332.6325452904216j,"[[-6.21668294e-14+4.28698011e-04j  1.59252183e-07-9.19443240e-08j
   1.58983917e-07+9.17893530e-08j]
 [ 1.58983917e-07+9.17893530e-08j -6.21668294e-14+4.28698011e-04j
   1.59252183e-07-9.19443240e-08j]
 [ 1.59252183e-07-9.19443240e-08j  1.58983917e-07+9.17893530e-08j
  -6.21668294e-14+4.28698011e-04j]]"
-2329.4909526368315j,"[[-1.18214447e-13+4.29276695e-04j  1.59791763e-07-9.22558775e-08j
   1.59428702e-07+9.20461345e-08j]
 [ 1.59428702e-07+9.20461345e-08j -1.18214447e-13+4.29276695e-04j
   1.59791763e-07-9.22558775e-08j]
 [ 1.59791763e-07-9.22558775e-08j  1.59428702e-07+9.20461345e-08j
  -1.18214447e-13+4.29276695e-04j]]"
-2326.349359983242j,"[[1.54663451e-14+4.29856357e-04j 1.60203178e-07-9.24933792e-08j
  1.59889769e-07+9.23123900e-08j]
 [1.59889769e-07+9.23123900e-08j 1.54663451e-14+4.29856357e-04j
  1.60203178e-07-9.24933792e-08j]
 [1.60203178e-07-9.24933792e-08j 1.59889769e-07+9.23123900e-08j
  1.54663451e-14+4.29856357e-04j]]"
