iw_n,G_iw_n
-672.7496268187285j,"[[2.75049369e-07+1.48635652e-03j 2.21017889e-06-7.22856411e-09j
  2.21017909e-06-7.22856359e-09j]
 [2.21017909e-06-7.22856359e-09j 2.75049369e-07+1.48635652e-03j
  2.21017889e-06-7.22856411e-09j]
 [2.21017889e-06-7.22856411e-09j 2.21017909e-06-7.22856359e-09j
  2.75049369e-07+1.48635652e-03j]]"
-671.8520289177029j,"[[2.75850894e-07+1.48834361e-03j 2.21385492e-06-5.33970986e-09j
  2.21385512e-06-5.33970934e-09j]
 [2.21385512e-06-5.33970934e-09j 2.75850894e-07+1.48834361e-03j
  2.21385492e-06-5.33970986e-09j]
 [2.21385492e-06-5.33970986e-09j 2.21385512e-06-5.33970934e-09j
  2.75850894e-07+1.48834361e-03j]]"
-670.9544310166773j,"[[2.75477468e-07+1.49033439e-03j 2.22017344e-06-9.12746669e-09j
  2.22017364e-06-9.12746617e-09j]
 [2.22017364e-06-9.12746617e-09j 2.75477468e-07+1.49033439e-03j
  2.22017344e-06-9.12746669e-09j]
 [2.22017344e-06-9.12746669e-09j 2.22017364e-06-9.12746617e-09j
  2.75477468e-07+1.49033439e-03j]]"
-670.0568331156517j,"[[2.79390046e-07+1.49233055e-03j 2.22800941e-06-6.28059417e-09j
  2.22800961e-06-6.28059364e-09j]
 [2.22800961e-06-6.28059364e-09j 2.79390046e-07+1.49233055e-03j
  2.22800941e-06-6.28059417e-09j]
 [2.22800941e-06-6.28059417e-09j 2.22800961e-06-6.28059364e-09j
  2.79390046e-07+1.49233055e-03j]]"
-669.1592352146259j,"[[2.78520086e-07+1.49433132e-03j 2.23235194e-06-7.35302996e-09j
  2.23235214e-06-7.35302944e-09j]
 [2.23235214e-06-7.35302944e-09j 2.78520086e-07+1.49433132e-03j
  2.23235194e-06-7.35302996e-09j]
 [2.23235194e-06-7.35302996e-09j 2.23235214e-06-7.35302944e-09j
  2.78520086e-07+1.49433132e-03j]]"
-668.2616373136003j,"[[2.79859087e-07+1.49633689e-03j 2.24129446e-06-5.84370428e-09j
  2.24129466e-06-5.84370375e-09j]
 [2.24129466e-06-5.84370375e-09j 2.79859087e-07+1.49633689e-03j
  2.24129446e-06-5.84370428e-09j]
 [2.24129446e-06-5.84370428e-09j 2.24129466e-06-5.84370375e-09j
  2.79859087e-07+1.49633689e-03j]]"
-667.3640394125747j,"[[2.78943056e-07+1.49835063e-03j 2.24280416e-06-5.91485419e-09j
  2.24280437e-06-5.91485366e-09j]
 [2.24280437e-06-5.91485366e-09j 2.78943056e-07+1.49835063e-03j
  2.24280416e-06-5.91485419e-09j]
 [2.24280416e-06-5.91485419e-09j 2.24280437e-06-5.91485366e-09j
  2.78943056e-07+1.49835063e-03j]]"
-666.4664415115491j,"[[2.80255574e-07+1.50036966e-03j 2.25063869e-06-8.29104990e-09j
  2.25063889e-06-8.29104937e-09j]
 [2.25063889e-06-8.29104937e-09j 2.80255574e-07+1.50036966e-03j
  2.25063869e-06-8.29104990e-09j]
 [2.25063869e-06-8.29104990e-09j 2.25063889e-06-8.29104937e-09j
  2.80255574e-07+1.50036966e-03j]]"
-665.5688436105232j,"[[2.81319520e-07+1.50239075e-03j 2.25757106e-06-7.75270006e-09j
  2.25757126e-06-7.75269952e-09j]
 [2.25757126e-06-7.75269952e-09j 2.81319520e-07+1.50239075e-03j
  2.25757106e-06-7.75270006e-09j]
 [2.25757106e-06-7.75270006e-09j 2.25757126e-06-7.75269952e-09j
  2.81319520e-07+1.50239075e-03j]]"
-664.6712457094976j,"[[2.81658212e-07+1.50442177e-03j 2.26250165e-06-6.07283780e-09j
  2.26250185e-06-6.07283726e-09j]
 [2.26250185e-06-6.07283726e-09j 2.81658212e-07+1.50442177e-03j
  2.26250165e-06-6.07283780e-09j]
 [2.26250165e-06-6.07283780e-09j 2.26250185e-06-6.07283726e-09j
  2.81658212e-07+1.50442177e-03j]]"
