iw_n,G_iw_n
-941.8494775462199j,"[[3.59582347e-13+1.06170966e-03j 9.77033426e-07-5.64090493e-07j
  9.74659372e-07+5.62719935e-07j]
 [9.74659372e-07+5.62719935e-07j 3.59582347e-13+1.06170966e-03j
  9.77033426e-07-5.64090493e-07j]
 [9.77033426e-07-5.64090493e-07j 9.74659372e-07+5.62719935e-07j
  3.59582347e-13+1.06170966e-03j]]"
-940.592840484784j,"[[-7.69810856e-13+1.06312976e-03j  9.80369030e-07-5.66016439e-07j
   9.77070875e-07+5.64112201e-07j]
 [ 9.77070875e-07+5.64112201e-07j -7.69810856e-13+1.06312976e-03j
   9.80369030e-07-5.66016439e-07j]
 [ 9.80369030e-07-5.66016439e-07j  9.77070875e-07+5.64112201e-07j
  -7.69810856e-13+1.06312976e-03j]]"
-939.3362034233481j,"[[-1.15618240e-12+1.06454914e-03j  9.83317125e-07-5.67718462e-07j
   9.80031595e-07+5.65821416e-07j]
 [ 9.80031595e-07+5.65821416e-07j -1.15618240e-12+1.06454914e-03j
   9.83317125e-07-5.67718462e-07j]
 [ 9.83317125e-07-5.67718462e-07j  9.80031595e-07+5.65821416e-07j
  -1.15618240e-12+1.06454914e-03j]]"
-938.0795663619123j,"[[-2.13894683e-13+1.06597632e-03j  9.85767964e-07-5.69133260e-07j
   9.81635292e-07+5.66747447e-07j]
 [ 9.81635292e-07+5.66747447e-07j -2.13894683e-13+1.06597632e-03j
   9.85767964e-07-5.69133260e-07j]
 [ 9.85767964e-07-5.69133260e-07j  9.81635292e-07+5.66747447e-07j
  -2.13894683e-13+1.06597632e-03j]]"
-936.8229293004763j,"[[-1.97431641e-14+1.06740816e-03j  9.87937186e-07-5.70385789e-07j
   9.84400173e-07+5.68343724e-07j]
 [ 9.84400173e-07+5.68343724e-07j -1.97431641e-14+1.06740816e-03j
   9.87937186e-07-5.70385789e-07j]
 [ 9.87937186e-07-5.70385789e-07j  9.84400173e-07+5.68343724e-07j
  -1.97431641e-14+1.06740816e-03j]]"
-935.5662922390404j,"[[-1.10673607e-12+1.06883996e-03j  9.91685167e-07-5.72549868e-07j
   9.88155007e-07+5.70511310e-07j]
 [ 9.88155007e-07+5.70511310e-07j -1.10673607e-12+1.06883996e-03j
   9.91685167e-07-5.72549868e-07j]
 [ 9.91685167e-07-5.72549868e-07j  9.88155007e-07+5.70511310e-07j
  -1.10673607e-12+1.06883996e-03j]]"
-934.3096551776046j,"[[-9.35463498e-13+1.07027719e-03j  9.94846630e-07-5.74374909e-07j
   9.89939683e-07+5.71541667e-07j]
 [ 9.89939683e-07+5.71541667e-07j -9.35463498e-13+1.07027719e-03j
   9.94846630e-07-5.74374909e-07j]
 [ 9.94846630e-07-5.74374909e-07j  9.89939683e-07+5.71541667e-07j
  -9.35463498e-13+1.07027719e-03j]]"
-933.0530181161687j,"[[2.23245420e-13+1.07171946e-03j 9.96849522e-07-5.75531419e-07j
  9.93373125e-07+5.73524153e-07j]
 [9.93373125e-07+5.73524153e-07j 2.23245420e-13+1.07171946e-03j
  9.96849522e-07-5.75531419e-07j]
 [9.96849522e-07-5.75531419e-07j 9.93373125e-07+5.73524153e-07j
  2.23245420e-13+1.07171946e-03j]]"
-931.7963810547326j,"[[1.47475999e-13+1.07316299e-03j 9.99817380e-07-5.77244988e-07j
  9.95357058e-07+5.74669490e-07j]
 [9.95357058e-07+5.74669490e-07j 1.47475999e-13+1.07316299e-03j
  9.99817380e-07-5.77244988e-07j]
 [9.99817380e-07-5.77244988e-07j 9.95357058e-07+5.74669490e-07j
  1.47475999e-13+1.07316299e-03j]]"
-930.5397439932967j,"[[-9.27629488e-13+1.07461278e-03j  1.00231864e-06-5.78688944e-07j
   9.98666576e-07+5.76580457e-07j]
 [ 9.98666576e-07+5.76580457e-07j -9.27629488e-13+1.07461278e-03j
   1.00231864e-06-5.78688944e-07j]
 [ 1.00231864e-06-5.78688944e-07j  9.98666576e-07+5.76580457e-07j
  -9.27629488e-13+1.07461278e-03j]]"
