iw_n,G_iw_n
-1569.7491292436998j,"[[6.85647714e-14+6.37038737e-04j 3.51661127e-07-2.03031602e-07j
  3.50920070e-07+2.02603882e-07j]
 [3.50920070e-07+2.02603882e-07j 6.85647714e-14+6.37038737e-04j
  3.51661127e-07-2.03031602e-07j]
 [3.51661127e-07-2.03031602e-07j 3.50920070e-07+2.02603882e-07j
  6.85647714e-14+6.37038737e-04j]]"
-1567.6547341413068j,"[[-5.35657776e-14+6.37888837e-04j  3.52648502e-07-2.03601718e-07j
   3.51903834e-07+2.03171771e-07j]
 [ 3.51903834e-07+2.03171771e-07j -5.35657776e-14+6.37888837e-04j
   3.52648502e-07-2.03601718e-07j]
 [ 3.52648502e-07-2.03601718e-07j  3.51903834e-07+2.03171771e-07j
  -5.35657776e-14+6.37888837e-04j]]"
-1565.5603390389135j,"[[-1.00372232e-13+6.38742953e-04j  3.53801419e-07-2.04267341e-07j
   3.52780271e-07+2.03677725e-07j]
 [ 3.52780271e-07+2.03677725e-07j -1.00372232e-13+6.38742953e-04j
   3.53801419e-07-2.04267341e-07j]
 [ 3.53801419e-07-2.04267341e-07j  3.52780271e-07+2.03677725e-07j
  -1.00372232e-13+6.38742953e-04j]]"
-1563.4659439365205j,"[[-1.35661481e-13+6.39598646e-04j  3.54524254e-07-2.04684716e-07j
   3.53753878e-07+2.04239896e-07j]
 [ 3.53753878e-07+2.04239896e-07j -1.35661481e-13+6.39598646e-04j
   3.54524254e-07-2.04684716e-07j]
 [ 3.54524254e-07-2.04684716e-07j  3.53753878e-07+2.04239896e-07j
  -1.35661481e-13+6.39598646e-04j]]"
-1561.371548834127j,"[[-1.68922779e-13+6.40455180e-04j  3.55603977e-07-2.05308100e-07j
   3.54770211e-07+2.04826606e-07j]
 [ 3.54770211e-07+2.04826606e-07j -1.68922779e-13+6.40455180e-04j
   3.55603977e-07-2.05308100e-07j]
 [ 3.55603977e-07-2.05308100e-07j  3.54770211e-07+2.04826606e-07j
  -1.68922779e-13+6.40455180e-04j]]"
-1559.277153731734j,"[[-1.95303126e-13+6.41316560e-04j  3.56813440e-07-2.06006422e-07j
   3.55988224e-07+2.05529883e-07j]
 [ 3.55988224e-07+2.05529883e-07j -1.95303126e-13+6.41316560e-04j
   3.56813440e-07-2.06006422e-07j]
 [ 3.56813440e-07-2.06006422e-07j  3.55988224e-07+2.05529883e-07j
  -1.95303126e-13+6.41316560e-04j]]"
-1557.182758629341j,"[[-3.36600068e-13+6.42178798e-04j  3.57479906e-07-2.06391190e-07j
   3.56709286e-07+2.05946156e-07j]
 [ 3.56709286e-07+2.05946156e-07j -3.36600068e-13+6.42178798e-04j
   3.57479906e-07-2.06391190e-07j]
 [ 3.57479906e-07-2.06391190e-07j  3.56709286e-07+2.05946156e-07j
  -3.36600068e-13+6.42178798e-04j]]"
-1555.0883635269477j,"[[-2.81362165e-13+6.43043398e-04j  3.58406274e-07-2.06925970e-07j
   3.57597783e-07+2.06459305e-07j]
 [ 3.57597783e-07+2.06459305e-07j -2.81362165e-13+6.43043398e-04j
   3.58406274e-07-2.06925970e-07j]
 [ 3.58406274e-07-2.06925970e-07j  3.57597783e-07+2.06459305e-07j
  -2.81362165e-13+6.43043398e-04j]]"
-1552.9939684245544j,"[[-1.91335725e-13+6.43910554e-04j  3.59347674e-07-2.07469380e-07j
   3.58735949e-07+2.07116319e-07j]
 [ 3.58735949e-07+2.07116319e-07j -1.91335725e-13+6.43910554e-04j
   3.59347674e-07-2.07469380e-07j]
 [ 3.59347674e-07-2.07469380e-07j  3.58735949e-07+2.07116319e-07j
  -1.91335725e-13+6.43910554e-04j]]"
-1550.8995733221611j,"[[-5.22200407e-15+6.44781369e-04j  3.60281447e-07-2.08008531e-07j
   3.59470818e-07+2.07540640e-07j]
 [ 3.59470818e-07+2.07540640e-07j -5.22200407e-15+6.44781369e-04j
   3.60281447e-07-2.08008531e-07j]
 [ 3.60281447e-07-2.08008531e-07j  3.59470818e-07+2.07540640e-07j
  -5.22200407e-15+6.44781369e-04j]]"
