iw_n,G_iw_n
-1569.7491292436998j,"[[5.73066055e-14+6.37038339e-04j 3.51905129e-07-2.03172449e-07j
  3.51042472e-07+2.02674368e-07j]
 [3.51042472e-07+2.02674368e-07j 5.73066055e-14+6.37038339e-04j
  3.51905129e-07-2.03172449e-07j]
 [3.51905129e-07-2.03172449e-07j 3.51042472e-07+2.02674368e-07j
  5.73066055e-14+6.37038339e-04j]]"
-1567.6547341413068j,"[[-1.65294619e-13+6.37889820e-04j  3.52649562e-07-2.03602389e-07j
   3.51912082e-07+2.03176535e-07j]
 [ 3.51912082e-07+2.03176535e-07j -1.65294619e-13+6.37889820e-04j
   3.52649562e-07-2.03602389e-07j]
 [ 3.52649562e-07-2.03602389e-07j  3.51912082e-07+2.03176535e-07j
  -1.65294619e-13+6.37889820e-04j]]"
-1565.5603390389135j,"[[-2.82621877e-13+6.38742962e-04j  3.53539422e-07-2.04116100e-07j
   3.52811605e-07+2.03695861e-07j]
 [ 3.52811605e-07+2.03695861e-07j -2.82621877e-13+6.38742962e-04j
   3.53539422e-07-2.04116100e-07j]
 [ 3.53539422e-07-2.04116100e-07j  3.52811605e-07+2.03695861e-07j
  -2.82621877e-13+6.38742962e-04j]]"
-1563.4659439365205j,"[[-1.17833432e-13+6.39599146e-04j  3.54754582e-07-2.04817639e-07j
   3.53863724e-07+2.04303313e-07j]
 [ 3.53863724e-07+2.04303313e-07j -1.17833432e-13+6.39599146e-04j
   3.54754582e-07-2.04817639e-07j]
 [ 3.54754582e-07-2.04817639e-07j  3.53863724e-07+2.04303313e-07j
  -1.17833432e-13+6.39599146e-04j]]"
-1561.371548834127j,"[[-1.55990047e-13+6.40456525e-04j  3.55721301e-07-2.05375931e-07j
   3.54690260e-07+2.04780468e-07j]
 [ 3.54690260e-07+2.04780468e-07j -1.55990047e-13+6.40456525e-04j
   3.55721301e-07-2.05375931e-07j]
 [ 3.55721301e-07-2.05375931e-07j  3.54690260e-07+2.04780468e-07j
  -1.55990047e-13+6.40456525e-04j]]"
-1559.277153731734j,"[[-1.58158389e-13+6.41317088e-04j  3.56729709e-07-2.05957871e-07j
   3.55888669e-07+2.05472432e-07j]
 [ 3.55888669e-07+2.05472432e-07j -1.58158389e-13+6.41317088e-04j
   3.56729709e-07-2.05957871e-07j]
 [ 3.56729709e-07-2.05957871e-07j  3.55888669e-07+2.05472432e-07j
  -1.58158389e-13+6.41317088e-04j]]"
-1557.182758629341j,"[[-4.30301192e-14+6.42179730e-04j  3.57722433e-07-2.06531141e-07j
   3.56838171e-07+2.06020667e-07j]
 [ 3.56838171e-07+2.06020667e-07j -4.30301192e-14+6.42179730e-04j
   3.57722433e-07-2.06531141e-07j]
 [ 3.57722433e-07-2.06531141e-07j  3.56838171e-07+2.06020667e-07j
  -4.30301192e-14+6.42179730e-04j]]"
-1555.0883635269477j,"[[1.43681886e-13+6.43044056e-04j 3.58575834e-07-2.07023838e-07j
  3.57637001e-07+2.06481809e-07j]
 [3.57637001e-07+2.06481809e-07j 1.43681886e-13+6.43044056e-04j
  3.58575834e-07-2.07023838e-07j]
 [3.58575834e-07-2.07023838e-07j 3.57637001e-07+2.06481809e-07j
  1.43681886e-13+6.43044056e-04j]]"
-1552.9939684245544j,"[[7.04067036e-14+6.43910472e-04j 3.59545117e-07-2.07583376e-07j
  3.58763032e-07+2.07132045e-07j]
 [3.58763032e-07+2.07132045e-07j 7.04067036e-14+6.43910472e-04j
  3.59545117e-07-2.07583376e-07j]
 [3.59545117e-07-2.07583376e-07j 3.58763032e-07+2.07132045e-07j
  7.04067036e-14+6.43910472e-04j]]"
-1550.8995733221611j,"[[-3.71664690e-14+6.44780727e-04j  3.60505994e-07-2.08138203e-07j
   3.59808137e-07+2.07735308e-07j]
 [ 3.59808137e-07+2.07735308e-07j -3.71664690e-14+6.44780727e-04j
   3.60505994e-07-2.08138203e-07j]
 [ 3.60505994e-07-2.08138203e-07j  3.59808137e-07+2.07735308e-07j
  -3.71664690e-14+6.44780727e-04j]]"
-1548.805178219768j,"[[7.21326339e-14+6.45653468e-04j 3.61687254e-07-2.08820200e-07j
  3.60668270e-07+2.08231945e-07j]
 [3.60668270e-07+2.08231945e-07j 7.21326339e-14+6.45653468e-04j
  3.61687254e-07-2.08820200e-07j]
 [3.61687254e-07-2.08820200e-07j 3.60668270e-07+2.08231945e-07j
  7.21326339e-14+6.45653468e-04j]]"
-1546.7107831173746j,"[[-8.61727311e-14+6.46527368e-04j  3.62534623e-07-2.09309417e-07j
   3.61609801e-07+2.08775602e-07j]
 [ 3.61609801e-07+2.08775602e-07j -8.61727311e-14+6.46527368e-04j
   3.62534623e-07-2.09309417e-07j]
 [ 3.62534623e-07-2.09309417e-07j  3.61609801e-07+2.08775602e-07j
  -8.61727311e-14+6.46527368e-04j]]"
-1544.6163880149816j,"[[-1.56283555e-13+6.47404081e-04j  3.63741261e-07-2.10006065e-07j
   3.62809546e-07+2.09468169e-07j]
 [ 3.62809546e-07+2.09468169e-07j -1.56283555e-13+6.47404081e-04j
   3.63741261e-07-2.10006065e-07j]
 [ 3.63741261e-07-2.10006065e-07j  3.62809546e-07+2.09468169e-07j
  -1.56283555e-13+6.47404081e-04j]]"
-1542.5219929125885j,"[[-2.20883267e-13+6.48282391e-04j  3.64308424e-07-2.10333576e-07j
   3.63416018e-07+2.09818329e-07j]
 [ 3.63416018e-07+2.09818329e-07j -2.20883267e-13+6.48282391e-04j
   3.64308424e-07-2.10333576e-07j]
 [ 3.64308424e-07-2.10333576e-07j  3.63416018e-07+2.09818329e-07j
  -2.20883267e-13+6.48282391e-04j]]"
-1540.4275978101953j,"[[-2.03541322e-15+6.49163888e-04j  3.65308696e-07-2.10911090e-07j
   3.64620492e-07+2.10513751e-07j]
 [ 3.64620492e-07+2.10513751e-07j -2.03541322e-15+6.49163888e-04j
   3.65308696e-07-2.10911090e-07j]
 [ 3.65308696e-07-2.10911090e-07j  3.64620492e-07+2.10513751e-07j
  -2.03541322e-15+6.49163888e-04j]]"
-1538.333202707802j,"[[5.06793667e-15+6.50048438e-04j 3.66405378e-07-2.11544165e-07j
  3.65537631e-07+2.11043203e-07j]
 [3.65537631e-07+2.11043203e-07j 5.06793667e-15+6.50048438e-04j
  3.66405378e-07-2.11544165e-07j]
 [3.66405378e-07-2.11544165e-07j 3.65537631e-07+2.11043203e-07j
  5.06793667e-15+6.50048438e-04j]]"
-1536.2388076054087j,"[[-5.40365410e-14+6.50934653e-04j  3.67462129e-07-2.12154445e-07j
   3.66592205e-07+2.11652088e-07j]
 [ 3.66592205e-07+2.11652088e-07j -5.40365410e-14+6.50934653e-04j
   3.67462129e-07-2.12154445e-07j]
 [ 3.67462129e-07-2.12154445e-07j  3.66592205e-07+2.11652088e-07j
  -5.40365410e-14+6.50934653e-04j]]"
-1534.1444125030157j,"[[1.91245039e-13+6.51822559e-04j 3.68269681e-07-2.12620546e-07j
  3.67323839e-07+2.12074518e-07j]
 [3.67323839e-07+2.12074518e-07j 1.91245039e-13+6.51822559e-04j
  3.68269681e-07-2.12620546e-07j]
 [3.68269681e-07-2.12620546e-07j 3.67323839e-07+2.12074518e-07j
  1.91245039e-13+6.51822559e-04j]]"
-1532.0500174006227j,"[[1.80837259e-13+6.52713380e-04j 3.69250152e-07-2.13186684e-07j
  3.68335184e-07+2.12658394e-07j]
 [3.68335184e-07+2.12658394e-07j 1.80837259e-13+6.52713380e-04j
  3.69250152e-07-2.13186684e-07j]
 [3.69250152e-07-2.13186684e-07j 3.68335184e-07+2.12658394e-07j
  1.80837259e-13+6.52713380e-04j]]"
-1529.9556222982292j,"[[1.46960486e-13+6.53607353e-04j 3.70393435e-07-2.13846739e-07j
  3.69471426e-07+2.13314462e-07j]
 [3.69471426e-07+2.13314462e-07j 1.46960486e-13+6.53607353e-04j
  3.70393435e-07-2.13846739e-07j]
 [3.70393435e-07-2.13846739e-07j 3.69471426e-07+2.13314462e-07j
  1.46960486e-13+6.53607353e-04j]]"
-1527.8612271958361j,"[[-4.64674758e-14+6.54503632e-04j  3.71386400e-07-2.14420019e-07j
   3.70420841e-07+2.13862567e-07j]
 [ 3.70420841e-07+2.13862567e-07j -4.64674758e-14+6.54503632e-04j
   3.71386400e-07-2.14420019e-07j]
 [ 3.71386400e-07-2.14420019e-07j  3.70420841e-07+2.13862567e-07j
  -4.64674758e-14+6.54503632e-04j]]"
-1525.7668320934429j,"[[-6.47044091e-14+6.55401702e-04j  3.72437664e-07-2.15026961e-07j
   3.71607275e-07+2.14547581e-07j]
 [ 3.71607275e-07+2.14547581e-07j -6.47044091e-14+6.55401702e-04j
   3.72437664e-07-2.15026961e-07j]
 [ 3.72437664e-07-2.15026961e-07j  3.71607275e-07+2.14547581e-07j
  -6.47044091e-14+6.55401702e-04j]]"
-1523.6724369910496j,"[[-7.06483344e-14+6.56302219e-04j  3.73291908e-07-2.15520124e-07j
   3.72450471e-07+2.15034521e-07j]
 [ 3.72450471e-07+2.15034521e-07j -7.06483344e-14+6.56302219e-04j
   3.73291908e-07-2.15520124e-07j]
 [ 3.73291908e-07-2.15520124e-07j  3.72450471e-07+2.15034521e-07j
  -7.06483344e-14+6.56302219e-04j]]"
-1521.5780418886563j,"[[-2.57190783e-13+6.57205491e-04j  3.74614058e-07-2.16283427e-07j
   3.73562396e-07+2.15676378e-07j]
 [ 3.73562396e-07+2.15676378e-07j -2.57190783e-13+6.57205491e-04j
   3.74614058e-07-2.16283427e-07j]
 [ 3.74614058e-07-2.16283427e-07j  3.73562396e-07+2.15676378e-07j
  -2.57190783e-13+6.57205491e-04j]]"
-1519.4836467862633j,"[[-6.05691279e-14+6.58111113e-04j  3.75467929e-07-2.16776443e-07j
   3.74379573e-07+2.16148164e-07j]
 [ 3.74379573e-07+2.16148164e-07j -6.05691279e-14+6.58111113e-04j
   3.75467929e-07-2.16776443e-07j]
 [ 3.75467929e-07-2.16776443e-07j  3.74379573e-07+2.16148164e-07j
  -6.05691279e-14+6.58111113e-04j]]"
-1517.3892516838703j,"[[-3.06743889e-14+6.59020488e-04j  3.76560621e-07-2.17407397e-07j
   3.75651354e-07+2.16882455e-07j]
 [ 3.75651354e-07+2.16882455e-07j -3.06743889e-14+6.59020488e-04j
   3.76560621e-07-2.17407397e-07j]
 [ 3.76560621e-07-2.17407397e-07j  3.75651354e-07+2.16882455e-07j
  -3.06743889e-14+6.59020488e-04j]]"
-1515.2948565814768j,"[[1.09555735e-13+6.59930423e-04j 3.77801743e-07-2.18123886e-07j
  3.76739257e-07+2.17510434e-07j]
 [3.76739257e-07+2.17510434e-07j 1.09555735e-13+6.59930423e-04j
  3.77801743e-07-2.18123886e-07j]
 [3.77801743e-07-2.18123886e-07j 3.76739257e-07+2.17510434e-07j
  1.09555735e-13+6.59930423e-04j]]"
-1513.2004614790837j,"[[1.53020205e-13+6.60844667e-04j 3.78704000e-07-2.18644963e-07j
  3.77600735e-07+2.18007949e-07j]
 [3.77600735e-07+2.18007949e-07j 1.53020205e-13+6.60844667e-04j
  3.78704000e-07-2.18644963e-07j]
 [3.78704000e-07-2.18644963e-07j 3.77600735e-07+2.18007949e-07j
  1.53020205e-13+6.60844667e-04j]]"
-1511.1060663766905j,"[[2.07165616e-13+6.61760580e-04j 3.79933489e-07-2.19354644e-07j
  3.78672325e-07+2.18626430e-07j]
 [3.78672325e-07+2.18626430e-07j 2.07165616e-13+6.61760580e-04j
  3.79933489e-07-2.19354644e-07j]
 [3.79933489e-07-2.19354644e-07j 3.78672325e-07+2.18626430e-07j
  2.07165616e-13+6.61760580e-04j]]"
-1509.0116712742974j,"[[2.40287074e-13+6.62679765e-04j 3.80561922e-07-2.19717539e-07j
  3.79696468e-07+2.19217912e-07j]
 [3.79696468e-07+2.19217912e-07j 2.40287074e-13+6.62679765e-04j
  3.80561922e-07-2.19717539e-07j]
 [3.80561922e-07-2.19717539e-07j 3.79696468e-07+2.19217912e-07j
  2.40287074e-13+6.62679765e-04j]]"
