iw_n,G_iw_n
-941.8494775462199j,"[[-2.41131177e-13+1.06171198e-03j  9.77410230e-07-5.64307742e-07j
   9.73707086e-07+5.62170064e-07j]
 [ 9.73707086e-07+5.62170064e-07j -2.41131177e-13+1.06171198e-03j
   9.77410230e-07-5.64307742e-07j]
 [ 9.77410230e-07-5.64307742e-07j  9.73707086e-07+5.62170064e-07j
  -2.41131177e-13+1.06171198e-03j]]"
-940.592840484784j,"[[3.57784677e-14+1.06313167e-03j 9.81405865e-07-5.66614754e-07j
  9.77592775e-07+5.64413586e-07j]
 [9.77592775e-07+5.64413586e-07j 3.57784677e-14+1.06313167e-03j
  9.81405865e-07-5.66614754e-07j]
 [9.81405865e-07-5.66614754e-07j 9.77592775e-07+5.64413586e-07j
  3.57784677e-14+1.06313167e-03j]]"
-939.3362034233481j,"[[3.32442708e-13+1.06455322e-03j 9.84065263e-07-5.68150184e-07j
  9.79287674e-07+5.65392015e-07j]
 [9.79287674e-07+5.65392015e-07j 3.32442708e-13+1.06455322e-03j
  9.84065263e-07-5.68150184e-07j]
 [9.84065263e-07-5.68150184e-07j 9.79287674e-07+5.65392015e-07j
  3.32442708e-13+1.06455322e-03j]]"
-938.0795663619123j,"[[-2.91993654e-13+1.06597966e-03j  9.86456660e-07-5.69530789e-07j
   9.82178179e-07+5.67061010e-07j]
 [ 9.82178179e-07+5.67061010e-07j -2.91993654e-13+1.06597966e-03j
   9.86456660e-07-5.69530789e-07j]
 [ 9.86456660e-07-5.69530789e-07j  9.82178179e-07+5.67061010e-07j
  -2.91993654e-13+1.06597966e-03j]]"
-936.8229293004763j,"[[2.16831255e-13+1.06740918e-03j 9.89224350e-07-5.71128804e-07j
  9.84963798e-07+5.68669185e-07j]
 [9.84963798e-07+5.68669185e-07j 2.16831255e-13+1.06740918e-03j
  9.89224350e-07-5.71128804e-07j]
 [9.89224350e-07-5.71128804e-07j 9.84963798e-07+5.68669185e-07j
  2.16831255e-13+1.06740918e-03j]]"
-935.5662922390404j,"[[1.20120630e-13+1.06884180e-03j 9.91344629e-07-5.72353007e-07j
  9.86826548e-07+5.69744650e-07j]
 [9.86826548e-07+5.69744650e-07j 1.20120630e-13+1.06884180e-03j
  9.91344629e-07-5.72353007e-07j]
 [9.91344629e-07-5.72353007e-07j 9.86826548e-07+5.69744650e-07j
  1.20120630e-13+1.06884180e-03j]]"
-934.3096551776046j,"[[-1.66980590e-13+1.07027975e-03j  9.94207030e-07-5.74005747e-07j
   9.89859574e-07+5.71495792e-07j]
 [ 9.89859574e-07+5.71495792e-07j -1.66980590e-13+1.07027975e-03j
   9.94207030e-07-5.74005747e-07j]
 [ 9.94207030e-07-5.74005747e-07j  9.89859574e-07+5.71495792e-07j
  -1.66980590e-13+1.07027975e-03j]]"
-933.0530181161687j,"[[4.47054168e-13+1.07171936e-03j 9.96635911e-07-5.75407978e-07j
  9.92539807e-07+5.73043279e-07j]
 [9.92539807e-07+5.73043279e-07j 4.47054168e-13+1.07171936e-03j
  9.96635911e-07-5.75407978e-07j]
 [9.96635911e-07-5.75407978e-07j 9.92539807e-07+5.73043279e-07j
  4.47054168e-13+1.07171936e-03j]]"
-931.7963810547326j,"[[3.38568346e-13+1.07316499e-03j 9.99344017e-07-5.76971310e-07j
  9.95163602e-07+5.74558127e-07j]
 [9.95163602e-07+5.74558127e-07j 3.38568346e-13+1.07316499e-03j
  9.99344017e-07-5.76971310e-07j]
 [9.99344017e-07-5.76971310e-07j 9.95163602e-07+5.74558127e-07j
  3.38568346e-13+1.07316499e-03j]]"
-930.5397439932967j,"[[-4.18448513e-13+1.07461460e-03j  1.00234234e-06-5.78702498e-07j
   9.98044856e-07+5.76221643e-07j]
 [ 9.98044856e-07+5.76221643e-07j -4.18448513e-13+1.07461460e-03j
   1.00234234e-06-5.78702498e-07j]
 [ 1.00234234e-06-5.78702498e-07j  9.98044856e-07+5.76221643e-07j
  -4.18448513e-13+1.07461460e-03j]]"
