iw_n,G_iw_n
-2242.498756062428j,"[[1.65507176e-23+4.45930608e-04j 1.72365474e-07-9.95152525e-08j
  1.72055810e-07+9.93364684e-08j]
 [1.72055810e-07+9.93364684e-08j 1.65507433e-23+4.45930608e-04j
  1.72365474e-07-9.95152525e-08j]
 [1.72365474e-07-9.95152525e-08j 1.72055810e-07+9.93364684e-08j
  1.65508875e-23+4.45930608e-04j]]"
-2239.5067630590097j,"[[1.66048181e-23+4.46526353e-04j 1.72825353e-07-9.97807638e-08j
  1.72517910e-07+9.96032617e-08j]
 [1.72517910e-07+9.96032617e-08j 1.66045066e-23+4.46526353e-04j
  1.72825353e-07-9.97807638e-08j]
 [1.72825353e-07-9.97807638e-08j 1.72517910e-07+9.96032617e-08j
  1.66047140e-23+4.46526353e-04j]]"
-2236.514770055591j,"[[1.66505736e-23+4.47123721e-04j 1.73289019e-07-1.00048462e-07j
  1.72978907e-07+9.98694188e-08j]
 [1.72978907e-07+9.98694188e-08j 1.66508082e-23+4.47123721e-04j
  1.73289019e-07-1.00048462e-07j]
 [1.73289019e-07-1.00048462e-07j 1.72978907e-07+9.98694188e-08j
  1.66507220e-23+4.47123721e-04j]]"
-2233.522777052172j,"[[1.66972894e-23+4.47722668e-04j 1.73753916e-07-1.00316870e-07j
  1.73442261e-07+1.00136936e-07j]
 [1.73442261e-07+1.00136936e-07j 1.66973976e-23+4.47722668e-04j
  1.73753916e-07-1.00316870e-07j]
 [1.73753916e-07-1.00316870e-07j 1.73442261e-07+1.00136936e-07j
  1.66973894e-23+4.47722668e-04j]]"
-2230.530784048753j,"[[1.67411442e-23+4.48323243e-04j 1.74217467e-07-1.00584501e-07j
  1.73909717e-07+1.00406822e-07j]
 [1.73909717e-07+1.00406822e-07j 1.67412303e-23+4.48323243e-04j
  1.74217467e-07-1.00584501e-07j]
 [1.74217467e-07-1.00584501e-07j 1.73909717e-07+1.00406822e-07j
  1.67413812e-23+4.48323243e-04j]]"
-2227.538791045334j,"[[1.67790679e-23+4.48925427e-04j 1.74693776e-07-1.00859499e-07j
  1.74371617e-07+1.00673500e-07j]
 [1.74371617e-07+1.00673500e-07j 1.67789530e-23+4.48925427e-04j
  1.74693776e-07-1.00859499e-07j]
 [1.74693776e-07-1.00859499e-07j 1.74371617e-07+1.00673500e-07j
  1.67788222e-23+4.48925427e-04j]]"
-2224.5467980419153j,"[[1.68307912e-23+4.49529208e-04j 1.75161128e-07-1.01129325e-07j
  1.74848677e-07+1.00948930e-07j]
 [1.74848677e-07+1.00948930e-07j 1.68308577e-23+4.49529208e-04j
  1.75161128e-07-1.01129325e-07j]
 [1.75161128e-07-1.01129325e-07j 1.74848677e-07+1.00948930e-07j
  1.68307000e-23+4.49529208e-04j]]"
-2221.554805038497j,"[[3.37352815e-23+4.50134631e-04j 1.75634461e-07-1.01402603e-07j
  1.75317964e-07+1.01219874e-07j]
 [1.75317964e-07+1.01219874e-07j 3.37352315e-23+4.50134631e-04j
  1.75634461e-07-1.01402603e-07j]
 [1.75634461e-07-1.01402603e-07j 1.75317964e-07+1.01219874e-07j
  3.37350691e-23+4.50134631e-04j]]"
-2218.5628120350775j,"[[1.69207594e-23+4.50741690e-04j 1.76105872e-07-1.01674773e-07j
  1.75791610e-07+1.01493333e-07j]
 [1.75791610e-07+1.01493333e-07j 1.69206330e-23+4.50741690e-04j
  1.76105872e-07-1.01674773e-07j]
 [1.76105872e-07-1.01674773e-07j 1.75791610e-07+1.01493333e-07j
  1.69206430e-23+4.50741690e-04j]]"
-2215.5708190316586j,"[[2.26023723e-23+4.51350397e-04j 1.76579837e-07-1.01948416e-07j
  1.76264673e-07+1.01766456e-07j]
 [1.76264673e-07+1.01766456e-07j 2.26022770e-23+4.51350397e-04j
  1.76579837e-07-1.01948416e-07j]
 [1.76579837e-07-1.01948416e-07j 1.76264673e-07+1.01766456e-07j
  2.26024302e-23+4.51350397e-04j]]"
