iw_n,G_iw_n
-3139.4982584873997j,"[[-1.24067157e-13+3.18521638e-04j  8.78920592e-08-5.07443029e-08j
   8.77663070e-08+5.06720786e-08j]
 [ 8.77663070e-08+5.06720786e-08j -1.24067157e-13+3.18521638e-04j
   8.78920592e-08-5.07443029e-08j]
 [ 8.78920592e-08-5.07443029e-08j  8.77663070e-08+5.06720786e-08j
  -1.24067157e-13+3.18521638e-04j]]"
-3135.3094682826136j,"[[1.78506530e-13+3.18947149e-04j 8.80845901e-08-5.08557003e-08j
  8.80275572e-08+5.08226028e-08j]
 [8.80275572e-08+5.08226028e-08j 1.78506530e-13+3.18947149e-04j
  8.80845901e-08-5.08557003e-08j]
 [8.80845901e-08-5.08557003e-08j 8.80275572e-08+5.08226028e-08j
  1.78506530e-13+3.18947149e-04j]]"
-3131.120678077827j,"[[1.68903200e-14+3.19373730e-04j 8.84791505e-08-5.10836141e-08j
  8.83427890e-08+5.10046809e-08j]
 [8.83427890e-08+5.10046809e-08j 1.68903200e-14+3.19373730e-04j
  8.84791505e-08-5.10836141e-08j]
 [8.84791505e-08-5.10836141e-08j 8.83427890e-08+5.10046809e-08j
  1.68903200e-14+3.19373730e-04j]]"
-3126.931887873041j,"[[-1.27710200e-13+3.19801670e-04j  8.86449548e-08-5.11790352e-08j
   8.84944493e-08+5.10924778e-08j]
 [ 8.84944493e-08+5.10924778e-08j -1.27710200e-13+3.19801670e-04j
   8.86449548e-08-5.11790352e-08j]
 [ 8.86449548e-08-5.11790352e-08j  8.84944493e-08+5.10924778e-08j
  -1.27710200e-13+3.19801670e-04j]]"
-3122.743097668254j,"[[6.73983755e-14+3.20230240e-04j 8.88399039e-08-5.12917202e-08j
  8.87565225e-08+5.12435363e-08j]
 [8.87565225e-08+5.12435363e-08j 6.73983755e-14+3.20230240e-04j
  8.88399039e-08-5.12917202e-08j]
 [8.88399039e-08-5.12917202e-08j 8.87565225e-08+5.12435363e-08j
  6.73983755e-14+3.20230240e-04j]]"
-3118.554307463468j,"[[7.35103198e-14+3.20660590e-04j 8.90992771e-08-5.14416684e-08j
  8.90008580e-08+5.13845335e-08j]
 [8.90008580e-08+5.13845335e-08j 7.35103198e-14+3.20660590e-04j
  8.90992771e-08-5.14416684e-08j]
 [8.90992771e-08-5.14416684e-08j 8.90008580e-08+5.13845335e-08j
  7.35103198e-14+3.20660590e-04j]]"
-3114.365517258682j,"[[8.85311250e-15+3.21091877e-04j 8.93490375e-08-5.15856053e-08j
  8.92448536e-08+5.15256958e-08j]
 [8.92448536e-08+5.15256958e-08j 8.85311250e-15+3.21091877e-04j
  8.93490375e-08-5.15856053e-08j]
 [8.93490375e-08-5.15856053e-08j 8.92448536e-08+5.15256958e-08j
  8.85311250e-15+3.21091877e-04j]]"
-3110.1767270538953j,"[[1.21044580e-14+3.21524520e-04j 8.96094676e-08-5.17359129e-08j
  8.95063209e-08+5.16765439e-08j]
 [8.95063209e-08+5.16765439e-08j 1.21044580e-14+3.21524520e-04j
  8.96094676e-08-5.17359129e-08j]
 [8.96094676e-08-5.17359129e-08j 8.95063209e-08+5.16765439e-08j
  1.21044580e-14+3.21524520e-04j]]"
-3105.987936849109j,"[[-1.90341246e-14+3.21958077e-04j  8.98628302e-08-5.18824950e-08j
   8.97511402e-08+5.18176557e-08j]
 [ 8.97511402e-08+5.18176557e-08j -1.90341246e-14+3.21958077e-04j
   8.98628302e-08-5.18824950e-08j]
 [ 8.98628302e-08-5.18824950e-08j  8.97511402e-08+5.18176557e-08j
  -1.90341246e-14+3.21958077e-04j]]"
-3101.7991466443223j,"[[-4.99943431e-14+3.22392500e-04j  9.00805371e-08-5.20080283e-08j
   8.99841255e-08+5.19524623e-08j]
 [ 8.99841255e-08+5.19524623e-08j -4.99943431e-14+3.22392500e-04j
   9.00805371e-08-5.20080283e-08j]
 [ 9.00805371e-08-5.20080283e-08j  8.99841255e-08+5.19524623e-08j
  -4.99943431e-14+3.22392500e-04j]]"
-3097.610356439536j,"[[9.58315144e-14+3.22828615e-04j 9.03260256e-08-5.21495647e-08j
  9.01582209e-08+5.20529842e-08j]
 [9.01582209e-08+5.20529842e-08j 9.58315144e-14+3.22828615e-04j
  9.03260256e-08-5.21495647e-08j]
 [9.03260256e-08-5.21495647e-08j 9.01582209e-08+5.20529842e-08j
  9.58315144e-14+3.22828615e-04j]]"
-3093.421566234749j,"[[3.58355858e-14+3.23265994e-04j 9.05793576e-08-5.22961624e-08j
  9.04494124e-08+5.22207923e-08j]
 [9.04494124e-08+5.22207923e-08j 3.58355858e-14+3.23265994e-04j
  9.05793576e-08-5.22961624e-08j]
 [9.05793576e-08-5.22961624e-08j 9.04494124e-08+5.22207923e-08j
  3.58355858e-14+3.23265994e-04j]]"
-3089.232776029963j,"[[-2.24870772e-13+3.23704183e-04j  9.07930611e-08-5.24194750e-08j
   9.06612582e-08+5.23433338e-08j]
 [ 9.06612582e-08+5.23433338e-08j -2.24870772e-13+3.23704183e-04j
   9.07930611e-08-5.24194750e-08j]
 [ 9.07930611e-08-5.24194750e-08j  9.06612582e-08+5.23433338e-08j
  -2.24870772e-13+3.23704183e-04j]]"
-3085.043985825177j,"[[2.70851480e-14+3.24143463e-04j 9.10080140e-08-5.25433144e-08j
  9.08973342e-08+5.24797584e-08j]
 [9.08973342e-08+5.24797584e-08j 2.70851480e-14+3.24143463e-04j
  9.10080140e-08-5.25433144e-08j]
 [9.10080140e-08-5.25433144e-08j 9.08973342e-08+5.24797584e-08j
  2.70851480e-14+3.24143463e-04j]]"
-3080.8551956203905j,"[[7.70044370e-14+3.24584276e-04j 9.13189717e-08-5.27230826e-08j
  9.11781412e-08+5.26416021e-08j]
 [9.11781412e-08+5.26416021e-08j 7.70044370e-14+3.24584276e-04j
  9.13189717e-08-5.27230826e-08j]
 [9.13189717e-08-5.27230826e-08j 9.11781412e-08+5.26416021e-08j
  7.70044370e-14+3.24584276e-04j]]"
-3076.666405415604j,"[[-1.70166557e-13+3.25026247e-04j  9.16009317e-08-5.28859765e-08j
   9.14490750e-08+5.27980694e-08j]
 [ 9.14490750e-08+5.27980694e-08j -1.70166557e-13+3.25026247e-04j
   9.16009317e-08-5.28859765e-08j]
 [ 9.16009317e-08-5.28859765e-08j  9.14490750e-08+5.27980694e-08j
  -1.70166557e-13+3.25026247e-04j]]"
-3072.4776152108175j,"[[5.30578504e-14+3.25469425e-04j 9.18052784e-08-5.30036688e-08j
  9.16647358e-08+5.29228345e-08j]
 [9.16647358e-08+5.29228345e-08j 5.30578504e-14+3.25469425e-04j
  9.18052784e-08-5.30036688e-08j]
 [9.18052784e-08-5.30036688e-08j 9.16647358e-08+5.29228345e-08j
  5.30578504e-14+3.25469425e-04j]]"
-3068.2888250060314j,"[[-9.57976286e-14+3.25913756e-04j  9.20948526e-08-5.31709363e-08j
   9.19092843e-08+5.30637978e-08j]
 [ 9.19092843e-08+5.30637978e-08j -9.57976286e-14+3.25913756e-04j
   9.20948526e-08-5.31709363e-08j]
 [ 9.20948526e-08-5.31709363e-08j  9.19092843e-08+5.30637978e-08j
  -9.57976286e-14+3.25913756e-04j]]"
-3064.1000348012453j,"[[-1.14548626e-13+3.26359163e-04j  9.23469095e-08-5.33167061e-08j
   9.22490191e-08+5.32598326e-08j]
 [ 9.22490191e-08+5.32598326e-08j -1.14548626e-13+3.26359163e-04j
   9.23469095e-08-5.33167061e-08j]
 [ 9.23469095e-08-5.33167061e-08j  9.22490191e-08+5.32598326e-08j
  -1.14548626e-13+3.26359163e-04j]]"
-3059.9112445964583j,"[[1.43066204e-13+3.26805886e-04j 9.26081371e-08-5.34672428e-08j
  9.24786601e-08+5.33927583e-08j]
 [9.24786601e-08+5.33927583e-08j 1.43066204e-13+3.26805886e-04j
  9.26081371e-08-5.34672428e-08j]
 [9.26081371e-08-5.34672428e-08j 9.24786601e-08+5.33927583e-08j
  1.43066204e-13+3.26805886e-04j]]"
-3055.7224543916723j,"[[-6.80466506e-14+3.27254244e-04j  9.28663393e-08-5.36162643e-08j
   9.27532795e-08+5.35511612e-08j]
 [ 9.27532795e-08+5.35511612e-08j -6.80466506e-14+3.27254244e-04j
   9.28663393e-08-5.36162643e-08j]
 [ 9.28663393e-08-5.36162643e-08j  9.27532795e-08+5.35511612e-08j
  -6.80466506e-14+3.27254244e-04j]]"
-3051.5336641868857j,"[[-1.07149297e-13+3.27703504e-04j  9.30850889e-08-5.37428869e-08j
   9.29539218e-08+5.36667818e-08j]
 [ 9.29539218e-08+5.36667818e-08j -1.07149297e-13+3.27703504e-04j
   9.30850889e-08-5.37428869e-08j]
 [ 9.30850889e-08-5.37428869e-08j  9.29539218e-08+5.36667818e-08j
  -1.07149297e-13+3.27703504e-04j]]"
-3047.344873982099j,"[[7.97312847e-14+3.28153755e-04j 9.33044812e-08-5.38693658e-08j
  9.32328559e-08+5.38281223e-08j]
 [9.32328559e-08+5.38281223e-08j 7.97312847e-14+3.28153755e-04j
  9.33044812e-08-5.38693658e-08j]
 [9.33044812e-08-5.38693658e-08j 9.32328559e-08+5.38281223e-08j
  7.97312847e-14+3.28153755e-04j]]"
-3043.1560837773127j,"[[2.43288056e-14+3.28605344e-04j 9.35867266e-08-5.40321440e-08j
  9.35383274e-08+5.40044817e-08j]
 [9.35383274e-08+5.40044817e-08j 2.43288056e-14+3.28605344e-04j
  9.35867266e-08-5.40321440e-08j]
 [9.35867266e-08-5.40321440e-08j 9.35383274e-08+5.40044817e-08j
  2.43288056e-14+3.28605344e-04j]]"
-3038.9672935725266j,"[[-1.04523328e-14+3.29058019e-04j  9.38923489e-08-5.42089013e-08j
   9.37524918e-08+5.41278569e-08j]
 [ 9.37524918e-08+5.41278569e-08j -1.04523328e-14+3.29058019e-04j
   9.38923489e-08-5.42089013e-08j]
 [ 9.38923489e-08-5.42089013e-08j  9.37524918e-08+5.41278569e-08j
  -1.04523328e-14+3.29058019e-04j]]"
-3034.7785033677405j,"[[-2.80186787e-14+3.29512322e-04j  9.41009548e-08-5.43292910e-08j
   9.39863609e-08+5.42630647e-08j]
 [ 9.39863609e-08+5.42630647e-08j -2.80186787e-14+3.29512322e-04j
   9.41009548e-08-5.43292910e-08j]
 [ 9.41009548e-08-5.43292910e-08j  9.39863609e-08+5.42630647e-08j
  -2.80186787e-14+3.29512322e-04j]]"
-3030.5897131629536j,"[[-1.24554166e-14+3.29967975e-04j  9.43847353e-08-5.44928730e-08j
   9.42008028e-08+5.43870274e-08j]
 [ 9.42008028e-08+5.43870274e-08j -1.24554166e-14+3.29967975e-04j
   9.43847353e-08-5.44928730e-08j]
 [ 9.43847353e-08-5.44928730e-08j  9.42008028e-08+5.43870274e-08j
  -1.24554166e-14+3.29967975e-04j]]"
-3026.4009229581675j,"[[-1.75705821e-14+3.30424362e-04j  9.46147498e-08-5.46258881e-08j
   9.44811404e-08+5.45485894e-08j]
 [ 9.44811404e-08+5.45485894e-08j -1.75705821e-14+3.30424362e-04j
   9.46147498e-08-5.46258881e-08j]
 [ 9.46147498e-08-5.46258881e-08j  9.44811404e-08+5.45485894e-08j
  -1.75705821e-14+3.30424362e-04j]]"
-3022.212132753381j,"[[1.07742125e-13+3.30882731e-04j 9.48555640e-08-5.47650443e-08j
  9.47636189e-08+5.47117100e-08j]
 [9.47636189e-08+5.47117100e-08j 1.07742125e-13+3.30882731e-04j
  9.48555640e-08-5.47650443e-08j]
 [9.48555640e-08-5.47650443e-08j 9.47636189e-08+5.47117100e-08j
  1.07742125e-13+3.30882731e-04j]]"
-3018.023342548595j,"[[-2.26598113e-14+3.31341709e-04j  9.51393993e-08-5.49286105e-08j
   9.50001857e-08+5.48485752e-08j]
 [ 9.50001857e-08+5.48485752e-08j -2.26598113e-14+3.31341709e-04j
   9.51393993e-08-5.49286105e-08j]
 [ 9.51393993e-08-5.49286105e-08j  9.50001857e-08+5.48485752e-08j
  -2.26598113e-14+3.31341709e-04j]]"
-3013.834552343808j,"[[-1.78301690e-13+3.31802228e-04j  9.54187015e-08-5.50899458e-08j
   9.52508593e-08+5.49930436e-08j]
 [ 9.52508593e-08+5.49930436e-08j -1.78301690e-13+3.31802228e-04j
   9.54187015e-08-5.50899458e-08j]
 [ 9.54187015e-08-5.50899458e-08j  9.52508593e-08+5.49930436e-08j
  -1.78301690e-13+3.31802228e-04j]]"
-3009.645762139022j,"[[1.71931198e-13+3.32264243e-04j 9.56746797e-08-5.52379927e-08j
  9.55467318e-08+5.51637756e-08j]
 [9.55467318e-08+5.51637756e-08j 1.71931198e-13+3.32264243e-04j
  9.56746797e-08-5.52379927e-08j]
 [9.56746797e-08-5.52379927e-08j 9.55467318e-08+5.51637756e-08j
  1.71931198e-13+3.32264243e-04j]]"
