iw_n,G_iw_n
-3139.4982584873997j,"[[2.18712504e-14+3.18521531e-04j 8.79479029e-08-5.07767543e-08j
  8.78146922e-08+5.06998435e-08j]
 [8.78146922e-08+5.06998435e-08j 2.18712504e-14+3.18521531e-04j
  8.79479029e-08-5.07767543e-08j]
 [8.79479029e-08-5.07767543e-08j 8.78146922e-08+5.06998435e-08j
  2.18712504e-14+3.18521531e-04j]]"
-3135.3094682826136j,"[[3.28850372e-14+3.18947069e-04j 8.81640731e-08-5.09015451e-08j
  8.80762414e-08+5.08508511e-08j]
 [8.80762414e-08+5.08508511e-08j 3.28850372e-14+3.18947069e-04j
  8.81640731e-08-5.09015451e-08j]
 [8.81640731e-08-5.09015451e-08j 8.80762414e-08+5.08508511e-08j
  3.28850372e-14+3.18947069e-04j]]"
-3131.120678077827j,"[[1.13955029e-14+3.19373693e-04j 8.84045781e-08-5.10403944e-08j
  8.82957193e-08+5.09775730e-08j]
 [8.82957193e-08+5.09775730e-08j 1.13955029e-14+3.19373693e-04j
  8.84045781e-08-5.10403944e-08j]
 [8.84045781e-08-5.10403944e-08j 8.82957193e-08+5.09775730e-08j
  1.13955029e-14+3.19373693e-04j]]"
-3126.931887873041j,"[[5.12549517e-15+3.19801512e-04j 8.86632848e-08-5.11897729e-08j
  8.85246793e-08+5.11097446e-08j]
 [8.85246793e-08+5.11097446e-08j 5.12549517e-15+3.19801512e-04j
  8.86632848e-08-5.11897729e-08j]
 [8.86632848e-08-5.11897729e-08j 8.85246793e-08+5.11097446e-08j
  5.12549517e-15+3.19801512e-04j]]"
-3122.743097668254j,"[[3.41610717e-14+3.20230671e-04j 8.88907051e-08-5.13210662e-08j
  8.88384564e-08+5.12909119e-08j]
 [8.88384564e-08+5.12909119e-08j 3.41610717e-14+3.20230671e-04j
  8.88907051e-08-5.13210662e-08j]
 [8.88907051e-08-5.13210662e-08j 8.88384564e-08+5.12909119e-08j
  3.41610717e-14+3.20230671e-04j]]"
-3118.554307463468j,"[[1.78806701e-14+3.20660708e-04j 8.90939782e-08-5.14384296e-08j
  8.90222265e-08+5.13970192e-08j]
 [8.90222265e-08+5.13970192e-08j 1.78806701e-14+3.20660708e-04j
  8.90939782e-08-5.14384296e-08j]
 [8.90939782e-08-5.14384296e-08j 8.90222265e-08+5.13970192e-08j
  1.78806701e-14+3.20660708e-04j]]"
-3114.365517258682j,"[[-7.22948909e-16+3.21091798e-04j  8.93565689e-08-5.15900366e-08j
   8.92002478e-08+5.14997867e-08j]
 [ 8.92002478e-08+5.14997867e-08j -7.22948909e-16+3.21091798e-04j
   8.93565689e-08-5.15900366e-08j]
 [ 8.93565689e-08-5.15900366e-08j  8.92002478e-08+5.14997867e-08j
  -7.22948909e-16+3.21091798e-04j]]"
-3110.1767270538953j,"[[-2.64161605e-16+3.21524484e-04j  8.95586362e-08-5.17067144e-08j
   8.94155202e-08+5.16240720e-08j]
 [ 8.94155202e-08+5.16240720e-08j -2.64161605e-16+3.21524484e-04j
   8.95586362e-08-5.17067144e-08j]
 [ 8.95586362e-08-5.17067144e-08j  8.94155202e-08+5.16240720e-08j
  -2.64161605e-16+3.21524484e-04j]]"
-3105.987936849109j,"[[4.72672852e-14+3.21957671e-04j 8.97984747e-08-5.18451603e-08j
  8.97133943e-08+5.17960598e-08j]
 [8.97133943e-08+5.17960598e-08j 4.72672852e-14+3.21957671e-04j
  8.97984747e-08-5.18451603e-08j]
 [8.97984747e-08-5.18451603e-08j 8.97133943e-08+5.17960598e-08j
  4.72672852e-14+3.21957671e-04j]]"
-3101.7991466443223j,"[[5.09221150e-14+3.22392899e-04j 9.00502067e-08-5.19905051e-08j
  8.99574970e-08+5.19369931e-08j]
 [8.99574970e-08+5.19369931e-08j 5.09221150e-14+3.22392899e-04j
  9.00502067e-08-5.19905051e-08j]
 [9.00502067e-08-5.19905051e-08j 8.99574970e-08+5.19369931e-08j
  5.09221150e-14+3.22392899e-04j]]"
