omg,A_omg
27.087391454246116,2.0419930072364242e-07
27.225474895107006,2.056636295986994e-07
27.36378680545136,2.0716740999770147e-07
27.502326338847787,2.0871092091273184e-07
27.641092651658084,2.1029445437689924e-07
27.780084903037242,2.1191831531857368e-07
27.919302254932987,2.1358282142849007e-07
28.05874387208553,2.152883030387468e-07
28.198408922026672,2.1703510301248576e-07
28.338296575079333,2.1882357664348225e-07
28.478406004356614,2.206540915647604e-07
28.618736385760705,2.2252702766543182e-07
28.759286897981795,2.2444277701562535e-07
28.900056722496785,2.264017437983845e-07
29.04104504356792,2.2840434424843862e-07
29.182251048241227,2.3045100659729068e-07
29.323673926344767,2.3254217102442534e-07
29.465312870487026,2.3467828961391664e-07
29.607167076054793,2.3685982631658965e-07
29.749235741211336,2.3908725691710185e-07
29.891518066894037,2.4136106900593076e-07
30.034013256812287,2.436817619557424e-07
30.176720517445034,2.460498469024713e-07
30.31963905803829,2.4846584673001717e-07
30.462768090602523,2.50930296059458e-07
30.606106829909834,2.5344374124150237e-07
30.74965449349132,2.5600674035300655e-07
30.89341030163395,2.586198631967661e-07
31.037373477377628,2.612836913044867e-07
31.18154324651198,2.6399881794319843e-07
31.325918837573127,2.667658481242971e-07
31.47049948184035,2.6958539861625544e-07
31.61528441333256,2.7245809795902317e-07
31.760272868804876,2.753845864822091e-07
31.905464087744832,2.783655163250294e-07
32.050857312368734,2.814015514591805e-07
32.19645178761786,2.844933677138338e-07
32.342246761154385,2.8764165280303997e-07
32.48824148335751,2.9084710635509604e-07
32.634435207319285,2.941104399443363e-07
32.780827188840476,2.9743237712461224e-07
32.92741668642624,3.0081365346480326e-07
33.0742029612818,3.042550165860516e-07
33.221185277307995,3.077572262010167e-07
33.36836290109676,3.1132105415469386e-07
33.51573510192652,3.149472844664337e-07
33.663301151757565,3.186367133742237e-07
33.81106032522722,3.223901493798491e-07
33.95901189964508,3.2620841329577546e-07
34.10715515498805,3.300923382933599e-07
34.25548937389546,3.340427699519799e-07
34.40401384166394,3.3806056630946453e-07
34.55272784624238,3.4214659791555454e-07
34.70163067822665,3.463017478813799e-07
34.850721630854466,3.505269119375133e-07
35.0,3.548229984851099e-07
