omg,A_omg
-27.087391454246113,5.450821843789234e-07
-26.949537332093406,5.442477760564997e-07
-26.811913380666777,5.436841881546161e-07
-26.674520454776953,5.433962690879659e-07
-26.53735941202708,5.433893721055794e-07
-26.40043111281211,5.436693866288549e-07
-26.263736420318114,5.442427722698047e-07
-26.12727620052121,5.451165957808626e-07
-25.99105132218664,5.462985712080395e-07
-25.855062656867386,5.477971035505573e-07
-25.71931107890287,5.496213362606694e-07
-25.58379746541729,5.517812029490034e-07
-25.4485226963179,5.542874837044152e-07
-25.31348765429304,5.571518664734034e-07
-25.178693224810097,5.603870139971697e-07
-25.044140296113135,5.640066368510552e-07
-24.909829759220493,5.680255731970989e-07
-24.775762507922124,5.72459875921624e-07
-24.64193943877673,5.773269078973254e-07
-24.508361451108772,5.826454462020285e-07
-24.37502944700531,5.884357962014604e-07
-24.241944331312453,5.94719916519584e-07
-24.10910701163192,6.015215560248051e-07
-23.97651839831719,6.088664040707373e-07
-23.844179404469457,6.167822554084633e-07
-23.712090945933532,6.252991912957082e-07
-23.58025394129337,6.344497785350446e-07
-23.44866931186757,6.442692883606608e-07
-23.317337981704448,6.547959373021924e-07
-23.18626087757707,6.660711523990529e-07
-23.05543892897804,6.781398634192091e-07
-22.924873068114078,6.910508250218683e-07
-22.794564229900253,7.048569721686309e-07
-22.664513351954206,7.196158124262672e-07
-22.534721374590003,7.353898592689485e-07
-22.405189240811765,7.522471109330815e-07
-22.275917896307188,7.702615799101993e-07
-22.146908289440752,7.895138787728895e-07
-22.018161371246585,8.1009186864914e-07
-21.889678095421356,8.320913774467412e-07
-21.76145941831671,8.556169957062894e-07
-21.63350629893155,8.807829589132488e-07
-21.505819698904055,9.077141261084116e-07
-21.378400582503495,9.365470657897073e-07
-21.251249916621738,9.674312613642517e-07
-21.124368670764575,1.0005304498543551e-06
-20.997757817042718,1.0360241091211389e-06
-20.871418330162584,1.0741091106554068e-06
-20.745351187416844,1.1150015569514971e-06
-20.619557368674723,1.1589388246587515e-06
-20.494037856371904,1.2061818371243813e-06
-20.368793635500364,1.2570175926763192e-06
-20.243825693597785,1.311761977947004e-06
-20.119135020736834,1.3707628988534322e-06
-19.994722609513992,1.4344037655645485e-06
-19.87058945503834,1.503107371762157e-06
-19.746736554919803,1.5773402130402682e-06
-19.623164909257394,1.6576172941646338e-06
-19.49987552062688,1.7445074803748701e-06
-19.376869394068514,1.8386394538091514e-06
-19.254147537074083,1.9407083427116892e-06
-19.13171095957403,2.051483098161845e-06
-19.009560673924035,2.1718147008762277e-06
-18.887697694891397,2.302645289085076e-06
-18.76612303964115,2.4450183077007337e-06
-18.64483772772187,2.6000897889201384e-06
-18.523842781051062,2.7691408851725002e-06
-18.403139223900364,2.9535917868355506e-06
-18.282728082880503,3.155017169565083e-06
-18.162610386925753,3.375163329267867e-06
-18.042787167278213,3.6159671767142454e-06
-17.923259457471765,3.879577278775071e-06
-17.80402829331565,4.168377148664814e-06
-17.685094712877863,4.4850110040487314e-06
-17.56645975646796,4.832412228689347e-06
-17.448124466619888,5.213834790781827e-06
-17.330089888074262,5.63288788908058e-06
-17.212357067760255,6.093574115721954e-06
-17.094927054777468,6.600331443065581e-06
-16.977800900377087,7.1580793595239054e-06
-16.860979657943027,7.772269496980555e-06
-16.744464382972485,8.4489411089403e-06
-16.628256133056333,9.19478177446155e-06
-16.5123559678591,1.0017193716961501e-05
-16.39676494909858,1.0924366139818025e-05
-16.281484140525144,1.1925353991164417e-05
-16.166514607900684,1.3030163578520628e-05
-16.051857418977217,1.4249845459632109e-05
-15.937513643475114,1.5596595039063058e-05
-15.82348435306099,1.7083861299886964e-05
-15.709770621325216,1.872646409816252e-05
-15.596373523759134,2.054072044267415e-05
-15.48329413773181,2.2544580176759885e-05
-15.370533542466482,2.4757771472414374e-05
-15.258092819016724,2.720195654094517e-05
-15.145973050242016,2.990089796246782e-05
-15.034175320783227,3.288063603870853e-05
-14.922700717037493,3.616967758717285e-05
-14.811550327132789,3.979919661895336e-05
-14.700725240902308,4.380324738766274e-05
-14.590226549858105,4.821899036566353e-05
-14.480055347164715,5.3086931804628316e-05
-14.37021272761212,5.8451177680745944e-05
-14.260699787588564,6.43597030145812e-05
-14.151517625052787,7.086463781132072e-05
-14.04266733950601,7.802257119164981e-05
-13.934150031963433,8.589487569487877e-05
-13.825966804925425,9.45480542484026e-05
-13.718118762348244,0.00010405411291423242
-13.610607009614508,0.00011449096327879006
-13.503432653503026,0.000125942859231243
-13.396596802158566,0.00013850087391063687
-13.290100565060875,0.00015226342379768036
-13.183945052993526,0.00016733684827559324
-13.078131378012351,0.00018383605450246625
-12.972660653413385,0.0002018852391165282
-12.867533993700505,0.00022161870011069796
-12.762752514552503,0.00024318175416869484
-12.65831733279001,0.0002667317767910102
-12.554229566341814,0.00029243938465280095
-12.45049033421077,0.0003204897817295511
-12.347100756439474,0.0003510842927854201
-12.244061954075331,0.0003844421097162101
-12.141375049135377,0.00042080227791940625
-12.039041164570573,0.0004604259512044263
-11.937061424229721,0.0005035989446257694
-11.835436952823045,0.0005506346149113436
-11.734168875885203,0.000601877097712462
-11.633258319738129,0.0006577049295432237
-11.532706411453141,0.0007185350798937657
-11.432514278812945,0.0007848274153678833
-11.332683050273026,0.0008570896127035901
-11.233213854922742,0.0009358825309619027
-11.134107822445877,0.001021826044906304
-11.035366083080966,0.0011156053314866025
-10.936989767580972,0.0012179775892111138
-10.838980007172847,0.0013297791560627475
-10.741337933516284,0.0014519329752090155
-10.64406467866246,0.001585456339323667
-10.547161375012156,0.0017314688235667826
-10.450629155273408,0.0018912002945638267
-10.3544691524189,0.002065998857877026
-10.258682499642852,0.002257338580036546
-10.163270330317562,0.0024668267932260136
-10.068233777949423,0.002696210761739322
-9.973573976134634,0.0029473834598900926
-9.87929205851447,0.0032223881817668417
-9.78538915873018,0.0035234216750278033
-9.691866410377312,0.003852835464644266
-9.598724946959912,0.004213135009532163
-9.505965901844064,0.004606976316431477
-9.413590408211139,0.0050371596230709345
-9.321599599010646,0.005506619757912709
-9.229994606912616,0.00601841278876632
-9.138776564259711,0.006575698588987402
-9.047946603018705,0.007181718979883891
-8.957505854731892,0.007839771153239921
-8.86745545046779,0.008553176140146057
-8.777796520771592,0.009325242173455588
-8.688530195615293,0.010159222891559242
-8.599657604347225,0.011058270451949351
-8.511179875641439,0.01202538376364113
-8.423098137446512,0.013063352206813116
-8.335413516934103,0.014174695383963293
-8.248127140446972,0.015361599635954737
-8.161240133446832,0.016625852254803924
-8.074753620461664,0.017968774525051346
-7.988668725032632,0.01939115492318034
-7.9029865696608255,0.02089318398843185
-7.817708275753436,0.022474392541773906
-7.7328349635696085,0.024133595061428856
-7.64836775216607,0.025868840115409363
-7.564307759342171,0.027677369791035716
-7.480656101584739,0.029555590044012262
-7.397413894012601,0.03149905380443779
-7.31458225032053,0.033502458519419825
-7.232162282723191,0.0355596595829251
-7.150155101898399,0.03766370079566641
-7.068561816930302,0.03980686262539502
-6.9873835352521105,0.041980728599317396
-6.90662136258846,0.04417626967255091
-6.826276402897552,0.0463839458936205
-6.746349758312963,0.04859382414587976
-6.666842529084981,0.05079571020500458
-6.587755813521838,0.0529792928394259
-6.5090907079305715,0.05513429721095657
-6.430848306557397,0.05725064443446288
-6.35302970152819,0.05931861383947143
-6.2756359827881845,0.06132900426556938
-6.198668238041705,0.06327329062344267
-6.122127552691634,0.06514377196884144
-6.046015009778365,0.06693370747808089
-5.970331689918655,0.06863743695367105
-5.895078671244246,0.07025048284056506
-5.820257029339999,0.0717696311600362
-5.745867837182114,0.07319298926027698
-5.671912165075778,0.0745200188155597
-5.59839108059273,0.07575154305571657
-5.525305648508571,0.07688972775520897
-5.452656930739838,0.07793803604330649
-5.380445986280844,0.07890115759760669
-5.308673871140275,0.07978491325451878
-5.237341638277613,0.08059613651777939
-5.1664503375393025,0.08134253387767124
-5.096001015594844,0.08203252630019266
-5.025994715872521,0.08267507471504548
-4.956432478495035,0.08327949287009331
-4.887315340214943,0.08385525151968996
-4.818644334350001,0.08441177860843888
-4.750420490718117,0.08495826086605521
-4.682644835572507,0.0855034530160001
-4.615318391536281,0.08605550155063463
-4.548442177537272,0.08662179063300127
-4.482017208742434,0.08720881803689312
-4.416044496492308,0.08782210897468415
-4.350525048235248,0.08846617506919062
-4.285459867461697,0.08914452445979607
-4.220849953638037,0.08985972706829246
-4.156696302140762,0.09061353636829003
-4.092999904190233,0.09140706575487956
-4.0297617467845654,0.09224101399367796
-3.966982812633219,0.09311593058359423
-3.904664080090825,0.09403250856640477
-3.8428065230907045,0.09499188978104661
-3.781411111078455,0.09599596614271179
-3.720478808945483,0.09704766050067759
-3.6600105769625806,0.09815117209160165
-3.60000737071325,0.09931217446521838
-3.540470141027342,0.10053795774358229
-3.4813998339144874,0.10183751173977704
-3.422797390497557,0.10322155125361143
-3.3646637469462135,0.10470248922415487
-3.306999834410437,0.10629436682503317
-3.2498065789540433,0.10801275164904159
-3.1930849014884046,0.10987461560764214
-3.136835717706063,0.11189820300283623
-3.0810599380144943,0.11410289650084662
-3.025758467469945,0.11650908464569627
-2.9709322057112644,0.11913802932299743
-2.9165820468940282,0.12201172551968179
-2.8627088796245417,0.12515273903252505
-2.80931358689417,0.12858400072265538
-2.7563970460135536,0.1323285287847457
-2.703960128547223,0.1364090437296672
-2.6520037002481516,0.14084743502943303
-2.600528620992584,0.14566403481082396
-2.5495357447149516,0.15087665423765872
-2.4990259193430404,0.15649934466096344
-2.448999986733341,0.16254086120944145
-2.399458782606473,0.16900283446231104
-2.350403136482953,0.1758776990814192
-2.301833871619202,0.18314648797399893
-2.2537518049435903,0.19077667465202602
-2.206157746992986,0.19872032759746272
-2.1590525018493096,0.20691291430946163
-2.112436867076447,0.2152731379564337
-2.066311633657584,0.22370417970869635
-2.0206775859325177,0.23209662938566064
-1.9755355015354823,0.2403332006245933
-1.930886151333226,0.24829504997876028
-1.8867302993634425,0.25586918755142996
-1.8430687027733654,0.26295614596165784
-1.7999021117588683,0.2694768502821767
-1.757231269503869,0.2753775860218781
-1.715056912120076,0.2806321438754026
-1.6733797685870258,0.28524061923622873
-1.6322005606926169,0.2892248869114875
-1.5915200029740575,0.29262133512176003
-1.5513388026590036,0.2954718960343107
-1.5116576596073017,0.2978146550719241
-1.4724772662531365,0.29967532455460466
-1.4337983075474838,0.30106066454821867
-1.395621460901154,0.3019546080105102
-1.3579473961281394,0.30231749199628066
-1.3207767753896107,0.3020884806980929
-1.2841102531381452,0.301191013821931
-1.2479484760626818,0.2995409054215381
-1.2122920830337875,0.297056508823774
-1.177141705049543,0.2936701111547416
-1.1424979651818319,0.28933941983132894
-1.108361478523264,0.28405770521145846
-1.0747328521345736,0.27786098549745586
-1.0416126849925789,0.27083074288973596
-1.0090015679386823,0.26309119255103836
-0.9769000836279318,0.254801138504052
-0.9453088064786925,0.24614180749098755
-0.9142283026228029,0.2373033917567208
-0.8836591298565395,0.22847383611850813
-0.853601837591853,0.21983319678718236
-0.8240569668085769,0.21155551987111446
-0.79502505000697,0.20381799997822486
-0.7665066111610628,0.19681503163199457
-0.7385021656725854,0.19077363513048834
-0.71101222032555,0.18596719919329918
-0.6840372732414153,0.18272631688591573
-0.6575778138351112,0.18144770688996814
-0.6316343227715677,0.18260346416690176
-0.6062072719229477,0.18675196057639248
-0.5812971243266958,0.19454769180974352
-0.5569043341441073,0.20673931374824117
-0.5330293466197773,0.2241317790421456
-0.5096725980417176,0.24746897136414897
-0.48683451570205705,0.27717035195849926
-0.46451551785877854,0.31284350526472443
-0.4427160136978401,0.35253290781335445
-0.4214364032964184,0.3918214676022878
-0.4006770775865576,0.4232322947981363
-0.3804384183198408,0.4367943546732396
-0.3607207980327445,0.4227072153887813
-0.3415245800127735,0.37606464466930944
-0.3228501182652934,0.30143485158675126
-0.3046977574814278,0.21341517520425782
-0.28706783300642513,0.13095376819248128
-0.26996067080909825,0.06841122900965724
-0.2533765874518821,0.029928526802243463
-0.2373158900618506,0.01080338455208123
-0.2217788763025581,0.003178667789643452
-0.20676583434654106,0.0007562030003939996
-0.19227704284892866,0.00014517713789236758
-0.17831277092167852,2.2629306932781054e-05
-0.1648732781087574,2.908542325649914e-06
-0.1519588143621533,3.161591109976896e-07
-0.13956962001881124,3.0089399626215e-08
-0.12770592577832218,2.6162306908379796e-09
-0.11636795268152156,2.1808408380733874e-10
-0.10555591209008952,1.8341397385542024e-11
-0.09527000566683341,1.6375719918691294e-12
-0.08551042535697917,1.6279739676199343e-13
-0.0762773533703438,1.879083028615925e-14
-0.0675709621643037,2.6048968863873633e-15
-0.059391414427778955,4.444050483499955e-16
-0.0517388630661344,9.465456054979636e-17
-0.04461345118674842,2.5281904870713987e-17
-0.038015312085811104,8.429022178861855e-18
-0.03194456923583289,3.4648063732752543e-18
-0.026401336274041398,1.723903080463464e-18
-0.02138571699180858,1.0149103237093598e-18
-0.016897805325015725,6.894693474646256e-19
-0.012937685345136174,5.266796618743139e-19
-0.009505431251398022,4.411761306778819e-19
-0.006601107363934489,3.959373219087949e-19
-0.004224768117580879,3.729926184138495e-19
-0.0023764580569860527,3.625622315429418e-19
-0.0010562118322567926,3.5875977710958126e-19
-0.00026405419579589307,3.5788772443960826e-19
0.0,3.5782965943517723e-19
0.00026405419579589307,3.5788772443960826e-19
0.0010562118322567926,3.5875977710958126e-19
0.0023764580569860527,3.625622315429418e-19
0.004224768117580879,3.729926184138495e-19
0.006601107363934489,3.959373219087949e-19
0.009505431251398022,4.411761306778819e-19
0.012937685345136174,5.266796618743139e-19
0.016897805325015725,6.894693474646256e-19
0.02138571699180858,1.0149103237093598e-18
0.026401336274034293,1.723903080463464e-18
0.03194456923582578,3.4648063732752543e-18
0.038015312085811104,8.429022178861855e-18
0.04461345118674842,2.5281904870713987e-17
0.051738863066141505,9.465456054979636e-17
0.059391414427778955,4.444050483499955e-16
0.0675709621643037,2.6048968863873633e-15
0.0762773533703438,1.879083028615925e-14
0.08551042535697917,1.6279739676199343e-13
0.09527000566683341,1.6375719918691294e-12
0.10555591209008242,1.8341397385542024e-11
0.11636795268152156,2.1808408380733874e-10
0.12770592577832218,2.6162306908379796e-09
0.13956962001881124,3.0089399626215e-08
0.1519588143621604,3.161591109976896e-07
0.1648732781087574,2.908542325649914e-06
0.17831277092167852,2.2629306932781054e-05
0.19227704284892866,0.00014517713789236758
0.20676583434654106,0.0007562030003939996
0.2217788763025581,0.003178667789643452
0.2373158900618506,0.01080338455208123
0.2533765874518821,0.029928526802243463
0.26996067080909825,0.06841122900965724
0.287067833006418,0.13095376819248128
0.3046977574814278,0.21341517520425782
0.3228501182652934,0.30143485158675126
0.3415245800127664,0.37606464466930944
0.3607207980327445,0.4227072153887813
0.3804384183198479,0.4367943546732396
0.40067707758655047,0.4232322947981363
0.4214364032964184,0.3918214676022878
0.4427160136978401,0.35253290781335445
0.46451551785877854,0.31284350526472443
0.48683451570205705,0.27717035195849926
0.5096725980417176,0.24746897136414897
0.5330293466197773,0.2241317790421456
0.5569043341441073,0.20673931374824117
0.5812971243266958,0.19454769180974352
0.6062072719229477,0.18675196057639248
0.6316343227715677,0.18260346416690176
0.6575778138351112,0.18144770688996814
0.6840372732414153,0.18272631688591573
0.7110122203255429,0.18596719919329918
0.7385021656725854,0.19077363513048834
0.7665066111610628,0.19681503163199457
0.79502505000697,0.20381799997822486
0.8240569668085769,0.21155551987111446
0.8536018375918459,0.21983319678718236
0.8836591298565395,0.22847383611850813
0.91422830262281,0.2373033917567208
0.9453088064786925,0.24614180749098755
0.9769000836279318,0.254801138504052
1.0090015679386823,0.26309119255103836
1.0416126849925718,0.27083074288973596
1.0747328521345736,0.27786098549745586
1.108361478523257,0.28405770521145846
1.1424979651818319,0.28933941983132894
1.177141705049543,0.2936701111547416
1.2122920830337947,0.297056508823774
1.2479484760626818,0.2995409054215381
1.2841102531381452,0.301191013821931
1.3207767753896107,0.3020884806980929
1.3579473961281323,0.30231749199628066
1.395621460901154,0.3019546080105102
1.4337983075474767,0.30106066454821867
1.4724772662531365,0.29967532455460466
1.5116576596073017,0.2978146550719241
1.5513388026590036,0.2954718960343107
1.5915200029740575,0.29262133512176003
1.6322005606926169,0.2892248869114875
1.6733797685870186,0.28524061923622873
1.715056912120076,0.2806321438754026
1.757231269503869,0.2753775860218781
1.7999021117588683,0.2694768502821767
1.8430687027733725,0.26295614596165784
1.8867302993634425,0.25586918755142996
1.930886151333226,0.24829504997876028
1.9755355015354823,0.2403332006245933
2.0206775859325177,0.23209662938566064
2.066311633657584,0.22370417970869635
2.112436867076468,0.2152731379564337
2.1590525018493096,0.20691291430946163
2.206157746992986,0.19872032759746272
2.2537518049435974,0.19077667465202602
2.301833871619202,0.18314648797399893
2.350403136482953,0.1758776990814192
2.399458782606473,0.16900283446231104
2.448999986733341,0.16254086120944145
2.4990259193430475,0.15649934466096344
2.5495357447149445,0.15087665423765872
2.600528620992584,0.14566403481082396
2.6520037002481516,0.14084743502943303
2.7039601285472443,0.1364090437296672
2.7563970460135536,0.1323285287847457
2.80931358689417,0.12858400072265538
2.8627088796245417,0.12515273903252505
2.916582046894021,0.12201172551968179
2.9709322057112644,0.11913802932299743
3.0257584674699416,0.11650908464569627
3.0810599380144907,0.11410289650084662
3.136835717706063,0.11189820300283623
3.1930849014884046,0.10987461560764214
3.2498065789540433,0.10801275164904159
3.3069998344104405,0.10629436682503317
3.3646637469462135,0.10470248922415487
3.422797390497557,0.10322155125361143
3.4813998339144874,0.10183751173977704
3.540470141027342,0.10053795774358229
3.600007370713236,0.09931217446521838
3.660010576962584,0.09815117209160165
3.720478808945508,0.09704766050067759
3.781411111078448,0.09599596614271179
3.842806523090701,0.09499188978104661
3.904664080090818,0.09403250856640477
3.966982812633219,0.09311593058359423
4.0297617467845654,0.09224101399367796
4.092999904190236,0.09140706575487956
4.156696302140766,0.09061353636829003
4.22084995363803,0.08985972706829246
4.285459867461697,0.08914452445979607
4.350525048235248,0.08846617506919062
4.4160444964923045,0.08782210897468415
4.482017208742434,0.08720881803689312
4.548442177537275,0.08662179063300127
4.6153183915362845,0.08605550155063463
4.682644835572503,0.0855034530160001
4.750420490718135,0.08495826086605521
4.818644334349997,0.08441177860843888
4.887315340214947,0.08385525151968996
4.9564324784950315,0.08327949287009331
5.025994715872521,0.08267507471504548
5.096001015594851,0.08203252630019266
5.1664503375393025,0.08134253387767124
5.2373416382775915,0.08059613651777939
5.308673871140272,0.07978491325451878
5.38044598628084,0.07890115759760669
5.452656930739842,0.07793803604330649
5.525305648508571,0.07688972775520897
5.598391080592727,0.07575154305571657
5.6719121650757955,0.0745200188155597
5.745867837182118,0.07319298926027698
5.820257029339999,0.0717696311600362
5.895078671244249,0.07025048284056506
5.970331689918673,0.06863743695367105
6.046015009778365,0.06693370747808089
6.12212755269163,0.06514377196884144
6.198668238041726,0.06327329062344267
6.275635982788181,0.06132900426556938
6.353029701528193,0.05931861383947143
6.430848306557394,0.05725064443446288
6.509090707930575,0.05513429721095657
6.587755813521838,0.0529792928394259
6.666842529084981,0.05079571020500458
6.746349758312967,0.04859382414587976
6.826276402897555,0.0463839458936205
6.90662136258846,0.04417626967255091
6.987383535252114,0.041980728599317396
7.068561816930298,0.03980686262539502
7.150155101898406,0.03766370079566641
7.232162282723188,0.0355596595829251
7.314582250320527,0.033502458519419825
7.397413894012601,0.03149905380443779
7.480656101584742,0.029555590044012262
7.564307759342178,0.027677369791035716
7.648367752166074,0.025868840115409363
7.7328349635696085,0.024133595061428856
7.817708275753432,0.022474392541773906
7.9029865696608255,0.02089318398843185
7.988668725032632,0.01939115492318034
8.074753620461664,0.017968774525051346
8.161240133446832,0.016625852254803924
8.24812714044699,0.015361599635954737
8.335413516934103,0.014174695383963293
8.423098137446509,0.013063352206813116
8.511179875641439,0.01202538376364113
8.599657604347229,0.011058270451949351
8.688530195615293,0.010159222891559242
8.777796520771588,0.009325242173455588
8.867455450467787,0.008553176140146057
8.957505854731892,0.007839771153239921
9.047946603018708,0.007181718979883891
9.138776564259707,0.006575698588987402
9.22999460691262,0.00601841278876632
9.321599599010625,0.005506619757912709
9.413590408211135,0.0050371596230709345
9.505965901844064,0.004606976316431477
9.598724946959905,0.004213135009532163
9.691866410377308,0.003852835464644266
9.785389158730176,0.0035234216750278033
9.879292058514473,0.0032223881817668417
9.973573976134631,0.0029473834598900926
10.068233777949423,0.002696210761739322
10.163270330317559,0.0024668267932260136
10.258682499642859,0.002257338580036546
10.3544691524189,0.002065998857877026
10.450629155273411,0.0018912002945638267
10.547161375012152,0.0017314688235667826
10.64406467866246,0.001585456339323667
10.741337933516284,0.0014519329752090155
10.838980007172843,0.0013297791560627475
10.93698976758099,0.0012179775892111138
11.035366083080966,0.0011156053314866025
11.134107822445877,0.001021826044906304
11.233213854922738,0.0009358825309619027
11.332683050273047,0.0008570896127035901
11.432514278812945,0.0007848274153678833
11.532706411453141,0.0007185350798937657
11.633258319738125,0.0006577049295432237
11.734168875885203,0.000601877097712462
11.835436952823045,0.0005506346149113436
11.937061424229718,0.0005035989446257694
12.039041164570577,0.0004604259512044263
12.141375049135377,0.00042080227791940625
12.244061954075335,0.0003844421097162101
12.347100756439481,0.0003510842927854201
12.450490334210762,0.0003204897817295511
12.55422956634181,0.00029243938465280095
12.658317332790034,0.0002667317767910102
12.762752514552503,0.00024318175416869484
12.867533993700505,0.00022161870011069796
12.972660653413385,0.0002018852391165282
13.078131378012358,0.00018383605450246625
13.18394505299353,0.00016733684827559324
13.290100565060868,0.00015226342379768036
13.39659680215857,0.00013850087391063687
13.50343265350304,0.000125942859231243
13.610607009614512,0.00011449096327879006
13.718118762348247,0.00010405411291423242
13.825966804925429,9.45480542484026e-05
13.934150031963455,8.589487569487877e-05
14.042667339506025,7.802257119164981e-05
14.15151762505279,7.086463781132072e-05
14.260699787588564,6.43597030145812e-05
14.37021272761212,5.8451177680745944e-05
14.480055347164715,5.3086931804628316e-05
14.590226549858109,4.821899036566353e-05
14.700725240902308,4.380324738766274e-05
14.811550327132785,3.979919661895336e-05
14.922700717037493,3.616967758717285e-05
15.034175320783227,3.288063603870853e-05
15.14597305024202,2.990089796246782e-05
15.258092819016717,2.720195654094517e-05
15.370533542466482,2.4757771472414374e-05
15.48329413773181,2.2544580176759885e-05
15.596373523759134,2.054072044267415e-05
15.70977062132522,1.872646409816252e-05
15.82348435306099,1.7083861299886964e-05
15.937513643475114,1.5596595039063058e-05
16.05185741897722,1.4249845459632109e-05
16.16651460790068,1.3030163578520628e-05
16.281484140525144,1.1925353991164417e-05
16.396764949098575,1.0924366139818025e-05
16.512355967859108,1.0017193716961501e-05
16.628256133056325,9.19478177446155e-06
16.744464382972502,8.4489411089403e-06
16.860979657943027,7.772269496980555e-06
16.97780090037709,7.1580793595239054e-06
17.09492705477747,6.600331443065581e-06
17.21235706776025,6.093574115721954e-06
17.330089888074262,5.63288788908058e-06
17.448124466619888,5.213834790781827e-06
17.566459756467957,4.832412228689347e-06
17.685094712877856,4.4850110040487314e-06
17.804028293315675,4.168377148664814e-06
17.923259457471765,3.879577278775071e-06
18.042787167278206,3.6159671767142454e-06
18.16261038692575,3.375163329267867e-06
18.282728082880503,3.155017169565083e-06
18.403139223900368,2.9535917868355506e-06
18.523842781051066,2.7691408851725002e-06
18.64483772772187,2.6000897889201384e-06
18.766123039641172,2.4450183077007337e-06
18.8876976948914,2.302645289085076e-06
19.009560673924035,2.1718147008762277e-06
19.13171095957403,2.051483098161845e-06
19.254147537074097,1.9407083427116892e-06
19.376869394068514,1.8386394538091514e-06
19.499875520626887,1.7445074803748701e-06
19.62316490925739,1.6576172941646338e-06
19.746736554919828,1.5773402130402682e-06
19.870589455038342,1.503107371762157e-06
19.994722609513992,1.4344037655645485e-06
20.119135020736834,1.3707628988534322e-06
20.243825693597785,1.311761977947004e-06
20.368793635500367,1.2570175926763192e-06
20.494037856371904,1.2061818371243813e-06
20.619557368674727,1.1589388246587515e-06
20.745351187416844,1.1150015569514971e-06
20.871418330162584,1.0741091106554068e-06
20.997757817042718,1.0360241091211389e-06
21.124368670764575,1.0005304498543551e-06
21.251249916621738,9.674312613642517e-07
21.378400582503495,9.365470657897073e-07
21.505819698904055,9.077141261084116e-07
21.63350629893155,8.807829589132488e-07
21.76145941831671,8.556169957062894e-07
21.889678095421374,8.320913774467412e-07
22.018161371246585,8.1009186864914e-07
22.146908289440752,7.895138787728895e-07
22.275917896307185,7.702615799101993e-07
22.405189240811758,7.522471109330815e-07
22.534721374590006,7.353898592689485e-07
22.664513351954206,7.196158124262672e-07
22.794564229900253,7.048569721686309e-07
22.92487306811408,6.910508250218683e-07
23.055438928978063,6.781398634192091e-07
23.18626087757707,6.660711523990529e-07
23.317337981704448,6.547959373021924e-07
23.448669311867576,6.442692883606608e-07
23.580253941293392,6.344497785350446e-07
23.712090945933525,6.252991912957082e-07
23.844179404469457,6.167822554084633e-07
23.97651839831719,6.088664040707373e-07
24.10910701163194,6.015215560248051e-07
24.241944331312453,5.94719916519584e-07
24.37502944700531,5.884357962014604e-07
24.50836145110877,5.826454462020285e-07
24.641939438776724,5.773269078973254e-07
24.775762507922124,5.72459875921624e-07
24.909829759220486,5.680255731970989e-07
25.044140296113135,5.640066368510552e-07
25.178693224810118,5.603870139971697e-07
25.313487654293056,5.571518664734034e-07
25.4485226963179,5.542874837044152e-07
25.58379746541729,5.517812029490034e-07
25.71931107890289,5.496213362606694e-07
25.85506265686739,5.477971035505573e-07
25.991051322186635,5.462985712080395e-07
26.12727620052121,5.451165957808626e-07
26.263736420318118,5.442427722698047e-07
