iw_n,G_iw_n
-1726.3051631475914j,(3.111302477964597e-09+0.0005792685953580807j)
-1723.1635704940015j,(3.3794983100205677e-09+0.0005803241244222816j)
-1720.0219778404116j,(3.49026802905437e-09+0.0005813839935844565j)
-1716.880385186822j,(3.1080586804487215e-09+0.0005824480011899072j)
-1713.738792533232j,(3.5585563689696352e-09+0.0005835163679302985j)
-1710.5971998796424j,(2.9401009112612283e-09+0.000584587853878964j)
-1707.4556072260525j,(2.5305879627308165e-09+0.0005856634930415087j)
-1704.3140145724628j,(3.375663278201059e-09+0.0005867427990339842j)
-1701.172421918873j,(2.7446173965427965e-09+0.0005878269137782616j)
-1698.0308292652833j,(1.9610417600874124e-09+0.0005889134089455178j)
-1694.8892366116934j,(2.9576687231842275e-09+0.0005900050766975476j)
-1691.7476439581035j,(3.181528547228655e-09+0.0005911012406939097j)
-1688.6060513045138j,(2.866495412901296e-09+0.0005922014353442795j)
-1685.464458650924j,(2.9162854807728677e-09+0.0005933049593154294j)
-1682.3228659973342j,(2.6642540660865104e-09+0.0005944124744750577j)
-1679.1812733437444j,(2.4499001859467002e-09+0.0005955235128982527j)
-1676.0396806901547j,(1.7770466785230445e-09+0.0005966401684063683j)
-1672.8980880365648j,(2.331212606211948e-09+0.0005977612794873977j)
-1669.7564953829751j,(3.404569722176795e-09+0.0005988844966676172j)
-1666.6149027293852j,(2.4371594119873233e-09+0.0006000135071048487j)
-1663.4733100757956j,(3.1273501296742574e-09+0.000601147254378179j)
-1660.3317174222057j,(3.8153333831648985e-09+0.0006022852974917795j)
-1657.1901247686158j,(2.782076023605928e-09+0.0006034263736026396j)
-1654.048532115026j,(3.534541157188905e-09+0.0006045736637814145j)
-1650.9069394614362j,(2.728272822209931e-09+0.000605724429615995j)
-1647.7653468078465j,(2.152047356924627e-09+0.0006068781093144579j)
-1644.6237541542566j,(2.9897696283014825e-09+0.000608037174413767j)
-1641.482161500667j,(3.2505322437992087e-09+0.0006092007289750724j)
-1638.340568847077j,(2.796627568955722e-09+0.0006103689039013087j)
-1635.1989761934874j,(1.9185216421791734e-09+0.0006115425593178727j)
-1632.0573835398975j,(3.3591158984639366e-09+0.0006127195834879161j)
-1628.9157908863078j,(2.349062847519474e-09+0.0006139007137515759j)
-1625.774198232718j,(2.3052801263796456e-09+0.0006150868112362825j)
-1622.632605579128j,(2.42822436454716e-09+0.0006162786983927807j)
