iw_n,G_iw_n
-1150.8701087650609j,(-4.023756537547523e-09+0.0008688953747913045j)
-1148.7757136626676j,(-4.051956138513959e-09+0.0008704791429729737j)
-1146.6813185602743j,(-5.398219642547389e-09+0.000872072024053624j)
-1144.5869234578813j,(-5.2307314505051065e-09+0.0008736694150972573j)
-1142.492528355488j,(-5.994905431610668e-09+0.0008752702829958176j)
-1140.398133253095j,(-5.451057507646508e-09+0.0008768769408165559j)
-1138.3037381507017j,(-4.7372558264151064e-09+0.0008784916444990767j)
-1136.2093430483085j,(-4.340577816837017e-09+0.0008801095482212114j)
-1134.1149479459152j,(-6.256330644031702e-09+0.0008817356709215833j)
-1132.0205528435222j,(-3.2609079282393148e-09+0.000883364642475607j)
-1129.926157741129j,(-5.532383974897982e-09+0.0008850005825916229j)
-1127.8317626387357j,(-4.612334746858385e-09+0.0008866473940504801j)
-1125.7373675363426j,(-7.733018779846078e-09+0.0008882937323489679j)
-1123.6429724339494j,(-7.3548913557018946e-09+0.000889953940271273j)
-1121.548577331556j,(-6.84032882580034e-09+0.0008916103477850317j)
-1119.4541822291628j,(-2.1969327559577285e-09+0.0008932809588663538j)
-1117.3597871267698j,(-3.1352960517856064e-09+0.0008949553522580086j)
-1115.2653920243765j,(-5.703829760126212e-09+0.0008966372554853262j)
-1113.1709969219835j,(-5.6563412913243824e-09+0.000898324245534247j)
-1111.0766018195902j,(-6.1470884747452516e-09+0.0009000153434256523j)
-1108.982206717197j,(-4.020122961785412e-09+0.0009017135537673007j)
-1106.8878116148037j,(-5.342061028953199e-09+0.0009034204758614014j)
-1104.7934165124104j,(-7.762585274444194e-09+0.0009051358171264631j)
-1102.6990214100174j,(-6.891073089565022e-09+0.0009068489634942093j)
-1100.6046263076241j,(-2.0239992511339784e-09+0.0009085782451196041j)
-1098.510231205231j,(-1.8106971346112773e-09+0.0009103077234819794j)
-1096.4158361028378j,(-5.442694601003407e-09+0.0009120466066014361j)
-1094.3214410004446j,(-2.3977870197391757e-09+0.0009137944351483756j)
-1092.2270458980513j,(-4.939587885703096e-09+0.0009155464681798061j)
-1090.1326507956583j,(-4.790139376858116e-09+0.0009173062596884858j)
-1088.038255693265j,(-2.46296843823716e-09+0.0009190708317371935j)
-1085.943860590872j,(-3.598452356144323e-09+0.000920845091992033j)
-1083.8494654884787j,(-4.011484224251714e-09+0.0009226234464039481j)
-1081.7550703860854j,(-4.726681350397292e-09+0.0009244093924727929j)
-1079.6606752836922j,(-2.70391429549842e-09+0.0009261997343827248j)
-1077.566280181299j,(-6.987176573463909e-09+0.0009280042564548265j)
-1075.4718850789059j,(-7.542222615385075e-09+0.0009298104816376208j)
-1073.3774899765126j,(-6.033757360163374e-09+0.0009316254416431103j)
-1071.2830948741196j,(-6.501796466395717e-09+0.000933448904258306j)
-1069.1886997717263j,(-5.899540226646035e-09+0.0009352734616005673j)
-1067.094304669333j,(-2.4448853188922902e-09+0.0009371088362910932j)
-1064.9999095669398j,(-5.2016415615172285e-09+0.0009389548627766106j)
-1062.9055144645467j,(-4.47429761444367e-09+0.0009408011864817932j)
-1060.8111193621535j,(-3.118724421972532e-09+0.0009426599797849869j)
-1058.7167242597602j,(1.7433725986469326e-09+0.000944525328578118j)
-1056.6223291573672j,(-2.8032121195793727e-09+0.0009463969455141514j)
-1054.527934054974j,(-1.1029984403183838e-09+0.0009482805067029194j)
-1052.4335389525806j,(-2.9242129184368197e-09+0.0009501677432435883j)
-1050.3391438501874j,(-4.888475750508116e-09+0.000952063337824113j)
-1048.2447487477943j,(-3.3821367674804024e-09+0.0009539625974857081j)
-1046.150353645401j,(-5.9057027666316876e-09+0.0009558704719077173j)
-1044.055958543008j,(-6.214176406154982e-09+0.0009577864458445679j)
-1041.9615634406148j,(-6.9782054836481405e-09+0.0009597145579784129j)
-1039.8671683382215j,(-6.863624119920839e-09+0.0009616455513721587j)
-1037.7727732358283j,(-5.786245953023744e-09+0.0009635891476650226j)
-1035.678378133435j,(-6.6350589076159264e-09+0.0009655367836640589j)
-1033.583983031042j,(-7.076439947989318e-09+0.0009674978340849802j)
-1031.4895879286487j,(-3.7333313999435904e-09+0.0009694627957943479j)
-1029.3951928262557j,(-7.763328654975655e-09+0.0009714279084807462j)
-1027.3007977238624j,(-5.57307620901027e-09+0.0009734091911000034j)
-1025.2064026214691j,(-9.727143799143396e-09+0.0009753969607633615j)
-1023.112007519076j,(-6.994288967787857e-09+0.000977397479739995j)
-1021.0176124166828j,(-4.436075602369831e-09+0.0009794051313891316j)
-1018.9232173142896j,(-4.794336587036479e-09+0.0009814129346050948j)
-1016.8288222118964j,(-5.6715119948808424e-09+0.0009834382557943858j)
-1014.7344271095031j,(-6.506850732284668e-09+0.000985466252201458j)
-1012.6400320071099j,(-5.601033472582151e-09+0.0009875040843179562j)
-1010.5456369047168j,(-2.8852866852903947e-09+0.0009895507926966762j)
-1008.4512418023236j,(-3.6489127367526074e-09+0.0009916042109573149j)
-1006.3568466999304j,(-4.4827807838178904e-09+0.0009936688840414157j)
-1004.2624515975372j,(-5.050288541067218e-09+0.0009957414587201433j)
-1002.168056495144j,(-5.087829276712882e-09+0.0009978203642160848j)
-1000.0736613927508j,(-5.4680831901093474e-09+0.0009999127802852816j)
-997.9792662903577j,(-6.100617725058471e-09+0.0010020075933737142j)
-995.8848711879644j,(-1.0289753337610131e-08+0.0010041167938178517j)
-993.7904760855712j,(-3.903502401334297e-09+0.0010062315224733688j)
-991.696080983178j,(-7.0703742101135e-09+0.001008357579677134j)
-989.6016858807848j,(-2.278689347689335e-09+0.0010104926821114493j)
-987.5072907783916j,(-5.931990228670361e-09+0.0010126331943626364j)
-985.4128956759984j,(-3.750534485629511e-09+0.0010147916101780092j)
-983.3185005736053j,(-6.061858699096092e-09+0.0010169510195662602j)
-981.224105471212j,(-5.958775998546848e-09+0.0010191175971340032j)
-979.1297103688189j,(-4.143750401957751e-09+0.0010212979409844995j)
-977.0353152664256j,(-2.868248517378175e-09+0.001023484271777256j)
-974.9409201640325j,(-6.120765951101289e-09+0.0010256855989772345j)
-972.8465250616392j,(-5.891581419918793e-09+0.0010278940150435824j)
-970.752129959246j,(-1.1280973026483115e-08+0.0010301093026726866j)
-968.6577348568529j,(-4.200094291299039e-09+0.0010323349409711283j)
-966.5633397544597j,(-7.68234937319342e-09+0.0010345720825548326j)
-964.4689446520665j,(-6.311726689405879e-09+0.0010368215642065834j)
-962.3745495496732j,(-1.1001446094240423e-08+0.0010390838923456124j)
-960.2801544472801j,(-9.149350974575597e-09+0.0010413421473414906j)
-958.1857593448868j,(-4.63840863398389e-09+0.0010436179548839806j)
-956.0913642424938j,(-7.114746387083804e-09+0.0010459032384941183j)
-953.9969691401005j,(-2.3914192155509386e-09+0.0010482015564188716j)
-951.9025740377074j,(-5.763467654276829e-09+0.0010505085619986693j)
-949.8081789353141j,(-6.408245387405286e-09+0.0010528274758342345j)
-947.7137838329209j,(-6.750165311277746e-09+0.0010551500572695673j)
-945.6193887305277j,(-7.559796703688067e-09+0.0010574839553777096j)
-943.5249936281344j,(-4.615599232561726e-09+0.0010598335077502876j)
-941.4305985257414j,(-7.062830486003671e-09+0.0010621967875603887j)
-939.3362034233481j,(-6.444782022167927e-09+0.0010645646784017203j)
-937.241808320955j,(-5.539911977619325e-09+0.0010669399468139157j)
-935.1474132185617j,(-1.1368652533967185e-08+0.00106933025202948j)
-933.0530181161686j,(-3.1799475577309516e-09+0.0010717286415965724j)
-930.9586230137753j,(-9.278157194628242e-09+0.0010741417266729716j)
-928.8642279113823j,(-5.3319584097264745e-09+0.0010765647536102923j)
-926.769832808989j,(-5.9672315247288936e-09+0.0010789966711060122j)
-924.6754377065957j,(-8.702572550764486e-09+0.0010814385823472886j)
-922.5810426042026j,(-5.56359841630664e-09+0.0010838965792570624j)
-920.4866475018093j,(6.49534884578268e-10+0.0010863619801826038j)
-918.3922523994162j,(-6.1709204368320686e-09+0.0010888386890687068j)
-916.2978572970229j,(-7.257029221592281e-09+0.001091326886693632j)
-914.2034621946299j,(-3.238156276744961e-09+0.0010938291351339203j)
-912.1090670922366j,(-6.565615601306592e-09+0.0010963414996619288j)
-910.0146719898435j,(-4.427093756425307e-09+0.0010988668929972527j)
-907.9202768874502j,(-6.083555158992403e-09+0.001101396787011197j)
-905.825881785057j,(-4.6720423747874976e-09+0.0011039401814061734j)
-903.7314866826638j,(-1.2330533978450999e-08+0.0011064993299053538j)
-901.6370915802705j,(-3.303282595893305e-09+0.0011090779859347847j)
-899.5426964778775j,(-1.1411055128314364e-08+0.0011116542211669386j)
-897.4483013754842j,(-1.3226950854219189e-08+0.0011142432780158215j)
-895.3539062730911j,(-6.196908472173599e-09+0.0011168487837249347j)
-893.2595111706978j,(-5.967362550066555e-09+0.0011194682566609527j)
-891.1651160683047j,(-5.393334994931848e-09+0.0011221026855623595j)
-889.0707209659114j,(-7.134376227629164e-09+0.0011247468151645314j)
-886.9763258635184j,(-5.39124743092964e-09+0.001127404302726913j)
-884.8819307611251j,(-9.22372656913435e-09+0.0011300726275503368j)
-882.7875356587319j,(-8.869879920213812e-09+0.001132754247484021j)
-880.6931405563387j,(-8.966907378557449e-09+0.0011354463259076026j)
-878.5987454539454j,(-4.425982212683129e-09+0.0011381525923107542j)
-876.5043503515523j,(-4.589283109948822e-09+0.0011408699020443518j)
-874.409955249159j,(-1.3668680557532158e-08+0.0011436037936564914j)
-872.315560146766j,(-1.2285766169426321e-08+0.0011463457061126581j)
-870.2211650443727j,(-6.7396832647147244e-09+0.0011491110098703348j)
-868.1267699419795j,(-9.900154285562496e-09+0.0011518858810686955j)
-866.0323748395863j,(-1.0209288020465214e-08+0.0011546703326558525j)
-863.9379797371931j,(-1.4699171137149876e-08+0.0011574624707289332j)
-861.8435846347999j,(-1.3566822885706641e-08+0.0011602778900169392j)
-859.7491895324066j,(-8.342962764415044e-09+0.001163105314401287j)
-857.6547944300136j,(-1.3977359353316623e-08+0.0011659427855729306j)
-855.5603993276203j,(-1.2880719416635821e-08+0.0011687961892723876j)
-853.4660042252272j,(-1.3064241707132323e-08+0.0011716670064533617j)
-851.3716091228339j,(-1.4779798344270613e-08+0.0011745491993603765j)
-849.2772140204407j,(-1.0149517553416889e-08+0.0011774436291133732j)
-847.1828189180475j,(-1.3122383517225618e-08+0.0011803538655768932j)
-845.0884238156544j,(-1.192487260811276e-08+0.0011832803907381466j)
-842.9940287132612j,(-1.1952130682351296e-08+0.0011862250501494763j)
-840.899633610868j,(-1.3143589291445073e-08+0.0011891783428982564j)
-838.8052385084748j,(-9.15931669076233e-09+0.001192149850204395j)
-836.7108434060815j,(-1.591591147172611e-08+0.0011951256598028864j)
-834.6164483036883j,(-9.21573967287018e-09+0.0011981284313860843j)
-832.5220532012951j,(-1.4876320150542297e-08+0.0012011403957917872j)
-830.427658098902j,(-1.3931627730539807e-08+0.0012041706398915576j)
-828.3332629965088j,(-1.1250895690681919e-08+0.001207219552782135j)
-826.2388678941156j,(-8.574425885814155e-09+0.0012102746072573522j)
-824.1444727917224j,(-1.1933938716236809e-08+0.001213352311094604j)
-822.0500776893292j,(-4.546988715281118e-09+0.001216445110774983j)
-819.955682586936j,(-8.216281052895125e-10+0.0012195549518496333j)
-817.8612874845429j,(-7.1983027846827375e-09+0.0012226711714047132j)
-815.7668923821496j,(-4.9627722875603895e-09+0.0012258056366298911j)
-813.6724972797564j,(-2.7210052636135892e-09+0.001228966808802906j)
-811.5781021773632j,(-1.2725305488583992e-08+0.0012321310240880764j)
-809.48370707497j,(-6.694757036659277e-09+0.001235323374634638j)
-807.3893119725768j,(-5.87726046124921e-09+0.0012385276574315952j)
-805.2949168701836j,(-5.013308861949559e-09+0.0012417481999511331j)
-803.2005217677905j,(-5.833600420483824e-09+0.0012449854178116138j)
-801.1061266653973j,(-9.02235561497687e-09+0.0012482385324678893j)
-799.0117315630041j,(-1.0954576882083765e-08+0.0012515124009899385j)
-796.9173364606108j,(-8.276062749302667e-09+0.001254801061657373j)
-794.8229413582177j,(-1.3041414452328612e-08+0.0012581043038184133j)
-792.7285462558244j,(-9.458167199631357e-09+0.0012614247269049877j)
-790.6341511534312j,(-5.728976699868337e-09+0.0012647741632478924j)
-788.5397560510381j,(-1.109113120344073e-08+0.0012681266341186973j)
-786.4453609486449j,(-1.491174238428309e-08+0.0012715062462557742j)
-784.3509658462517j,(-1.215724921910944e-08+0.0012749041667789538j)
-782.2565707438584j,(-7.489233231373548e-09+0.001278317605540032j)
-780.1621756414653j,(-9.173854250305879e-09+0.0012817474482310755j)
