iw_n,G_iw_n
-690.5220652590366j,(7.93380410028285e-09+0.001448143901003187j)
-689.2654281976006j,(8.978758692907164e-09+0.001450777148387535j)
-688.0087911361646j,(6.069482355282e-09+0.0014534322770369153j)
-686.7521540747288j,(5.641499995062981e-09+0.0014560968479832826j)
-685.4955170132928j,(8.653802209164962e-09+0.0014587580440370283j)
-684.2388799518569j,(1.1914635833122162e-08+0.0014614421777142516j)
-682.982242890421j,(7.86050224360054e-09+0.0014641268793405447j)
-681.7256058289852j,(6.174708231601705e-09+0.001466827447300816j)
-680.4689687675492j,(6.1687729994597536e-09+0.001469537103790024j)
-679.2123317061133j,(6.8690806541207345e-09+0.0014722573412420793j)
-677.9556946446774j,(5.760584457971061e-09+0.001474982589926695j)
-676.6990575832414j,(3.932715690178417e-09+0.001477723425890315j)
-675.4424205218055j,(8.690082895793481e-09+0.001480474822175449j)
-674.1857834603695j,(9.327525082472999e-09+0.0014832298985995862j)
-672.9291463989337j,(3.8143330596635314e-09+0.0014860025557821325j)
-671.6725093374978j,(9.296133586390365e-09+0.001488788200393093j)
-670.4158722760619j,(5.335750998525723e-09+0.0014915706646238245j)
-669.1592352146259j,(4.856897417202712e-09+0.0014943725773416171j)
-667.9025981531901j,(5.9066427667160015e-09+0.0014971758774969042j)
-666.6459610917541j,(3.5046863933752833e-09+0.0015000044430806833j)
-665.3893240303182j,(8.27523062799896e-09+0.001502835103297819j)
-664.1326869688822j,(6.6983786796467435e-09+0.0015056839166295085j)
-662.8760499074463j,(5.54300823847149e-09+0.0015085279844558551j)
-661.6194128460104j,(1.1316381504800904e-08+0.0015113984924161998j)
-660.3627757845745j,(7.874093647632383e-09+0.0015142768447593735j)
-659.1061387231387j,(1.3878219540958846e-08+0.001517164149535981j)
-657.8495016617027j,(6.349063928745314e-09+0.0015200631827977516j)
-656.5928646002668j,(3.79362323219435e-09+0.001522970691993755j)
-655.3362275388308j,(8.560975055593897e-09+0.00152588673542138j)
-654.079590477395j,(9.428478281456585e-09+0.0015288200316098846j)
-652.822953415959j,(6.222710803479314e-09+0.0015317650672968736j)
-651.5663163545231j,(6.7006314088872424e-09+0.0015347218847435668j)
-650.3096792930871j,(8.696299627116208e-09+0.0015376870044440795j)
-649.0530422316513j,(8.652090447883761e-09+0.0015406601791104098j)
-647.7964051702154j,(8.350797087143775e-09+0.0015436490430837972j)
-646.5397681087794j,(8.986091231907477e-09+0.001546651666342898j)
-645.2831310473435j,(7.9144387354325e-09+0.001549656750801077j)
-644.0264939859076j,(7.445666104492845e-09+0.0015526876435932682j)
-642.7698569244717j,(1.1577526710860363e-08+0.0015557236397597358j)
-641.5132198630357j,(6.3172722073922736e-09+0.0015587716714773638j)
-640.2565828015998j,(8.249465235856077e-09+0.001561827446464552j)
-638.9999457401639j,(8.60717939504296e-09+0.0015648953273124497j)
-637.743308678728j,(1.600305145540337e-08+0.0015679779723669206j)
-636.4866716172921j,(8.748976400540998e-09+0.0015710714903683085j)
-635.2300345558562j,(9.893328810063084e-09+0.0015741803372873397j)
-633.9733974944203j,(5.761652764119524e-09+0.0015773007544158612j)
-632.7167604329843j,(9.614001991568416e-09+0.0015804335567264887j)
-631.4601233715484j,(7.56005174504186e-09+0.0015835798369438186j)
-630.2034863101125j,(5.344304620499444e-09+0.0015867356170358965j)
-628.9468492486766j,(1.1696328938824416e-09+0.0015899102914592627j)
-627.6902121872406j,(1.0126124328513188e-08+0.0015930919541731383j)
-626.4335751258047j,(6.137152639915879e-09+0.00159629269931287j)
-625.1769380643689j,(1.2136379785379519e-08+0.0015995004883992703j)
-623.920301002933j,(1.0200924578444369e-08+0.0016027211814012804j)
-622.663663941497j,(9.477245363135761e-09+0.0016059495874636274j)
-621.407026880061j,(5.328768513664871e-09+0.001609204293388285j)
-620.1503898186252j,(8.502340096636085e-09+0.001612459175586992j)
-618.8937527571892j,(9.130037262106312e-09+0.001615737142249661j)
-617.6371156957533j,(9.299304492454562e-09+0.00161902747060176j)
-616.3804786343173j,(1.2523478855468634e-08+0.0016223255874343507j)
-615.1238415728815j,(1.048729330618142e-08+0.0016256373785082945j)
-613.8672045114456j,(4.882466908772978e-09+0.0016289740934081014j)
-612.6105674500097j,(1.10883588315755e-08+0.0016323150633524314j)
