iw_n,G_iw_n
-1726.3051631475914j,(-1.8268059066369752e-07+0.0005792668111185208j)
-1723.1635704940015j,(-1.8338014190283556e-07+0.0005803223083309352j)
-1720.0219778404116j,(-1.798202886567775e-07+0.000581377842201291j)
-1716.880385186822j,(-1.7852965540274198e-07+0.0005824401716529692j)
-1713.738792533232j,(-1.8277009556459427e-07+0.000583510177360105j)
-1710.5971998796424j,(-1.8577072537812507e-07+0.0005845828306055309j)
-1707.4556072260525j,(-1.8643914939121713e-07+0.0005856594927280708j)
-1704.3140145724628j,(-1.8754212394947382e-07+0.000586737722834986j)
-1701.172421918873j,(-1.8784575569504115e-07+0.0005878201827138564j)
-1698.0308292652833j,(-1.8281091562163954e-07+0.0005889082393847873j)
-1694.8892366116934j,(-1.853351758703421e-07+0.0005899995959030497j)
-1691.7476439581035j,(-1.847514025098394e-07+0.0005910965260674564j)
-1688.6060513045138j,(-1.90411807206264e-07+0.0005921926934047576j)
-1685.464458650924j,(-1.9049001467317687e-07+0.0005933013950478554j)
-1682.3228659973342j,(-1.8974119788880703e-07+0.0005944077003714433j)
-1679.1812733437444j,(-1.9250892837935387e-07+0.0005955194697260141j)
-1676.0396806901547j,(-1.903482634017733e-07+0.0005966387691503491j)
-1672.8980880365648j,(-1.885382532047151e-07+0.0005977565614750842j)
-1669.7564953829751j,(-1.904297361617735e-07+0.0005988806214373688j)
-1666.6149027293852j,(-1.921524018074952e-07+0.0006000057450130879j)
-1663.4733100757956j,(-1.9117772693355795e-07+0.0006011366581256043j)
-1660.3317174222057j,(-1.9978618783728606e-07+0.0006022805319130057j)
-1657.1901247686158j,(-1.9557290579335782e-07+0.0006034254469666238j)
-1654.048532115026j,(-1.9379784712653955e-07+0.0006045646815879577j)
-1650.9069394614362j,(-1.9687099742197615e-07+0.0006057157386603741j)
-1647.7653468078465j,(-2.030992312361723e-07+0.0006068708452515372j)
-1644.6237541542566j,(-2.0189182169706998e-07+0.0006080325084816375j)
-1641.482161500667j,(-1.9968769431257065e-07+0.0006091999874199551j)
-1638.340568847077j,(-1.9696296981909013e-07+0.0006103644785091769j)
-1635.1989761934874j,(-1.9981415501981824e-07+0.000611535859749195j)
-1632.0573835398975j,(-2.0196415055333895e-07+0.0006127148793788246j)
-1628.9157908863078j,(-2.0350608173937148e-07+0.0006138924453878778j)
-1625.774198232718j,(-2.027675944356583e-07+0.0006150800061623807j)
-1622.632605579128j,(-2.0488534559397204e-07+0.0006162679626848501j)
-1619.4910129255384j,(-2.064156345472363e-07+0.0006174682579443876j)
-1616.3494202719485j,(-2.0409154580980962e-07+0.0006186696929398796j)
-1613.2078276183588j,(-2.0486323000367476e-07+0.0006198756660449027j)
-1610.066234964769j,(-2.025830529898289e-07+0.0006210878071666786j)
-1606.9246423111792j,(-2.0553598585215466e-07+0.0006222978913321367j)
-1603.7830496575893j,(-2.0548786821368787e-07+0.0006235132982750125j)
-1600.6414570039997j,(-2.0831214712627816e-07+0.0006247374187664643j)
-1597.4998643504098j,(-2.1515778961403293e-07+0.0006259699292066893j)
-1594.35827169682j,(-2.116538846515002e-07+0.0006272029102481054j)
-1591.2166790432302j,(-2.1341063680611795e-07+0.0006284422750992127j)
-1588.0750863896403j,(-2.1347814379647195e-07+0.0006296904916767027j)
-1584.9334937360507j,(-2.087032192670901e-07+0.000630933517670832j)
-1581.7919010824608j,(-2.121402748287308e-07+0.0006321834145691767j)
-1578.650308428871j,(-2.153637333555248e-07+0.0006334376931648745j)
-1575.5087157752812j,(-2.2078310273396866e-07+0.0006346998517193699j)
-1572.3671231216915j,(-2.240953969552054e-07+0.000635972888685564j)
-1569.2255304681016j,(-2.1959764679478676e-07+0.000637248543323621j)
-1566.083937814512j,(-2.1867110877634644e-07+0.000638525554017582j)
-1562.942345160922j,(-2.188616281328896e-07+0.0006398063890086566j)
-1559.8007525073324j,(-2.2042679847775866e-07+0.0006410994756929969j)
-1556.6591598537425j,(-2.1981471847789138e-07+0.0006423900659179486j)
-1553.5175672001526j,(-2.2260123009987364e-07+0.0006436847125630875j)
-1550.375974546563j,(-2.278783812569863e-07+0.0006449897966527805j)
-1547.234381892973j,(-2.2839518344145063e-07+0.0006463043200569449j)
-1544.0927892393834j,(-2.3088000595671562e-07+0.0006476203012529187j)
-1540.9511965857935j,(-2.263507976438626e-07+0.0006489389439949508j)
-1537.8096039322038j,(-2.3067259651658033e-07+0.0006502640567886593j)
-1534.668011278614j,(-2.2827350469860363e-07+0.0006515992457678799j)
-1531.5264186250242j,(-2.2867693113587331e-07+0.0006529317375558702j)
-1528.3848259714343j,(-2.3355960111872765e-07+0.0006542711832230136j)
-1525.2432333178447j,(-2.3479285924094376e-07+0.0006556250873233419j)
-1522.1016406642548j,(-2.312157488404796e-07+0.0006569761664802043j)
-1518.9600480106649j,(-2.2847287407770673e-07+0.0006583354860107583j)
-1515.8184553570752j,(-2.329875330162177e-07+0.0006596937012375013j)
-1512.6768627034853j,(-2.3518723942280446e-07+0.0006610709741971248j)
-1509.5352700498956j,(-2.347374405858606e-07+0.0006624431767432935j)
-1506.3936773963057j,(-2.3752228425897294e-07+0.0006638235992236026j)
-1503.252084742716j,(-2.3874549709079247e-07+0.0006652130452040291j)
-1500.1104920891262j,(-2.378835246247491e-07+0.0006666077158644594j)
-1496.9688994355365j,(-2.368792712328311e-07+0.000668005278461904j)
-1493.8273067819466j,(-2.3572368928366105e-07+0.0006694066870551501j)
-1490.6857141283567j,(-2.4630502457279967e-07+0.0006708191447226849j)
-1487.544121474767j,(-2.448187362987848e-07+0.0006722325783824815j)
-1484.4025288211772j,(-2.4490883331195974e-07+0.0006736577018577812j)
-1481.2609361675875j,(-2.4274100260219606e-07+0.0006750846850456464j)
-1478.1193435139976j,(-2.516080009781709e-07+0.000676523102466004j)
-1474.977750860408j,(-2.4508305256158594e-07+0.0006779658850220371j)
-1471.836158206818j,(-2.409153623453684e-07+0.0006794099629351955j)
-1468.6945655532284j,(-2.482898297983433e-07+0.0006808588581158336j)
-1465.5529728996385j,(-2.516812125683326e-07+0.0006823216978271364j)
-1462.4113802460488j,(-2.557978946169537e-07+0.0006837927639956708j)
-1459.269787592459j,(-2.5653371275393714e-07+0.0006852651915400518j)
-1456.128194938869j,(-2.554336491489291e-07+0.0006867470530329977j)
-1452.9866022852793j,(-2.570072933438001e-07+0.0006882241096567072j)
-1449.8450096316894j,(-2.557234362251607e-07+0.0006897140427651735j)
-1446.7034169780998j,(-2.6249783486265584e-07+0.0006912085910345282j)
-1443.5618243245099j,(-2.665618449408434e-07+0.0006927179278285426j)
-1440.4202316709202j,(-2.6217673783199716e-07+0.0006942250594457527j)
-1437.2786390173303j,(-2.6279091738923724e-07+0.0006957438351741947j)
-1434.1370463637406j,(-2.6532760788315563e-07+0.0006972680198416098j)
-1430.9954537101507j,(-2.618225029224732e-07+0.0006987995127727715j)
-1427.853861056561j,(-2.6186530560625887e-07+0.0007003413777423364j)
-1424.7122684029712j,(-2.6893778503654363e-07+0.0007018787772025561j)
-1421.5706757493813j,(-2.6759774754287736e-07+0.0007034284932501215j)
-1418.4290830957916j,(-2.7282664721125727e-07+0.0007049922668722806j)
-1415.2874904422017j,(-2.6832237938023374e-07+0.0007065545702259896j)
-1412.145897788612j,(-2.7053370718903036e-07+0.0007081281132669791j)
-1409.0043051350222j,(-2.73091476533267e-07+0.0007097067468301836j)
-1405.8627124814325j,(-2.7333196649803956e-07+0.0007112907156564404j)
-1402.7211198278426j,(-2.714264140322474e-07+0.0007128854133091472j)
-1399.579527174253j,(-2.783704608644749e-07+0.0007144838897091299j)
-1396.437934520663j,(-2.7890620341190264e-07+0.000716096260695563j)
-1393.2963418670734j,(-2.781048942977988e-07+0.0007177092754615791j)
