iw_n,G_iw_n
-497.3669953554534j,"[[-1.09321593e-07+2.01050941e-03j  4.08176715e-06+4.25201829e-09j]
 [ 4.06499846e-06+4.23475385e-09j -1.95043722e-06+2.01050744e-03j]]"
-496.7448978002871j,"[[-1.10266217e-07+2.01302778e-03j  4.09143866e-06+4.37214298e-09j]
 [ 4.07462795e-06+4.35481358e-09j -1.95465343e-06+2.01302614e-03j]]"
-496.12280024512086j,"[[-1.11109376e-07+2.01555103e-03j  4.10185251e-06+4.25887184e-09j]
 [ 4.08499962e-06+4.24147699e-09j -1.95901684e-06+2.01554884e-03j]]"
-495.5007026899545j,"[[-1.10420072e-07+2.01808074e-03j  4.11302848e-06+4.28497583e-09j]
 [ 4.09613324e-06+4.26751561e-09j -1.96501983e-06+2.01807867e-03j]]"
-494.87860513478824j,"[[-1.09728688e-07+2.02061753e-03j  4.12321870e-06+4.29325893e-09j]
 [ 4.10628097e-06+4.27573264e-09j -1.97106089e-06+2.02061563e-03j]]"
-494.25650757962194j,"[[-1.10569695e-07+2.02315877e-03j  4.13411712e-06+4.38732078e-09j]
 [ 4.11713672e-06+4.36972815e-09j -1.97530523e-06+2.02315676e-03j]]"
-493.6344100244556j,"[[-1.11951223e-07+2.02570821e-03j  4.14471442e-06+4.42838871e-09j]
 [ 4.12769120e-06+4.41072947e-09j -1.97927992e-06+2.02570641e-03j]]"
-493.0123124692893j,"[[-1.12698305e-07+2.02826633e-03j  4.15511085e-06+4.33073436e-09j]
 [ 4.13804464e-06+4.31300878e-09j -1.98415044e-06+2.02826447e-03j]]"
-492.390214914123j,"[[-1.12044717e-07+2.03082980e-03j  4.16547965e-06+4.33903937e-09j]
 [ 4.14837029e-06+4.32124639e-09j -1.98984648e-06+2.03082754e-03j]]"
-491.7681173589568j,"[[-1.11138706e-07+2.03339862e-03j  4.17582594e-06+4.43706806e-09j]
 [ 4.15867326e-06+4.41920743e-09j -1.99574483e-06+2.03339629e-03j]]"
-491.1460198037904j,"[[-1.11945681e-07+2.03597243e-03j  4.18626401e-06+4.42123572e-09j]
 [ 4.16906785e-06+4.40330680e-09j -2.00025241e-06+2.03597028e-03j]]"
-490.52392224862416j,"[[-1.12199320e-07+2.03855334e-03j  4.19681177e-06+4.28802868e-09j]
 [ 4.17957197e-06+4.27003127e-09j -2.00550286e-06+2.03855116e-03j]]"
-489.90182469345785j,"[[-1.13492283e-07+2.04114163e-03j  4.20818495e-06+4.31006681e-09j]
 [ 4.19090134e-06+4.29200081e-09j -2.00945948e-06+2.04113983e-03j]]"
-489.2797271382916j,"[[-1.13976415e-07+2.04373694e-03j  4.21941910e-06+4.32379797e-09j]
 [ 4.20209151e-06+4.30566317e-09j -2.01456424e-06+2.04373511e-03j]]"
-488.65762958312524j,"[[-1.14687519e-07+2.04633864e-03j  4.23005263e-06+4.38735558e-09j]
 [ 4.21268090e-06+4.36915205e-09j -2.01900119e-06+2.04633670e-03j]]"
-488.035532027959j,"[[-1.15125534e-07+2.04894651e-03j  4.24004695e-06+4.46992306e-09j]
 [ 4.22263090e-06+4.45164982e-09j -2.02380155e-06+2.04894440e-03j]]"
-487.4134344727927j,"[[-1.14942414e-07+2.05156043e-03j  4.25153376e-06+4.41407696e-09j]
 [ 4.23407323e-06+4.39573364e-09j -2.02995938e-06+2.05155811e-03j]]"
-486.7913369176263j,"[[-1.14660868e-07+2.05418318e-03j  4.26346858e-06+4.41195352e-09j]
 [ 4.24596339e-06+4.39353980e-09j -2.03591035e-06+2.05418086e-03j]]"
-486.1692393624601j,"[[-1.14281596e-07+2.05681262e-03j  4.27472490e-06+4.52708334e-09j]
 [ 4.25717488e-06+4.50859849e-09j -2.04185807e-06+2.05681050e-03j]]"
-485.54714180729377j,"[[-1.14373357e-07+2.05944787e-03j  4.28517344e-06+4.50558819e-09j]
 [ 4.26757843e-06+4.48703237e-09j -2.04717959e-06+2.05944595e-03j]]"
-484.9250442521275j,"[[-1.14897288e-07+2.06209004e-03j  4.29588423e-06+4.58725342e-09j]
 [ 4.27824404e-06+4.56862572e-09j -2.05171338e-06+2.06208750e-03j]]"
-484.30294669696116j,"[[-1.15902253e-07+2.06473808e-03j  4.30649862e-06+4.64544089e-09j]
 [ 4.28881309e-06+4.62674153e-09j -2.05635366e-06+2.06473603e-03j]]"
-483.6808491417949j,"[[-1.16999876e-07+2.06739308e-03j  4.31762899e-06+4.64170438e-09j]
 [ 4.29989794e-06+4.62293271e-09j -2.06059648e-06+2.06739148e-03j]]"
-483.0587515866286j,"[[-1.16972313e-07+2.07005634e-03j  4.32909380e-06+4.68193024e-09j]
 [ 4.31131705e-06+4.66308596e-09j -2.06650538e-06+2.07005450e-03j]]"
-482.43665403146235j,"[[-1.16264596e-07+2.07272628e-03j  4.33968735e-06+4.60823425e-09j]
 [ 4.32186473e-06+4.58931707e-09j -2.07307942e-06+2.07272446e-03j]]"
-481.814556476296j,"[[-1.15361445e-07+2.07540042e-03j  4.35104801e-06+4.63663381e-09j]
 [ 4.33317933e-06+4.61764328e-09j -2.07980626e-06+2.07539798e-03j]]"
-481.19245892112974j,"[[-1.15042317e-07+2.07808329e-03j  4.36272943e-06+4.74499547e-09j]
 [ 4.34481452e-06+4.72593101e-09j -2.08567141e-06+2.07808133e-03j]]"
-480.57036136596344j,"[[-1.14198167e-07+2.08077321e-03j  4.37333835e-06+4.77507254e-09j]
 [ 4.35537703e-06+4.75593397e-09j -2.09258013e-06+2.08077147e-03j]]"
-479.9482638107971j,"[[-1.16561331e-07+2.08347023e-03j  4.38487471e-06+4.72898250e-09j]
 [ 4.36686680e-06+4.70976957e-09j -2.09540021e-06+2.08346824e-03j]]"
-479.3261662556308j,"[[-1.17978747e-07+2.08617425e-03j  4.39634416e-06+4.70114409e-09j]
 [ 4.37828948e-06+4.68185631e-09j -2.09979131e-06+2.08617212e-03j]]"
-478.7040687004645j,"[[-1.17868868e-07+2.08888425e-03j  4.40809383e-06+4.65805436e-09j]
 [ 4.38999220e-06+4.63869153e-09j -2.10576778e-06+2.08888206e-03j]]"
-478.08197114529827j,"[[-1.18614293e-07+2.09160223e-03j  4.42007961e-06+4.65708228e-09j]
 [ 4.40193084e-06+4.63764414e-09j -2.11076607e-06+2.09160007e-03j]]"
-477.4598735901319j,"[[-1.19870852e-07+2.09432729e-03j  4.43130207e-06+4.78925428e-09j]
 [ 4.41310597e-06+4.76974008e-09j -2.11544724e-06+2.09432530e-03j]]"
-476.83777603496566j,"[[-1.20426214e-07+2.09705920e-03j  4.44305087e-06+4.74773399e-09j]
 [ 4.42480727e-06+4.72814304e-09j -2.12085842e-06+2.09705725e-03j]]"
-476.21567847979935j,"[[-1.20469787e-07+2.09979819e-03j  4.45505479e-06+4.85900988e-09j]
 [ 4.43676350e-06+4.83934189e-09j -2.12661523e-06+2.09979596e-03j]]"
-475.5935809246331j,"[[-1.21241033e-07+2.10254628e-03j  4.46699325e-06+4.93574441e-09j]
 [ 4.44865408e-06+4.91599930e-09j -2.13185376e-06+2.10254405e-03j]]"
-474.97148336946674j,"[[-1.20996497e-07+2.10530064e-03j  4.47920450e-06+4.78867022e-09j]
 [ 4.46081726e-06+4.76884750e-09j -2.13799746e-06+2.10529836e-03j]]"
-474.3493858143005j,"[[-1.20636265e-07+2.10806158e-03j  4.49125056e-06+4.91570232e-09j]
 [ 4.47281507e-06+4.89580159e-09j -2.14424384e-06+2.10805893e-03j]]"
-473.7272882591342j,"[[-1.20997777e-07+2.11083148e-03j  4.50311786e-06+4.89064101e-09j]
 [ 4.48463391e-06+4.87066127e-09j -2.14985813e-06+2.11082934e-03j]]"
-473.1051907039678j,"[[-1.20578251e-07+2.11360788e-03j  4.51464083e-06+4.92541354e-09j]
 [ 4.49610824e-06+4.90535489e-09j -2.15621909e-06+2.11360555e-03j]]"
-472.4830931488016j,"[[-1.21691972e-07+2.11639039e-03j  4.52572875e-06+4.86332171e-09j]
 [ 4.50714732e-06+4.84318376e-09j -2.16105428e-06+2.11638814e-03j]]"
-471.86099559363527j,"[[-1.22414803e-07+2.11918064e-03j  4.53687418e-06+4.83068103e-09j]
 [ 4.51824373e-06+4.81046360e-09j -2.16627019e-06+2.11917851e-03j]]"
