iw_n,G_iw_n
-785.0054643157496j,"[[ 6.20445453e-06+1.27383127e-03j  7.29532912e-08-4.84062933e-11j]
 [ 7.33579735e-08-4.86566562e-11j -5.41568499e-06+1.27383842e-03j]]"
-784.2200661523522j,"[[ 6.21701678e-06+1.27510720e-03j  7.31465880e-08-4.91135866e-11j]
 [ 7.35520812e-08-4.93647071e-11j -5.42675060e-06+1.27511443e-03j]]"
-783.4346679889546j,"[[ 6.22974846e-06+1.27638585e-03j  7.32641864e-08-4.60867005e-11j]
 [ 7.36704930e-08-4.63385766e-11j -5.43798284e-06+1.27639326e-03j]]"
-782.6492698255572j,"[[ 6.24236062e-06+1.27766621e-03j  7.34091947e-08-4.92607613e-11j]
 [ 7.38163172e-08-4.95133954e-11j -5.44908858e-06+1.27767345e-03j]]"
-781.8638716621598j,"[[ 6.25462361e-06+1.27894924e-03j  7.35741828e-08-4.45269081e-11j]
 [ 7.39821236e-08-4.47803027e-11j -5.45962924e-06+1.27895643e-03j]]"
-781.0784734987623j,"[[ 6.26741685e-06+1.28023492e-03j  7.37285301e-08-4.50641421e-11j]
 [ 7.41372917e-08-4.53183029e-11j -5.47089044e-06+1.28024209e-03j]]"
-780.2930753353648j,"[[ 6.27973591e-06+1.28152338e-03j  7.38293063e-08-4.13430534e-11j]
 [ 7.42388912e-08-4.15979812e-11j -5.48149914e-06+1.28153049e-03j]]"
-779.5076771719674j,"[[ 6.29203403e-06+1.28281432e-03j  7.39874800e-08-4.21972335e-11j]
 [ 7.43978907e-08-4.24529358e-11j -5.49209301e-06+1.28282146e-03j]]"
-778.72227900857j,"[[ 6.30455871e-06+1.28410862e-03j  7.41202363e-08-3.91488895e-11j]
 [ 7.45314753e-08-3.94053622e-11j -5.50288427e-06+1.28411599e-03j]]"
-777.9368808451725j,"[[ 6.31741630e-06+1.28540509e-03j  7.42576744e-08-4.47825476e-11j]
 [ 7.46697441e-08-4.50397957e-11j -5.51425427e-06+1.28541267e-03j]]"
-777.1514826817751j,"[[ 6.33059931e-06+1.28670412e-03j  7.43906505e-08-4.42501972e-11j]
 [ 7.48035535e-08-4.45082271e-11j -5.52594388e-06+1.28671171e-03j]]"
-776.3660845183776j,"[[ 6.34343693e-06+1.28800584e-03j  7.45437051e-08-4.30331013e-11j]
 [ 7.49574439e-08-4.32919125e-11j -5.53717814e-06+1.28801344e-03j]]"
-775.5806863549802j,"[[ 6.35625492e-06+1.28930986e-03j  7.46933423e-08-4.09158595e-11j]
 [ 7.51079195e-08-4.11754556e-11j -5.54834551e-06+1.28931739e-03j]]"
-774.7952881915827j,"[[ 6.36937658e-06+1.29061684e-03j  7.48264077e-08-3.94397975e-11j]
 [ 7.52418258e-08-3.97001862e-11j -5.55994015e-06+1.29062449e-03j]]"
-774.0098900281853j,"[[ 6.38241860e-06+1.29192607e-03j  7.49387005e-08-4.58351012e-11j]
 [ 7.53549620e-08-4.60962882e-11j -5.57136707e-06+1.29193366e-03j]]"
-773.2244918647879j,"[[ 6.39557168e-06+1.29323804e-03j  7.51161389e-08-4.63901924e-11j]
 [ 7.55332464e-08-4.66521811e-11j -5.58296791e-06+1.29324558e-03j]]"
