iw_n,G_iw_n
-507.4148134434423j,"[[ 9.17078776e-06+1.97066713e-03j  7.76133576e-07-2.90887902e-10j]
 [ 7.75526219e-07-2.90657100e-10j -8.41760919e-06+1.97067352e-03j]]"
-506.78014826089895j,"[[ 9.19341576e-06+1.97313487e-03j  7.78079691e-07-3.41035881e-10j]
 [ 7.77470812e-07-3.40804189e-10j -8.43844148e-06+1.97314121e-03j]]"
-506.1454830783556j,"[[ 9.21546071e-06+1.97560836e-03j  7.80256687e-07-3.50052058e-10j]
 [ 7.79646280e-07-3.49819497e-10j -8.45819928e-06+1.97561486e-03j]]"
-505.5108178958121j,"[[ 9.23792301e-06+1.97808807e-03j  7.82256513e-07-3.43831331e-10j]
 [ 7.81644573e-07-3.43597859e-10j -8.47850242e-06+1.97809400e-03j]]"
-504.87615271326877j,"[[ 9.26085588e-06+1.98057464e-03j  7.84071946e-07-3.00946710e-10j]
 [ 7.83458466e-07-3.00712396e-10j -8.49937320e-06+1.98058119e-03j]]"
-504.2414875307254j,"[[ 9.28419637e-06+1.98306775e-03j  7.86271530e-07-3.36778409e-10j]
 [ 7.85656505e-07-3.36543221e-10j -8.52088418e-06+1.98307426e-03j]]"
-503.60682234818194j,"[[ 9.30711272e-06+1.98556740e-03j  7.88491732e-07-2.96221617e-10j]
 [ 7.87875156e-07-2.95985460e-10j -8.54156009e-06+1.98557422e-03j]]"
-502.9721571656386j,"[[ 9.33134983e-06+1.98807344e-03j  7.90552340e-07-2.71001852e-10j]
 [ 7.89934207e-07-2.70764879e-10j -8.56428511e-06+1.98808099e-03j]]"
-502.3374919830952j,"[[ 9.35576284e-06+1.99058604e-03j  7.92406708e-07-2.67973576e-10j]
 [ 7.91787012e-07-2.67735645e-10j -8.58731919e-06+1.99059390e-03j]]"
-501.7028268005518j,"[[ 9.38051867e-06+1.99310230e-03j  7.94322602e-07-2.81075597e-10j]
 [ 7.93701337e-07-2.80836765e-10j -8.61096551e-06+1.99310916e-03j]]"
