iw_n,G_iw_n
-502.34066530900793j,"[[ 9.00333867e-06+1.99057467e-03j  9.75846740e-07-3.60232314e-10j]
 [ 9.74649956e-07-3.59825853e-10j -8.31932201e-06+1.99058074e-03j]]"
-501.71234677829j,"[[ 9.02654002e-06+1.99306731e-03j  9.78365112e-07-3.20196406e-10j]
 [ 9.77165329e-07-3.19788374e-10j -8.34139904e-06+1.99307347e-03j]]"
-501.08402824757206j,"[[ 9.04966065e-06+1.99556458e-03j  9.80979219e-07-3.66698541e-10j]
 [ 9.79776426e-07-3.66288971e-10j -8.36303835e-06+1.99557044e-03j]]"
-500.455709716854j,"[[ 9.07337242e-06+1.99806957e-03j  9.83762026e-07-3.87357269e-10j]
 [ 9.82556211e-07-3.86946024e-10j -8.38559686e-06+1.99807505e-03j]]"
-499.8273911861361j,"[[ 9.09589374e-06+2.00057992e-03j  9.86519873e-07-4.12852068e-10j]
 [ 9.85311025e-07-4.12439334e-10j -8.40624768e-06+2.00058471e-03j]]"
-499.19907265541815j,"[[ 9.11763739e-06+2.00309753e-03j  9.89473198e-07-4.26002267e-10j]
 [ 9.88261304e-07-4.25587983e-10j -8.42573174e-06+2.00310205e-03j]]"
-498.5707541247001j,"[[ 9.14016191e-06+2.00562315e-03j  9.92195195e-07-3.97527054e-10j]
 [ 9.90980245e-07-3.97111226e-10j -8.44606429e-06+2.00562827e-03j]]"
-497.94243559398217j,"[[ 9.16250856e-06+2.00815552e-03j  9.94479107e-07-3.57091251e-10j]
 [ 9.93261090e-07-3.56673737e-10j -8.46632174e-06+2.00816153e-03j]]"
-497.31411706326423j,"[[ 9.18547517e-06+2.01069356e-03j  9.96923066e-07-3.58119677e-10j]
 [ 9.95701968e-07-3.57700649e-10j -8.48753842e-06+2.01070014e-03j]]"
-496.6857985325463j,"[[ 9.20810116e-06+2.01323753e-03j  9.99425793e-07-3.44690637e-10j]
 [ 9.98201605e-07-3.44270075e-10j -8.50818878e-06+2.01324434e-03j]]"
