iw_n,G_iw_n
-439.76013964949925j,"[[ 2.88173176e-05+2.27353565e-03j  6.95055259e-09-9.04437065e-11j]
 [ 1.08734244e-08-9.71337777e-11j -2.49376094e-05+2.27362750e-03j]]"
-439.63447594335565j,"[[ 2.88338958e-05+2.27418539e-03j  6.95013819e-09-8.61857146e-11j]
 [ 1.08752527e-08-9.28815240e-11j -2.49519980e-05+2.27427726e-03j]]"
-439.50881223721206j,"[[ 2.88503614e-05+2.27483536e-03j  7.00007737e-09-9.15507309e-11j]
 [ 1.09274365e-08-9.82522854e-11j -2.49662439e-05+2.27492738e-03j]]"
-439.38314853106846j,"[[ 2.88668667e-05+2.27548586e-03j  7.00826973e-09-8.72366459e-11j]
 [ 1.09378755e-08-9.39439512e-11j -2.49805448e-05+2.27557790e-03j]]"
-439.2574848249249j,"[[ 2.88834377e-05+2.27613659e-03j  7.05513263e-09-9.14877219e-11j]
 [ 1.09869869e-08-9.82007850e-11j -2.49948955e-05+2.27622876e-03j]]"
-439.1318211187813j,"[[ 2.88999836e-05+2.27678774e-03j  7.04315417e-09-9.59098331e-11j]
 [ 1.09772589e-08-1.02628661e-10j -2.50092254e-05+2.27687995e-03j]]"
-439.0061574126377j,"[[ 2.89165716e-05+2.27743916e-03j  7.03291825e-09-1.00314440e-10j]
 [ 1.09692753e-08-1.07039040e-10j -2.50235856e-05+2.27753152e-03j]]"
-438.88049370649406j,"[[ 2.89331244e-05+2.27809122e-03j  7.06064181e-09-9.69871613e-11j]
 [ 1.09992532e-08-1.03717539e-10j -2.50379280e-05+2.27818358e-03j]]"
-438.75483000035047j,"[[ 2.89498442e-05+2.27874337e-03j  7.03869679e-09-1.07444571e-10j]
 [ 1.09795644e-08-1.14180732e-10j -2.50524184e-05+2.27883591e-03j]]"
-438.62916629420687j,"[[ 2.89663282e-05+2.27939604e-03j  7.05842829e-09-1.08686573e-10j]
 [ 1.10015541e-08-1.15428526e-10j -2.50666791e-05+2.27948861e-03j]]"
-438.5035025880633j,"[[ 2.89830315e-05+2.28004898e-03j  7.12631669e-09-1.08825234e-10j]
 [ 1.10717026e-08-1.15572986e-10j -2.50811614e-05+2.28014164e-03j]]"
-438.37783888191973j,"[[ 2.89995581e-05+2.28070238e-03j  7.10787178e-09-1.13551880e-10j]
 [ 1.10555198e-08-1.20305436e-10j -2.50954595e-05+2.28079514e-03j]]"
-438.25217517577613j,"[[ 2.90163228e-05+2.28135626e-03j  7.13625741e-09-1.06227534e-10j]
 [ 1.10861694e-08-1.12986901e-10j -2.51099896e-05+2.28144906e-03j]]"
-438.12651146963253j,"[[ 2.90330372e-05+2.28201028e-03j  7.17730025e-09-1.19336212e-10j]
 [ 1.11294782e-08-1.26101395e-10j -2.51244485e-05+2.28210322e-03j]]"
-438.00084776348893j,"[[ 2.90497162e-05+2.28266471e-03j  7.28020546e-09-1.11701256e-10j]
 [ 1.12346513e-08-1.18472264e-10j -2.51389074e-05+2.28275771e-03j]]"
-437.8751840573454j,"[[ 2.90663005e-05+2.28331955e-03j  7.37600501e-09-1.23941136e-10j]
 [ 1.13327207e-08-1.30717974e-10j -2.51532368e-05+2.28341266e-03j]]"
-437.7495203512018j,"[[ 2.90830185e-05+2.28397489e-03j  7.42939762e-09-1.09905490e-10j]
 [ 1.13883851e-08-1.16688165e-10j -2.51677171e-05+2.28406805e-03j]]"
-437.6238566450582j,"[[ 2.90998432e-05+2.28463051e-03j  7.52721935e-09-1.10256671e-10j]
 [ 1.14884806e-08-1.17045190e-10j -2.51823144e-05+2.28472383e-03j]]"
-437.4981929389146j,"[[ 2.91165433e-05+2.28528652e-03j  7.54716652e-09-1.16610117e-10j]
 [ 1.15107035e-08-1.23404488e-10j -2.51967813e-05+2.28537988e-03j]]"
-437.372529232771j,"[[ 2.91333948e-05+2.28594283e-03j  7.65327241e-09-9.86512633e-11j]
 [ 1.16190871e-08-1.05451491e-10j -2.52113692e-05+2.28603628e-03j]]"
-437.24686552662735j,"[[ 2.91500371e-05+2.28659959e-03j  7.61553546e-09-1.07318843e-10j]
 [ 1.15836298e-08-1.14124936e-10j -2.52258046e-05+2.28669311e-03j]]"
-437.12120182048386j,"[[ 2.91668825e-05+2.28725680e-03j  7.62660204e-09-9.59757580e-11j]
 [ 1.15969780e-08-1.02787721e-10j -2.52403677e-05+2.28735044e-03j]]"
-436.9955381143402j,"[[ 2.91835551e-05+2.28791429e-03j  7.55792629e-09-9.86569078e-11j]
 [ 1.15305859e-08-1.05474749e-10j -2.52547990e-05+2.28800798e-03j]]"
