iw_n,G_iw_n
-238.6353779666807j,"[[ 7.75375111e-05+4.18857196e-03j  2.57153854e-06-6.05447092e-09j]
 [ 2.53321930e-06-5.96353150e-09j -6.75703448e-05+4.18891771e-03j]]"
-238.3840505543935j,"[[ 7.77003265e-05+4.19298187e-03j  2.57691193e-06-5.98243930e-09j]
 [ 2.53851187e-06-5.89121200e-09j -6.77119996e-05+4.19332801e-03j]]"
-238.13272314210633j,"[[ 7.78636111e-05+4.19740239e-03j  2.58260117e-06-6.02981394e-09j]
 [ 2.54412003e-06-5.93829754e-09j -6.78537691e-05+4.19774923e-03j]]"
-237.88139572981913j,"[[ 7.80280607e-05+4.20183245e-03j  2.58784811e-06-6.02310438e-09j]
 [ 2.54928563e-06-5.93129765e-09j -6.79969867e-05+4.20218016e-03j]]"
-237.63006831753194j,"[[ 7.81937542e-05+4.20627254e-03j  2.59376770e-06-6.03465808e-09j]
 [ 2.55512363e-06-5.94255979e-09j -6.81415996e-05+4.20662153e-03j]]"
-237.37874090524477j,"[[ 7.83586853e-05+4.21072296e-03j  2.59966444e-06-6.07852391e-09j]
 [ 2.56093852e-06-5.98613282e-09j -6.82848606e-05+4.21107341e-03j]]"
-237.12741349295757j,"[[ 7.85237506e-05+4.21518263e-03j  2.60489859e-06-6.12838235e-09j]
 [ 2.56609055e-06-6.03569723e-09j -6.84279428e-05+4.21553431e-03j]]"
-236.8760860806704j,"[[ 7.86905092e-05+4.21964994e-03j  2.60952336e-06-6.13775921e-09j]
 [ 2.57063294e-06-6.04477881e-09j -6.85733287e-05+4.22000242e-03j]]"
-236.6247586683832j,"[[ 7.88574622e-05+4.22412644e-03j  2.61446395e-06-6.13237799e-09j]
 [ 2.57549089e-06-6.03910104e-09j -6.87187165e-05+4.22447982e-03j]]"
-236.37343125609604j,"[[ 7.90248051e-05+4.22861284e-03j  2.62039851e-06-6.13433875e-09j]
 [ 2.58134255e-06-6.04076400e-09j -6.88645813e-05+4.22896736e-03j]]"
-236.12210384380884j,"[[ 7.91929523e-05+4.23311041e-03j  2.62607286e-06-6.19771156e-09j]
 [ 2.58693373e-06-6.10383773e-09j -6.90109978e-05+4.23346642e-03j]]"
-235.87077643152168j,"[[ 7.93621603e-05+4.23761625e-03j  2.63137971e-06-6.07827487e-09j]
 [ 2.59215714e-06-5.98410070e-09j -6.91586847e-05+4.23797329e-03j]]"
-235.61944901923448j,"[[ 7.95316499e-05+4.24213136e-03j  2.63747404e-06-6.18446863e-09j]
 [ 2.59816777e-06-6.08999283e-09j -6.93066190e-05+4.24248931e-03j]]"
-235.3681216069473j,"[[ 7.97015226e-05+4.24665652e-03j  2.64352802e-06-6.22909949e-09j]
 [ 2.60413779e-06-6.13432077e-09j -6.94545718e-05+4.24701555e-03j]]"
-235.11679419466012j,"[[ 7.98721277e-05+4.25119155e-03j  2.64930342e-06-6.29460861e-09j]
 [ 2.60982895e-06-6.19952568e-09j -6.96033829e-05+4.25155170e-03j]]"
-234.86546678237292j,"[[ 8.00435220e-05+4.25573650e-03j  2.65487345e-06-6.40667951e-09j]
 [ 2.61531446e-06-6.31129105e-09j -6.97528989e-05+4.25609808e-03j]]"
-234.61413937008575j,"[[ 8.02141738e-05+4.26029070e-03j  2.66028199e-06-6.46042179e-09j]
 [ 2.62063822e-06-6.36472650e-09j -6.99012526e-05+4.26065334e-03j]]"
-234.36281195779856j,"[[ 8.03855689e-05+4.26485578e-03j  2.66583536e-06-6.56869880e-09j]
 [ 2.62610655e-06-6.47269537e-09j -7.00504245e-05+4.26521995e-03j]]"
-234.1114845455114j,"[[ 8.05571693e-05+4.26942928e-03j  2.67124246e-06-6.49421761e-09j]
 [ 2.63142831e-06-6.39790471e-09j -7.01995630e-05+4.26979437e-03j]]"
-233.8601571332242j,"[[ 8.07304914e-05+4.27401252e-03j  2.67718243e-06-6.49740359e-09j]
 [ 2.63728269e-06-6.40077988e-09j -7.03507074e-05+4.27437854e-03j]]"
-233.60882972093702j,"[[ 8.09049868e-05+4.27860611e-03j  2.68222460e-06-6.51672350e-09j]
 [ 2.64223897e-06-6.41978765e-09j -7.05032417e-05+4.27897339e-03j]]"
-233.35750230864983j,"[[ 8.10789996e-05+4.28320792e-03j  2.68806472e-06-6.41951195e-09j]
 [ 2.64799293e-06-6.32226262e-09j -7.06549891e-05+4.28357599e-03j]]"
-233.10617489636263j,"[[ 8.12541125e-05+4.28782030e-03j  2.69429650e-06-6.48905479e-09j]
 [ 2.65413828e-06-6.39149061e-09j -7.08077246e-05+4.28818916e-03j]]"
