iw_n,G_iw_n
-879.0176244744241j,"[[ 3.88662549e-07+1.13762007e-03j  3.76932236e-07+2.04536791e-10j]
 [ 3.78393242e-07+2.05294766e-10j -9.78691171e-07+1.13761931e-03j]]"
-877.7609874129881j,"[[ 3.89285620e-07+1.13924831e-03j  3.77857691e-07+1.93396781e-10j]
 [ 3.79322881e-07+1.94158002e-10j -9.81178747e-07+1.13924760e-03j]]"
-876.5043503515523j,"[[ 3.89553234e-07+1.14088186e-03j  3.78854064e-07+1.71989270e-10j]
 [ 3.80323458e-07+1.72753848e-10j -9.82735298e-07+1.14088104e-03j]]"
-875.2477132901164j,"[[ 3.90889341e-07+1.14252060e-03j  3.80086166e-07+1.95085053e-10j]
 [ 3.81559783e-07+1.95852903e-10j -9.85840231e-07+1.14251977e-03j]]"
-873.9910762286805j,"[[ 3.92204341e-07+1.14416274e-03j  3.81116541e-07+2.03437414e-10j]
 [ 3.82594398e-07+2.04208545e-10j -9.88968924e-07+1.14416200e-03j]]"
-872.7344391672444j,"[[ 3.93166361e-07+1.14580950e-03j  3.82090223e-07+1.89850264e-10j]
 [ 3.83572340e-07+1.90624781e-10j -9.91486184e-07+1.14580871e-03j]]"
-871.4778021058086j,"[[ 3.94891982e-07+1.14746257e-03j  3.83299348e-07+2.03132274e-10j]
 [ 3.84785743e-07+2.03910411e-10j -9.95230737e-07+1.14746183e-03j]]"
-870.2211650443727j,"[[ 3.96114271e-07+1.14911909e-03j  3.84467534e-07+1.90508326e-10j]
 [ 3.85958225e-07+1.91289512e-10j -9.98080593e-07+1.14911819e-03j]]"
-868.9645279829368j,"[[ 3.97681129e-07+1.15078047e-03j  3.85586633e-07+2.22716628e-10j]
 [ 3.87081638e-07+2.23501314e-10j -1.00128315e-06+1.15077978e-03j]]"
-867.7078909215008j,"[[ 3.98653553e-07+1.15244777e-03j  3.86540790e-07+2.14412021e-10j]
 [ 3.88040127e-07+2.15199830e-10j -1.00411750e-06+1.15244744e-03j]]"
-866.451253860065j,"[[ 3.98965247e-07+1.15411832e-03j  3.87616083e-07+2.05378774e-10j]
 [ 3.89119771e-07+2.06170064e-10j -1.00592303e-06+1.15411744e-03j]]"
-865.1946167986291j,"[[ 3.99919401e-07+1.15579404e-03j  3.88893989e-07+2.00609374e-10j]
 [ 3.90402049e-07+2.01404167e-10j -1.00879075e-06+1.15579328e-03j]]"
-863.937979737193j,"[[ 4.01507559e-07+1.15747508e-03j  3.90172114e-07+1.98443406e-10j]
 [ 3.91684564e-07+1.99241626e-10j -1.01227702e-06+1.15747426e-03j]]"
-862.6813426757572j,"[[ 4.01761226e-07+1.15916142e-03j  3.91362237e-07+2.13690726e-10j]
 [ 3.92879097e-07+2.14492660e-10j -1.01443031e-06+1.15916080e-03j]]"
-861.4247056143213j,"[[ 4.03673083e-07+1.16085384e-03j  3.92467642e-07+1.99184001e-10j]
 [ 3.93988932e-07+1.99989147e-10j -1.01795258e-06+1.16085324e-03j]]"
-860.1680685528854j,"[[ 4.05614034e-07+1.16254930e-03j  3.93607560e-07+1.96184130e-10j]
 [ 3.95133294e-07+1.96992819e-10j -1.02180353e-06+1.16254848e-03j]]"
-858.9114314914493j,"[[ 4.06126446e-07+1.16424982e-03j  3.94725104e-07+1.93768677e-10j]
 [ 3.96255309e-07+1.94581050e-10j -1.02406392e-06+1.16424895e-03j]]"
-857.6547944300135j,"[[ 4.07717531e-07+1.16595652e-03j  3.95706778e-07+2.05899157e-10j]
 [ 3.97241470e-07+2.06715431e-10j -1.02761045e-06+1.16595600e-03j]]"
-856.3981573685776j,"[[ 4.08217392e-07+1.16766745e-03j  3.96738906e-07+1.89574328e-10j]
 [ 3.98278104e-07+1.90393946e-10j -1.02966351e-06+1.16766693e-03j]]"
-855.1415203071417j,"[[ 4.09938971e-07+1.16938270e-03j  3.97750771e-07+1.93236792e-10j]
 [ 3.99294495e-07+1.94059927e-10j -1.03357653e-06+1.16938173e-03j]]"
-853.8848832457057j,"[[ 4.10624782e-07+1.17110447e-03j  3.98791997e-07+2.03383850e-10j]
 [ 4.00340270e-07+2.04210719e-10j -1.03551892e-06+1.17110401e-03j]]"
-852.6282461842699j,"[[ 4.12669190e-07+1.17283014e-03j  3.99852955e-07+2.01748319e-10j]
 [ 4.01405793e-07+2.02578935e-10j -1.03996627e-06+1.17282941e-03j]]"
-851.371609122834j,"[[ 4.13706649e-07+1.17456123e-03j  4.00814136e-07+2.20881161e-10j]
 [ 4.02371563e-07+2.21715247e-10j -1.04277426e-06+1.17456041e-03j]]"
-850.1149720613979j,"[[ 4.14839347e-07+1.17629720e-03j  4.02038118e-07+1.98466102e-10j]
 [ 4.03600153e-07+1.99304124e-10j -1.04549482e-06+1.17629670e-03j]]"
