iw_n,G_iw_n
-497.3669953554534j,"[[ 2.56101772e-06+2.01050805e-03j  3.49033774e-06+2.26866633e-09j]
 [ 3.48125124e-06+2.26254467e-09j -3.90345450e-06+2.01050371e-03j]]"
-496.7448978002871j,"[[ 2.56829500e-06+2.01302533e-03j  3.49954699e-06+2.23431936e-09j]
 [ 3.49043772e-06+2.22817523e-09j -3.91446028e-06+2.01302092e-03j]]"
-496.12280024512086j,"[[ 2.57442412e-06+2.01554896e-03j  3.50872623e-06+2.36346822e-09j]
 [ 3.49959410e-06+2.35730045e-09j -3.92410283e-06+2.01554424e-03j]]"
-495.5007026899545j,"[[ 2.58033354e-06+2.01807963e-03j  3.51769429e-06+2.40875437e-09j]
 [ 3.50853922e-06+2.40256346e-09j -3.93334464e-06+2.01807493e-03j]]"
-494.87860513478824j,"[[ 2.58623710e-06+2.02061694e-03j  3.52681723e-06+2.41835013e-09j]
 [ 3.51763913e-06+2.41213570e-09j -3.94229423e-06+2.02061229e-03j]]"
-494.25650757962194j,"[[ 2.59168391e-06+2.02316113e-03j  3.53522836e-06+2.35313748e-09j]
 [ 3.52602715e-06+2.34689890e-09j -3.95089525e-06+2.02315662e-03j]]"
-493.6344100244556j,"[[ 2.59808037e-06+2.02571209e-03j  3.54384357e-06+2.41946340e-09j]
 [ 3.53461915e-06+2.41320105e-09j -3.96040575e-06+2.02570797e-03j]]"
-493.0123124692893j,"[[ 2.60529126e-06+2.02826806e-03j  3.55214587e-06+2.31159269e-09j]
 [ 3.54289815e-06+2.30530728e-09j -3.97147584e-06+2.02826380e-03j]]"
-492.390214914123j,"[[ 2.61165497e-06+2.03083062e-03j  3.56063893e-06+2.31545482e-09j]
 [ 3.55136783e-06+2.30914630e-09j -3.98092836e-06+2.03082674e-03j]]"
-491.7681173589568j,"[[ 2.61938767e-06+2.03339858e-03j  3.57013257e-06+2.42339201e-09j]
 [ 3.56083800e-06+2.41705911e-09j -3.99224002e-06+2.03339428e-03j]]"
-491.1460198037904j,"[[ 2.62599037e-06+2.03597345e-03j  3.57899351e-06+2.34941139e-09j]
 [ 3.56967537e-06+2.34305530e-09j -4.00212062e-06+2.03596874e-03j]]"
-490.52392224862416j,"[[ 2.63391987e-06+2.03855401e-03j  3.58833455e-06+2.42385099e-09j]
 [ 3.57899277e-06+2.41747059e-09j -4.01423517e-06+2.03854906e-03j]]"
-489.90182469345785j,"[[ 2.64093821e-06+2.04114192e-03j  3.59766792e-06+2.39723304e-09j]
 [ 3.58830240e-06+2.39082710e-09j -4.02507249e-06+2.04113700e-03j]]"
-489.2797271382916j,"[[ 2.64660714e-06+2.04373711e-03j  3.60652399e-06+2.38406417e-09j]
 [ 3.59713465e-06+2.37763337e-09j -4.03320038e-06+2.04373239e-03j]]"
