iw_n,G_iw_n
-1255.7394635348917j,"[[ 5.02045326e-07+7.96338015e-04j  2.57884510e-07+6.57000037e-11j]
 [ 2.57536350e-07+6.56139913e-11j -6.98772595e-07+7.96337603e-04j]]"
-1253.9442677328402j,"[[ 5.03370387e-07+7.97478395e-04j  2.58538810e-07+6.28582541e-11j]
 [ 2.58189653e-07+6.27719271e-11j -7.00596133e-07+7.97478033e-04j]]"
-1252.149071930789j,"[[ 5.05026294e-07+7.98621485e-04j  2.59282485e-07+6.10816330e-11j]
 [ 2.58932326e-07+6.09949176e-11j -7.02812174e-07+7.98621171e-04j]]"
-1250.3538761287377j,"[[ 5.06642514e-07+7.99767873e-04j  2.60015712e-07+5.14543466e-11j]
 [ 2.59664547e-07+5.13672262e-11j -7.05182403e-07+7.99767470e-04j]]"
-1248.5586803266865j,"[[ 5.07951408e-07+8.00918706e-04j  2.60854182e-07+7.78404776e-11j]
 [ 2.60502006e-07+7.77530078e-11j -7.06908546e-07+8.00918474e-04j]]"
-1246.763484524635j,"[[ 5.09797072e-07+8.02072031e-04j  2.61589518e-07+6.88689902e-11j]
 [ 2.61236327e-07+6.87811052e-11j -7.09455100e-07+8.02071857e-04j]]"
-1244.9682887225838j,"[[ 5.10950887e-07+8.03228425e-04j  2.62353291e-07+5.83539725e-11j]
 [ 2.61999080e-07+5.82657580e-11j -7.11014657e-07+8.03228173e-04j]]"
-1243.1730929205326j,"[[ 5.12608091e-07+8.04388447e-04j  2.63056475e-07+7.05458392e-11j]
 [ 2.62701240e-07+7.04571996e-11j -7.13297500e-07+8.04388379e-04j]]"
-1241.3778971184813j,"[[ 5.14294009e-07+8.05551112e-04j  2.63887056e-07+5.80058360e-11j]
 [ 2.63530794e-07+5.79168343e-11j -7.15619476e-07+8.05550814e-04j]]"
-1239.5827013164296j,"[[ 5.15571112e-07+8.06717483e-04j  2.64730086e-07+7.41745899e-11j]
 [ 2.64372792e-07+7.40851720e-11j -7.17508686e-07+8.06717050e-04j]]"
-1237.7875055143784j,"[[ 5.16948755e-07+8.07887359e-04j  2.65514527e-07+6.98983074e-11j]
 [ 2.65156196e-07+6.98085259e-11j -7.19485211e-07+8.07886954e-04j]]"
-1235.9923097123271j,"[[ 5.18348865e-07+8.09061523e-04j  2.66256839e-07+7.40281013e-11j]
 [ 2.65897465e-07+7.39379384e-11j -7.21468263e-07+8.09061303e-04j]]"
-1234.1971139102757j,"[[ 5.20022658e-07+8.10237811e-04j  2.66988729e-07+6.00560767e-11j]
 [ 2.66628309e-07+5.99654908e-11j -7.23681085e-07+8.10237492e-04j]]"
-1232.4019181082244j,"[[ 5.22076863e-07+8.11417935e-04j  2.67774872e-07+7.44953355e-11j]
 [ 2.67413402e-07+7.44043775e-11j -7.26373057e-07+8.11417621e-04j]]"
