iw_n,G_iw_n
-157.00109286314992j,"[[ 1.54399381e-04+6.36379014e-03j  8.52938337e-06-2.48821832e-08j]
 [ 8.56078223e-06-2.49739749e-08j -1.35795881e-04+6.36463818e-03j]]"
-156.84401323047044j,"[[ 1.54708215e-04+6.37015165e-03j  8.54649478e-06-2.49969615e-08j]
 [ 8.57795654e-06-2.50890293e-08j -1.36067453e-04+6.37100208e-03j]]"
-156.68693359779093j,"[[ 1.55017604e-04+6.37652561e-03j  8.56390937e-06-2.50820897e-08j]
 [ 8.59543422e-06-2.51744350e-08j -1.36339225e-04+6.37737854e-03j]]"
-156.52985396511144j,"[[ 1.55327888e-04+6.38291206e-03j  8.58164516e-06-2.51677618e-08j]
 [ 8.61323328e-06-2.52603850e-08j -1.36611804e-04+6.38376719e-03j]]"
-156.37277433243196j,"[[ 1.55639107e-04+6.38931162e-03j  8.60004158e-06-2.51258168e-08j]
 [ 8.63169317e-06-2.52187186e-08j -1.36885352e-04+6.39016894e-03j]]"
-156.21569469975245j,"[[ 1.55952185e-04+6.39572511e-03j  8.61882523e-06-2.52192283e-08j]
 [ 8.65054047e-06-2.53124104e-08j -1.37161117e-04+6.39658489e-03j]]"
-156.05861506707296j,"[[ 1.56266220e-04+6.40215243e-03j  8.63700320e-06-2.53701374e-08j]
 [ 8.66878228e-06-2.54636008e-08j -1.37437527e-04+6.40301526e-03j]]"
-155.90153543439348j,"[[ 1.56580955e-04+6.40859302e-03j  8.65472572e-06-2.55036991e-08j]
 [ 8.68656884e-06-2.55974448e-08j -1.37714172e-04+6.40945894e-03j]]"
-155.744455801714j,"[[ 1.56896160e-04+6.41504630e-03j  8.67220573e-06-2.55929011e-08j]
 [ 8.70411308e-06-2.56869305e-08j -1.37990987e-04+6.41591535e-03j]]"
-155.58737616903448j,"[[ 1.57212017e-04+6.42151278e-03j  8.68922787e-06-2.57403341e-08j]
 [ 8.72119964e-06-2.58346475e-08j -1.38268028e-04+6.42238481e-03j]]"
-155.430296536355j,"[[ 1.57529089e-04+6.42799112e-03j  8.70650529e-06-2.57020328e-08j]
 [ 8.73854169e-06-2.57966320e-08j -1.38546399e-04+6.42886594e-03j]]"
-155.27321690367552j,"[[ 1.57847521e-04+6.43448249e-03j  8.72426170e-06-2.57873671e-08j]
 [ 8.75636291e-06-2.58822534e-08j -1.38826420e-04+6.43536014e-03j]]"
-155.11613727099603j,"[[ 1.58167785e-04+6.44098740e-03j  8.74168517e-06-2.58540105e-08j]
 [ 8.77385140e-06-2.59491851e-08j -1.39108555e-04+6.44186796e-03j]]"
-154.95905763831655j,"[[ 1.58488844e-04+6.44750482e-03j  8.75922800e-06-2.58381221e-08j]
 [ 8.79145945e-06-2.59335867e-08j -1.39391296e-04+6.44838809e-03j]]"
