iw_n,G_iw_n
-2354.6236938655497j,[[-1.94316947e-09+0.00042469j]]
-2351.48210121196j,[[-1.94687485e-09+0.00042526j]]
-2348.3405085583704j,[[-1.95384458e-09+0.00042583j]]
-2345.1989159047807j,[[-1.95881459e-09+0.0004264j]]
-2342.0573232511906j,[[-1.96139107e-09+0.00042697j]]
-2338.915730597601j,[[-1.9710948e-09+0.00042755j]]
-2335.7741379440113j,[[-1.96993848e-09+0.00042812j]]
-2332.6325452904216j,[[-1.97779091e-09+0.0004287j]]
-2329.4909526368315j,[[-1.98578249e-09+0.00042928j]]
-2326.349359983242j,[[-1.99161085e-09+0.00042986j]]
-2323.207767329652j,[[-1.99430142e-09+0.00043044j]]
-2320.066174676062j,[[-2.00187949e-09+0.00043102j]]
-2316.9245820224724j,[[-2.00433375e-09+0.0004316j]]
-2313.7829893688827j,[[-2.00957087e-09+0.00043219j]]
-2310.641396715293j,[[-2.01824785e-09+0.00043278j]]
-2307.499804061703j,[[-2.02163227e-09+0.00043337j]]
-2304.358211408113j,[[-2.02891117e-09+0.00043396j]]
-2301.2166187545236j,[[-2.03337382e-09+0.00043455j]]
-2298.075026100934j,[[-2.0382401e-09+0.00043514j]]
-2294.9334334473438j,[[-2.04558987e-09+0.00043574j]]
-2291.791840793754j,[[-2.04853951e-09+0.00043634j]]
-2288.6502481401644j,[[-2.05876186e-09+0.00043694j]]
-2285.5086554865743j,[[-2.06290079e-09+0.00043754j]]
-2282.3670628329846j,[[-2.06556599e-09+0.00043814j]]
-2279.225470179395j,[[-2.07462391e-09+0.00043874j]]
-2276.0838775258053j,[[-2.07952348e-09+0.00043935j]]
-2272.942284872215j,[[-2.08282637e-09+0.00043996j]]
-2269.8006922186255j,[[-2.08876847e-09+0.00044057j]]
-2266.659099565036j,[[-2.09465694e-09+0.00044118j]]
-2263.517506911446j,[[-2.10335666e-09+0.00044179j]]
-2260.375914257856j,[[-2.10905501e-09+0.0004424j]]
-2257.2343216042664j,[[-2.11206401e-09+0.00044302j]]
-2254.0927289506767j,[[-2.12264228e-09+0.00044363j]]
-2250.9511362970866j,[[-2.12337097e-09+0.00044425j]]
-2247.809543643497j,[[-2.1308563e-09+0.00044488j]]
-2244.6679509899072j,[[-2.13827945e-09+0.0004455j]]
-2241.5263583363176j,[[-2.14622139e-09+0.00044612j]]
-2238.3847656827274j,[[-2.14782898e-09+0.00044675j]]
-2235.243173029138j,[[-2.15449807e-09+0.00044738j]]
-2232.101580375548j,[[-2.16125262e-09+0.00044801j]]
-2228.9599877219584j,[[-2.16918004e-09+0.00044864j]]
-2225.8183950683683j,[[-2.17395369e-09+0.00044927j]]
-2222.6768024147786j,[[-2.18003107e-09+0.00044991j]]
-2219.535209761189j,[[-2.18417393e-09+0.00045054j]]
-2216.393617107599j,[[-2.19247498e-09+0.00045118j]]
-2213.252024454009j,[[-2.20126403e-09+0.00045182j]]
-2210.1104318004195j,[[-2.20388722e-09+0.00045246j]]
-2206.96883914683j,[[-2.20905002e-09+0.00045311j]]
-2203.8272464932397j,[[-2.21503171e-09+0.00045375j]]
-2200.68565383965j,[[-2.22610439e-09+0.0004544j]]
-2197.5440611860604j,[[-2.23215796e-09+0.00045505j]]
-2194.4024685324703j,[[-2.23670585e-09+0.0004557j]]
-2191.2608758788806j,[[-2.24374606e-09+0.00045636j]]
-2188.119283225291j,[[-2.25100963e-09+0.00045701j]]
-2184.9776905717013j,[[-2.25484059e-09+0.00045767j]]
