iw_n,G_iw_n
-470.92473877310994j,[[-1.34471295e-08+0.002123j]]
-470.296420242392j,[[-1.35138488e-08+0.00212583j]]
-469.66810171167407j,[[-1.32840518e-08+0.00212869j]]
-469.03978318095614j,[[-1.36333638e-08+0.00213152j]]
-468.41146465023814j,[[-1.37932938e-08+0.00213439j]]
-467.7831461195202j,[[-1.35872678e-08+0.00213726j]]
-467.1548275888023j,[[-1.38243612e-08+0.00214012j]]
-466.52650905808434j,[[-1.40151655e-08+0.00214301j]]
-465.8981905273663j,[[-1.36546307e-08+0.0021459j]]
-465.26987199664836j,[[-1.38537409e-08+0.00214879j]]
-464.64155346593043j,[[-1.396732e-08+0.00215171j]]
-464.0132349352124j,[[-1.36562568e-08+0.00215461j]]
-463.38491640449445j,[[-1.38891798e-08+0.00215753j]]
-462.7565978737765j,[[-1.40856013e-08+0.00216046j]]
-462.1282793430586j,[[-1.37783447e-08+0.00216339j]]
-461.4999608123406j,[[-1.3988268e-08+0.00216633j]]
-460.87164228162266j,[[-1.43255866e-08+0.00216929j]]
-460.2433237509047j,[[-1.39275891e-08+0.00217226j]]
-459.6150052201868j,[[-1.41595562e-08+0.00217522j]]
-458.98668668946874j,[[-1.44855945e-08+0.0021782j]]
-458.3583681587508j,[[-1.40749928e-08+0.00218119j]]
-457.7300496280329j,[[-1.42791905e-08+0.00218418j]]
-457.1017310973149j,[[-1.45396287e-08+0.00218718j]]
-456.47341256659695j,[[-1.42322713e-08+0.00219017j]]
-455.845094035879j,[[-1.43126109e-08+0.0021932j]]
-455.2167755051611j,[[-1.47070799e-08+0.00219622j]]
-454.58845697444303j,[[-1.43272365e-08+0.00219925j]]
-453.9601384437251j,[[-1.4440583e-08+0.00220229j]]
-453.33181991300717j,[[-1.47114419e-08+0.00220535j]]
-452.70350138228923j,[[-1.44120425e-08+0.00220841j]]
-452.0751828515712j,[[-1.45794966e-08+0.00221148j]]
-451.44686432085325j,[[-1.47288627e-08+0.00221456j]]
-450.8185457901353j,[[-1.44974425e-08+0.00221764j]]
-450.1902272594173j,[[-1.47553923e-08+0.00222074j]]
-449.5619087286994j,[[-1.50317041e-08+0.00222383j]]
-448.93359019798146j,[[-1.47588193e-08+0.00222694j]]
-448.3052716672635j,[[-1.48586872e-08+0.00223006j]]
-447.6769531365455j,[[-1.51576732e-08+0.0022332j]]
-447.04863460582754j,[[-1.49057071e-08+0.00223633j]]
-446.4203160751096j,[[-1.49263696e-08+0.00223946j]]
-445.7919975443917j,[[-1.51385436e-08+0.00224262j]]
-445.1636790136737j,[[-1.49579342e-08+0.0022458j]]
-444.53536048295575j,[[-1.50220445e-08+0.00224896j]]
-443.9070419522378j,[[-1.53271595e-08+0.00225215j]]
-443.27872342151977j,[[-1.51043294e-08+0.00225533j]]
-442.65040489080184j,[[-1.51825354e-08+0.00225854j]]
-442.0220863600839j,[[-1.54653857e-08+0.00226175j]]
-441.39376782936597j,[[-1.52841294e-08+0.00226497j]]
-440.7654492986479j,[[-1.53679115e-08+0.00226819j]]
-440.13713076793j,[[-1.56043408e-08+0.00227142j]]
-439.50881223721206j,[[-1.54846121e-08+0.00227468j]]
-438.88049370649406j,[[-1.54873007e-08+0.00227792j]]
-438.25217517577613j,[[-1.5694672e-08+0.00228119j]]
-437.6238566450582j,[[-1.55930773e-08+0.00228447j]]
-436.99553811434026j,[[-1.553723e-08+0.00228776j]]
-436.3672195836222j,[[-1.57562163e-08+0.00229104j]]
-435.7389010529043j,[[-1.56777259e-08+0.00229435j]]
-435.11058252218635j,[[-1.57475008e-08+0.00229765j]]
-434.4822639914684j,[[-1.58790809e-08+0.00230097j]]
-433.8539454607504j,[[-1.59477532e-08+0.0023043j]]
-433.2256269300325j,[[-1.60128137e-08+0.00230764j]]
-432.59730839931456j,[[-1.60576218e-08+0.00231099j]]
-431.9689898685965j,[[-1.60174583e-08+0.00231436j]]
-431.3406713378786j,[[-1.60753407e-08+0.00231773j]]
-430.71235280716064j,[[-1.62015086e-08+0.0023211j]]
-430.0840342764427j,[[-1.61172762e-08+0.00232449j]]
-429.45571574572466j,[[-1.59866421e-08+0.00232789j]]
-428.8273972150067j,[[-1.62072938e-08+0.0023313j]]
-428.1990786842888j,[[-1.62827412e-08+0.00233472j]]
-427.57076015357086j,[[-1.63543253e-08+0.00233814j]]
-426.94244162285287j,[[-1.64778788e-08+0.00234159j]]
-426.31412309213493j,[[-1.66106213e-08+0.00234504j]]
-425.685804561417j,[[-1.66094419e-08+0.0023485j]]
-425.05748603069895j,[[-1.65888287e-08+0.00235197j]]
-424.429167499981j,[[-1.66502559e-08+0.00235544j]]
-423.8008489692631j,[[-1.66045395e-08+0.00235892j]]
-423.17253043854515j,[[-1.65263499e-08+0.00236243j]]
-422.54421190782716j,[[-1.65228718e-08+0.00236594j]]
-421.9158933771092j,[[-1.67850752e-08+0.00236946j]]
-421.2875748463913j,[[-1.67921105e-08+0.00237299j]]
-420.65925631567336j,[[-1.69042419e-08+0.00237654j]]
-420.0309377849553j,[[-1.69908492e-08+0.0023801j]]
-419.4026192542374j,[[-1.7062151e-08+0.00238366j]]
-418.77430072351945j,[[-1.71653192e-08+0.00238723j]]
-418.1459821928014j,[[-1.71683395e-08+0.00239081j]]
-417.51766366208346j,[[-1.70400856e-08+0.00239441j]]
-416.88934513136553j,[[-1.72557828e-08+0.00239802j]]
-416.2610266006476j,[[-1.73733307e-08+0.00240163j]]
-415.6327080699296j,[[-1.72108774e-08+0.00240527j]]
-415.0043895392117j,[[-1.73645301e-08+0.00240892j]]
